,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL
369,45,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20)",20,3,,,0.9734555181836082,0.9489408030241755,19.274646043777466,0.7501837092306822,0.0007009978655821108,0.7476683059182635,0.0006202987087944729
370,45,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21)",21,3,,,0.9818903859342502,0.954020234521173,21.10697054862976,0.7522186422474705,0.0006056146121444215,0.7495619241422192,0.0006022416381594433
371,45,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22)",22,3,,,0.9842100630611922,0.9644800516142491,22.135859727859497,0.7530100050873325,0.0006186265712554968,0.7500706573964162,0.0006069163188273422
372,45,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23)",23,3,,,0.9852485909975763,0.9777086195645917,21.94534683227539,0.7525012718331355,0.0006180018259007169,0.7506076536091798,0.0005982249771367431
373,45,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24)",24,3,,,0.9918311142021512,0.9830674930318327,23.019203901290894,0.7491097168051551,0.0006044305514389055,0.747187835622633,0.0006024228273848535
374,45,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25)",25,3,,,0.9961385692684062,0.9925235177709475,19.288999319076538,0.7501271833135492,0.0006125871392993389,0.7493358204736872,0.0005913643346148991
375,46,"(1,)",1,3,,,0.7598620087679194,0.5431691836871185,18.948379039764404,0.6769612954670919,0.0006179980966113706,0.7138563454578912,0.0006331921077129966
376,46,"(1, 2)",2,3,,,0.8465195184922936,0.6234197118474291,18.524250507354736,0.7375329693921364,0.0006116351517974062,0.7554437833527572,0.000580303677604117
377,46,"(1, 2, 3)",3,3,,,0.8791178542741134,0.6699654089485358,18.357810020446777,0.7490952585413727,0.0006118212595590235,0.7679874869655892,0.0005955245168283806
378,46,"(1, 2, 3, 4)",4,3,,,0.9098543582018316,0.6923697039133779,18.729798316955566,0.7641538367171686,0.0006113308218807588,0.7758388026743545,0.0005945656655398218
