,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,43,"(1,)",1,3,[0.68050392 0.5919252  0.58240787 0.59346031 0.61647767],[0.5        0.5        0.5        0.50144788 0.5       ],0.7343952583811817,0.6733469160955733,0.7723282089275791,0.0009698597275122246,0.7690313020929802,0.7525467679199852,0.944,0.968,0.976,0.968,0.0009898417568754369,0.0009709277138000817,0.7794035932580108,0.5903685867753288,0.7831820707538433,0.001357854289199538,0.7805519540655677,0.7680311168734951,0.952,0.968,0.968,0.936,40.68007564544678,0.0013937046272177501,0.0013517980775163668,3.6349471326897905e-07,0.6129549950016663,0.5002895765366038
1,43,"(1, 2)",2,3,[0.77981056 0.62402831 0.66924271 0.6510595  0.65545644],[0.55951758 0.56559948 0.56160035 0.56142049 0.55994435],0.7677718095943693,0.673643267271717,0.782441192813484,0.0009807624470681963,0.7777366178922023,0.7821448416373402,0.952,0.96,0.96,0.976,0.000994694137997176,0.000982902535334144,0.7767364326727172,0.5905908501574365,0.7841081681792924,0.0013754493065466812,0.7734395258381181,0.7715132431931839,0.944,0.952,0.968,0.936,42.24543046951294,0.0014083301652292562,0.0013648129233741655,1.9707578293820645e-07,0.6759195043102589,0.5616164495914886
2,43,"(1, 2, 3)",3,3,[0.76343656 0.66082348 0.68432666 0.68886018 0.66873318],[0.60160714 0.60966924 0.61051495 0.60668861 0.60540788],0.8101870716799408,0.6745693646971661,0.8132987590294499,0.0009696864445886472,0.8112243007964438,0.823078347842193,0.976,0.992,0.992,0.992,0.0009795476030610096,0.000971938036264899,0.8147805149101686,0.5906649379514725,0.8227079088720133,0.0013613581635329784,0.8068160770513058,0.821967030931654,0.96,0.984,0.976,0.984,41.995628118515015,0.001390750153370755,0.001353006756820156,2.0678998645307238e-07,0.6932360126208396,0.6067775651836037
3,43,"(1, 2, 3, 4)",4,3,[0.75290238 0.69258333 0.71434383 0.71795036 0.73650962],[0.64927732 0.64629477 0.65167278 0.64900618 0.64638   ],0.826375254676792,0.6748657158733099,0.8194480459344323,0.0009782747331206988,0.8050009260974255,0.8222263382107797,0.992,0.984,0.984,0.984,0.0009871740742157203,0.0009798229038770563,0.8358584923133914,0.5912946842007779,0.8423041303945175,0.0013763815898722158,0.814298944248935,0.8432672717169847,0.984,1.0,0.992,1.0,42.28505754470825,0.0014071739300641115,0.0013658547052566067,1.3590619110529025e-07,0.7228579049542116,0.648526207719732
4,43,"(1, 2, 3, 4, 5)",5,3,[0.8330951  0.73640133 0.74802623 0.76068562 0.76525183],[0.676325   0.68054724 0.6822506  0.68215079 0.67158881],0.8347471754028524,0.6757177255047231,0.8217818114465641,0.0009733340236340923,0.8118910909427671,0.8243007964437858,0.992,0.984,0.984,0.984,0.0009755413142326342,0.0009729919885789758,0.8418966475273199,0.5921837377292091,0.8485275050935358,0.001367031536536827,0.8194480459344323,0.8491572513428413,0.984,1.0,0.992,1.0,42.453601360321045,0.0013929396299195082,0.001351412024006046,1.1623936953429119e-07,0.7686920219299321,0.6785724888230081
5,43,"(1, 2, 3, 4, 5, 6)",6,3,[0.83325812 0.7458161  0.77012105 0.77145313 0.77499652],[0.71007856 0.70356208 0.70374316 0.70486389 0.6975249 ],0.8377477310613076,0.6757547694017411,0.8218188553435821,0.0009795191465075048,0.8067790331542878,0.8243378403408038,0.984,0.984,0.984,0.984,0.0009878837304946383,0.0009754108397866603,0.8404519355436192,0.5927393961844786,0.8524541581774403,0.0013781590469679715,0.8191887386553065,0.851602148546027,0.984,1.0,0.992,1.0,42.575998067855835,0.0013969695883827046,0.001356801122929304,1.2120938601985893e-07,0.7791289845875407,0.7039545188118947
6,43,"(1, 2, 3, 4, 5, 6, 7)",7,3,[0.83656151 0.7747789  0.79455606 0.79920046 0.79465019],[0.73449576 0.72742923 0.72516569 0.72286672 0.72175884],0.8378959066493795,0.6761622522689387,0.8226338210779774,0.0009720318757686202,0.806593813669198,0.8237821818855343,0.984,0.984,0.984,0.984,0.0009742303344138708,0.0009669434077034484,0.8519725875162067,0.5932950546397481,0.8506019633265419,0.0013711662772938728,0.8168179292461567,0.8583811817003149,0.992,1.0,0.992,1.0,41.95570373535156,0.0013939478592113956,0.0013494397516845883,1.3850247372596933e-07,0.7999494249063132,0.726343248919172
7,43,"(1, 2, 3, 4, 5, 6, 7, 8)",8,3,[0.85675601 0.80107542 0.81249919 0.81396962 0.78865892],[0.76429549 0.75108526 0.75104386 0.74596545 0.74815371],0.8458233006112243,0.6763104278570106,0.8289683274680496,0.0009755157104000424,0.8061122430079645,0.8303389516577144,0.984,0.984,0.984,0.984,0.000976933556853632,0.0009751992438497047,0.8545286164104464,0.593406186330802,0.8590479718466383,0.0013675434277176438,0.8195221337284683,0.8632339322096685,0.984,1.0,0.984,1.0,42.08013129234314,0.0013967440291275954,0.0013504536952502553,1.1897648565389863e-07,0.8145918325336655,0.7521087538211981
8,43,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,3,[0.87141333 0.80416887 0.82752038 0.83807879 0.81337474],[0.78358814 0.78325423 0.76890306 0.77253873 0.76964159],0.8464160029635117,0.6765326912391183,0.8348953509909243,0.0009717709268766723,0.8101129838859048,0.8334135951102056,0.984,0.984,0.984,0.984,0.0009690123457536806,0.0009735914397447236,0.8646416002963512,0.5937395814039637,0.8645675125023152,0.0013664353355298906,0.8199296165956659,0.8672346730876088,1.0,1.0,0.984,1.0,42.3977484703064,0.0013906628318485629,0.0013510693972100592,1.247150130108327e-07,0.830911222441931,0.775585148724061
9,43,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,3,[0.88401959 0.82810326 0.84335471 0.84879411 0.80112726],[0.79385582 0.79622334 0.79359777 0.78413065 0.78062901],0.8495276903130209,0.6771624374884238,0.8376736432672717,0.0009745051053127198,0.8110761252083719,0.836303019077607,0.984,0.984,0.984,0.984,0.0009716718853524624,0.0009667336399808242,0.8663826634561956,0.5941841081681793,0.8672346730876088,0.0013716108159988892,0.82204111872569,0.8693461752176329,1.0,1.0,0.984,1.0,42.34761118888855,0.0013989268287196604,0.001350102695762548,1.0565824286882267e-07,0.8410797868788464,0.789687318635886
