,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,31,"(1,)",1,3,[0.6365406  0.6097384  0.57570571 0.61796188 0.60109959],[0.5        0.50150585 0.5        0.50188962 0.5       ],0.622409576522075,0.45697644484489636,0.6854163985068863,0.0009988419551434458,0.6833891105676406,0.6756661088943235,0.832,0.936,0.936,0.92,0.0010133631933086826,0.0009961446474104532,0.6628587977860728,0.43953533273265544,0.7015703436735745,0.0014049631009646281,0.6909512163727636,0.6870253571888274,0.864,0.952,0.936,0.928,40.901450395584106,0.001441152756517037,0.0013925942817331512,2.1446883948140555e-07,0.6082092342792893,0.5006790936134886
1,31,"(1, 2)",2,3,[0.74230207 0.72097302 0.69137843 0.66926877 0.68625849],[0.58789279 0.57904127 0.56115208 0.58756958 0.56100384],0.7714956879907324,0.45723387823400696,0.8133286137211997,0.001002822439095768,0.7991375981464796,0.8112691466083151,0.976,0.992,0.976,0.984,0.0012382197708432348,0.0009996429007092349,0.8113978633028703,0.443203758527481,0.8413244947869739,0.001407094958635935,0.8243338911056765,0.8165465310850817,1.0,0.984,0.984,0.984,44.70009922981262,0.0014374604524677978,0.0013922239258292713,1.3857816172912057e-07,0.7020361552502188,0.5753319121569308
2,31,"(1, 2, 3)",3,3,[0.77535089 0.74836325 0.72533904 0.73627539 0.71541513],[0.63072749 0.65130677 0.61988826 0.63033194 0.60656389],0.8237224868065388,0.4572982365812846,0.8334727764191016,0.0009933200669972988,0.8068927789934355,0.8273587334277256,0.984,0.992,0.976,0.984,0.0010037380674045233,0.0009929603139533854,0.8171257562105805,0.4436864461320633,0.8370124855193719,0.001408337894623337,0.8182842064615781,0.8194426567125757,0.984,0.984,0.984,0.976,43.33174657821655,0.0014951854065772205,0.0014029206310802022,1.2333010449821566e-07,0.7401487413111062,0.6277636705148979
3,31,"(1, 2, 3, 4)",4,3,[0.72877905 0.79221666 0.80436285 0.74529356 0.79889859],[0.66821844 0.71769899 0.66390641 0.66197943 0.6443648 ],0.8353069893165144,0.4573304157549234,0.8473098210837946,0.0009926759317461658,0.8152593641395289,0.8378491440339813,0.992,0.992,0.992,0.992,0.0009987840997404014,0.0009948322711295949,0.8027738447676663,0.44465182134122794,0.8418071823915562,0.0014122633848707101,0.8227571115973742,0.8323786845153817,0.976,0.968,0.976,0.992,43.28014588356018,0.0014347466190037142,0.001395551006618131,1.198586786767388e-07,0.7739101398548437,0.6712336153767091
4,31,"(1, 2, 3, 4, 5)",5,3,[0.7616224  0.78944173 0.77878011 0.78337607 0.78350341],[0.69460782 0.73018428 0.69669425 0.71470472 0.67657477],0.8309949800489124,0.4576843866649504,0.835725318573819,0.0009900619201424468,0.8091131419745141,0.8305444716179688,0.984,0.984,0.992,0.984,0.0009952786883603254,0.000993440365726875,0.8217595572145707,0.4456171965503926,0.8429978118161926,0.0014091525809432506,0.8219848114300424,0.8383640108122024,0.992,0.968,0.976,0.992,43.646682262420654,0.0014343589931737964,0.0013908110909026813,1.1581963243575904e-07,0.7793447437911595,0.7025531681684469
5,31,"(1, 2, 3, 4, 5, 6)",6,3,[0.76701695 0.80265346 0.81556236 0.79939784 0.82143182],[0.72590385 0.76536975 0.72578784 0.73545657 0.72457761],0.843094349337109,0.4579096408804222,0.843094349337109,0.0009308495504973647,0.8156776933968336,0.8336014931136568,0.984,0.992,1.0,0.992,0.0010050588446489585,0.000998782634366846,0.8344381516282662,0.44619642167589135,0.8539387308533917,0.0014177904440209217,0.824591324494787,0.8498197966276226,0.984,0.984,0.976,1.0,43.832024574279785,0.001426571368987012,0.0013918403892355055,1.1187832371718219e-07,0.8012124852605709,0.7354191220943999
6,31,"(1, 2, 3, 4, 5, 6, 7)",7,3,[0.80110587 0.839444   0.82367694 0.80776804 0.83169663],[0.75059681 0.78714173 0.74758529 0.7566614  0.72094127],0.8478568670356545,0.45803835757497746,0.8504955592740379,0.000987000670391922,0.8195391942334921,0.8361114686574849,0.992,0.992,1.0,0.992,0.0010002516214874264,0.0009967093379329663,0.8428690951216373,0.4468721843223066,0.8573819024327455,0.0014080134256264467,0.8244304286265929,0.850463380100399,0.984,0.976,0.984,1.0,43.551188468933105,0.0007028755249856199,0.0011415209897866596,1.035043903068597e-07,0.8207382938253731,0.7525853004492515
7,31,"(1, 2, 3, 4, 5, 6, 7, 8)",8,3,[0.82542966 0.8235356  0.82974211 0.81480161 0.86342477],[0.77709418 0.80669728 0.75031457 0.75477275 0.75948099],0.8527159222551165,0.45813489509589395,0.8557729437508045,0.0009909896857337396,0.8185416398506886,0.8406809113141974,1.0,1.0,1.0,1.0,0.0009976266004017597,0.0009960811683486857,0.851010426052259,0.44729051357961125,0.86108250740121,0.0014131306021473462,0.8221135281245978,0.8518792637405072,0.984,0.984,0.992,1.0,43.53317070007324,0.0014427391269643084,0.001401545159343219,1.0723180373719194e-07,0.8313867490524359,0.7696719542133786
8,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,3,[0.82102292 0.86333809 0.85262959 0.84495811 0.89858501],[0.78107178 0.80492658 0.79236077 0.80095698 0.79686873],0.8573497232591067,0.4581992534431716,0.857285364911829,0.0004885070709697927,0.8171257562105805,0.8438022911571631,1.0,1.0,1.0,1.0,0.0004889085219470763,0.0004919720349708937,0.8576393358218561,0.44735487192688894,0.865201441626979,0.001405500524798052,0.8271978375595315,0.8614042991375982,0.984,0.984,0.992,1.0,41.360421657562256,0.0007060033993641832,0.0009615424517453415,1.0733908795295878e-07,0.8561067426005403,0.7952369672106039
9,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,3,[0.84130884 0.86809909 0.85001305 0.85014053 0.87103672],[0.8083251  0.84535414 0.79908092 0.81117668 0.80601798],0.8566096022654138,0.4583923284850045,0.8580898442527995,0.000994721416770944,0.8132320762002831,0.843094349337109,1.0,1.0,1.0,1.0,0.0010008327073151118,0.0009982589743038849,0.8595700862401854,0.44754794696872185,0.8661346376625049,0.0014176578775828893,0.8275839876431973,0.8604389239284335,0.984,0.992,0.992,1.0,43.585636615753174,0.0014322098502322258,0.0013873326853598572,1.072366653270341e-07,0.856119645986284,0.8139909655959843
