,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,60,"(1,)",1,1,[0.64840812 0.86650919 0.7567161  0.72818852 0.68815623],[0.5305232  0.57851331 0.58953021 0.65294592 0.68459228],0.5176947146287627,0.2230213209789701,0.5391733572658695,0.0006826796064289622,0.5253353384917651,0.5356319887452398,0.728,0.768,0.672,0.752,0.000683671723695488,0.0006837242946827857,0.5859024425740413,0.3238533000218304,0.564059960705363,0.0010494424539953227,0.543879011327528,0.5860115943435128,0.816,0.76,0.752,0.768,31.840654373168945,0.0010527988777537238,0.0010483509373415605,5.771617424712492e-06,0.7375956315641345,0.6072209829894494
1,60,"(1, 2)",2,1,[0.72952862 0.92800034 0.75609429 0.72502201 0.9202234 ],[0.65162196 0.72590017 0.69725111 0.74939234 0.86422253],0.5669949305067068,0.2232881364154559,0.5644844398088631,0.0006804671546502444,0.504172023188687,0.5778373396075388,0.664,0.68,0.6,0.64,0.0006804427905812179,0.0006775571028433929,0.6030150144322896,0.32083343439978657,0.6020326485070464,0.0010489549904481247,0.5668008829165353,0.5989278870643026,0.808,0.784,0.76,0.832,32.00887751579285,0.0010544712227095853,0.0010503039837843535,4.600159732582317e-08,0.8117737308836119,0.7376776215607
2,60,"(1, 2, 3)",3,1,[0.92370243 1.         0.78354482 0.75325537 0.99038301],[0.7904673  0.77798346 0.71787884 0.79012959 0.94194494],0.5397069881388411,0.22655056152521405,0.5674557935333641,0.0006796873309493316,0.5163606374463338,0.5533509593227739,0.584,0.672,0.56,0.56,0.0006796119139485782,0.0006783921143702538,0.5799112232274966,0.3268489096951027,0.5938583937710723,0.0011237993343757716,0.5395978363693696,0.5951682150047299,0.8,0.784,0.704,0.792,32.20275354385376,0.0011177129348996198,0.0011198434752912759,3.7601374515966414e-08,0.8901771239171559,0.8036808273699505
3,60,"(1, 2, 3, 4)",4,1,[0.95736306 1.         0.8233275  0.78263371 0.88687573],[0.8211493  0.76508433 0.8367532  0.81416803 0.93825217],0.54982171877653,0.22963106701918645,0.5759817595265239,0.0007329255224653492,0.5295922575011521,0.5707424745918936,0.648,0.704,0.528,0.608,0.0007348736243842832,0.0007311929902205268,0.590474688917457,0.33284012904164745,0.5984063841657167,0.0011218628940151553,0.5562010333034176,0.6009047468891746,0.808,0.832,0.68,0.784,34.44884014129639,0.0011249021135561015,0.0011223805249409617,3.4904683167813594e-08,0.8900400004201874,0.8350814064988976
4,60,"(1, 2, 3, 4, 5)",5,1,[0.89401589 0.82238818 0.81058214 0.80724076 0.90114406],[0.83895414 0.85038523 0.80972787 0.8449773  0.93791924],0.5528900962961166,0.2314745191258156,0.5705241710529507,0.0006765887482067342,0.5232978387949645,0.5652727581439349,0.632,0.728,0.616,0.608,0.0007330546641756342,0.0007252399887933268,0.6162587624614937,0.3337375991461906,0.6120018434521066,0.0010534399135855251,0.5623620442913625,0.6295510223882407,0.824,0.832,0.728,0.832,34.29069375991821,0.0010518062429025368,0.0010488422755448822,3.427034634032512e-08,0.8470742058449041,0.8563927530879483
5,60,"(1, 2, 3, 4, 5, 6)",6,1,[0.90091189 0.83392385 0.82365598 0.89579625 0.94594407],[0.88068708 0.8182734  0.82320286 0.89848858 0.95035047],0.5621073568292624,0.23450651272224513,0.5656002134523492,0.0003355278248124996,0.5258932253135081,0.5777281878380672,0.696,0.728,0.632,0.648,0.0004411310887855472,0.00033404593366277377,0.6348145632716423,0.3389405001576637,0.6249302641472821,0.0005193983473055928,0.5682198559196643,0.6373371819438718,0.848,0.84,0.752,0.84,32.24391579627991,0.0005193531526226016,0.000518608116972301,3.1769794743096115e-08,0.880046408661085,0.8742004791381712
6,60,"(1, 2, 3, 4, 5, 6, 7)",7,1,[0.96697152 0.94052135 0.88544555 0.89107948 0.97106091],[0.96273561 0.84291385 0.87130629 0.8935985  0.96439105],0.5737987241370947,0.23545249472433114,0.5868605525505131,0.0006787486608050329,0.528524995755209,0.5802750624590681,0.672,0.744,0.632,0.632,0.000679309638723336,0.0006734473909954554,0.6298542217478836,0.3401775535450069,0.6277682101535401,0.0010508593492343464,0.5735804205981517,0.6384772115361292,0.84,0.816,0.752,0.832,32.07308387756348,0.0010493050251473889,0.0010523425068761484,3.475393104056309e-08,0.931015763367242,0.9069890582069402
7,60,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,[0.98965136 0.92898078 0.86780498 0.82577264 0.95438508],[0.92991907 0.88413492 0.86185439 0.92270062 0.96241766],0.5822761782327116,0.23747786644674607,0.5873941834234846,0.0006772150198637848,0.5309384626579668,0.5823125621558687,0.728,0.776,0.656,0.664,0.0006791299703405886,0.0006792967800697684,0.6470880733499891,0.3447255439396512,0.6466757222208747,0.0010513769859432217,0.5817304193853543,0.6477914958643607,0.864,0.84,0.744,0.856,32.0516791343689,0.0005186195154009863,0.0009867310492179939,3.683814532875511e-08,0.9133189678337427,0.9122053316623374
8,60,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,[0.96198064 1.         0.89080593 0.91342277 0.93929186],[0.95374616 0.91587984 0.87877551 1.         0.96833152],0.5711063138234652,0.2384359764232178,0.5845319814684551,0.0006799375267481276,0.5132437480292041,0.577049021272467,0.712,0.744,0.608,0.672,0.0006788960191821666,0.0006771062692542326,0.6438741601377738,0.3420937734979504,0.6466272103233318,0.0010527380543271902,0.565951924709535,0.6403327916171441,0.872,0.856,0.712,0.864,32.05825471878052,0.0010532654875546818,0.001047047112664513,3.0504944606167716e-08,0.9411002401349242,0.9433466052034231
9,60,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,[0.97384426 1.         0.90795735 0.83291839 0.91939538],[1.         0.92014987 0.89695082 1.         0.93750334],0.5657700050937492,0.23998835714458971,0.5829796007470832,0.0006767582094729776,0.5057607878332161,0.5762000630654668,0.696,0.76,0.592,0.672,0.0006806098113924104,0.0006773838796908687,0.6512722245130619,0.34382807383510805,0.6523758701821621,0.0005185178085692823,0.5656972372474349,0.6452446212433599,0.872,0.88,0.704,0.848,32.073917865753174,0.0005188395322550363,0.0005169767710829867,2.9324098467231023e-08,0.926823073919228,0.9509208075402885
