,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,40,"(1,)",1,2,[0.5        0.53383798 0.54935148 1.         0.61232366],[0.5        0.50796079 0.51224926 0.50867792 0.50070796],0.7203190277250285,0.6282567413596658,0.7815419673376377,0.0009907090976307975,0.8050892518040258,0.7505507026205849,0.696,0.76,0.856,0.792,0.0009916829465235135,0.0009935770023924019,0.6331181162172427,0.751993923281428,0.8307633877706039,0.0014010614104656679,0.8667679453095328,0.7419673376376756,0.456,0.816,0.88,0.664,40.21312999725342,0.0014255797505333448,0.001411045652535131,2.9209845080347117e-07,0.6391026234009726,0.5059191847575011
1,40,"(1, 2)",2,2,[0.5620047  0.60191881 0.61199575 0.72019761 0.79050644],[0.56339241 0.56437612 0.60057452 0.60257704 0.56472901],0.8276490695024686,0.6284086593239651,0.8823395366502089,0.00048718104740987474,0.8633497911127991,0.8303835928598556,0.824,0.92,0.944,0.856,0.0009930763867614027,0.0007907898943097339,0.7145461450816559,0.7521458412457273,0.8889479680972275,0.0006874203274470068,0.8961640714014433,0.8347892138245347,0.592,0.904,0.904,0.792,40.828776359558105,0.0006900703866265367,0.0006826931742991597,2.0656945570459905e-07,0.6573246604942956,0.5791298185313323
2,40,"(1, 2, 3)",3,2,[0.6020662  0.71695876 0.64144763 0.7972773  0.74402786],[0.60550967 0.6210782  0.64796038 0.64824316 0.62180554],0.8484618306114698,0.6287884542347133,0.897683251044436,0.000989599043182941,0.8751993923281428,0.865704519559438,0.856,0.928,0.944,0.896,0.0009963225919938658,0.0009845678225878388,0.7036840106342575,0.7524496771743259,0.8830991264717053,0.001399410065253606,0.9026965438663122,0.8277250284846183,0.56,0.864,0.92,0.792,42.088788986206055,0.0014063628689671395,0.0013877195864632878,1.369776118415481e-07,0.7003555481140216,0.6289193909189046
3,40,"(1, 2, 3, 4)",4,2,[0.6361007  0.73652538 0.66831007 0.76746276 0.75755372],[0.64284651 0.66079526 0.69000299 0.6939029  0.65572349],0.8743638435244968,0.6288644132168629,0.9140144322066084,0.0009909004120151217,0.8862134447398405,0.887352829472085,0.888,0.944,0.96,0.888,0.0009908344190563488,0.0009854604842044353,0.786327383213065,0.7531333080136726,0.8984428408659324,0.0013954565545881469,0.9136346372958603,0.8541587542726927,0.688,0.872,0.928,0.808,42.69591307640076,0.001410875925309659,0.0013845424528951388,1.8127534070960905e-07,0.7131905254380657,0.6686542317410795
4,40,"(1, 2, 3, 4, 5)",5,2,[0.66592146 0.76165317 0.68837268 0.79620516 0.7965763 ],[0.67223335 0.68403703 0.73111568 0.72989935 0.6898858 ],0.8828712495252563,0.6291682491454614,0.9149259399924041,0.0009814683810595185,0.8921382453475123,0.895784276490695,0.928,0.96,0.952,0.936,0.000998709874600455,0.0009898441624741025,0.8150398784656285,0.7532092669958222,0.9048233953665021,0.001400986706581217,0.9187998480820357,0.865704519559438,0.712,0.896,0.928,0.872,43.04155087471008,0.0011454677292026588,0.0012656203703512677,1.3959818872912178e-07,0.7417457517676564,0.7014342416092234
5,40,"(1, 2, 3, 4, 5, 6)",6,2,[0.69370194 0.75728398 0.70656139 0.82305672 0.82531646],[0.70583861 0.71878526 0.75831079 0.7529354  0.71782792],0.8872768704899354,0.6293961260919103,0.9165970375996961,0.0009864085263007049,0.9001898974553741,0.8965438663121914,0.928,0.96,0.968,0.944,0.0010030697381772607,0.0009939185938271922,0.8182301557159134,0.7532092669958222,0.9029244208127611,0.0014023272293038663,0.9130269654386631,0.8710976072920623,0.712,0.88,0.92,0.856,43.15778040885925,0.0014156831066915393,0.0014000068270476472,1.9779150513396867e-07,0.7611840967674872,0.7307395965965721
6,40,"(1, 2, 3, 4, 5, 6, 7)",7,2,[0.71792411 0.74671508 0.73901393 0.81520454 0.81809446],[0.74306633 0.74654109 0.78965015 0.77352811 0.74336389],0.9010254462590201,0.6295480440562097,0.9259399924041017,0.0009889324672132493,0.9011773642233194,0.9146221040638055,0.936,0.976,0.976,0.968,0.0010007276944320916,0.000981079631099853,0.8492214204329662,0.7532852259779719,0.9140903911887581,0.0014034682156873935,0.9157614887960501,0.8736802126851501,0.776,0.92,0.912,0.872,43.03486919403076,0.0014113567285650001,0.0013916398289988714,1.3133069984663041e-07,0.7673904239546049,0.7592299133905989
7,40,"(1, 2, 3, 4, 5, 6, 7, 8)",8,2,[0.73691951 0.77179252 0.75583672 0.8468324  0.85909285],[0.76150766 0.76744347 0.80519072 0.79267593 0.76677813],0.9037599696164071,0.6296240030383593,0.9244967717432586,0.00048682150893278374,0.9011014052411698,0.9169768325104444,0.944,0.968,0.976,0.976,0.0005392968496169783,0.0004846928557016711,0.8683630839346753,0.7534371439422711,0.9077098366881884,0.0006876511941425166,0.9174325864033422,0.8724648689707558,0.824,0.92,0.92,0.88,42.637492179870605,0.0006914219021389704,0.0006824735358238582,1.2772620757880239e-07,0.7940948013828051,0.7787191842004544
8,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,2,[0.75557337 0.79840997 0.7763749  0.86247752 0.84694562],[0.78200371 0.78868125 0.82668067 0.82306611 0.78798639],0.9079377136346373,0.6296240030383593,0.9248006076718572,0.0009935197022492741,0.899582225598177,0.9139384732244588,0.968,0.976,0.968,0.984,0.0009990973749678714,0.0009895140165799116,0.8669958222559818,0.7537409798708697,0.907785795670338,0.0014083272279825584,0.9164451196353969,0.8777060387390809,0.824,0.888,0.912,0.888,43.078078269958496,0.0014079568415959435,0.0013876665421778196,1.2750645603523815e-07,0.807956275762731,0.8016836266685285
9,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,2,[0.77495422 0.8071991  0.79721461 0.87816175 0.86087252],[0.80440182 0.80554659 0.84902389 0.84826844 0.80492   ],0.9169008735282947,0.6301557159134068,0.9275351310292442,0.0009835410742899153,0.9005696923661223,0.9127990884922143,0.976,0.976,0.976,0.968,0.000991915968312902,0.0009845080051501802,0.8584884162552222,0.7538169388530194,0.9095328522597798,0.0013967029775814371,0.923357387011014,0.8767185719711356,0.8,0.904,0.928,0.896,42.48408389091492,0.001412464718469141,0.0013900667372376484,1.1819808916816388e-07,0.8236804425668153,0.8224321484790689
