,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,57,"(1,)",1,1,[0.6743584  0.50397409 1.         0.82368675 1.        ],[0.5        0.5        0.5        0.50085941 0.50066214],0.8345556805399325,0.3168503937007874,0.8183577052868392,0.0006855045743412322,0.7813723284589427,0.8391001124859393,0.992,0.992,0.984,0.992,0.0006782215384450082,0.0006825268040625933,0.5825421822272216,0.5623397075365579,0.8331158605174354,0.001061690537546027,0.82177727784027,0.7806524184476941,0.584,0.984,0.984,0.928,31.942742824554443,0.0010654904845058583,0.0010665599192221334,4.486604170365767e-07,0.8004038481843377,0.5003043097377587
1,57,"(1, 2)",2,1,[0.63955409 0.56141572 1.         1.         0.74491134],[0.562526   0.5597282  0.56047913 0.56971879 0.55984429],0.8382002249718785,0.3172553430821147,0.8134533183352081,0.0006824279931050184,0.7869966254218222,0.8299662542182227,0.992,0.984,0.984,0.992,0.0006783994217691325,0.0006801507175303954,0.6833295838020248,0.5646344206974129,0.8291563554555681,0.0010521981954842773,0.8267716535433071,0.8018897637795276,0.784,0.992,0.992,0.984,31.19689631462097,0.0010500894059480511,0.0010520401794811203,1.2153532446884528e-07,0.7891762306369057,0.562459281238667
2,57,"(1, 2, 3)",3,1,[0.73703585 0.60709847 1.         0.78847075 0.71864518],[0.6091696  0.60349366 0.61228643 0.63900895 0.61569066],0.8488188976377953,0.31752530933633294,0.8250618672665917,0.0006789359252552079,0.7899662542182228,0.8346006749156355,0.992,0.992,0.984,0.992,0.0006787443965572877,0.0006779065255507307,0.8030146231721035,0.5670191226096738,0.8478290213723284,0.0010590540196147356,0.8346006749156355,0.8238920134983128,0.968,0.992,0.992,0.976,31.621762990951538,0.0010571544591433822,0.001058501499978442,5.7630012371788725e-08,0.7702500510996796,0.6159298585513893
3,57,"(1, 2, 3, 4)",4,1,[0.77255309 0.64627478 0.82774597 0.83286058 0.74613553],[0.65005657 0.64427033 0.65138587 0.67584115 0.6551801 ],0.850888638920135,0.31788526434195724,0.8330708661417323,0.0006777651049825284,0.7777277840269966,0.8317660292463442,0.984,0.984,0.976,0.992,0.0006779441468761259,0.0006772801578380126,0.8393700787401575,0.5682789651293588,0.8695613048368954,0.0010544918733989429,0.8367604049493813,0.8458942632170978,0.976,0.992,0.992,0.984,31.53212308883667,0.0010590554785540724,0.0010584558652141903,5.281659630643038e-08,0.7651139899325443,0.6553468035904638
4,57,"(1, 2, 3, 4, 5)",5,1,[0.83600563 0.67473108 0.76821447 0.84832398 0.81094967],[0.69257663 0.67086499 0.67993509 0.69140292 0.69657208],0.8510236220472441,0.31811023622047246,0.8316310461192351,0.000675542003258275,0.7719235095613048,0.8275815523059618,0.984,0.984,0.976,0.992,0.0006789024125604447,0.0006813715708403271,0.8315860517435321,0.5699887514060742,0.8595275590551181,0.0010552904603183604,0.8263667041619798,0.8358155230596176,0.96,0.992,0.992,0.976,31.49082612991333,0.0010558364790926099,0.001054153142012949,4.726752378696813e-08,0.7876449649568094,0.6862703424854937
5,57,"(1, 2, 3, 4, 5, 6)",6,1,[0.80293916 0.70241508 0.85290341 0.80741436 0.70704335],[0.70179759 0.7012739  0.71120852 0.70697301 0.7045373 ],0.8577277840269967,0.3184701912260967,0.8336107986501687,0.0006778908312253662,0.7841619797525309,0.8342857142857143,0.984,0.984,0.984,0.992,0.0006769154122763464,0.000680936538730617,0.8445444319460067,0.5723734533183352,0.859347581552306,0.0005198738733212243,0.8283014623172104,0.8403149606299213,0.968,0.984,0.992,0.984,32.13444995880127,0.0005201508036078162,0.0005207560810651232,4.4753154118855795e-08,0.7745430741404125,0.7051580650548258
6,57,"(1, 2, 3, 4, 5, 6, 7)",7,1,[0.84558715 0.7167307  0.85574904 0.87610309 0.84941059],[0.7487795  0.71727379 0.72851854 0.73719399 0.7218761 ],0.8620922384701912,0.3189201349831271,0.8401799775028121,0.0006790451097005666,0.7880764904386952,0.8398650168728908,0.992,0.992,0.976,0.992,0.0006770389286551888,0.0006798543275676509,0.8543532058492689,0.574623172103487,0.864161979752531,0.0010509596847173737,0.825466816647919,0.8509786276715411,0.984,0.992,0.984,0.984,32.08183836936951,0.001051126743998919,0.001051087384819314,4.173380083742395e-08,0.8287161140398759,0.7307283857551223
7,57,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,[0.85098454 0.76021122 0.91015661 0.90783245 0.75151389],[0.76990412 0.76420363 0.75341493 0.75947429 0.73944932],0.8685264341957255,0.31905511811023624,0.8512035995500562,0.0006819871037829714,0.7998650168728909,0.8519685039370078,0.992,0.992,0.984,0.992,0.000678954548186741,0.000678022232313124,0.8737007874015748,0.5759280089988752,0.8891338582677165,0.0010558455545534836,0.8478290213723284,0.8789201349831272,0.984,0.992,0.992,0.984,32.11602568626404,0.001053614042473054,0.0010541936597620275,4.107226335568358e-08,0.836139743853155,0.7572892585525458
8,57,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,[0.89317523 0.76971133 0.94710693 0.8994756  0.76415381],[0.76879235 0.77184275 0.77333382 0.7792378  0.75733802],0.8661417322834646,0.31923509561304836,0.8586726659167604,0.0006770050297706012,0.797570303712036,0.8509786276715411,0.992,0.992,0.984,0.992,0.0006861725540075312,0.0006821908510978364,0.8850393700787401,0.5775478065241845,0.8890888638920135,0.001054168879248294,0.8502587176602925,0.8785151856017998,0.984,0.992,0.992,0.984,32.17173719406128,0.001051975181588172,0.001047440315392476,3.7894783205843336e-08,0.8547245796550303,0.7701089479952546
9,57,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,[0.90755539 0.77985326 0.92494507 0.9137221  0.87594748],[0.78507212 0.7820795  0.79404017 0.78587433 0.79156749],0.8592125984251968,0.31932508436445445,0.8507536557930259,0.0006784662862462322,0.7857367829021372,0.842339707536558,0.984,0.992,0.984,0.992,0.0006800342276608582,0.0006734705239500855,0.8774353205849269,0.5791226096737908,0.8880089988751406,0.0010457700336743796,0.8386951631046119,0.8743307086614174,0.984,0.992,0.984,0.976,31.773054599761963,0.0010496961145218633,0.0010513528474136197,5.116840960605676e-08,0.8804046611626853,0.787726722098153
