,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,31,"(1,)",1,1,[0.53391552 0.60568714 0.68437942 0.63308405 0.62154979],[0.51701341 0.52955007 0.50055582 0.50245237 0.5       ],0.7007015059853263,0.4361243403269404,0.6946518213412279,0.0006779439278375628,0.6696486034238641,0.6999935641652723,0.944,0.928,0.928,0.928,0.0006724169684248183,0.0006768798825056155,0.6545243918136182,0.4866456429398893,0.716919809499292,0.0010576540399723983,0.6925923542283434,0.7096794954305573,0.856,0.952,0.928,0.944,29.589354753494263,0.0010480255920433724,0.001055561639977508,2.248254836414734e-07,0.6157231834495821,0.5099143337763312
1,31,"(1, 2)",2,1,[0.62576208 0.73581691 0.76274906 0.72039181 0.70270743],[0.62682139 0.63088559 0.57547249 0.61397415 0.56101826],0.7915754923413567,0.4362530570214957,0.7944716179688506,0.0003312941698635817,0.7533788132320762,0.792959196807826,0.992,0.992,0.952,0.968,0.0003298692206707926,0.00033088362743256404,0.7841099240571502,0.48764319732269273,0.8228214699446518,0.0005095857637302037,0.7965310850817351,0.7989123439310079,0.968,0.984,0.992,0.984,15.311208724975586,0.0005098957707943612,0.0005097516731707067,7.004864447939713e-08,0.7094854575882545,0.6016343759543058
2,31,"(1, 2, 3)",3,1,[0.65135906 0.75920319 0.78489662 0.7490936  0.88123052],[0.65195352 0.68590789 0.6181945  0.62942702 0.63420529],0.7971424893808727,0.43670356545243916,0.8025807697258335,0.0006737369631137423,0.7658643326039387,0.7877783498519758,0.992,1.0,0.984,0.992,0.0006712695118819045,0.000667623194477122,0.801937186253057,0.4882546016218304,0.8388788775904235,0.0005139602643824526,0.8025485905521946,0.8029990989831381,0.96,0.992,0.992,0.984,31.42893671989441,0.0010387641089443444,0.0008945445217118329,4.5505570776668596e-08,0.7651565975779409,0.6439376441956929
3,31,"(1, 2, 3, 4)",4,1,[0.67359305 0.78295379 0.79110973 0.74086362 0.80301872],[0.67713938 0.71316336 0.66406124 0.65314001 0.65431942],0.7957587849144034,0.43696099884154976,0.8014544986484747,0.0006736162884506361,0.7642875530956365,0.7918007465568284,0.992,1.0,0.984,1.0,0.0006722401338956088,0.0006716592015101805,0.8184451023297722,0.4887694684000515,0.8385892650276741,0.001031865214638643,0.8004569442656713,0.8151950057922512,0.976,0.984,0.984,0.984,31.351650953292847,0.0010347506349067427,0.0010321811445739252,4.6895171881649743e-08,0.7583077845680734,0.6723646832842177
4,31,"(1, 2, 3, 4, 5)",5,1,[0.69727765 0.80159308 0.80722639 0.81978036 0.91327086],[0.70085596 0.73890508 0.69969524 0.70488762 0.68626651],0.7930557343287424,0.4371862530570215,0.8002316900501996,0.0006687148517432369,0.7526708714120222,0.7945359763161282,0.992,1.0,0.984,1.0,0.000672377234552339,0.0006671909783272873,0.8323786845153817,0.48915561848371736,0.8430299909898313,0.001035087655480265,0.801390140301197,0.817029218689664,0.984,0.984,0.984,0.992,31.82626700401306,0.0010445707705754666,0.001028372561982246,4.9702275675325726e-08,0.807829665876174,0.7061220820700735
5,31,"(1, 2, 3, 4, 5, 6)",6,1,[0.73563985 0.8459725  0.81181178 0.84029281 0.87179945],[0.73242116 0.73623061 0.72067427 0.73846303 0.71728718],0.7990410606255631,0.4374436864461321,0.8029347406358605,0.0006687155192170553,0.7554704595185996,0.7982365812845926,0.992,1.0,0.976,1.0,0.0006747438051722381,0.0006742070181241811,0.8423542283434161,0.48976702278285494,0.8460226541382417,0.0010354981365343797,0.8072467499034625,0.8188634315870769,0.992,0.984,0.992,0.992,31.63621950149536,0.0010363418311130006,0.0010339802550385704,5.410642040019133e-08,0.8211032790553171,0.7290152529295322
6,31,"(1, 2, 3, 4, 5, 6, 7)",7,1,[0.73825143 0.84266177 0.90323753 0.84712162 0.85390621],[0.73972634 0.74415361 0.74913033 0.75197942 0.71553799],0.804833311880551,0.4377976573561591,0.8070536748616296,0.00033118615418668726,0.7648024198738577,0.8005534817865877,0.992,1.0,0.976,1.0,0.0006717010298694694,0.0003382620824965321,0.8484039129875145,0.490474964602909,0.8555476895353328,0.0005126877140394278,0.813457330415755,0.8260715664821727,0.992,0.992,0.992,0.992,31.585002660751343,0.0005110752507363343,0.0005107039971952504,3.8067310123853295e-08,0.8370357111929584,0.7401055387726967
7,31,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,[0.77987991 0.85868994 0.88170967 0.82919309 0.89157433],[0.77973544 0.77321466 0.75119452 0.74190545 0.7609174 ],0.8046724160123568,0.4380229115716308,0.8055090745269662,0.0006687336330755074,0.7592676020079804,0.8002638692238383,0.992,1.0,0.984,1.0,0.0006742191860951701,0.0006699413540649021,0.8513965761359248,0.4914725189857124,0.8573819024327455,0.0010371009636637265,0.8162569185223324,0.8278092418586691,0.992,0.992,0.992,0.992,31.65503716468811,0.0010388045026185292,0.0010354798232009932,3.617125306559288e-08,0.8482093879745889,0.761393492320889
8,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,[0.78948952 0.8332041  0.87288634 0.83398232 0.88526848],[0.78732545 0.76750575 0.7881752  0.79520798 0.78339556],0.8027094864203888,0.4384090616552967,0.804093190886858,0.0007240165153024188,0.7602973355644227,0.8000064358347277,0.992,1.0,0.984,1.0,0.0007228681150896237,0.0007231101702502189,0.8518792637405072,0.4919873857639336,0.8611790449221264,0.0011100177139461939,0.8220491697773201,0.8325717595572145,0.992,0.992,0.992,0.992,33.77648901939392,0.001105845994908832,0.0011015791033114962,3.5734605000092345e-08,0.8429661501587773,0.7843219884872161
9,31,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,[0.80877017 0.84594815 0.90936761 0.87328866 0.86480764],[0.80638318 0.80861389 0.80146401 0.79929901 0.80545772],0.8031599948513323,0.43853777834985197,0.8003925859183936,0.0007199510550281074,0.7512228085982752,0.7971103102072339,1.0,1.0,0.976,1.0,0.0007197828362816348,0.0007260877862985046,0.8499485133221779,0.49230917750032177,0.8601814905393229,0.0010980148084652533,0.819024327455271,0.8323465053417428,0.992,0.992,0.992,0.992,34.3554048538208,0.0011060027285023598,0.0011011569453016152,3.6041941316047134e-08,0.8604364448595024,0.8042435630817586
