,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,37,"(1,)",1,2,[0.5990374  0.60624673 0.61174175 1.         1.        ],[0.51052902 0.53556849 0.51928837 0.5245815  0.50500625],0.6057186311787073,0.3097794676806084,0.7433612167300381,0.0009871686420513197,0.7287300380228137,0.6915589353612167,0.744,0.864,0.872,0.848,0.001000109386081478,0.0009999094118183557,0.5694296577946768,0.42889733840304184,0.7137946768060837,0.001399927879014396,0.7039695817490494,0.7051558935361216,0.56,0.824,0.808,0.784,43.54116630554199,0.001401612053352617,0.001390309736302597,2.878175364981452e-07,0.7634051760660487,0.5189947254098336
1,37,"(1, 2)",2,2,[0.67069948 0.62428257 0.70630193 0.83054119 0.75782621],[0.58002253 0.61808499 0.60225284 0.6420917  0.57448292],0.6001520912547529,0.3127300380228137,0.7438783269961977,0.000988777827853939,0.7322281368821293,0.7308897338403042,0.768,0.896,0.896,0.936,0.0009930642639276192,0.0009940327401396893,0.6050190114068441,0.4347376425855513,0.7227680608365019,0.0014067883582169565,0.7114220532319392,0.7275133079847909,0.576,0.832,0.816,0.832,41.797138929367065,0.0013998893041574456,0.0013969568462879486,2.092298339394962e-07,0.717930275269963,0.6033869990965901
2,37,"(1, 2, 3)",3,2,[0.67946405 0.66510515 0.72860641 0.80013069 0.78446003],[0.6465767  0.68037278 0.65512427 0.68441878 0.69709538],0.7588136882129277,0.31668441064638786,0.7843041825095057,0.0009874992805742038,0.7732623574144487,0.7781292775665399,0.92,0.952,0.968,0.96,0.000994518323542954,0.0009929505917509246,0.7453079847908746,0.4427680608365019,0.787893536121673,0.001391253612793897,0.7691558935361217,0.8030418250950571,0.792,0.936,0.928,0.944,42.83880114555359,0.0014039449437942796,0.0013877534685026104,1.2492781635580028e-07,0.731553265273856,0.6727175805776375
3,37,"(1, 2, 3, 4)",4,2,[0.71128872 0.70018423 0.73452502 0.76416234 0.77719181],[0.68313041 0.71640157 0.69478569 0.73687136 0.72675966],0.7783726235741445,0.31923954372623575,0.7850038022813688,0.0009945328933657802,0.7620380228136883,0.7861596958174905,0.952,0.96,0.952,0.96,0.000997257631541205,0.0009995927919453087,0.755041825095057,0.44580988593155896,0.7831787072243346,0.001397232925937203,0.7578707224334601,0.7996958174904943,0.8,0.936,0.912,0.92,42.386476278305054,0.0014067725555071812,0.0013895156700801487,3.82916015737197e-06,0.7374704234404492,0.7115897381911951
4,37,"(1, 2, 3, 4, 5)",5,2,[0.73924008 0.74229803 0.76309479 0.79196888 0.83656734],[0.71470307 0.74271425 0.71942923 0.79479167 0.7961977 ],0.7989657794676807,0.32313307984790873,0.7914828897338403,0.0009873481358865367,0.753916349809886,0.7851863117870722,0.952,0.96,0.944,0.96,0.0009950660009347893,0.0009913417250484568,0.7971406844106463,0.452106463878327,0.7998174904942966,0.0013865788173312923,0.7619771863117871,0.8172471482889734,0.888,0.944,0.896,0.928,42.755061864852905,0.001398166076312047,0.0013849784212873915,1.1167855098329741e-07,0.7746338233884237,0.7535671855135051
5,37,"(1, 2, 3, 4, 5, 6)",6,2,[0.76701943 0.76935075 0.74640257 0.872746   0.81429518],[0.75038174 0.78884354 0.73710291 0.79781623 0.81186388],0.7989961977186312,0.3262661596958175,0.7906920152091255,0.0009858557117302608,0.7533688212927757,0.7856121673003802,0.952,0.944,0.936,0.96,0.0009973224523856159,0.0009942296756990962,0.8101596958174905,0.4575209125475285,0.800851711026616,0.0013959533343296995,0.763467680608365,0.8124410646387833,0.912,0.936,0.896,0.944,42.579285621643066,0.001396625895917189,0.0013930104186779646,1.051021694724535e-07,0.7939627857925468,0.7772016597483181
6,37,"(1, 2, 3, 4, 5, 6, 7)",7,2,[0.765518   0.77672754 0.81812834 0.85220957 0.84739852],[0.76792189 0.78141884 0.78711888 0.79661927 0.80658776],0.8029505703422053,0.3305855513307985,0.7962585551330799,0.0009834556289498796,0.7555285171102661,0.7857642585551331,0.952,0.944,0.936,0.944,0.0009886917505880725,0.0009869976768928789,0.8109505703422053,0.46269201520912545,0.8078479087452471,0.001393663007496881,0.7642585551330798,0.8146615969581749,0.904,0.936,0.888,0.928,42.60163450241089,0.0013965790679699567,0.0013908499583545294,1.0735248295194071e-07,0.8119963956458015,0.7879333270861257
7,37,"(1, 2, 3, 4, 5, 6, 7, 8)",8,2,[0.80429343 0.79647159 0.79367873 0.84159392 0.83379888],[0.80679321 0.81170801 0.79208487 0.82594186 0.81668018],0.8070874524714828,0.33429657794676804,0.7966539923954372,0.0009841384089944933,0.7540076045627376,0.7879847908745247,0.952,0.944,0.936,0.936,0.0009876397789204529,0.0009883725271478804,0.8155437262357415,0.46895817490494296,0.810403041825095,0.0013939030143244639,0.7629505703422054,0.8148745247148289,0.912,0.928,0.88,0.912,42.52892065048218,0.0014038928071808906,0.001399816839413951,2.2644076068075515e-07,0.8139673099864371,0.8106416261061957
8,37,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,2,[0.80739324 0.83040783 0.92528542 0.91558586 0.8917273 ],[0.81061066 0.86595477 0.86178362 0.85827615 0.85855358],0.8187072243346007,0.33718631178707226,0.8111026615969582,0.0009841108358404935,0.7584486692015209,0.8030722433460076,0.952,0.952,0.936,0.96,0.00098890071042137,0.0009920716666450065,0.842828897338403,0.4741901140684411,0.8243954372623574,0.0013810676241102328,0.767148288973384,0.8350722433460076,0.952,0.96,0.904,0.96,42.520456075668335,0.0013937369662092665,0.001377981621049656,1.0359145928154535e-07,0.8740799323644051,0.8510357578245709
9,37,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,2,[0.82403153 0.84471553 0.88660664 0.87368058 0.90204909],[0.83684787 0.86464233 0.85761697 0.86482992 0.90556314],0.8190114068441064,0.34077566539923954,0.8106768060836502,0.0009872475468160535,0.7585399239543726,0.8014600760456274,0.944,0.952,0.936,0.96,0.0009907888332700548,0.0009880102759531695,0.8422509505703422,0.4805171102661597,0.825490494296578,0.0013954360149659132,0.767361216730038,0.8280152091254753,0.928,0.976,0.888,0.96,42.840826749801636,0.001400718826758091,0.001385784236197236,1.1614561242178782e-07,0.8662166761235387,0.8659000467163562
