,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,54,"(1,)",1,2,[0.71077607 0.75957627 0.74378029 0.6958361  0.80539154],[0.53447145 0.51500753 0.51709304 0.62097716 0.56946307],0.419356788780075,0.4017047515415306,0.4536573570305888,0.000999756439351038,0.4726756135896506,0.445460041107484,0.608,0.704,0.72,0.632,0.0009989309939316547,0.0009993105640349112,0.49429331398863496,0.3456776689638496,0.4921049449885141,0.001405947068022667,0.4974972796517954,0.4731350501753113,0.592,0.72,0.632,0.728,43.62881779670715,0.0014189472510958508,0.001405087002761245,1.912857662881599e-07,0.7430720538056009,0.5514024495238178
1,54,"(1, 2)",2,2,[0.75411323 0.82030692 0.77110817 0.71761902 0.80430786],[0.66703441 0.65824638 0.69141977 0.71455806 0.68191873],0.5007858783702092,0.4019949220166848,0.5171805102164189,0.0009991194429052827,0.5033490509007376,0.5102405996856486,0.784,0.752,0.68,0.744,0.0010032753805456391,0.0010024833183394654,0.5200943054044251,0.34601620118486276,0.5379397896264055,0.001403682846758389,0.4988151372264539,0.5101559666303953,0.664,0.744,0.576,0.76,42.62023711204529,0.001411585625620941,0.0014028743941757098,1.1870523335817752e-07,0.7734910405915371,0.6826354688403102
2,54,"(1, 2, 3)",3,2,[0.77009578 0.85466662 0.83340137 0.75856542 0.79858056],[0.7428076  0.72872668 0.79271639 0.77995732 0.73130103],0.5175432233103615,0.4022609116189094,0.5264176036754927,0.0009994559961973202,0.5022971829283037,0.522476121387982,0.768,0.728,0.672,0.744,0.0009992618483537746,0.0009985044232851475,0.5391246523999517,0.3505501148591464,0.564816829887559,0.001406192021421244,0.5188973521944142,0.5319066618304921,0.736,0.736,0.616,0.736,43.16603469848633,0.0014129651787635306,0.001407399536144804,1.0779616904128006e-07,0.8030619507826818,0.7551018037007176
3,54,"(1, 2, 3, 4)",4,2,[0.78343832 0.91934594 0.8956874  0.90674664 0.82667341],[0.77286186 0.84087861 0.86311569 0.85615776 0.75460953],0.546802079555072,0.40261153427638735,0.5451215088864708,0.0010014942920045112,0.5212791681779713,0.5444565348809092,0.76,0.768,0.728,0.744,0.0010022998620025077,0.0010014322760776486,0.578261395236368,0.3541409744891791,0.5699673558215451,0.0014037387602534783,0.5275541047031798,0.570172893241446,0.8,0.752,0.632,0.808,42.80179572105408,0.0014053167649385446,0.001405423233203798,1.0663178775845765e-07,0.8663783422326296,0.817524689081506
4,54,"(1, 2, 3, 4, 5)",5,2,[0.81079934 0.9249113  0.87380425 0.89855895 0.95143981],[0.80630237 0.84654851 0.89437744 0.89315878 0.90987297],0.5415669205658324,0.4028170716962882,0.5395478176762181,0.0009993412203230113,0.516672711884899,0.5389795671623746,0.752,0.752,0.712,0.76,0.0009990963303412972,0.000995617338887813,0.5806553016563898,0.3551686615886834,0.5761576592915004,0.0014020630532431784,0.5245314955869906,0.5660863257163583,0.832,0.752,0.64,0.776,42.93537640571594,0.0014109913173717507,0.0014021454432785777,1.0191751110266444e-07,0.891902728480176,0.8700520124119514
5,54,"(1, 2, 3, 4, 5, 6)",6,2,[0.85234828 0.97051311 0.87261478 0.89870367 0.90371639],[0.82223045 0.93202396 0.91132417 0.92813152 0.88893526],0.561491959859751,0.4030226091161891,0.5557610929754564,0.0007196578361466032,0.5199975819127071,0.5505138435497522,0.776,0.744,0.696,0.752,0.0009971326156476001,0.0009984639229703564,0.5956595333091524,0.35958167089831944,0.5641276750090678,0.0014023754562407448,0.5286543344214726,0.5763873775843308,0.808,0.72,0.64,0.784,42.88568329811096,0.0014094831144747747,0.0014036270802751185,1.4596450849647458e-07,0.8995792455506167,0.8965290720241563
6,54,"(1, 2, 3, 4, 5, 6, 7)",7,2,[0.88277172 0.93413991 0.92100192 0.88759884 0.91879555],[0.87364445 0.94081488 0.91852533 0.91544026 0.89965288],0.5697497279651795,0.4036513118123564,0.5632692540200701,0.0010020568485834221,0.5191996131060331,0.5586023455446741,0.776,0.768,0.72,0.768,0.000999409592349099,0.0009970953178843915,0.5972675613589651,0.36432112199250394,0.5788417361866763,0.0014052253697085966,0.5395719985491476,0.5897352194414218,0.784,0.72,0.64,0.8,42.68895196914673,0.0014062857400144462,0.0014023203239261046,1.1743359140472123e-07,0.9088615888414578,0.9096155593914288
7,54,"(1, 2, 3, 4, 5, 6, 7, 8)",8,2,[0.83745847 0.98160207 0.91951002 0.95204246 0.97002189],[0.8352168  0.92458034 0.93861002 0.96340462 0.95996534],0.5683955990811268,0.40436464756377705,0.5582033611413372,0.0009928849253367951,0.5228992866642486,0.5588199734010397,0.76,0.76,0.712,0.76,0.0009945473292187845,0.0009952858560622322,0.6068673679119816,0.3685648651916334,0.5716237456172167,0.0013037553131616385,0.549377342522065,0.5981018014750332,0.776,0.696,0.648,0.8,42.7785382270813,0.0006895397121940007,0.001300801485398562,1.0062819045303644e-07,0.9321269834225389,0.9243554248073786
8,54,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,2,[0.89595437 0.97039544 0.91742573 0.92485156 1.        ],[0.89413201 1.         1.         0.9725335  1.        ],0.5833393785515657,0.4053560633538871,0.576230201910289,0.0004902199294457281,0.5148107846693266,0.5762181114738242,0.808,0.792,0.68,0.776,0.0005831751306289601,0.0004884035321248225,0.6101317857574658,0.3692056583242655,0.5809212912586145,0.0006929667710018423,0.5462459194776932,0.5861322693749245,0.816,0.784,0.64,0.824,40.91134548187256,0.000693363354119896,0.0006892236857874883,1.227620986555194e-07,0.9417254207583522,0.9733331000917911
9,54,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,2,[0.85600762 0.97049086 0.93553997 0.95497572 1.        ],[0.85984282 1.         0.99794737 1.         0.98199797],0.5934832547454963,0.406250755652279,0.5775964212308065,0.0004872719908031583,0.5122234312658687,0.5818522548664007,0.8,0.76,0.688,0.784,0.00048788602169674725,0.0004892793651244586,0.6030951517349776,0.37116430903155606,0.5736065771974368,0.0006870909593886785,0.5322814653608995,0.5792890823358723,0.824,0.744,0.592,0.824,21.034764289855957,0.0006870485162118113,0.0006834008013116825,1.8692068554040242e-07,0.9434028326519085,0.9679576317831436
