,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,37,"(1,)",1,3,[0.59244512 0.56900341 0.69693082 0.70490149 1.        ],[0.50066867 0.50467503 0.50373619 0.50199719 0.50037282],0.6387832699619772,0.2922889733840304,0.7242889733840304,0.0009852020713312997,0.7086235741444867,0.7141596958174905,0.728,0.832,0.856,0.824,0.0010004441148881223,0.0009840790273572101,0.624,0.4474828897338403,0.7568669201520912,0.0006893175001833375,0.7358174904942966,0.7355133079847909,0.608,0.832,0.816,0.752,43.539586544036865,0.0007025153809173932,0.0006777402783528027,2.612312920659566e-07,0.7126561684669259,0.5022899841932953
1,37,"(1, 2)",2,3,[0.63797175 0.59868995 0.7239301  0.85578729 0.68647661],[0.57638576 0.56991992 0.57021259 0.5893839  0.56673396],0.6627528517110266,0.2953916349809886,0.7429657794676806,0.0009882516171995678,0.7274220532319392,0.7317110266159695,0.784,0.864,0.872,0.856,0.0010050643442248211,0.00098773466044959,0.6591026615969582,0.4519847908745247,0.7786463878326996,0.0014489830220153577,0.7553764258555133,0.7663574144486692,0.632,0.872,0.84,0.784,42.647669315338135,0.0014837057962163772,0.0014128177773363236,1.4980049694285673e-07,0.7005711405696202,0.5745272260112056
2,37,"(1, 2, 3)",3,3,[0.65932982 0.70511283 0.79042052 0.75497409 0.78524058],[0.63119708 0.63948774 0.62102049 0.64862189 0.64569147],0.8296577946768061,0.29895057034220535,0.8051102661596958,0.0004844282244548145,0.7848212927756654,0.8198022813688213,0.96,0.984,0.984,0.984,0.0009920104574341285,0.0009795112899954328,0.7396197718631179,0.4585551330798479,0.8527452471482889,0.0014102374754931084,0.8197110266159696,0.8233003802281369,0.752,0.952,0.928,0.88,43.60374689102173,0.0014231165824280946,0.0013904408066898245,1.2340287587446187e-07,0.7390155679484824,0.6372037327167906
3,37,"(1, 2, 3, 4)",4,3,[0.69306262 0.71764003 0.80674372 0.84956949 0.7463077 ],[0.66544979 0.69298888 0.65904719 0.70375109 0.69709962],0.8282585551330799,0.3016577946768061,0.801703422053232,0.0009860519510711554,0.7856730038022813,0.8151178707224335,0.976,0.968,0.968,0.976,0.0009898597151607614,0.0009856849061218957,0.767361216730038,0.46177946768060835,0.8528973384030418,0.0014123483592566428,0.8205019011406844,0.8369885931558936,0.808,0.944,0.92,0.92,42.9811737537384,0.0014294692282440999,0.0013927841911751055,1.2157594456392175e-07,0.7626647114015588,0.6836673137280987
4,37,"(1, 2, 3, 4, 5)",5,3,[0.71005685 0.7664049  0.76199199 0.69497382 0.78654359],[0.70087778 0.72573163 0.67591773 0.75679084 0.75198309],0.8183726235741445,0.3047300380228137,0.7947984790874525,0.0009897400163425692,0.767787072243346,0.7954372623574144,0.968,0.968,0.968,0.968,0.0009939327675126805,0.000984438290614139,0.8121368821292776,0.4684106463878327,0.8615057034220532,0.0014045714099144302,0.8214448669201521,0.8580076045627376,0.872,0.944,0.92,0.928,43.35695767402649,0.001416592355010174,0.0013831153623051517,1.1082353263065733e-07,0.7439942293600813,0.7222602127524966
5,37,"(1, 2, 3, 4, 5, 6)",6,3,[0.73791585 0.773063   0.77984232 0.70460334 0.81066972],[0.73456355 0.77139756 0.69954324 0.75686849 0.76604727],0.8281673003802281,0.30807604562737645,0.7996653992395437,0.000982892366416554,0.7662661596958175,0.7992699619771864,0.984,0.96,0.952,0.984,0.0009924305817926792,0.0009842943546889854,0.8244258555133079,0.47431178707224336,0.8560304182509506,0.0014021381479705694,0.8199847908745247,0.857490494296578,0.896,0.96,0.912,0.952,43.31500172615051,0.0014215769894676063,0.0013840959208093215,2.4288720875600355e-06,0.7612188457247393,0.7456840235986018
6,37,"(1, 2, 3, 4, 5, 6, 7)",7,3,[0.74469196 0.82955728 0.79779011 0.84928007 0.86493133],[0.74226892 0.77138611 0.72787191 0.79170943 0.78573461],0.8319087452471483,0.311787072243346,0.8068745247148289,0.0009869929484088158,0.7648669201520912,0.8041368821292776,0.984,0.96,0.96,0.984,0.0009929693606416535,0.0009904436756902775,0.8377186311787073,0.4792699619771863,0.8578555133079848,0.0014034764249968438,0.8162433460076045,0.8538707224334601,0.912,0.96,0.928,0.952,43.28207278251648,0.001413205665327297,0.0013899650718775993,1.5746118969905638e-07,0.817250148901952,0.7637941953961034
7,37,"(1, 2, 3, 4, 5, 6, 7, 8)",8,3,[0.77733616 0.81830552 0.85448465 0.85007332 0.82581122],[0.78402013 0.80694829 0.74755453 0.79532028 0.78175822],0.8310266159695817,0.3152851711026616,0.8068441064638783,0.0009880326202160506,0.7604562737642585,0.8007908745247149,0.976,0.952,0.952,0.968,0.0009869792343545777,0.000987565377819221,0.8500076045627376,0.4841977186311787,0.8602889733840304,0.0006962178306434545,0.8119543726235742,0.8514372623574145,0.912,0.952,0.92,0.952,43.20086598396301,0.0006992581443641576,0.000680988435056273,1.1413061179204515e-07,0.8252021738544029,0.7831202908581805
8,37,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,3,[0.78636155 0.8220667  0.87024883 0.88105945 0.86975446],[0.79453778 0.83126379 0.7863825  0.83731385 0.84383733],0.8348897338403042,0.3181749049429658,0.8234524714828897,0.00098510537673312,0.7712851711026616,0.8075437262357414,0.992,0.992,0.968,0.984,0.0009908740185059523,0.0009853305454036582,0.8851711026615969,0.4896425855513308,0.8846539923954373,0.001412509338030797,0.8323954372623574,0.8785703422053232,0.952,0.984,0.944,0.952,43.239012718200684,0.001421712918879868,0.0013838188040845747,1.0652480247383212e-07,0.8458981981471878,0.8186670484852859
9,37,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,3,[0.8076997  0.83826446 0.91572126 0.88804468 0.91936757],[0.82248818 0.84593424 0.81184643 0.84532992 0.87865611],0.8375361216730038,0.32158174904942965,0.8275285171102662,0.0009801151580230364,0.7714068441064639,0.8097642585551331,0.992,0.992,0.968,0.984,0.0009865922093844686,0.0009829130861695728,0.8882737642585551,0.4953003802281369,0.8897946768060836,0.0014101935194472397,0.8319391634980988,0.8801520912547528,0.968,0.976,0.952,0.952,43.28530192375183,0.0014248314338945163,0.0013887867800636436,1.0058535752979487e-07,0.873819534101289,0.8408509752059524
