,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,AccLDAInd,AccLDAMulti,AccLDAPropQ,tCLPropL,AccLDALiu,AccLDAVidovic,AccClLDAInd,AccClLDAPropQ,AccClLDALiu,AccClLDAVidovic,tIndL,tGenL,AccQDAInd,AccQDAMulti,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic,AccClQDAInd,AccClQDAProp,AccClQDALiu,AccClQDAVidovic,tPropQ,tIndQ,tGenQ,tPre,wTargetMeanQDAm,wTargetCovQDAm
0,40,"(1,)",1,1,[1.         1.         0.50106464 1.         1.        ],[0.50073105 0.5        0.50017942 0.50442653 0.51470754],0.7792631978731485,0.7009494872768705,0.815571591340676,0.0006816013566541255,0.782529434105583,0.8146600835548804,0.84,0.904,0.904,0.864,0.0006733980914100332,0.0006717214645924697,0.5144701860995062,0.7148499810102544,0.8603873908089632,0.0010341091931115255,0.8504367641473605,0.8613748575769085,0.28,0.872,0.896,0.8,29.589938163757324,0.0010360855952986194,0.001039612741466715,4.2315728650121633e-07,0.9002129276341876,0.5040089075168611
1,40,"(1, 2)",2,1,[0.6781295  1.         0.5646126  1.         0.84715019],[0.56908331 0.55951758 0.56037159 0.56416464 0.57683553],0.8715533611849601,0.7011014052411698,0.840638055450057,0.0006790910888161897,0.7795670338017471,0.8435244967717432,0.888,0.88,0.864,0.872,0.0006778625585351025,0.000681539981753664,0.6464868970755792,0.715153816938853,0.9171287504747436,0.0010283843039379707,0.8649449297379415,0.9039118875807064,0.504,0.912,0.896,0.904,30.756652355194092,0.0010154502273194471,0.0010208390123980877,1.2901594054024173e-07,0.8179784580337295,0.5659945308519937
2,40,"(1, 2, 3)",3,1,[0.7524725  1.         0.60747745 1.         0.76913465],[0.60421107 0.60177778 0.60345316 0.60663138 0.60548208],0.8904671477402203,0.7011014052411698,0.8447398404861375,0.0006603171062071062,0.7943030763387771,0.8448917584504367,0.92,0.896,0.88,0.888,0.0006667655998429915,0.0006617665245557438,0.7176604633497912,0.7154576528674516,0.9137105962780099,0.0010234486680949,0.8624382833270035,0.9131029244208128,0.656,0.928,0.88,0.92,30.859848737716675,0.0010289539550132187,0.0010236311447833185,7.210708245998475e-08,0.8258169188292033,0.6043110956488256
3,40,"(1, 2, 3, 4)",4,1,[0.78328269 1.         0.64338786 1.         0.79615226],[0.64081795 0.63685294 0.63819    0.64565961 0.64783541],0.9071021648309913,0.7011014052411698,0.8625142423091531,0.0006739033069893113,0.7931636916065324,0.8624382833270035,0.912,0.896,0.856,0.88,0.0006756033319689863,0.0006694131417279908,0.7831371059627801,0.7161412837067983,0.9317128750474744,0.0010230794407503712,0.8617546524876567,0.9258640334219521,0.744,0.944,0.88,0.936,31.156379222869873,0.0010227491137558547,0.0010289035910125744,5.6274506727210906e-08,0.8445645607528899,0.6418711788396787
4,40,"(1, 2, 3, 4, 5)",5,1,[0.79503648 0.86762592 0.67537862 1.         0.80602029],[0.66785618 0.66751075 0.67432791 0.67248782 0.67610331],0.9141663501709077,0.7012533232054691,0.8680592480060767,0.0006671729669161636,0.8034181541967338,0.8681352069882263,0.944,0.904,0.888,0.92,0.0006705685618074956,0.0006658872813722094,0.8704139764527156,0.7161412837067983,0.9293581466008356,0.0010294092593426674,0.8726167869350551,0.9282947208507406,0.832,0.944,0.912,0.936,31.346958875656128,0.0010236520980910298,0.0010318444610955006,5.648053925612877e-08,0.8288122625824694,0.6716571934620682
5,40,"(1, 2, 3, 4, 5, 6)",6,1,[0.8220863  0.7847117  0.70118648 0.8860047  0.80244926],[0.70345536 0.69147929 0.69659441 0.70556392 0.70458727],0.9063425750094949,0.701481200151918,0.8702620584884162,0.0006708154921019164,0.8096467907330042,0.866540068363084,0.936,0.904,0.888,0.904,0.0006691739263074551,0.0006684903450171575,0.8963919483478922,0.7162932016710976,0.9358906190657045,0.001028804384254024,0.8738321306494493,0.923585263957463,0.888,0.952,0.912,0.912,31.607733726501465,0.0010295518577393135,0.0010325704198620685,4.79577601641074e-08,0.7992876871684733,0.7003360498797808
6,40,"(1, 2, 3, 4, 5, 6, 7)",7,1,[0.87002528 0.85936042 0.72642622 0.88809039 0.82939499],[0.75343002 0.72105056 0.72370766 0.72445217 0.72365139],0.9138625142423091,0.7015571591340676,0.8745157614887961,0.0006687187668582671,0.8062286365362704,0.8756551462210407,0.944,0.92,0.888,0.92,0.0006735797893670499,0.000670793687622673,0.908849221420433,0.7162932016710976,0.9439422711735663,0.0010206391138583139,0.8760349411317888,0.9259399924041017,0.928,0.96,0.912,0.92,31.534650564193726,0.0010209658550663768,0.0010180250936436463,4.632661135970852e-08,0.8346594591420547,0.7292583598836321
7,40,"(1, 2, 3, 4, 5, 6, 7, 8)",8,1,[0.92011701 0.77930198 0.73944217 1.         0.80807329],[0.77849366 0.73771376 0.74025052 0.7234071  0.73148883],0.9098366881883783,0.7017090770983668,0.8701860995062666,0.0006656186552587408,0.8104063805545005,0.8666160273452336,0.944,0.92,0.888,0.92,0.0006652088433311686,0.0006668518398182047,0.9194075199392329,0.7167489555639954,0.940220281048234,0.0010278444257563074,0.8772502848461831,0.9291302696543866,0.928,0.952,0.912,0.928,31.15042018890381,0.0010203014341905639,0.0010235741162906795,5.942548630554552e-08,0.8493868919803678,0.7422707729116448
8,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,1,[0.87389699 0.84220349 0.75734526 1.         0.83197882],[0.77541807 0.74696478 0.76191426 0.76350254 0.75832672],0.9129510064565135,0.7017850360805166,0.8716293201671098,0.0006700851869275259,0.8059248006076719,0.8599316369160653,0.944,0.92,0.888,0.912,0.0006722376186314346,0.0006685444396845162,0.929889859475883,0.7169768325104443,0.940220281048234,0.0010372675103558092,0.8779339156855298,0.9304215723509305,0.944,0.952,0.912,0.928,31.464528799057007,0.0010335630850786498,0.0010313273653348408,4.3285217924937763e-08,0.8610849120064377,0.7612252719522297
9,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,1,[0.87866776 0.85746785 0.78169632 0.95132537 0.84514551],[0.79676998 0.77485591 0.78184965 0.77995866 0.77858999],0.909684770224079,0.7020888720091151,0.8688188378275731,0.000670685353407695,0.8060007595898215,0.8644891758450437,0.936,0.912,0.888,0.912,0.0006692100558224804,0.000668318408367709,0.9333839726547665,0.717052791492594,0.9456133687808583,0.0010241641592626286,0.8798328902392708,0.9352069882263577,0.952,0.96,0.912,0.936,31.285755395889282,0.001029092840853183,0.0010216780502081732,5.478458961824782e-08,0.8628605639421046,0.7824048383801436
10,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",11,1,[0.87754918 0.86378127 0.79664211 0.95467974 0.84022214],[0.83180202 0.79265436 0.79843269 0.81047374 0.78903383],0.9127231295100645,0.7021648309912647,0.8763387770603874,0.0006691418534397309,0.8039498670717813,0.8624382833270035,0.936,0.944,0.888,0.912,0.0006725305665186771,0.0006709981680006932,0.9380174705658945,0.7173566274211925,0.9472085074060007,0.0010269393406573512,0.8802886441321687,0.93262438283327,0.968,0.96,0.912,0.936,31.562154531478882,0.0010271024033908286,0.0010273753034719894,3.945529203768739e-08,0.8665748867418603,0.8044793285847192
11,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)",12,1,[0.9085348  0.86799047 0.81469678 0.95780554 0.86626617],[0.85354259 0.80915548 0.8154624  0.84336215 0.81289026],0.910520319027725,0.702316748955564,0.885453854918344,0.0006695279050045398,0.8031902772502848,0.8675275351310292,0.944,0.952,0.896,0.92,0.0006749918467184459,0.0006701311320802172,0.9402962400303836,0.7175845043676414,0.9453854918344095,0.0010350204356215638,0.8821876186859096,0.9320926699582226,0.968,0.968,0.92,0.936,31.55551290512085,0.0010297654655737612,0.0010272257327127946,5.068771386640874e-08,0.8830587532047109,0.8268825773278919
12,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)",13,1,[0.88755809 0.84870347 0.82997828 0.94266747 0.87533899],[0.83964916 0.82613984 0.83224051 0.84607198 0.82814169],0.9145461450816559,0.7024686669198633,0.8840106342575009,0.0006613590669324088,0.8068363083934675,0.8713254842385112,0.952,0.944,0.912,0.936,0.0006730717848427523,0.0006683370254812157,0.9397645271553361,0.7177364223319408,0.9387770603873908,0.0010308152679431768,0.8815039878465628,0.9358906190657045,0.968,0.96,0.92,0.952,31.518412351608276,0.0010305524008200732,0.0010326234641475367,4.5121605716534514e-08,0.8768492593160879,0.8344486370853094
13,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",14,1,[0.91283978 0.89103572 0.84745103 0.93574456 0.90088198],[0.86160982 0.83837877 0.84714483 0.85369737 0.84247812],0.9137105962780099,0.7026205848841626,0.884618306114698,0.0006642820080830667,0.8066084314470187,0.8724648689707558,0.952,0.952,0.912,0.944,0.0006685133266485195,0.0006682370762113288,0.9441701481200152,0.7178123813140904,0.9466008355488037,0.0010256267979350598,0.881883782757311,0.9358906190657045,0.968,0.96,0.92,0.944,31.41487693786621,0.001028681272252449,0.0010197794125010385,5.248879285189052e-08,0.8975906128486344,0.8486617785181082
14,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)",15,1,[0.90770827 0.87776254 0.86601888 0.96725408 0.90880387],[0.87522268 0.85717422 0.86703122 0.8742109  0.85993852],0.9065704519559438,0.7028484618306114,0.8805924800607672,0.0006628361030807524,0.8053171287504748,0.8720091150778579,0.944,0.944,0.912,0.952,0.0006676327987537609,0.0006599275594060067,0.9466008355488037,0.7180402582605393,0.9515381693885302,0.0010216403813403776,0.8824914546145082,0.9357387011014052,0.96,0.96,0.92,0.944,31.00211811065674,0.0010291220342257246,0.0010227671875683835,3.807813789587947e-08,0.9055095275991029,0.8667155110071931
15,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16)",16,1,[0.91574412 0.91141967 0.88080311 0.97129533 0.90229292],[0.89130843 0.87213913 0.87800043 0.88491952 0.87476161],0.9076338777060388,0.7029244208127611,0.8843144701860995,0.0006720779968041501,0.8044815799468287,0.8706418533991644,0.952,0.952,0.92,0.936,0.0006681081327792587,0.0006708157275323401,0.9477402202810482,0.7180402582605393,0.9519939232814281,0.0010239105282561479,0.8801367261678693,0.9349031522977592,0.968,0.96,0.92,0.936,31.441219806671143,0.0010282374859037302,0.0010285410462700728,4.099964051133252e-08,0.9163110272411897,0.8802258232380659
16,40,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17)",17,1,[0.92634784 0.90413565 0.89430629 0.97248863 0.91788404],[0.90056311 0.88546869 0.89249166 0.90272044 0.88812399],0.9086973034561336,0.7028484618306114,0.8874287884542347,0.0006692101463726433,0.8078237751614128,0.8713254842385112,0.952,0.944,0.912,0.952,0.0006675878315428297,0.0006695493472831311,0.9503987846562856,0.718723889099886,0.9543486517280668,0.0010215883874367998,0.8821876186859096,0.9374097987086973,0.976,0.968,0.92,0.944,31.622075080871582,0.0010249885822764106,0.001024186941683632,4.045805841122034e-08,0.9230324905378924,0.8938735781837662
