,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.765,0.6075,0.7925,0.745,0.745,0.7925,0.5274373774373775,0.5132823966157303,0.5,9,97,3
1,0.7775,0.6875,0.7925,0.76,0.7675,0.795,0.5344174344174346,0.5158667403765446,0.5,9,97,4
2,0.7925,0.64,0.7875,0.775,0.79,0.8025,0.5184967971457952,0.5317970334463332,0.5,9,97,5
3,0.7725,0.6425,0.795,0.775,0.7775,0.8025,0.5098571209942206,0.5571042687619466,0.5,9,97,6
4,0.7625,0.76,0.785,0.7575,0.765,0.7875,0.5206053530476051,0.5398251497232984,0.5,9,97,7
5,0.755,0.7475,0.7875,0.77,0.775,0.795,0.5439753865475856,0.5528423164410994,0.5,9,97,8
6,0.7575,0.76,0.7875,0.7725,0.775,0.8,0.5542260059623834,0.54694767462585,0.5,9,97,9
7,0.7625,0.77,0.7875,0.7725,0.7775,0.7975,0.5495485341205907,0.54468763808488,0.5,9,97,10
8,0.7775,0.7825,0.79,0.775,0.7775,0.8,0.5321027164112576,0.5363226148545165,0.5,9,97,11
9,0.8025,0.795,0.7975,0.775,0.785,0.805,0.5390446583429608,0.5237225600997875,0.5,9,97,12
10,0.8025,0.795,0.795,0.765,0.7875,0.805,0.5352293901497039,0.5213539518601001,0.5,9,97,13
11,0.7925,0.8,0.7925,0.77,0.7875,0.805,0.5399195275242862,0.5241863914125412,0.5,9,97,14
12,0.805,0.8,0.7925,0.7775,0.7875,0.805,0.5409034060325363,0.5326935287021393,0.5,9,97,15
13,0.79,0.7975,0.79,0.7675,0.78,0.8025,0.537578564230464,0.5350700769154556,0.5,9,97,16
14,0.79,0.7975,0.7925,0.77,0.78,0.8025,0.5358500512840443,0.5343015355889216,0.5,9,97,17
15,0.8025,0.795,0.795,0.765,0.785,0.805,0.5329559886511015,0.5324127713192818,0.5,9,97,18
16,0.8025,0.795,0.7975,0.77,0.7875,0.805,0.5396901419942101,0.5253400795755082,0.5,9,97,19
17,0.8025,0.805,0.795,0.765,0.7875,0.8025,0.5377244464699822,0.5227607327470732,0.5,9,97,20
18,0.8025,0.8025,0.795,0.765,0.785,0.8,0.5365534343987924,0.5200994529969211,0.5,9,97,21
19,0.8,0.805,0.7925,0.7575,0.7825,0.8025,0.5360005354483526,0.518982535420975,0.5,9,97,22
20,0.8025,0.805,0.795,0.7625,0.7825,0.8025,0.5349174902109577,0.5209445428234067,0.5,9,97,23
21,0.805,0.78,0.8,0.7775,0.79,0.805,0.5368254606858426,0.5253572211355487,0.5,9,97,24
22,0.8075,0.7875,0.7975,0.7725,0.7875,0.805,0.536644647067724,0.5231891239447524,0.5,9,97,25
23,0.8075,0.7875,0.8,0.7725,0.7925,0.805,0.5359208246524051,0.5208356480266296,0.5,9,97,26
24,0.8025,0.795,0.795,0.765,0.7875,0.8025,0.5368121287328262,0.5210214446634331,0.5,9,97,27
25,0.8075,0.8,0.795,0.765,0.7875,0.8,0.5355727258389089,0.5205928051151845,0.5,9,97,28
26,0.805,0.7925,0.8,0.775,0.7925,0.8075,0.5399825228285166,0.5284187539447619,0.5,9,97,29
27,0.8025,0.7875,0.795,0.775,0.79,0.805,0.5417693531886247,0.5318338949652154,0.5,9,97,30
28,0.805,0.79,0.795,0.78,0.79,0.805,0.5422410877197833,0.5299223731450802,0.5,9,97,31
