,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.84,0.7125,0.82,0.8475,0.8375,0.8425,0.6167227833894505,0.729038245704913,0.5,50,75,3
1,0.86,0.68,0.8425,0.855,0.8675,0.85,0.6680140121316596,0.7152054981914037,0.5,50,75,4
2,0.85,0.72,0.845,0.8625,0.8525,0.8425,0.7129248944756967,0.7391922047428522,0.5,50,75,5
3,0.86,0.7625,0.855,0.8625,0.8675,0.855,0.713170859366464,0.7260299509382367,0.5,50,75,6
4,0.835,0.795,0.8325,0.86,0.8425,0.845,0.722810303758146,0.7479558349764619,0.5,50,75,7
5,0.85,0.8225,0.845,0.8575,0.8525,0.845,0.7264520098237425,0.7338271388757664,0.5,50,75,8
6,0.8525,0.82,0.855,0.8575,0.8625,0.8525,0.723189571572828,0.7251600737811084,0.5,50,75,9
7,0.8575,0.8325,0.85,0.865,0.85,0.8475,0.7288637699341968,0.7245339277474762,0.5,50,75,10
8,0.84,0.8425,0.8425,0.8625,0.8425,0.8425,0.7354910709795769,0.7286106301589375,0.5,50,75,11
9,0.8425,0.8425,0.84,0.86,0.8475,0.8425,0.7279394260787164,0.7275880441112513,0.5,50,75,12
10,0.84,0.8425,0.8425,0.8575,0.8425,0.8425,0.7241851009832042,0.72746952255252,0.5,50,75,13
11,0.8425,0.8425,0.855,0.855,0.8525,0.85,0.7301804334417459,0.7244448417193644,0.5,50,75,14
12,0.8475,0.8475,0.86,0.86,0.8525,0.8525,0.7317071773249035,0.7264253148979049,0.5,50,75,15
13,0.8475,0.8475,0.8575,0.8575,0.85,0.85,0.7244899735097373,0.7248726077243635,0.5,50,75,16
14,0.8425,0.8425,0.8525,0.8525,0.85,0.8525,0.7310635698692688,0.7297058100228089,0.5,50,75,17
15,0.8375,0.8425,0.8575,0.8525,0.8525,0.8525,0.7291767651170203,0.7298828032829775,0.5,50,75,18
16,0.84,0.8425,0.8525,0.8525,0.845,0.85,0.7306940186974584,0.7301988640383114,0.5,50,75,19
17,0.8475,0.845,0.8475,0.8525,0.84,0.84,0.7329540027727206,0.73432841300796,0.5,50,75,20
18,0.845,0.84,0.845,0.85,0.84,0.84,0.7301790925515936,0.7321343988262348,0.5,50,75,21
19,0.84,0.84,0.8425,0.845,0.8375,0.84,0.7349061238447204,0.7384877205656953,0.5,50,75,22
20,0.8425,0.8375,0.8475,0.8475,0.84,0.84,0.7294070183932427,0.7334150428354066,0.5,50,75,23
21,0.84,0.8425,0.8425,0.8475,0.84,0.8375,0.730688074574113,0.7363426410874997,0.5,50,75,24
22,0.845,0.84,0.85,0.85,0.84,0.84,0.730707644105481,0.7326302207105484,0.5,50,75,25
23,0.8425,0.8425,0.8475,0.8525,0.84,0.84,0.7300258406810833,0.7368346651504561,0.5,50,75,26
24,0.8425,0.8425,0.8475,0.85,0.8425,0.84,0.727865067552517,0.7342061550628262,0.5,50,75,27
25,0.8425,0.845,0.8525,0.85,0.84,0.84,0.7265273571835928,0.7335340393500204,0.5,50,75,28
26,0.84,0.845,0.85,0.85,0.845,0.85,0.7270365714003416,0.7335961569434883,0.5,50,75,29
27,0.8375,0.8425,0.8575,0.8525,0.8525,0.8525,0.7263670641313665,0.7334428833867161,0.5,50,75,30
