,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.725,0.7225,0.7575,0.7475,0.7675,0.77,0.5664582331249006,0.6082155020500586,0.5,5,83,3
1,0.71,0.7075,0.745,0.725,0.7525,0.7475,0.532191501309149,0.6069563988682941,0.5,5,83,4
2,0.7625,0.8275,0.79,0.7625,0.7675,0.795,0.5131383158801714,0.5444285374792492,0.5,5,83,5
3,0.76,0.825,0.785,0.7625,0.7675,0.79,0.5084926227632696,0.5411321818026081,0.5,5,83,6
4,0.7575,0.82,0.79,0.77,0.78,0.7875,0.5099042889607768,0.5297891710755386,0.5,5,83,7
5,0.7625,0.8225,0.79,0.7625,0.7625,0.7875,0.5131320660676673,0.522957540525809,0.5,5,83,8
6,0.765,0.8225,0.79,0.77,0.77,0.7875,0.5315356298994284,0.5232624605504629,0.5,5,83,9
7,0.77,0.8075,0.79,0.775,0.78,0.785,0.5313478945163209,0.5316247075950723,0.5,5,83,10
8,0.79,0.8125,0.7925,0.7875,0.79,0.79,0.5271327745666163,0.5293138931319645,0.5,5,83,11
9,0.7925,0.8075,0.7925,0.79,0.785,0.7925,0.5270422007594974,0.5247766328983432,0.5,5,83,12
10,0.7925,0.81,0.7925,0.7825,0.7925,0.79,0.5255280777314362,0.5109333991623667,0.5,5,83,13
11,0.79,0.8125,0.795,0.7825,0.795,0.79,0.525760220216067,0.5231872432063898,0.5,5,83,14
12,0.7975,0.8225,0.79,0.78,0.7925,0.79,0.5267660654595904,0.5289060602092448,0.5,5,83,15
13,0.795,0.8225,0.79,0.78,0.785,0.79,0.5249150985864841,0.5299184819684313,0.5,5,83,16
14,0.775,0.8225,0.7925,0.7725,0.7775,0.79,0.529195078116152,0.534215181701785,0.5,5,83,17
15,0.785,0.8225,0.7875,0.77,0.78,0.7925,0.5420594362389116,0.532542845467567,0.5,5,83,18
16,0.765,0.82,0.7975,0.77,0.7775,0.795,0.539887180419097,0.5295218917053197,0.5,5,83,19
17,0.7775,0.8175,0.795,0.77,0.7875,0.805,0.5448118527193705,0.529572877315247,0.5,5,83,20
18,0.7825,0.8175,0.7975,0.7825,0.785,0.81,0.542088349139153,0.5326426886761243,0.5,5,83,21
19,0.7975,0.8125,0.8075,0.795,0.795,0.81,0.5407443211155555,0.5314014067324712,0.5,5,83,22
20,0.785,0.8125,0.81,0.7975,0.7975,0.81,0.5435332277951599,0.5297974680908546,0.5,5,83,23
21,0.7775,0.8075,0.81,0.8,0.79,0.8075,0.5377708090336858,0.5306507180528519,0.5,5,83,24
22,0.79,0.815,0.8025,0.7975,0.7975,0.805,0.5320537678163757,0.5321270758541982,0.5,5,83,25
23,0.7925,0.815,0.805,0.7975,0.8,0.805,0.5348263720651864,0.5323345420353451,0.5,5,83,26
24,0.7925,0.8125,0.805,0.7975,0.8,0.805,0.5369057139329043,0.533837922343477,0.5,5,83,27
25,0.79,0.81,0.81,0.7925,0.7975,0.8075,0.5375720118294269,0.5335405136250558,0.5,5,83,28
26,0.7875,0.81,0.81,0.7925,0.795,0.81,0.5464754232491216,0.5337788878867609,0.5,5,83,29
27,0.8,0.8175,0.7975,0.795,0.795,0.8,0.5342595985786976,0.5364163591900175,0.5,5,83,30
28,0.7925,0.8225,0.795,0.795,0.795,0.8,0.5319105580117617,0.5376843650692849,0.5,5,83,31
29,0.79,0.82,0.7975,0.7975,0.8,0.8,0.5267491657671971,0.5381726758961951,0.5,5,83,32
30,0.7975,0.815,0.7975,0.7925,0.795,0.8025,0.5323490406563599,0.5375192265314747,0.5,5,83,33
31,0.79,0.815,0.8,0.7925,0.795,0.805,0.5400277181394046,0.5389407102036801,0.5,5,83,34
32,0.79,0.81,0.8,0.7925,0.7925,0.8075,0.5391917594185209,0.5374031441169205,0.5,5,83,35
33,0.7875,0.81,0.805,0.7925,0.7975,0.8075,0.5395278754284625,0.5373956862676633,0.5,5,83,36
34,0.79,0.815,0.805,0.79,0.7925,0.8075,0.5465134910611722,0.5381453105372493,0.5,5,83,37
35,0.785,0.8175,0.8025,0.7875,0.79,0.8075,0.5473701147463087,0.5384621186334705,0.5,5,83,38
36,0.7825,0.815,0.8,0.79,0.79,0.805,0.5465624794623203,0.5401795023646934,0.5,5,83,39
37,0.7925,0.825,0.79,0.7825,0.7925,0.795,0.543113681699066,0.5398535898815481,0.5,5,83,40
38,0.7925,0.825,0.7925,0.7825,0.79,0.7975,0.5385520600276608,0.5383684531331244,0.5,5,83,41
39,0.7925,0.825,0.79,0.7875,0.7925,0.7975,0.5372911666109725,0.536150337118808,0.5,5,83,42
40,0.795,0.825,0.7875,0.7825,0.79,0.795,0.5392613429397201,0.5394794156316787,0.5,5,83,43
41,0.7925,0.825,0.7875,0.7825,0.79,0.79,0.539340453661526,0.5405998530770598,0.5,5,83,44
42,0.7925,0.825,0.7875,0.7825,0.7925,0.79,0.5362394834032599,0.5379336663195118,0.5,5,83,45
43,0.79,0.8225,0.7875,0.785,0.7925,0.79,0.5399023680417229,0.5419239105519699,0.5,5,83,46
44,0.79,0.825,0.7875,0.7825,0.79,0.79,0.5430192297535114,0.543158714756366,0.5,5,83,47
45,0.795,0.8175,0.79,0.78,0.7925,0.79,0.5419159196496586,0.5404497196113798,0.5,5,83,48
46,0.7975,0.8175,0.7925,0.79,0.795,0.795,0.5431608407234823,0.5436393705067464,0.5,5,83,49
47,0.7925,0.825,0.79,0.7925,0.795,0.795,0.5445720224499643,0.5449535772233569,0.5,5,83,50
48,0.795,0.825,0.79,0.795,0.7975,0.795,0.5425201744168363,0.5426268294891078,0.5,5,83,51
49,0.7925,0.825,0.79,0.7925,0.7975,0.795,0.5416065380936801,0.5422821618517828,0.5,5,83,52
