,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.755,0.7275,0.7425,0.75,0.7525,0.7475,0.5082100405994974,0.5118003543266837,0.5,4,48,3
1,0.76,0.7125,0.7375,0.75,0.75,0.7525,0.5669039928843855,0.5117756447512624,0.5,4,48,4
2,0.76,0.7725,0.7575,0.7575,0.7675,0.7525,0.5638414407744289,0.5562087054078958,0.5,4,48,5
3,0.77,0.755,0.765,0.765,0.765,0.7625,0.5407023166727507,0.558090213093175,0.5,4,48,6
4,0.7525,0.735,0.755,0.7675,0.7675,0.75,0.5579769976428527,0.552584614018399,0.5,4,48,7
5,0.765,0.7325,0.7525,0.7675,0.765,0.7525,0.5548514488689889,0.5636287981740028,0.5,4,48,8
6,0.7725,0.7525,0.7525,0.7625,0.7625,0.755,0.5636722728392031,0.5516896715718027,0.5,4,48,9
7,0.7675,0.7475,0.75,0.75,0.77,0.7575,0.5433560595222442,0.5423754777693456,0.5,4,48,10
8,0.7675,0.7575,0.75,0.7525,0.77,0.755,0.5357822617851348,0.5341714667799786,0.5,4,48,11
9,0.775,0.755,0.75,0.7525,0.7675,0.76,0.534233304541166,0.5325659282019928,0.5,4,48,12
10,0.765,0.7525,0.7525,0.7575,0.7675,0.76,0.5525760801107122,0.539080750073739,0.5,4,48,13
11,0.7725,0.7625,0.7575,0.755,0.77,0.76,0.5524871510286856,0.5389620685904167,0.5,4,48,14
12,0.765,0.7525,0.7625,0.7675,0.7625,0.765,0.5627385176515557,0.5429046077867049,0.5,4,48,15
13,0.77,0.7475,0.7575,0.7575,0.76,0.7625,0.5627903850069047,0.53387263861253,0.5,4,48,16
14,0.7725,0.75,0.76,0.7525,0.765,0.76,0.5531280787551327,0.526596251813808,0.5,4,48,17
15,0.775,0.7575,0.76,0.7525,0.7625,0.7575,0.544773634341441,0.5114186668240147,0.5,4,48,18
16,0.7725,0.7575,0.7575,0.75,0.76,0.7575,0.5352390481706445,0.5117125318370808,0.5,4,48,19
17,0.77,0.755,0.7575,0.7525,0.7525,0.7625,0.529748353714412,0.5160533236363635,0.5,4,48,20
18,0.77,0.76,0.755,0.7525,0.755,0.755,0.527864067072575,0.5120985600785809,0.5,4,48,21
19,0.7675,0.76,0.755,0.7525,0.7525,0.755,0.5228438167919287,0.5060009359376174,0.5,4,48,22
20,0.7675,0.7625,0.7575,0.7525,0.7525,0.7575,0.5272383223712244,0.4986361238091566,0.5,4,48,23
21,0.77,0.76,0.76,0.7575,0.7575,0.7575,0.5310210283901705,0.5033786117623451,0.5,4,48,24
22,0.77,0.7675,0.7575,0.7525,0.765,0.76,0.5328617577360879,0.5061890418690511,0.5,4,48,25
23,0.765,0.765,0.7525,0.7525,0.765,0.7625,0.5317038292449564,0.5055915976391013,0.5,4,48,26
24,0.7675,0.7625,0.7575,0.7525,0.7625,0.7575,0.5364441688928678,0.5141254535527706,0.5,4,48,27
25,0.765,0.765,0.755,0.7525,0.7625,0.755,0.5333996133055695,0.5124736721459305,0.5,4,48,28
26,0.765,0.7675,0.755,0.7525,0.765,0.7575,0.5366946185542534,0.5114995058862865,0.5,4,48,29
27,0.765,0.7675,0.7525,0.7525,0.76,0.76,0.5390079036346502,0.5116716171854265,0.5,4,48,30
28,0.7675,0.765,0.7525,0.7525,0.76,0.7625,0.5376192554276396,0.5118822514448123,0.5,4,48,31
29,0.765,0.765,0.7525,0.7525,0.76,0.7625,0.5354656721556426,0.5149777803634654,0.5,4,48,32
30,0.755,0.765,0.755,0.76,0.7575,0.7625,0.5460286508619141,0.5164808292923738,0.5,4,48,33
31,0.7675,0.7625,0.755,0.7525,0.7575,0.765,0.537995944570198,0.5182420650134757,0.5,4,48,34
32,0.7675,0.7725,0.7575,0.7525,0.7675,0.7575,0.5484367637549867,0.5256423330267608,0.5,4,48,35
33,0.77,0.765,0.76,0.755,0.77,0.755,0.5445535848616861,0.5247571059329357,0.5,4,48,36
34,0.7725,0.7625,0.765,0.76,0.7575,0.76,0.5466795184470233,0.5278842189585103,0.5,4,48,37
35,0.7675,0.7675,0.765,0.7625,0.7575,0.76,0.5431903486161345,0.5376434354945321,0.5,4,48,38
36,0.7725,0.7625,0.765,0.7625,0.765,0.7675,0.5463131212237509,0.52514892902376,0.5,4,48,39
37,0.77,0.7625,0.7675,0.7625,0.765,0.765,0.5483285431807161,0.5357208691266585,0.5,4,48,40
38,0.7675,0.765,0.7675,0.7625,0.7575,0.765,0.547563240414758,0.5390566147231721,0.5,4,48,41
39,0.7625,0.76,0.77,0.765,0.7625,0.7625,0.5462034300930011,0.5337280778525092,0.5,4,48,42
40,0.7675,0.76,0.77,0.765,0.7575,0.76,0.5467917126358959,0.5326708389358307,0.5,4,48,43
41,0.765,0.76,0.77,0.765,0.7625,0.76,0.5495873555471985,0.5354374431958387,0.5,4,48,44
42,0.7675,0.76,0.77,0.765,0.7575,0.76,0.5453104767758276,0.534311302496799,0.5,4,48,45
43,0.77,0.76,0.7675,0.7625,0.765,0.7625,0.545053548403424,0.5402264212566392,0.5,4,48,46
44,0.7675,0.7525,0.77,0.765,0.7675,0.765,0.5484011485563091,0.5396187870271135,0.5,4,48,47
45,0.765,0.7525,0.77,0.765,0.7725,0.7675,0.5483902208246817,0.5396795984840806,0.5,4,48,48
46,0.7675,0.7525,0.77,0.7625,0.77,0.7725,0.5474191551479274,0.5400316243277848,0.5,4,48,49
47,0.7675,0.7575,0.77,0.7625,0.7675,0.7675,0.544462704167986,0.5387185651429129,0.5,4,48,50
48,0.7725,0.76,0.77,0.7625,0.765,0.7675,0.5455692116254601,0.5379747269078656,0.5,4,48,51
49,0.77,0.7575,0.77,0.7625,0.7675,0.7675,0.5463081861717755,0.5400807131749877,0.5,4,48,52
