,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.85,0.67,0.7925,0.795,0.805,0.8225,0.5261547094880431,0.4898225133884812,0.5,3,52,3
1,0.84,0.7925,0.85,0.835,0.84,0.845,0.5215281087830111,0.5069121106895521,0.5,3,52,4
2,0.84,0.7525,0.845,0.8175,0.835,0.8475,0.5317175275230429,0.5038944598786678,0.5,3,52,5
3,0.88,0.81,0.865,0.8325,0.85,0.8625,0.5538124143300949,0.5176574688037068,0.5,3,52,6
4,0.875,0.795,0.85,0.8225,0.8375,0.845,0.542864055932714,0.5176460009160389,0.5,3,52,7
5,0.8775,0.8075,0.8525,0.8425,0.8475,0.865,0.5490548556094001,0.5257871197965562,0.5,3,52,8
6,0.8925,0.81,0.865,0.8675,0.8675,0.875,0.5202179516105171,0.5355062551099345,0.5,3,52,9
7,0.86,0.825,0.875,0.865,0.88,0.8875,0.5440430781300292,0.5481197943965194,0.5,3,52,10
8,0.8825,0.815,0.865,0.865,0.88,0.875,0.5391369400133298,0.5290380672428037,0.5,3,52,11
9,0.8775,0.8375,0.8775,0.8725,0.8775,0.88,0.528670919919363,0.5266160024938852,0.5,3,52,12
10,0.8775,0.8425,0.8825,0.8775,0.8825,0.885,0.526181933373632,0.5364569595093522,0.5,3,52,13
11,0.8825,0.8925,0.87,0.87,0.8825,0.875,0.5265585790551979,0.5316521400997001,0.5,3,52,14
12,0.8875,0.9,0.88,0.88,0.88,0.88,0.5281378706950196,0.5487360848538833,0.5,3,52,15
13,0.8975,0.8975,0.8775,0.8725,0.88,0.8775,0.5332819542092562,0.5397577953930754,0.5,3,52,16
14,0.8825,0.89,0.8825,0.87,0.8875,0.88,0.5238619723565936,0.5294018411586735,0.5,3,52,17
15,0.895,0.9,0.875,0.8625,0.88,0.88,0.5323800872364814,0.5382578304175223,0.5,3,52,18
16,0.8975,0.9,0.8775,0.865,0.8725,0.8825,0.5348843901233242,0.5397183122249306,0.5,3,52,19
17,0.8925,0.8975,0.88,0.8725,0.87,0.875,0.5336571641150364,0.538072747624464,0.5,3,52,20
18,0.8925,0.8925,0.8725,0.865,0.8675,0.885,0.540444702810053,0.5464939131658959,0.5,3,52,21
19,0.895,0.8925,0.88,0.8675,0.8725,0.8775,0.5509244689176982,0.5531585798881078,0.5,3,52,22
20,0.895,0.8825,0.875,0.8675,0.87,0.875,0.5501641636398911,0.551514404330618,0.5,3,52,23
21,0.89,0.88,0.8725,0.865,0.87,0.8725,0.5511058277009315,0.5528712329841594,0.5,3,52,24
22,0.8825,0.885,0.8775,0.8475,0.8575,0.8725,0.5530429083702549,0.5502098392792212,0.5,3,52,25
23,0.8775,0.885,0.865,0.8375,0.8475,0.87,0.5568779546953907,0.5563336981517748,0.5,3,52,26
