,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.85,0.6725,0.88,0.8775,0.88,0.8775,0.5340196840196846,0.5884319384319392,0.5,9,97,3
1,0.8625,0.7625,0.8725,0.8825,0.885,0.88,0.519216078039608,0.5720183675174769,0.5,9,97,4
2,0.8725,0.875,0.8725,0.87,0.87,0.87,0.5044021391850928,0.5279528947697718,0.5,9,97,5
3,0.8675,0.86,0.8825,0.8825,0.89,0.885,0.5523041581645983,0.5612842227001905,0.5,9,97,6
4,0.86,0.83,0.8825,0.885,0.895,0.8875,0.565478372491666,0.5691089046316203,0.5,9,97,7
5,0.865,0.87,0.8875,0.8875,0.8925,0.89,0.5388569113135285,0.5417768640074095,0.5,9,97,8
6,0.87,0.87,0.8875,0.885,0.8925,0.8925,0.5293506842343988,0.5513767629953996,0.5,9,97,9
7,0.8825,0.8825,0.885,0.8825,0.8875,0.8925,0.5265424572784282,0.5335669532562523,0.5,9,97,10
8,0.8925,0.87,0.88,0.8775,0.8825,0.885,0.539963616762814,0.545908472067774,0.5,9,97,11
9,0.8925,0.87,0.8775,0.875,0.875,0.8825,0.5332415714989353,0.5384619196791102,0.5,9,97,12
10,0.885,0.8775,0.8825,0.8775,0.8775,0.88,0.5306174853966761,0.5326502051335795,0.5,9,97,13
11,0.885,0.875,0.8825,0.88,0.88,0.8825,0.527769136608425,0.5280744491182341,0.5,9,97,14
12,0.885,0.875,0.8875,0.885,0.8825,0.8825,0.5261194696164605,0.5291952926556619,0.5,9,97,15
13,0.89,0.87,0.8775,0.8775,0.875,0.88,0.5339953898304585,0.5297171470470133,0.5,9,97,16
14,0.885,0.8825,0.88,0.885,0.8775,0.88,0.5291520928903364,0.5321983262716172,0.5,9,97,17
15,0.89,0.885,0.8775,0.8775,0.875,0.8775,0.5313621963133318,0.5335470018237729,0.5,9,97,18
16,0.88,0.8775,0.8775,0.875,0.89,0.8925,0.5342271501740702,0.5342081278736117,0.5,9,97,19
17,0.8775,0.8825,0.8775,0.875,0.8875,0.89,0.5305455427024471,0.5317398447516127,0.5,9,97,20
18,0.8925,0.8775,0.88,0.875,0.8825,0.8825,0.52799339128854,0.5289638818448628,0.5,9,97,21
19,0.8875,0.88,0.88,0.875,0.885,0.8925,0.5331726732870473,0.5254898315203432,0.5,9,97,22
20,0.8925,0.885,0.8775,0.88,0.885,0.885,0.5312206541965921,0.5299834582967634,0.5,9,97,23
21,0.89,0.885,0.8775,0.88,0.885,0.89,0.5288352593099162,0.5283110111186967,0.5,9,97,24
22,0.8875,0.8825,0.875,0.875,0.885,0.885,0.5293561851098699,0.5299432486169658,0.5,9,97,25
23,0.89,0.885,0.8775,0.875,0.885,0.8775,0.5257397549116894,0.5291059180735107,0.5,9,97,26
