,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.8075,0.7725,0.8,0.8225,0.825,0.8,0.5237102403769075,0.5425019425019433,0.5,7,26,3
1,0.8125,0.765,0.8025,0.8125,0.82,0.81,0.5138942756589818,0.524834642481702,0.5,7,26,4
2,0.8275,0.78,0.815,0.825,0.825,0.8175,0.5150957273360212,0.5167360678264273,0.5,7,26,5
3,0.8225,0.7725,0.8125,0.82,0.825,0.8175,0.5186544967941471,0.5309822287810163,0.5,7,26,6
4,0.8125,0.775,0.8125,0.8225,0.83,0.815,0.5133570342182451,0.525295964640278,0.5,7,26,7
5,0.825,0.7825,0.83,0.8325,0.8325,0.83,0.5202461116858695,0.5222792737743361,0.5,7,26,8
6,0.8175,0.82,0.83,0.83,0.8225,0.83,0.5305789773704699,0.5176787520618022,0.5,7,26,9
7,0.83,0.8225,0.8325,0.8275,0.8275,0.83,0.5132452750072042,0.5005423672433,0.5,7,26,10
8,0.8525,0.825,0.8275,0.83,0.8325,0.835,0.49725191159165255,0.5206008793306037,0.5,7,26,11
9,0.855,0.835,0.8275,0.83,0.845,0.84,0.513280490356334,0.5277991739885571,0.5,7,26,12
10,0.86,0.825,0.83,0.8325,0.84,0.84,0.5125023622581837,0.5250085516001182,0.5,7,26,13
11,0.8675,0.8675,0.835,0.84,0.8525,0.8575,0.5235224701882731,0.5211125208416534,0.5,7,26,14
12,0.8625,0.8625,0.835,0.835,0.8475,0.8475,0.5208200044845882,0.5176261923193719,0.5,7,26,15
13,0.8575,0.85,0.8425,0.845,0.845,0.8425,0.5271377406847771,0.5270055153168224,0.5,7,26,16
14,0.8575,0.8525,0.84,0.8425,0.8425,0.8475,0.5243258402650726,0.524106661967605,0.5,7,26,17
15,0.8675,0.8575,0.8425,0.8425,0.8525,0.8575,0.5240088224541809,0.5254421442967686,0.5,7,26,18
16,0.8725,0.88,0.8475,0.8475,0.865,0.87,0.5322937851154651,0.5255770475603309,0.5,7,26,19
17,0.875,0.88,0.8475,0.8475,0.865,0.865,0.5359934648817267,0.5277322172844302,0.5,7,26,20
18,0.88,0.8775,0.8475,0.8475,0.8675,0.8675,0.5262907948065899,0.532260435455148,0.5,7,26,21
