,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.645,0.5975,0.675,0.6625,0.725,0.7075,0.6756453423120091,0.7683113183113186,0.5,53,67,3
1,0.52,0.51,0.5475,0.6875,0.765,0.665,0.7495743555894755,0.7700354109879162,0.5,53,67,4
2,0.6475,0.5825,0.6775,0.7825,0.8025,0.78,0.7453155090301965,0.7828494863820215,0.5,53,67,5
3,0.65,0.635,0.7,0.79,0.7975,0.785,0.7627929358784489,0.7642266429629038,0.5,53,67,6
4,0.6675,0.655,0.7675,0.78,0.815,0.8075,0.772094161160006,0.771076517265824,0.5,53,67,7
5,0.8575,0.765,0.81,0.87,0.8425,0.83,0.7682732713948908,0.7857105147293066,0.5,53,67,8
6,0.8475,0.7575,0.81,0.8475,0.845,0.8325,0.7612148860487437,0.774883162073388,0.5,53,67,9
7,0.8675,0.8125,0.855,0.8625,0.84,0.845,0.7626716717095988,0.7705974401885394,0.5,53,67,10
8,0.85,0.77,0.8325,0.8575,0.8425,0.8425,0.7646392640693919,0.7870949607224924,0.5,53,67,11
9,0.8525,0.805,0.845,0.87,0.845,0.85,0.7747612771526063,0.7795582223329587,0.5,53,67,12
10,0.86,0.8,0.8425,0.865,0.845,0.8475,0.7647404236615024,0.7690956273779364,0.5,53,67,13
11,0.87,0.825,0.85,0.875,0.8475,0.855,0.767385934591363,0.7794129756735285,0.5,53,67,14
12,0.8625,0.8075,0.8525,0.8675,0.8425,0.855,0.7737186967659015,0.7806193592365455,0.5,53,67,15
13,0.8575,0.8075,0.8575,0.8675,0.84,0.85,0.7764263753053156,0.7706800114303891,0.5,53,67,16
14,0.865,0.825,0.8525,0.8775,0.855,0.86,0.7787179648063475,0.7724708860460744,0.5,53,67,17
15,0.8575,0.8325,0.86,0.88,0.8625,0.8625,0.7727219017639285,0.769642577119043,0.5,53,67,18
16,0.855,0.83,0.8625,0.88,0.8675,0.8625,0.7766117162977103,0.7728625092923529,0.5,53,67,19
17,0.865,0.8275,0.8625,0.8775,0.8625,0.8625,0.7754230653155557,0.7721486328333594,0.5,53,67,20
18,0.87,0.8425,0.87,0.8775,0.8525,0.8675,0.7732094779165448,0.7672132893089936,0.5,53,67,21
19,0.88,0.8425,0.86,0.8775,0.855,0.8675,0.7691675378477929,0.7670638227962256,0.5,53,67,22
20,0.8825,0.8475,0.8625,0.8775,0.855,0.8625,0.7664473372062632,0.7633458026380346,0.5,53,67,23
21,0.8775,0.8475,0.855,0.875,0.855,0.86,0.7631812167031111,0.7642735030164326,0.5,53,67,24
22,0.88,0.8475,0.8575,0.8775,0.855,0.8625,0.7665589506232232,0.7666497174804962,0.5,53,67,25
23,0.8775,0.8475,0.8625,0.875,0.855,0.8625,0.7660529605897015,0.7675439258955564,0.5,53,67,26
24,0.875,0.845,0.855,0.875,0.855,0.865,0.7620533345851106,0.761642937968253,0.5,53,67,27
25,0.8575,0.8625,0.86,0.8875,0.865,0.8675,0.7705819431691108,0.7649568780333856,0.5,53,67,28
26,0.8625,0.8625,0.875,0.8775,0.855,0.86,0.7664906772606264,0.7634789259625989,0.5,53,67,29
27,0.875,0.8625,0.8775,0.875,0.855,0.8575,0.7644140006971691,0.7591305999889388,0.5,53,67,30
28,0.875,0.865,0.8775,0.875,0.855,0.855,0.7643977266587463,0.7601855463093957,0.5,53,67,31
29,0.875,0.865,0.875,0.875,0.855,0.8575,0.7645931505240272,0.7622415202074269,0.5,53,67,32
30,0.88,0.865,0.8725,0.875,0.855,0.865,0.7665035512725833,0.764148804998395,0.5,53,67,33
31,0.88,0.8575,0.8725,0.875,0.855,0.865,0.7641995747070872,0.7626329150221062,0.5,53,67,34
32,0.885,0.875,0.875,0.875,0.8575,0.8625,0.759014699340668,0.7603590808771666,0.5,53,67,35
33,0.88,0.875,0.8775,0.8775,0.8575,0.86,0.7578275168293036,0.758138495734051,0.5,53,67,36
34,0.885,0.8775,0.88,0.88,0.8575,0.8625,0.7570671125240901,0.7588818054540325,0.5,53,67,37
35,0.88,0.87,0.875,0.875,0.855,0.8625,0.7585002887342501,0.7599700915767421,0.5,53,67,38
36,0.8825,0.875,0.88,0.875,0.855,0.86,0.7582330692869839,0.7620533119686106,0.5,53,67,39
37,0.8825,0.8725,0.875,0.875,0.855,0.8625,0.7588066278878767,0.7622314007576632,0.5,53,67,40
38,0.8825,0.87,0.8775,0.8775,0.855,0.8575,0.7569387327676035,0.7597549148715889,0.5,53,67,41
39,0.8825,0.8725,0.875,0.8775,0.855,0.86,0.7535523045947575,0.758320407867623,0.5,53,67,42
40,0.8825,0.8725,0.88,0.8775,0.855,0.86,0.753790005349608,0.7591712920893985,0.5,53,67,43
41,0.8725,0.87,0.875,0.8775,0.855,0.8625,0.7557380152282502,0.758726468357037,0.5,53,67,44
42,0.865,0.8675,0.875,0.8775,0.855,0.86,0.7561357435806612,0.7575110388919533,0.5,53,67,45
43,0.8625,0.865,0.8725,0.8775,0.855,0.86,0.7567072127337519,0.7560924570782418,0.5,53,67,46
44,0.8625,0.865,0.875,0.8775,0.8575,0.8575,0.7538811961187994,0.7558683476915947,0.5,53,67,47
45,0.86,0.8675,0.875,0.8775,0.86,0.8625,0.7561486873990464,0.7567190174777584,0.5,53,67,48
46,0.86,0.8625,0.875,0.8775,0.86,0.86,0.7544448715429554,0.7557854380555058,0.5,53,67,49
47,0.8575,0.865,0.8725,0.88,0.8575,0.8625,0.7553822651823605,0.7546494835914042,0.5,53,67,50
48,0.865,0.8675,0.8725,0.88,0.8575,0.86,0.7549039345373539,0.7547189502418206,0.5,53,67,51
