,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.84,0.6675,0.6475,0.8425,0.5025,0.5175,0.7222222222222223,0.9797979797979798,0.5,1,71,3
1,0.87,0.8925,0.895,0.87,0.5,0.5125,0.9128482628482628,0.9817959817959817,0.5,1,71,4
2,0.8725,0.8925,0.8875,0.8675,0.5025,0.505,0.9676828337701779,0.9832309385339689,0.5,1,71,5
3,0.86,0.8925,0.86,0.85,0.5025,0.51,0.9583971023364963,0.9841038908239685,0.5,1,71,6
4,0.87,0.8975,0.8725,0.865,0.5025,0.505,0.9540708396689257,0.9858579581587694,0.5,1,71,7
5,0.8675,0.9,0.865,0.8525,0.5025,0.505,0.9521653474889565,0.9818705166277087,0.5,1,71,8
6,0.8625,0.885,0.8575,0.86,0.5025,0.5125,0.9526831193497861,0.9823372011621768,0.5,1,71,9
7,0.8625,0.8975,0.8625,0.86,0.5025,0.52,0.9499016360793272,0.9830479471279,0.5,1,71,10
8,0.815,0.8475,0.8225,0.81,0.5025,0.5825,0.9540388470756801,0.981765863823594,0.5,1,71,11
9,0.8275,0.8725,0.835,0.8175,0.5025,0.5525,0.9520323363505181,0.9821127721148856,0.5,1,71,12
10,0.8275,0.86,0.83,0.8225,0.5025,0.59,0.9537895033466236,0.9827619417471521,0.5,1,71,13
11,0.84,0.87,0.8375,0.835,0.5025,0.545,0.9503953661978323,0.9833389351690206,0.5,1,71,14
12,0.84,0.87,0.85,0.8325,0.5025,0.5225,0.9525454004231502,0.9827369631609157,0.5,1,71,15
13,0.865,0.9025,0.8725,0.8675,0.5025,0.5125,0.9520989064750492,0.9829874704094056,0.5,1,71,16
14,0.875,0.9025,0.88,0.8675,0.5025,0.52,0.9508203904417519,0.9812419958822705,0.5,1,71,17
15,0.865,0.905,0.8975,0.8675,0.5025,0.55,0.9498279123853578,0.9807461991467379,0.5,1,71,18
16,0.87,0.9025,0.8975,0.8675,0.5,0.535,0.9518638879406571,0.9809045957328919,0.5,1,71,19
17,0.885,0.9025,0.9,0.8825,0.5,0.5175,0.9495605991677845,0.9790055108964557,0.5,1,71,20
18,0.885,0.9025,0.9,0.88,0.5,0.525,0.9451095212933657,0.9776306015987289,0.5,1,71,21
19,0.885,0.9075,0.9025,0.8775,0.5,0.525,0.9464565928442792,0.977913912771169,0.5,1,71,22
20,0.8725,0.9025,0.9,0.8625,0.5,0.54,0.9485990662891628,0.9784606540342159,0.5,1,71,23
21,0.8775,0.8975,0.8975,0.8625,0.5,0.525,0.9499953165852035,0.9790972933465191,0.5,1,71,24
22,0.8875,0.9075,0.9025,0.8775,0.5,0.5275,0.9558900968931822,0.9789476986007275,0.5,1,71,25
23,0.89,0.905,0.9,0.885,0.5,0.5275,0.9561870826917742,0.9800418164502726,0.5,1,71,26
24,0.89,0.9075,0.9025,0.8875,0.5,0.54,0.9568888358246775,0.9800358121933167,0.5,1,71,27
25,0.89,0.905,0.9,0.885,0.5,0.525,0.9557042263273271,0.9801529882882323,0.5,1,71,28
26,0.8925,0.905,0.9025,0.8875,0.5,0.52,0.9555231166210407,0.9805703402270292,0.5,1,71,29
27,0.8925,0.905,0.895,0.89,0.5,0.52,0.9556767065048326,0.9799621478603244,0.5,1,71,30
28,0.8925,0.9025,0.8975,0.8925,0.5,0.5175,0.9567003900832081,0.9807168896134724,0.5,1,71,31
29,0.8975,0.9025,0.9,0.895,0.5,0.5175,0.9572759743762794,0.9808711906367629,0.5,1,71,32
30,0.8975,0.9025,0.9,0.8925,0.5,0.515,0.9558464140842348,0.9803370579707569,0.5,1,71,33
31,0.895,0.9075,0.9,0.895,0.5,0.5175,0.9602029578113733,0.9802048222650561,0.5,1,71,34
32,0.895,0.905,0.8975,0.895,0.5,0.515,0.9599553587896467,0.9806429634160565,0.5,1,71,35
33,0.8925,0.9025,0.91,0.8825,0.5,0.5375,0.9632640313515705,0.9801207443511489,0.5,1,71,36
34,0.89,0.8975,0.9025,0.88,0.5,0.535,0.9646879841878256,0.9802242658242271,0.5,1,71,37
35,0.8925,0.9025,0.905,0.88,0.5,0.5325,0.9647823002337321,0.9805460278193575,0.5,1,71,38
36,0.8925,0.9025,0.91,0.8875,0.5,0.5275,0.964167070378869,0.9808298644648461,0.5,1,71,39
37,0.8925,0.9025,0.91,0.89,0.5,0.525,0.9639122927049041,0.9810070840187094,0.5,1,71,40
38,0.8925,0.8975,0.91,0.8875,0.5,0.5225,0.9640609260406117,0.9812084326184932,0.5,1,71,41
39,0.89,0.9025,0.91,0.8875,0.5,0.5175,0.9646405580438897,0.9809895836440006,0.5,1,71,42
40,0.895,0.8975,0.91,0.89,0.5,0.5175,0.9658944354464417,0.980467795446338,0.5,1,71,43
41,0.895,0.8975,0.905,0.89,0.5,0.5175,0.9660779973839579,0.9803328507332529,0.5,1,71,44
42,0.89,0.8975,0.9,0.89,0.5,0.5175,0.965464644150047,0.980036604617269,0.5,1,71,45
43,0.89,0.8975,0.8975,0.8875,0.5,0.5175,0.9655411224163675,0.9804278816213692,0.5,1,71,46
