,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7125,0.6525,0.685,0.715,0.535,0.555,0.7979397146063816,0.9803591470258137,0.5,9,6,3
1,0.75,0.56,0.6225,0.7425,0.5475,0.5175,0.7828446805719532,0.9811575789240368,0.5,9,6,4
2,0.665,0.605,0.6125,0.665,0.5375,0.56,0.9362612531675657,0.9910873440285206,0.5,9,6,5
3,0.7575,0.71,0.71,0.755,0.5425,0.5725,0.982265800414819,0.9843864798404631,0.5,9,6,6
4,0.7825,0.705,0.715,0.7775,0.55,0.5825,0.9783626036747766,0.9862486759055773,0.5,9,6,7
5,0.79,0.79,0.7925,0.79,0.55,0.57,0.9757686346199925,0.9790757460961788,0.5,9,6,8
6,0.845,0.8075,0.8075,0.845,0.57,0.5825,0.9770277757905285,0.9809901105628467,0.5,9,6,9
7,0.855,0.81,0.8125,0.845,0.57,0.585,0.9776917504172493,0.9822330553264159,0.5,9,6,10
8,0.83,0.815,0.8125,0.83,0.57,0.5875,0.9759932082106154,0.9816899301031224,0.5,9,6,11
9,0.855,0.82,0.82,0.8425,0.5725,0.5875,0.9768458389864919,0.9783903616459247,0.5,9,6,12
10,0.8525,0.82,0.82,0.8425,0.575,0.5875,0.9739625085471061,0.9777094298908703,0.5,9,6,13
11,0.8225,0.8125,0.825,0.82,0.5675,0.59,0.9715517143207412,0.9790975186653947,0.5,9,6,14
12,0.865,0.86,0.8575,0.865,0.58,0.5775,0.9698114588919708,0.9729168579369025,0.5,9,6,15
13,0.845,0.8325,0.83,0.84,0.565,0.56,0.9734604415429943,0.9755326606386769,0.5,9,6,16
14,0.8425,0.83,0.83,0.8425,0.5675,0.56,0.9728942127756655,0.9739937800488522,0.5,9,6,17
15,0.86,0.8525,0.855,0.86,0.58,0.5675,0.9726401910100176,0.9727656216335453,0.5,9,6,18
16,0.8625,0.865,0.86,0.865,0.5825,0.5675,0.970999333931791,0.9733692586503946,0.5,9,6,19
17,0.86,0.865,0.865,0.865,0.58,0.575,0.9670101791924668,0.9683515248779231,0.5,9,6,20
18,0.875,0.8725,0.8725,0.8725,0.59,0.585,0.9719402353141269,0.970122861833478,0.5,9,6,21
19,0.8725,0.87,0.8725,0.8775,0.595,0.585,0.9702531898444384,0.9682551593454094,0.5,9,6,22
20,0.88,0.8775,0.88,0.88,0.595,0.585,0.9685733956532742,0.9684761394741609,0.5,9,6,23
21,0.875,0.875,0.875,0.875,0.595,0.585,0.9691358845794684,0.9687208302746121,0.5,9,6,24
22,0.88,0.88,0.8775,0.8725,0.6025,0.5875,0.9695981279539644,0.9684465439653417,0.5,9,6,25
23,0.885,0.8775,0.8775,0.8775,0.5975,0.59,0.9679219120721985,0.9687663654121674,0.5,9,6,26
24,0.88,0.8775,0.875,0.875,0.595,0.585,0.9688200046423665,0.9680648673342902,0.5,9,6,27
25,0.8775,0.8775,0.8775,0.8725,0.59,0.585,0.9687553547584564,0.9695022227317598,0.5,9,6,28
26,0.8725,0.8775,0.8775,0.875,0.5925,0.585,0.9687197185508629,0.9703743920388456,0.5,9,6,29
27,0.8775,0.875,0.875,0.875,0.595,0.585,0.9673054950174772,0.9696931636348487,0.5,9,6,30
