,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.8975,0.905,0.7925,0.7975,0.8075,0.82,0.5,0.5769212269212269,0.5,8,64,3
1,0.9025,0.8925,0.8175,0.8525,0.87,0.875,0.5011655011655012,0.6045703075560478,0.5,8,64,4
2,0.9075,0.88,0.8125,0.8325,0.8475,0.855,0.5007427213309567,0.5805189141852999,0.5,8,64,5
3,0.9375,0.8475,0.835,0.885,0.8975,0.9025,0.5159021674173194,0.6161034200836762,0.5,8,64,6
4,0.94,0.91,0.85,0.905,0.905,0.9,0.5180598017539122,0.6370310459880174,0.5,8,64,7
5,0.9375,0.92,0.8425,0.895,0.8975,0.89,0.5204212455473186,0.6453897805984785,0.5,8,64,8
6,0.9425,0.8875,0.87,0.9,0.9,0.9,0.5334304150473438,0.645779130335645,0.5,8,64,9
7,0.9425,0.895,0.865,0.8975,0.895,0.905,0.5243421065662572,0.6277237900697417,0.5,8,64,10
8,0.9325,0.905,0.84,0.88,0.89,0.895,0.5175907232964592,0.6063742023708719,0.5,8,64,11
9,0.9375,0.925,0.8625,0.8975,0.8975,0.9,0.5298148036884265,0.623820490748109,0.5,8,64,12
10,0.9375,0.9225,0.8575,0.895,0.8975,0.9,0.5259480316071957,0.6228850177560201,0.5,8,64,13
11,0.9375,0.9325,0.8575,0.8975,0.9,0.9025,0.5221579558953964,0.6192113916164631,0.5,8,64,14
12,0.9425,0.935,0.86,0.8975,0.905,0.9125,0.5279830320985432,0.6327784422358028,0.5,8,64,15
13,0.94,0.93,0.865,0.9,0.905,0.9125,0.5274405820009098,0.6340248516391569,0.5,8,64,16
14,0.9375,0.935,0.8575,0.895,0.8925,0.8975,0.5270880071771147,0.6211475560781647,0.5,8,64,17
15,0.94,0.9425,0.8525,0.8775,0.895,0.8925,0.5320201599412295,0.6054079514219687,0.5,8,64,18
