,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.625,0.7175,0.715,0.64,0.7525,0.7375,0.750583103123938,0.9763157101519171,0.5,3,89,3
1,0.5925,0.6175,0.635,0.605,0.7675,0.765,0.7969802141432235,0.9771780837739337,0.5,3,89,4
2,0.5425,0.3875,0.375,0.5425,0.77,0.4925,0.918513146538642,0.9756749888283441,0.5,3,89,5
3,0.635,0.39,0.3675,0.63,0.785,0.4775,0.870349840218261,0.966798449046864,0.5,3,89,6
4,0.6425,0.405,0.3725,0.6425,0.7875,0.5325,0.8566596289374621,0.9700416308091696,0.5,3,89,7
5,0.71,0.655,0.65,0.7075,0.77,0.745,0.9599946914678389,0.9650846603884019,0.5,3,89,8
6,0.6825,0.645,0.645,0.6775,0.7875,0.74,0.9590234064633704,0.9657605097951315,0.5,3,89,9
7,0.665,0.6425,0.6375,0.6675,0.795,0.74,0.9567392366719175,0.9667086362833736,0.5,3,89,10
8,0.695,0.6425,0.64,0.6975,0.7925,0.755,0.9568943016731681,0.9688604369511904,0.5,3,89,11
9,0.7375,0.6725,0.67,0.74,0.7775,0.74,0.9544616249912756,0.9671720506740407,0.5,3,89,12
10,0.765,0.6925,0.6875,0.765,0.755,0.735,0.9596619119286164,0.9629698543406593,0.5,3,89,13
11,0.7675,0.7175,0.7175,0.7675,0.76,0.765,0.9590959171614745,0.9630695626139362,0.5,3,89,14
12,0.8,0.7425,0.7475,0.7975,0.7475,0.75,0.9604625932693918,0.9665567852422038,0.5,3,89,15
13,0.8175,0.765,0.775,0.8175,0.7325,0.7325,0.9630494430027176,0.9684053974745076,0.5,3,89,16
14,0.835,0.7975,0.8,0.835,0.7275,0.73,0.962998775771802,0.9682412056678453,0.5,3,89,17
15,0.8325,0.7925,0.795,0.8325,0.73,0.73,0.96133740883255,0.9684661603062069,0.5,3,89,18
16,0.83,0.795,0.7975,0.825,0.7325,0.7325,0.9619643679130238,0.9692599215928375,0.5,3,89,19
17,0.825,0.835,0.8325,0.825,0.7325,0.735,0.9595322937243397,0.9657488941544679,0.5,3,89,20
18,0.815,0.8075,0.805,0.8175,0.7525,0.7525,0.9594604897628681,0.9646773303911658,0.5,3,89,21
19,0.8225,0.8125,0.81,0.82,0.755,0.755,0.9610775010633527,0.9657084059118393,0.5,3,89,22
20,0.8175,0.8125,0.815,0.82,0.7625,0.7575,0.9598989624427108,0.9653834428563116,0.5,3,89,23
21,0.82,0.8175,0.8175,0.82,0.7575,0.7575,0.9596286454356608,0.9634012812708603,0.5,3,89,24
22,0.82,0.8175,0.8175,0.8175,0.755,0.7525,0.9576601804384878,0.961964600168905,0.5,3,89,25
23,0.82,0.82,0.8175,0.8175,0.755,0.7525,0.9574011258633481,0.9616022539527561,0.5,3,89,26
24,0.82,0.82,0.8175,0.8175,0.755,0.7525,0.9559305656584249,0.9604127763687523,0.5,3,89,27
25,0.82,0.8275,0.8275,0.8225,0.755,0.7525,0.9582458473762329,0.9620326269458648,0.5,3,89,28
