,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7375,0.5975,0.68,0.7525,0.7575,0.755,0.7570796438473665,0.739147321533685,0.5,53,67,3
1,0.7525,0.655,0.745,0.77,0.765,0.77,0.7486653940281017,0.729218742539849,0.5,53,67,4
2,0.7425,0.7425,0.7625,0.7575,0.755,0.765,0.7658297087294986,0.7445990916631866,0.5,53,67,5
3,0.78,0.7025,0.7525,0.7575,0.76,0.77,0.8041488376145264,0.7885461136366181,0.5,53,67,6
4,0.7525,0.71,0.755,0.7725,0.7775,0.7625,0.7717818814309504,0.7380170162551878,0.5,53,67,7
5,0.7625,0.6975,0.7575,0.755,0.76,0.7725,0.7759029108365255,0.74429512609418,0.5,53,67,8
6,0.745,0.745,0.765,0.7575,0.755,0.755,0.7367292325055176,0.7308366705647924,0.5,53,67,9
7,0.7525,0.7575,0.7625,0.7725,0.7675,0.7625,0.7578099408966772,0.7169295613118906,0.5,53,67,10
8,0.76,0.7375,0.77,0.765,0.77,0.7775,0.7552608303004801,0.7282288509485608,0.5,53,67,11
9,0.78,0.7475,0.775,0.7725,0.7675,0.775,0.7542494370525171,0.7376822107562694,0.5,53,67,12
10,0.78,0.755,0.7825,0.7675,0.7675,0.7775,0.7501864786333445,0.7416461475141,0.5,53,67,13
11,0.765,0.755,0.7725,0.775,0.775,0.78,0.747238354852171,0.7387162311524332,0.5,53,67,14
12,0.7725,0.755,0.7725,0.775,0.765,0.7725,0.7466628191065258,0.744193696313719,0.5,53,67,15
13,0.76,0.76,0.7625,0.7625,0.7775,0.775,0.7453669575017164,0.7388497982201121,0.5,53,67,16
14,0.755,0.77,0.7675,0.7775,0.77,0.7675,0.7461016924162985,0.733553702324852,0.5,53,67,17
15,0.755,0.765,0.7675,0.78,0.77,0.7675,0.7500928286983283,0.7397829375693368,0.5,53,67,18
16,0.765,0.765,0.7625,0.7775,0.78,0.7725,0.7542228149505954,0.7428031195482635,0.5,53,67,19
17,0.76,0.7675,0.7725,0.7775,0.775,0.78,0.75198355838747,0.7465896674931377,0.5,53,67,20
18,0.76,0.765,0.77,0.7775,0.7725,0.78,0.7552337107220073,0.7406727074609051,0.5,53,67,21
19,0.7725,0.76,0.78,0.77,0.77,0.775,0.750553194256902,0.7416892856990918,0.5,53,67,22
20,0.77,0.76,0.7775,0.775,0.77,0.775,0.7494869652443005,0.7408722985846511,0.5,53,67,23
21,0.7825,0.76,0.7775,0.7725,0.77,0.7725,0.7518121223130676,0.7382473002545217,0.5,53,67,24
22,0.78,0.7625,0.775,0.7725,0.7725,0.775,0.7505876195567815,0.7380451108948523,0.5,53,67,25
23,0.7725,0.7625,0.7775,0.7725,0.7725,0.775,0.7503267098548508,0.7389031774462897,0.5,53,67,26
24,0.7625,0.7675,0.7825,0.775,0.7725,0.7725,0.753681087151109,0.7423802088453251,0.5,53,67,27
25,0.7575,0.7675,0.78,0.775,0.775,0.7725,0.748865664995655,0.7413728772811685,0.5,53,67,28
26,0.7625,0.765,0.78,0.775,0.7725,0.7725,0.7508144066417781,0.741633163372536,0.5,53,67,29
27,0.775,0.7625,0.7775,0.775,0.7675,0.775,0.7495556487839208,0.7408407838399472,0.5,53,67,30
28,0.775,0.7625,0.775,0.7725,0.77,0.775,0.7493436220936149,0.7385160794774885,0.5,53,67,31
29,0.765,0.7625,0.775,0.775,0.7675,0.7725,0.7468610016096061,0.7422344934057533,0.5,53,67,32
30,0.7675,0.765,0.7725,0.7725,0.775,0.775,0.7537400173241817,0.7456755253318388,0.5,53,67,33
31,0.76,0.765,0.7775,0.775,0.775,0.7725,0.7487878249192234,0.7420445884626284,0.5,53,67,34
32,0.765,0.7625,0.775,0.77,0.7725,0.7725,0.7504799961002662,0.7444914457230862,0.5,53,67,35
33,0.765,0.7675,0.77,0.7725,0.775,0.775,0.7504711982136779,0.7415254056597438,0.5,53,67,36
34,0.765,0.7675,0.7725,0.775,0.77,0.775,0.745133018426301,0.7404810348542599,0.5,53,67,37
