,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.6175,0.615,0.7375,0.78,0.84,0.8225,0.7407031100212914,0.7360026337299063,0.5,55,47,3
1,0.6275,0.59,0.74,0.77,0.8375,0.8375,0.7237640579376245,0.7518500624121738,0.5,55,47,4
2,0.7125,0.66,0.7925,0.83,0.845,0.8425,0.7341523043154649,0.7367829554057607,0.5,55,47,5
3,0.7225,0.65,0.8125,0.8275,0.8525,0.8525,0.7250764468361249,0.745167340493284,0.5,55,47,6
4,0.71,0.6275,0.8075,0.8275,0.845,0.845,0.7196532804102813,0.7433696364972369,0.5,55,47,7
5,0.705,0.675,0.795,0.8,0.8425,0.84,0.720022495011622,0.742808185952181,0.5,55,47,8
6,0.84,0.8075,0.845,0.84,0.86,0.8575,0.7405484027300481,0.738674178838491,0.5,55,47,9
7,0.82,0.8175,0.8325,0.835,0.8525,0.8475,0.7346648480980734,0.737293593895963,0.5,55,47,10
8,0.8275,0.8075,0.8325,0.835,0.855,0.8525,0.7348518634677945,0.7308245562027337,0.5,55,47,11
9,0.8575,0.86,0.87,0.86,0.8725,0.8675,0.7383137614323976,0.7345011962546683,0.5,55,47,12
10,0.8575,0.86,0.8675,0.86,0.87,0.87,0.7398155720012559,0.7383460201040645,0.5,55,47,13
11,0.865,0.86,0.865,0.86,0.875,0.875,0.7350788752328413,0.7414726057015679,0.5,55,47,14
12,0.8575,0.8425,0.86,0.8575,0.8625,0.8675,0.7389064846438462,0.7372645707659892,0.5,55,47,15
13,0.85,0.8325,0.8575,0.8525,0.8575,0.8575,0.7363049309956246,0.73817596025635,0.5,55,47,16
14,0.8425,0.8325,0.85,0.85,0.8625,0.865,0.7383784952385997,0.7404029433403164,0.5,55,47,17
15,0.845,0.8375,0.8475,0.84,0.86,0.8625,0.7398503001475512,0.7414666433455133,0.5,55,47,18
16,0.845,0.84,0.85,0.8425,0.8625,0.8675,0.7388858407953518,0.7419320776356836,0.5,55,47,19
17,0.8475,0.8375,0.8525,0.8425,0.86,0.865,0.7376003455451834,0.7407337161878121,0.5,55,47,20
18,0.8375,0.8325,0.8425,0.8375,0.8525,0.8525,0.7373083457616328,0.7401651975605795,0.5,55,47,21
19,0.8325,0.8325,0.8425,0.84,0.8525,0.85,0.7432722209852942,0.7429509560122157,0.5,55,47,22
20,0.8375,0.8275,0.84,0.84,0.8525,0.8475,0.7423741606049872,0.7443437254832044,0.5,55,47,23
21,0.82,0.8175,0.8425,0.8375,0.8475,0.85,0.7463620010135954,0.7465965165742443,0.5,55,47,24
22,0.8275,0.82,0.84,0.835,0.8475,0.8475,0.7467746057358324,0.7441699086510759,0.5,55,47,25
23,0.815,0.8125,0.8425,0.84,0.85,0.85,0.7450740994134809,0.7440022564874017,0.5,55,47,26
24,0.82,0.815,0.845,0.8375,0.8575,0.86,0.7498564258400762,0.7429589129459911,0.5,55,47,27
25,0.835,0.815,0.85,0.845,0.86,0.86,0.7516755593297517,0.7421934553046606,0.5,55,47,28
26,0.835,0.82,0.85,0.845,0.86,0.8575,0.7510127904117074,0.7396466867851764,0.5,55,47,29
27,0.835,0.8225,0.85,0.845,0.8575,0.8575,0.7489515591876806,0.7416777747888742,0.5,55,47,30
28,0.84,0.8375,0.8475,0.8475,0.8575,0.86,0.7483412870737571,0.7417999620804199,0.5,55,47,31
29,0.8375,0.8375,0.8475,0.8475,0.8575,0.86,0.7500574882359123,0.744631421988339,0.5,55,47,32
30,0.8475,0.845,0.8525,0.855,0.8575,0.865,0.7494165323580267,0.7478460678941417,0.5,55,47,33
31,0.86,0.865,0.86,0.8575,0.8575,0.8625,0.7480200558807428,0.7438300910756744,0.5,55,47,34
32,0.86,0.8725,0.86,0.8575,0.865,0.865,0.7477170152266709,0.7410819804564779,0.5,55,47,35
33,0.86,0.87,0.86,0.8575,0.8675,0.865,0.7466124664691203,0.7408319377780415,0.5,55,47,36
34,0.86,0.8675,0.8625,0.8575,0.86,0.8625,0.7462428487456991,0.7413679122896399,0.5,55,47,37
35,0.86,0.87,0.8625,0.8575,0.86,0.8625,0.7461601125546042,0.741665234510971,0.5,55,47,38
36,0.8625,0.87,0.86,0.8575,0.87,0.8625,0.7467714998678897,0.7429142889221388,0.5,55,47,39
37,0.8625,0.8675,0.86,0.8575,0.87,0.8675,0.7446920802354594,0.7437191167357723,0.5,55,47,40
38,0.8625,0.8675,0.86,0.8575,0.8675,0.87,0.7444089517943833,0.7422419624726581,0.5,55,47,41
39,0.875,0.87,0.86,0.8575,0.865,0.8725,0.7411870927445136,0.7414603039190514,0.5,55,47,42
40,0.875,0.8675,0.8625,0.8575,0.865,0.8725,0.7418016352115705,0.740557986580313,0.5,55,47,43
41,0.875,0.8675,0.8625,0.8575,0.865,0.8725,0.7428189369204764,0.7421923718718278,0.5,55,47,44
42,0.87,0.87,0.8575,0.8575,0.865,0.8675,0.7442365316483869,0.7435616799210064,0.5,55,47,45
43,0.875,0.875,0.8575,0.8575,0.8675,0.8675,0.7410310317801917,0.7391389936944123,0.5,55,47,46
44,0.8775,0.8725,0.8575,0.8575,0.8675,0.8675,0.740134877496034,0.7393738103039341,0.5,55,47,47
45,0.875,0.875,0.8575,0.8575,0.8675,0.8675,0.7405032615250798,0.739838271715398,0.5,55,47,48
46,0.875,0.8725,0.86,0.86,0.8675,0.8675,0.7405796955443107,0.7399953470684209,0.5,55,47,49
47,0.875,0.8725,0.86,0.86,0.8675,0.8675,0.7398136562926998,0.7396014736554739,0.5,55,47,50
48,0.8725,0.8725,0.8625,0.8625,0.8675,0.8675,0.7385790754641419,0.7392574196119169,0.5,55,47,51
49,0.8725,0.8725,0.8675,0.8675,0.87,0.8675,0.7387357075427137,0.7393140562735333,0.5,55,47,52
