,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.765,0.7825,0.83,0.835,0.8375,0.8325,0.5653080365201578,0.5763748597081931,0.5,4,12,3
1,0.865,0.76,0.8175,0.8725,0.875,0.8375,0.5543273356998851,0.5115013442166552,0.5,4,12,4
2,0.86,0.8475,0.8775,0.8675,0.865,0.875,0.5465473229592477,0.5058872291615332,0.5,4,12,5
3,0.8675,0.8725,0.875,0.87,0.8575,0.8725,0.5412253765345275,0.5048176433776665,0.5,4,12,6
4,0.8625,0.865,0.87,0.8775,0.865,0.8725,0.5330177044533692,0.5031062863020885,0.5,4,12,7
5,0.875,0.8425,0.8675,0.8625,0.86,0.8625,0.5327015679530771,0.5103240209674347,0.5,4,12,8
6,0.8475,0.845,0.845,0.865,0.8575,0.84,0.5358167291106238,0.5158581959286365,0.5,4,12,9
7,0.8675,0.865,0.8625,0.86,0.8625,0.87,0.5373050662717103,0.5169622871680604,0.5,4,12,10
8,0.875,0.8525,0.8625,0.86,0.8625,0.8675,0.5328023675621306,0.5140836895423775,0.5,4,12,11
9,0.875,0.8675,0.86,0.8675,0.8625,0.8725,0.5349479816664511,0.5169613779936133,0.5,4,12,12
10,0.865,0.87,0.86,0.865,0.86,0.8675,0.5318576087501808,0.5157154607603788,0.5,4,12,13
11,0.855,0.8425,0.8675,0.865,0.8675,0.87,0.5358766771579538,0.5156054808734648,0.5,4,12,14
12,0.86,0.8425,0.8675,0.865,0.865,0.87,0.5339509021252167,0.5156867605047567,0.5,4,12,15
13,0.8625,0.85,0.8675,0.8625,0.8625,0.8725,0.5313518056882581,0.5156122025465528,0.5,4,12,16
14,0.87,0.86,0.865,0.865,0.8675,0.865,0.5275274339704349,0.5139208221826995,0.5,4,12,17
15,0.86,0.8575,0.865,0.8625,0.8625,0.8575,0.525760886314149,0.5133180453171495,0.5,4,12,18
16,0.8725,0.87,0.8625,0.865,0.86,0.86,0.5252693839191023,0.5135552407978253,0.5,4,12,19
17,0.875,0.86,0.8625,0.8625,0.8675,0.8675,0.5323750994116825,0.5136358306596269,0.5,4,12,20
18,0.8725,0.8575,0.86,0.865,0.8675,0.8625,0.5232173562950682,0.5113144799230779,0.5,4,12,21
19,0.8725,0.855,0.86,0.8625,0.87,0.8625,0.5271814371590913,0.5167082636159028,0.5,4,12,22
20,0.8575,0.8475,0.8625,0.8675,0.8625,0.8575,0.5272566656106318,0.5160361984807337,0.5,4,12,23
21,0.8575,0.8475,0.8625,0.865,0.865,0.85,0.5259417375287282,0.5150085690535644,0.5,4,12,24
22,0.855,0.845,0.86,0.865,0.8625,0.8575,0.524411209774919,0.5154165855669831,0.5,4,12,25
23,0.8625,0.85,0.8575,0.8625,0.8625,0.86,0.5239910071973747,0.5139004072887084,0.5,4,12,26
24,0.865,0.85,0.86,0.8625,0.865,0.86,0.5299690501234149,0.5153419721933116,0.5,4,12,27
25,0.8575,0.8475,0.86,0.865,0.86,0.8475,0.5226967860984696,0.5126764394972638,0.5,4,12,28
26,0.855,0.8375,0.8625,0.8675,0.86,0.8475,0.5192434928661115,0.5109775079581907,0.5,4,12,29
27,0.86,0.835,0.865,0.865,0.865,0.855,0.5147097556541519,0.510173286584803,0.5,4,12,30
28,0.8675,0.84,0.865,0.865,0.8675,0.855,0.5231968788177022,0.5128707338296971,0.5,4,12,31
