,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.7475,0.67,0.7725,0.78,0.7825,0.775,0.5,0.5119787619787622,0.5,0,27,3
1,0.77,0.775,0.775,0.7775,0.7825,0.77,0.5115178938708353,0.5193638605403316,0.5,0,27,4
2,0.7875,0.7025,0.7875,0.79,0.7825,0.785,0.5447140996137156,0.5007956871113313,0.5,0,27,5
3,0.77,0.7225,0.7875,0.785,0.7725,0.7725,0.5454216933193765,0.5132930862939873,0.5,0,27,6
4,0.785,0.7275,0.7725,0.795,0.775,0.78,0.5561334224492472,0.5153026963157441,0.5,0,27,7
5,0.7575,0.71,0.785,0.78,0.77,0.775,0.5641746639040685,0.5226489367074069,0.5,0,27,8
6,0.7675,0.7125,0.7875,0.7825,0.7675,0.7775,0.5635009858924008,0.5303852216298188,0.5,0,27,9
7,0.785,0.75,0.785,0.795,0.785,0.7725,0.5596235046514085,0.54156103771866,0.5,0,27,10
8,0.78,0.775,0.79,0.7975,0.7825,0.7775,0.5515715014403879,0.5333648823660029,0.5,0,27,11
9,0.7675,0.7825,0.79,0.7825,0.7725,0.7725,0.5426927437626948,0.5333774173254429,0.5,0,27,12
10,0.785,0.78,0.79,0.7875,0.775,0.78,0.5471889732567762,0.529359957923062,0.5,0,27,13
11,0.785,0.78,0.795,0.7925,0.78,0.78,0.5495640281937952,0.5354370809180997,0.5,0,27,14
12,0.785,0.7775,0.7975,0.7975,0.7825,0.775,0.553368536466902,0.5430711776493344,0.5,0,27,15
13,0.77,0.7825,0.7925,0.79,0.7775,0.78,0.555624462204727,0.5452667700273797,0.5,0,27,16
14,0.7725,0.785,0.7875,0.7825,0.775,0.775,0.5511913265501573,0.5374384724360795,0.5,0,27,17
15,0.7675,0.78,0.79,0.79,0.775,0.78,0.541896251937589,0.5368926913323764,0.5,0,27,18
16,0.7825,0.7825,0.7925,0.795,0.79,0.77,0.5538411762750202,0.5340370432741333,0.5,0,27,19
17,0.7825,0.785,0.79,0.7975,0.785,0.7725,0.5554392202076268,0.5380064063164882,0.5,0,27,20
18,0.7825,0.79,0.79,0.795,0.785,0.775,0.5500008459155931,0.5403010514350408,0.5,0,27,21
19,0.7925,0.77,0.795,0.7975,0.7975,0.795,0.5547412297825308,0.5378084326750895,0.5,0,27,22
20,0.7975,0.77,0.795,0.7975,0.7975,0.7925,0.5507835571681297,0.5202176039680895,0.5,0,27,23
21,0.7925,0.77,0.7925,0.79,0.795,0.795,0.5555494570428372,0.5291286978093472,0.5,0,27,24
22,0.795,0.7625,0.7925,0.7975,0.79,0.79,0.5499738140449372,0.5318566003058132,0.5,0,27,25
23,0.7875,0.7675,0.795,0.795,0.7825,0.785,0.5511153833916538,0.5226065189383213,0.5,0,27,26
24,0.79,0.7625,0.795,0.795,0.785,0.7875,0.5562631002886795,0.5348395348293306,0.5,0,27,27
25,0.7875,0.775,0.7925,0.7925,0.7825,0.7875,0.5463556216432353,0.5254047754636024,0.5,0,27,28
26,0.795,0.765,0.795,0.7975,0.79,0.79,0.5371250832421439,0.5457193633685233,0.5,0,27,29
27,0.7975,0.77,0.7925,0.795,0.795,0.79,0.5402222993520421,0.5310461191021851,0.5,0,27,30
28,0.795,0.77,0.79,0.795,0.795,0.79,0.5375458653339895,0.5397046147819681,0.5,0,27,31
29,0.8,0.77,0.7925,0.7925,0.7975,0.79,0.5282030404101838,0.5243248581524353,0.5,0,27,32
30,0.7975,0.7725,0.7925,0.7925,0.795,0.79,0.5447388415185812,0.5263714472712608,0.5,0,27,33
31,0.79,0.775,0.79,0.7925,0.7925,0.79,0.5411674575441244,0.5325020914056966,0.5,0,27,34
32,0.7975,0.775,0.8,0.79,0.7975,0.795,0.5381900087336402,0.526722100875982,0.5,0,27,35
33,0.795,0.77,0.8,0.7925,0.795,0.79,0.5363277743197615,0.525226000247166,0.5,0,27,36
34,0.795,0.7725,0.7975,0.7875,0.8,0.795,0.5335544019569124,0.5261349626662897,0.5,0,27,37
35,0.7875,0.77,0.795,0.7875,0.7925,0.7925,0.5354226445021549,0.5292661003044201,0.5,0,27,38
36,0.795,0.77,0.795,0.7875,0.7975,0.7925,0.5400586160895637,0.5268959298948909,0.5,0,27,39
37,0.795,0.77,0.795,0.7875,0.7975,0.795,0.5379714865009645,0.5251569876224884,0.5,0,27,40
38,0.795,0.7675,0.795,0.7875,0.795,0.7875,0.5377550900998921,0.5257355319734411,0.5,0,27,41
39,0.7975,0.7725,0.7925,0.7825,0.795,0.795,0.5371023245526628,0.5250409845279158,0.5,0,27,42
40,0.795,0.775,0.79,0.7825,0.7825,0.795,0.5313762123693571,0.5255092402967071,0.5,0,27,43
41,0.7925,0.775,0.7925,0.78,0.785,0.7925,0.530961407794297,0.5257225808358084,0.5,0,27,44
42,0.79,0.775,0.785,0.7825,0.7825,0.795,0.5283647478670597,0.5267046054538792,0.5,0,27,45
43,0.7925,0.775,0.7925,0.78,0.785,0.7925,0.5239592813181619,0.5257453615382011,0.5,0,27,46
44,0.79,0.775,0.79,0.7825,0.785,0.795,0.5295923293889198,0.5241662302898847,0.5,0,27,47
45,0.7875,0.7775,0.79,0.7825,0.7825,0.795,0.533368970475533,0.5227930125966256,0.5,0,27,48
46,0.7875,0.78,0.7875,0.785,0.7825,0.795,0.5341598455812768,0.5233361662078809,0.5,0,27,49
47,0.78,0.78,0.7825,0.7825,0.785,0.7925,0.5292997006815311,0.5274075435758827,0.5,0,27,50
48,0.785,0.78,0.785,0.7825,0.785,0.7925,0.528764052320523,0.5237442148087816,0.5,0,27,51
