,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.84,0.52,0.7725,0.84,0.8425,0.8075,0.6285837619170955,0.7713994744187781,0.5,54,17,3
1,0.83,0.8,0.8175,0.8325,0.8225,0.82,0.737254026031294,0.7549862666145167,0.5,54,17,4
2,0.785,0.765,0.7925,0.79,0.79,0.7925,0.7398409534628264,0.761401647695757,0.5,54,17,5
3,0.77,0.755,0.7825,0.775,0.7825,0.7875,0.7146837360210976,0.7311234815977481,0.5,54,17,6
4,0.7975,0.7625,0.81,0.8025,0.8025,0.78,0.7300258555506993,0.7459028561080678,0.5,54,17,7
5,0.81,0.8125,0.82,0.8125,0.8125,0.81,0.7161658177387831,0.7468857870472944,0.5,54,17,8
6,0.8175,0.82,0.825,0.815,0.82,0.82,0.7205486148010518,0.7434153945115426,0.5,54,17,9
7,0.8175,0.83,0.8225,0.8225,0.82,0.8225,0.7228157594833392,0.7443080663596872,0.5,54,17,10
8,0.825,0.8125,0.82,0.825,0.825,0.8225,0.7240969515197341,0.7437033472306409,0.5,54,17,11
9,0.825,0.8275,0.83,0.8275,0.825,0.825,0.7236449994368056,0.7413076118287091,0.5,54,17,12
10,0.8275,0.8375,0.8275,0.83,0.83,0.8275,0.7243885155321576,0.7445278543755938,0.5,54,17,13
11,0.825,0.8225,0.8275,0.825,0.8275,0.825,0.7234739088272726,0.7447604463238147,0.5,54,17,14
12,0.8275,0.835,0.8275,0.8275,0.825,0.8275,0.7237097223682106,0.745279738892323,0.5,54,17,15
13,0.8275,0.83,0.8225,0.8225,0.8225,0.825,0.728520680771726,0.7431215154011821,0.5,54,17,16
14,0.8225,0.8325,0.8225,0.8225,0.8225,0.825,0.7282024280510533,0.7443966101980474,0.5,54,17,17
15,0.8275,0.83,0.8225,0.83,0.83,0.8225,0.7276908376834912,0.7425528219756636,0.5,54,17,18
16,0.83,0.8225,0.815,0.8275,0.8275,0.8275,0.7341570032071569,0.7432663150335918,0.5,54,17,19
17,0.8325,0.8225,0.81,0.8325,0.83,0.815,0.7332750032151063,0.7452470759472198,0.5,54,17,20
18,0.8275,0.825,0.8125,0.8325,0.83,0.8175,0.7327188010892135,0.7433452070713067,0.5,54,17,21
19,0.83,0.8275,0.82,0.825,0.8275,0.825,0.7324347716925665,0.7429721980619459,0.5,54,17,22
20,0.8275,0.8275,0.8225,0.8275,0.8325,0.82,0.7300028652920085,0.7416232781351653,0.5,54,17,23
21,0.83,0.8275,0.825,0.83,0.8275,0.8275,0.7298735423162149,0.741014920896395,0.5,54,17,24
22,0.8275,0.825,0.8225,0.8275,0.825,0.8275,0.7282227988114938,0.7411475028627509,0.5,54,17,25
23,0.8325,0.8275,0.825,0.8275,0.8275,0.8275,0.7269805669145195,0.7408529135836761,0.5,54,17,26
24,0.835,0.835,0.82,0.8275,0.8275,0.8275,0.7296091370507386,0.7395539090132752,0.5,54,17,27
25,0.8325,0.835,0.8225,0.8275,0.8275,0.83,0.7274049676182386,0.7386958590168835,0.5,54,17,28
26,0.835,0.835,0.8275,0.8325,0.8325,0.825,0.7225676218741578,0.7383491899907323,0.5,54,17,29
27,0.83,0.8425,0.825,0.8325,0.8325,0.83,0.7253764177025523,0.7392067549636072,0.5,54,17,30
28,0.8325,0.84,0.825,0.8325,0.8325,0.83,0.7242925777297474,0.7386869900811553,0.5,54,17,31
29,0.83,0.8375,0.825,0.83,0.8325,0.8275,0.7212497193163865,0.740046702805532,0.5,54,17,32
30,0.8425,0.84,0.8325,0.83,0.8275,0.8275,0.7249475145436735,0.7388163608443707,0.5,54,17,33
31,0.835,0.8425,0.83,0.8325,0.83,0.8275,0.7225895015720459,0.7370945605531916,0.5,54,17,34
32,0.825,0.845,0.8275,0.8325,0.8325,0.8325,0.7185082141238311,0.7354253927675437,0.5,54,17,35
33,0.83,0.845,0.83,0.8325,0.8325,0.8325,0.7179701480682528,0.7380225255956543,0.5,54,17,36
34,0.83,0.845,0.8325,0.8325,0.8325,0.8325,0.718790087174758,0.7375890033901311,0.5,54,17,37
35,0.83,0.8425,0.83,0.83,0.83,0.83,0.7237785186171452,0.7378599492870699,0.5,54,17,38
36,0.83,0.84,0.83,0.8325,0.83,0.83,0.7216133426428545,0.7382160709018245,0.5,54,17,39
37,0.825,0.8475,0.83,0.8325,0.8325,0.8325,0.7206514581101024,0.7323415105776827,0.5,54,17,40
38,0.83,0.85,0.8325,0.8325,0.8325,0.8325,0.7213692250067204,0.7326234489534051,0.5,54,17,41
39,0.835,0.8475,0.8325,0.83,0.83,0.83,0.7235250962248546,0.7344366995502025,0.5,54,17,42
40,0.8425,0.8425,0.8325,0.83,0.83,0.83,0.722228807957629,0.7327496424492664,0.5,54,17,43
41,0.8475,0.845,0.8425,0.835,0.8325,0.835,0.7221371111768297,0.7344909932455501,0.5,54,17,44
42,0.8475,0.84,0.8425,0.835,0.8325,0.835,0.7208225398512667,0.7343660191305402,0.5,54,17,45
43,0.8475,0.83,0.84,0.835,0.8325,0.83,0.7213110703614078,0.7334398482472898,0.5,54,17,46
44,0.85,0.835,0.84,0.835,0.83,0.83,0.722009624553656,0.73509693205111,0.5,54,17,47
45,0.845,0.8275,0.8475,0.8375,0.84,0.845,0.719902800615546,0.7313710701360079,0.5,54,17,48
46,0.8475,0.8275,0.845,0.8375,0.83,0.845,0.7188775314414322,0.7307707890469126,0.5,54,17,49
47,0.8475,0.8325,0.8425,0.835,0.83,0.84,0.7174960687597514,0.7323714523835702,0.5,54,17,50
48,0.8475,0.83,0.8425,0.835,0.8325,0.8375,0.7195229313169413,0.7314891869940378,0.5,54,17,51
49,0.8475,0.8275,0.845,0.8325,0.83,0.84,0.718338677001185,0.7308606805500325,0.5,54,17,52
