,yLDA,yQDA,y10BBQ,y10BBL,yLiu,yLiuQDA,r10BBQ,r10BBL,rLiu,person,times,shots
0,0.8725,0.5825,0.8525,0.8525,0.88,0.88,0.5482603815937157,0.5218347636940172,0.5,1,82,3
1,0.8775,0.7425,0.855,0.875,0.88,0.885,0.5093811417340832,0.526764970537775,0.5,1,82,4
2,0.845,0.84,0.8425,0.8475,0.87,0.8725,0.5098066656547873,0.5573861905614017,0.5,1,82,5
3,0.855,0.8525,0.8425,0.845,0.8575,0.8675,0.4966258193328737,0.5445806599488437,0.5,1,82,6
4,0.905,0.8875,0.855,0.8875,0.89,0.8725,0.5063098881858151,0.5370913294242443,0.5,1,82,7
5,0.8975,0.885,0.8475,0.8825,0.8925,0.87,0.50577165440667,0.5332310581015277,0.5,1,82,8
6,0.9075,0.8925,0.8425,0.875,0.8825,0.8575,0.5084883445816981,0.5467672954572121,0.5,1,82,9
7,0.9075,0.895,0.85,0.865,0.8925,0.8625,0.5112293892304496,0.5330238288363651,0.5,1,82,10
8,0.9075,0.9025,0.8625,0.88,0.8975,0.8775,0.5159421118212305,0.5434922938898997,0.5,1,82,11
9,0.9025,0.905,0.8575,0.89,0.8925,0.88,0.5241036896562151,0.5443372739755836,0.5,1,82,12
10,0.9025,0.9,0.8625,0.885,0.89,0.89,0.525167215102411,0.5379770190419516,0.5,1,82,13
11,0.905,0.9,0.8525,0.885,0.8975,0.8825,0.528763771856488,0.5486651034867267,0.5,1,82,14
12,0.9025,0.9,0.8525,0.8825,0.8975,0.8825,0.5253146970031821,0.5431068377346859,0.5,1,82,15
13,0.9025,0.9,0.8525,0.88,0.8975,0.88,0.5275236300034888,0.5494453576789985,0.5,1,82,16
14,0.9025,0.905,0.8575,0.8825,0.9,0.8875,0.5341859009710054,0.5462179321375213,0.5,1,82,17
15,0.9025,0.905,0.855,0.8825,0.8975,0.8875,0.5319473253764613,0.5457334141218141,0.5,1,82,18
16,0.905,0.91,0.86,0.8775,0.895,0.8875,0.5299291124776713,0.5419425292798924,0.5,1,82,19
17,0.905,0.905,0.8575,0.875,0.8925,0.885,0.5214334499946158,0.5420862612229657,0.5,1,82,20
18,0.9075,0.905,0.8575,0.8675,0.895,0.885,0.5195129872520964,0.5378876771805096,0.5,1,82,21
19,0.905,0.9025,0.8575,0.8675,0.8925,0.89,0.5176284886362054,0.5356813637977753,0.5,1,82,22
20,0.905,0.9025,0.86,0.8775,0.895,0.89,0.5265539162981773,0.5410117752991608,0.5,1,82,23
21,0.905,0.9025,0.86,0.88,0.8925,0.89,0.5258797206765857,0.5423428771905349,0.5,1,82,24
22,0.9075,0.905,0.8625,0.89,0.9025,0.8925,0.5180442192123828,0.5451255320544847,0.5,1,82,25
23,0.8975,0.8975,0.8675,0.895,0.9025,0.895,0.5205169612326119,0.5483855120504153,0.5,1,82,26
24,0.9,0.9,0.865,0.8925,0.9025,0.895,0.5190723080285752,0.5444725725420015,0.5,1,82,27
