,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.794,0.802,0.848,0.845,0.833,0.823,0.837,0.816,0.5023184563196522,0.49999999999999994,0.5,20,30,3,0.841,0.802,0.74,0.839
1,0.785,0.77,0.848,0.845,0.836,0.8,0.824,0.805,0.5323550044408311,0.39228095605926205,0.5,20,30,4,0.755,0.807,0.74,0.839
2,0.78,0.771,0.848,0.845,0.83,0.806,0.823,0.81,0.5,0.42358026703250745,0.5,20,30,5,0.757,0.811,0.74,0.839
3,0.819,0.794,0.848,0.845,0.841,0.824,0.839,0.826,0.49999999999999994,0.49999999999999994,0.5,20,30,6,0.84,0.837,0.74,0.839
4,0.806,0.8,0.848,0.845,0.839,0.835,0.835,0.837,0.4519905644642853,0.46966650124577003,0.5,20,30,7,0.813,0.816,0.74,0.839
5,0.814,0.811,0.848,0.845,0.838,0.838,0.841,0.843,0.5,0.5161967313825753,0.5,20,30,8,0.832,0.822,0.74,0.839
6,0.823,0.824,0.848,0.845,0.844,0.841,0.842,0.846,0.5027324782227988,0.514287014405713,0.5,20,30,9,0.826,0.827,0.74,0.839
7,0.819,0.824,0.848,0.846,0.836,0.825,0.836,0.826,0.5216051120419878,0.4821169529089924,0.5,20,30,10,0.823,0.828,0.74,0.839
8,0.826,0.83,0.848,0.846,0.838,0.828,0.839,0.828,0.5178180542226458,0.5126910131392528,0.5,20,30,11,0.823,0.831,0.74,0.839
9,0.834,0.826,0.848,0.846,0.836,0.825,0.838,0.829,0.5208490681982796,0.517034151351766,0.5,20,30,12,0.835,0.834,0.74,0.839
10,0.837,0.826,0.848,0.846,0.833,0.828,0.841,0.833,0.5115346561484131,0.5126421340085434,0.5,20,30,13,0.835,0.831,0.74,0.839
11,0.835,0.826,0.848,0.846,0.832,0.829,0.845,0.831,0.5105504581937439,0.5141445289199058,0.5,20,30,14,0.821,0.831,0.74,0.84
12,0.847,0.828,0.848,0.846,0.845,0.835,0.848,0.834,0.5014385547270892,0.49949525086677,0.5,20,30,15,0.835,0.83,0.74,0.839
13,0.827,0.821,0.848,0.846,0.827,0.827,0.833,0.833,0.5191251889826305,0.5287743499424196,0.5,20,30,16,0.826,0.826,0.739,0.84
14,0.816,0.815,0.848,0.846,0.823,0.826,0.826,0.825,0.5174795878984447,0.5173794676129133,0.5,20,30,17,0.817,0.822,0.739,0.84
15,0.818,0.801,0.848,0.846,0.825,0.821,0.829,0.824,0.5137643434432695,0.5020141932176435,0.5,20,30,18,0.817,0.823,0.739,0.84
16,0.828,0.806,0.848,0.846,0.834,0.826,0.834,0.821,0.510577705221652,0.5008142336693382,0.5,20,30,19,0.817,0.824,0.739,0.84
17,0.838,0.822,0.848,0.846,0.847,0.827,0.847,0.826,0.4935598658697515,0.5270277955089506,0.5,20,30,20,0.811,0.823,0.739,0.839
18,0.836,0.821,0.848,0.846,0.846,0.828,0.847,0.829,0.48942359186671036,0.5221373492315924,0.5,20,30,21,0.816,0.821,0.739,0.839
19,0.835,0.828,0.848,0.846,0.837,0.83,0.845,0.833,0.5180176456482886,0.5106585786975668,0.5,20,30,22,0.821,0.826,0.739,0.84
20,0.836,0.826,0.848,0.846,0.842,0.83,0.847,0.831,0.5129284432278102,0.5100289378874507,0.5,20,30,23,0.822,0.826,0.739,0.839
21,0.837,0.825,0.848,0.846,0.843,0.832,0.848,0.831,0.4975851092117026,0.5084088213664484,0.5,20,30,24,0.822,0.826,0.739,0.839
22,0.835,0.826,0.848,0.846,0.832,0.829,0.844,0.832,0.5134564262878578,0.5036992786759337,0.5,20,30,25,0.822,0.827,0.739,0.839
23,0.836,0.827,0.848,0.846,0.842,0.837,0.841,0.836,0.5086483902720356,0.5045983222368221,0.5,20,30,26,0.833,0.827,0.739,0.839
24,0.837,0.835,0.848,0.846,0.844,0.84,0.845,0.841,0.5148929728654406,0.5073933967258165,0.5,20,30,27,0.836,0.83,0.739,0.839
25,0.835,0.823,0.848,0.846,0.832,0.828,0.835,0.832,0.5141848341147044,0.5135690203907968,0.5,20,30,28,0.827,0.825,0.739,0.839
26,0.835,0.825,0.848,0.846,0.833,0.836,0.837,0.831,0.5136426096192487,0.5011675102138418,0.5,20,30,29,0.825,0.828,0.739,0.839
27,0.837,0.827,0.848,0.846,0.844,0.832,0.843,0.832,0.5149101114748171,0.5014223027743168,0.5,20,30,30,0.824,0.831,0.739,0.839
28,0.836,0.824,0.848,0.846,0.847,0.833,0.844,0.829,0.5027876617971563,0.5017771445290276,0.5,20,30,31,0.818,0.828,0.739,0.839
29,0.837,0.824,0.848,0.846,0.845,0.834,0.845,0.829,0.5051539499569375,0.5009651779152149,0.5,20,30,32,0.818,0.828,0.739,0.839
30,0.836,0.825,0.848,0.846,0.847,0.832,0.845,0.838,0.5028127243008065,0.5030490840908652,0.5,20,30,33,0.818,0.827,0.739,0.839
31,0.836,0.824,0.848,0.846,0.846,0.834,0.844,0.84,0.5042885220806307,0.5033900644958806,0.5,20,30,34,0.819,0.827,0.739,0.839
32,0.835,0.826,0.848,0.846,0.842,0.837,0.845,0.843,0.5089200156280588,0.5015166180863311,0.5,20,30,35,0.821,0.832,0.739,0.839
33,0.837,0.829,0.848,0.846,0.844,0.839,0.847,0.844,0.5081787337172494,0.5025280106469134,0.5,20,30,36,0.822,0.831,0.739,0.839
34,0.837,0.828,0.848,0.846,0.839,0.835,0.845,0.842,0.5076999704011451,0.5001913833964613,0.5,20,30,37,0.821,0.829,0.739,0.839
35,0.833,0.83,0.848,0.846,0.832,0.836,0.846,0.844,0.5062696293456788,0.4988057013904036,0.5,20,30,38,0.819,0.828,0.739,0.839
36,0.836,0.839,0.848,0.846,0.842,0.841,0.847,0.842,0.5054019258326576,0.5002505056512181,0.5,20,30,39,0.818,0.827,0.739,0.839
37,0.837,0.838,0.848,0.846,0.844,0.843,0.846,0.844,0.5054263307860811,0.5010286289840011,0.5,20,30,40,0.818,0.827,0.739,0.839
38,0.839,0.838,0.848,0.846,0.844,0.846,0.85,0.845,0.5060117553385407,0.5023086424381633,0.5,20,30,41,0.818,0.827,0.739,0.839
39,0.84,0.837,0.848,0.846,0.845,0.846,0.853,0.844,0.5058365946770715,0.5083629173080015,0.5,20,30,42,0.818,0.827,0.739,0.839
40,0.84,0.836,0.848,0.846,0.844,0.847,0.844,0.845,0.5078151721826153,0.5100799688876769,0.5,20,30,43,0.818,0.827,0.739,0.839
41,0.837,0.836,0.848,0.846,0.843,0.843,0.851,0.842,0.5022573427372719,0.5048095021326768,0.5,20,30,44,0.823,0.828,0.739,0.839
42,0.833,0.838,0.848,0.846,0.843,0.844,0.848,0.84,0.5025452162358214,0.5045446841645349,0.5,20,30,45,0.823,0.828,0.739,0.839
43,0.833,0.837,0.848,0.846,0.843,0.845,0.849,0.843,0.5031290860064072,0.5057305894797732,0.5,20,30,46,0.823,0.828,0.739,0.839
44,0.842,0.837,0.848,0.846,0.846,0.847,0.848,0.843,0.5036734992324848,0.5060620462889616,0.5,20,30,47,0.823,0.828,0.739,0.839
45,0.844,0.834,0.848,0.846,0.846,0.847,0.851,0.844,0.5024881462658253,0.5062061505399057,0.5,20,30,48,0.823,0.828,0.739,0.839
46,0.844,0.835,0.848,0.846,0.845,0.848,0.85,0.842,0.5024380683146518,0.507576641353707,0.5,20,30,49,0.823,0.828,0.739,0.839
47,0.847,0.833,0.848,0.846,0.845,0.847,0.851,0.843,0.5016357952636763,0.5043154655525713,0.5,20,30,50,0.822,0.827,0.739,0.839
48,0.845,0.843,0.848,0.846,0.844,0.844,0.844,0.84,0.5059249347005763,0.5094928118664557,0.5,20,30,51,0.822,0.828,0.739,0.839
49,0.846,0.843,0.848,0.846,0.849,0.847,0.843,0.841,0.5084586320329356,0.5061742743798463,0.5,20,30,52,0.83,0.828,0.739,0.839
50,0.847,0.849,0.848,0.846,0.85,0.847,0.852,0.846,0.5091322072707405,0.5057056379575338,0.5,20,30,53,0.83,0.828,0.739,0.839
51,0.852,0.844,0.848,0.846,0.85,0.846,0.849,0.845,0.5036274624912211,0.5068074342408371,0.5,20,30,54,0.833,0.83,0.739,0.839
52,0.85,0.845,0.848,0.846,0.848,0.846,0.847,0.847,0.5064185103218204,0.5023928048738012,0.5,20,30,55,0.834,0.841,0.739,0.839
53,0.848,0.847,0.848,0.845,0.847,0.848,0.849,0.851,0.5034736891278662,0.5030302501810269,0.5,20,30,56,0.834,0.841,0.739,0.839
54,0.846,0.846,0.848,0.845,0.846,0.848,0.849,0.848,0.4915168070568451,0.49743216959975534,0.5,20,30,57,0.834,0.838,0.739,0.839
55,0.851,0.85,0.848,0.845,0.85,0.85,0.848,0.848,0.4969230788253777,0.49692469205337964,0.5,20,30,58,0.834,0.841,0.739,0.839
