,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.83,0.71,0.802,0.802,0.821,0.795,0.807,0.779,0.5,0.5,0.5,20,37,3,0.778,0.83,0.719,0.831
1,0.811,0.722,0.802,0.802,0.817,0.803,0.789,0.794,0.5,0.5,0.5,20,37,4,0.813,0.812,0.719,0.831
2,0.757,0.706,0.802,0.802,0.788,0.782,0.781,0.776,0.5505102572168218,0.5468520096644414,0.5,20,37,5,0.826,0.793,0.719,0.831
3,0.706,0.706,0.802,0.802,0.784,0.781,0.773,0.78,0.5,0.5,0.5,20,37,6,0.825,0.803,0.719,0.831
4,0.75,0.712,0.802,0.802,0.801,0.787,0.792,0.784,0.48316684934151444,0.49999999999999994,0.5,20,37,7,0.843,0.805,0.719,0.831
5,0.826,0.738,0.802,0.802,0.831,0.811,0.832,0.809,0.47882907033115407,0.4783338817973526,0.5,20,37,8,0.849,0.815,0.719,0.831
6,0.757,0.702,0.802,0.802,0.797,0.77,0.785,0.766,0.4989938670662711,0.51710572212357,0.5,20,37,9,0.824,0.797,0.718,0.83
7,0.732,0.688,0.802,0.802,0.788,0.766,0.777,0.759,0.490012954062764,0.5174486912701275,0.5,20,37,10,0.817,0.773,0.718,0.83
8,0.758,0.711,0.802,0.802,0.807,0.779,0.803,0.776,0.5074677748817141,0.5029992404179935,0.5,20,37,11,0.825,0.783,0.718,0.83
9,0.806,0.729,0.802,0.802,0.818,0.787,0.819,0.786,0.5064075577721886,0.49645973311350766,0.5,20,37,12,0.827,0.79,0.719,0.83
10,0.844,0.791,0.802,0.802,0.846,0.819,0.841,0.815,0.508743533831612,0.5456349206349207,0.5,20,37,13,0.837,0.799,0.719,0.83
11,0.841,0.796,0.802,0.802,0.844,0.818,0.846,0.814,0.5053585347862475,0.5419348565918473,0.5,20,37,14,0.841,0.8,0.719,0.83
12,0.826,0.812,0.802,0.802,0.842,0.825,0.843,0.822,0.5217089321329338,0.4799751937043558,0.5,20,37,15,0.842,0.804,0.719,0.83
13,0.83,0.816,0.802,0.802,0.844,0.831,0.844,0.823,0.4911021908032853,0.5020323828237162,0.5,20,37,16,0.846,0.809,0.719,0.83
14,0.832,0.823,0.802,0.802,0.846,0.829,0.851,0.823,0.4963362271957953,0.5178090429121899,0.5,20,37,17,0.846,0.813,0.719,0.83
15,0.826,0.816,0.802,0.802,0.843,0.827,0.842,0.829,0.5028759083486535,0.47426386537851034,0.5,20,37,18,0.837,0.816,0.719,0.83
16,0.828,0.831,0.802,0.802,0.841,0.835,0.847,0.835,0.491079770258118,0.48327942884482866,0.5,20,37,19,0.837,0.838,0.719,0.83
17,0.833,0.832,0.802,0.802,0.841,0.838,0.846,0.838,0.48872152215409104,0.48433632924629866,0.5,20,37,20,0.84,0.842,0.719,0.83
18,0.818,0.825,0.802,0.802,0.839,0.832,0.84,0.831,0.4922469994314099,0.4838078262389199,0.5,20,37,21,0.823,0.829,0.719,0.83
19,0.824,0.825,0.802,0.802,0.844,0.829,0.843,0.827,0.49374596551104677,0.5005949705296548,0.5,20,37,22,0.824,0.826,0.719,0.83
20,0.832,0.827,0.802,0.802,0.842,0.832,0.846,0.828,0.4985319822010227,0.5001484092591267,0.5,20,37,23,0.836,0.833,0.719,0.83
21,0.834,0.826,0.802,0.802,0.845,0.826,0.846,0.824,0.4954763422093539,0.5144965134321265,0.5,20,37,24,0.829,0.832,0.719,0.83
22,0.832,0.827,0.802,0.802,0.846,0.827,0.851,0.823,0.49433033201409,0.516009770151598,0.5,20,37,25,0.829,0.831,0.719,0.83
23,0.832,0.822,0.802,0.802,0.846,0.827,0.851,0.825,0.49465200068233967,0.5141863238192717,0.5,20,37,26,0.829,0.826,0.719,0.83
24,0.832,0.824,0.802,0.802,0.844,0.827,0.852,0.823,0.5067780087380219,0.514757051680039,0.5,20,37,27,0.829,0.826,0.719,0.83
25,0.83,0.827,0.802,0.802,0.846,0.829,0.852,0.829,0.502655146003642,0.5120522660789664,0.5,20,37,28,0.832,0.83,0.719,0.83
26,0.836,0.829,0.802,0.802,0.845,0.835,0.852,0.831,0.51254533826814,0.5118949994187665,0.5,20,37,29,0.835,0.837,0.719,0.83
27,0.831,0.828,0.802,0.802,0.845,0.833,0.853,0.836,0.5103806507594919,0.510007213589642,0.5,20,37,30,0.825,0.831,0.719,0.83
28,0.826,0.827,0.802,0.802,0.84,0.835,0.848,0.84,0.5100000000000001,0.5096258269625862,0.5,20,37,31,0.817,0.826,0.719,0.83
29,0.831,0.83,0.802,0.802,0.846,0.844,0.85,0.841,0.5088482511681556,0.5080786975556997,0.5,20,37,32,0.823,0.826,0.719,0.83
30,0.832,0.835,0.802,0.802,0.845,0.842,0.853,0.842,0.5081558757790319,0.5084187100706463,0.5,20,37,33,0.823,0.826,0.719,0.83
31,0.84,0.837,0.802,0.802,0.847,0.84,0.853,0.841,0.5088224533318387,0.5125738985398478,0.5,20,37,34,0.823,0.826,0.719,0.83
32,0.84,0.836,0.802,0.802,0.847,0.84,0.85,0.843,0.5085039421023498,0.5090631463773783,0.5,20,37,35,0.825,0.826,0.719,0.83
33,0.84,0.832,0.802,0.802,0.843,0.839,0.849,0.842,0.5003079059587034,0.5093709802661861,0.5,20,37,36,0.827,0.827,0.719,0.83
34,0.84,0.835,0.802,0.802,0.844,0.841,0.848,0.842,0.49176873201847704,0.5017593777435515,0.5,20,37,37,0.829,0.827,0.719,0.83
35,0.838,0.836,0.802,0.802,0.839,0.841,0.848,0.843,0.4920375875619664,0.4934178982822391,0.5,20,37,38,0.829,0.828,0.719,0.83
36,0.84,0.841,0.802,0.802,0.842,0.841,0.85,0.843,0.4922895305900461,0.49335600906963695,0.5,20,37,39,0.83,0.828,0.719,0.83
37,0.842,0.837,0.802,0.802,0.848,0.842,0.85,0.842,0.5005271875874778,0.5031497190308758,0.5,20,37,40,0.831,0.827,0.719,0.83
38,0.843,0.836,0.802,0.802,0.846,0.84,0.849,0.842,0.5012640256203895,0.5127922979096945,0.5,20,37,41,0.831,0.828,0.719,0.83
39,0.843,0.836,0.802,0.802,0.846,0.839,0.849,0.844,0.5012259133535198,0.5136249395874175,0.5,20,37,42,0.831,0.828,0.719,0.83
40,0.843,0.835,0.802,0.802,0.846,0.839,0.847,0.841,0.5078192419085904,0.5120887559068412,0.5,20,37,43,0.83,0.826,0.719,0.83
41,0.847,0.84,0.802,0.802,0.85,0.842,0.846,0.845,0.5118652223009124,0.5097171700362572,0.5,20,37,44,0.824,0.826,0.719,0.83
42,0.849,0.844,0.802,0.802,0.85,0.844,0.847,0.843,0.5100617086811766,0.5100977057097992,0.5,20,37,45,0.829,0.835,0.719,0.83
43,0.852,0.845,0.802,0.802,0.849,0.843,0.848,0.845,0.5123202009563794,0.5121745682207061,0.5,20,37,46,0.829,0.835,0.719,0.83
44,0.846,0.846,0.802,0.802,0.847,0.846,0.848,0.844,0.5031609932282614,0.49605706074558015,0.5,20,37,47,0.83,0.839,0.719,0.83
45,0.851,0.845,0.802,0.802,0.849,0.848,0.847,0.844,0.5028618936215455,0.4990564209360775,0.5,20,37,48,0.831,0.84,0.719,0.83
46,0.849,0.847,0.802,0.802,0.846,0.848,0.847,0.844,0.5005215192875965,0.5023482436673437,0.5,20,37,49,0.831,0.843,0.719,0.831
47,0.847,0.846,0.802,0.802,0.845,0.845,0.848,0.846,0.5017254084219916,0.503368234278913,0.5,20,37,50,0.831,0.842,0.719,0.831
48,0.849,0.845,0.802,0.802,0.845,0.847,0.848,0.845,0.4999540563795418,0.5035236266856462,0.5,20,37,51,0.829,0.843,0.719,0.831
49,0.847,0.847,0.802,0.802,0.846,0.847,0.848,0.844,0.49984371197917077,0.49965597859696353,0.5,20,37,52,0.832,0.842,0.719,0.831
