,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.829,0.839,0.802,0.802,0.843,0.838,0.848,0.841,0.5,0.5,0.5,20,62,3,0.847,0.821,0.718,0.831
1,0.842,0.841,0.802,0.802,0.847,0.834,0.845,0.836,0.5,0.5,0.5,20,62,4,0.82,0.81,0.718,0.831
2,0.829,0.813,0.802,0.802,0.831,0.846,0.844,0.848,0.5,0.5,0.5,20,62,5,0.824,0.819,0.718,0.831
3,0.814,0.804,0.802,0.802,0.82,0.835,0.83,0.846,0.5,0.5,0.5,20,62,6,0.798,0.819,0.718,0.831
4,0.842,0.771,0.802,0.802,0.844,0.839,0.849,0.839,0.49999999999999994,0.49999999999999994,0.5,20,62,7,0.848,0.832,0.718,0.831
5,0.844,0.778,0.802,0.802,0.85,0.834,0.849,0.836,0.49999999999999994,0.5025181095060253,0.5,20,62,8,0.851,0.823,0.718,0.831
6,0.845,0.84,0.802,0.802,0.849,0.838,0.847,0.84,0.5149749171261335,0.48256053901881957,0.5,20,62,9,0.851,0.841,0.718,0.831
7,0.845,0.839,0.802,0.802,0.846,0.835,0.85,0.838,0.5049098493059302,0.5110623786103684,0.5,20,62,10,0.841,0.839,0.718,0.831
8,0.847,0.84,0.802,0.802,0.844,0.841,0.845,0.841,0.4806692742486613,0.4871004733959464,0.5,20,62,11,0.849,0.837,0.718,0.831
9,0.847,0.841,0.802,0.802,0.844,0.836,0.844,0.837,0.4907738654481095,0.49233291490506625,0.5,20,62,12,0.845,0.834,0.718,0.831
10,0.845,0.843,0.802,0.802,0.839,0.834,0.842,0.835,0.4908753524353203,0.4922799958658244,0.5,20,62,13,0.84,0.834,0.718,0.831
11,0.847,0.839,0.802,0.802,0.842,0.836,0.843,0.836,0.48754652327456316,0.4923090728551244,0.5,20,62,14,0.842,0.834,0.718,0.831
12,0.85,0.841,0.802,0.802,0.844,0.835,0.846,0.837,0.4898034451903524,0.49037699787910666,0.5,20,62,15,0.847,0.834,0.718,0.831
13,0.848,0.849,0.802,0.802,0.847,0.844,0.849,0.847,0.4828413761365823,0.48751190224278174,0.5,20,62,16,0.847,0.833,0.718,0.831
14,0.848,0.848,0.802,0.802,0.845,0.845,0.846,0.847,0.48343815481127334,0.48451044093820295,0.5,20,62,17,0.847,0.833,0.718,0.831
15,0.849,0.845,0.802,0.802,0.849,0.843,0.846,0.849,0.4808770831464496,0.48256611780631364,0.5,20,62,18,0.851,0.838,0.718,0.831
16,0.852,0.855,0.802,0.802,0.85,0.848,0.849,0.852,0.5076716695862459,0.5065011263084679,0.5,20,62,19,0.852,0.841,0.718,0.831
17,0.853,0.853,0.802,0.802,0.852,0.849,0.849,0.841,0.4995217568548375,0.505376714611797,0.5,20,62,20,0.852,0.838,0.718,0.831
18,0.854,0.85,0.802,0.802,0.852,0.846,0.85,0.841,0.5033474694200173,0.5060627511071493,0.5,20,62,21,0.852,0.837,0.718,0.831
19,0.852,0.858,0.802,0.802,0.852,0.854,0.85,0.85,0.501354514314075,0.5040449404305147,0.5,20,62,22,0.855,0.853,0.718,0.831
20,0.855,0.857,0.802,0.802,0.851,0.852,0.853,0.852,0.49922289052889224,0.5049396137017708,0.5,20,62,23,0.855,0.852,0.718,0.831
21,0.853,0.855,0.802,0.802,0.85,0.849,0.851,0.85,0.4995644586083881,0.5066430233175994,0.5,20,62,24,0.855,0.851,0.718,0.831
22,0.851,0.851,0.802,0.802,0.85,0.846,0.849,0.846,0.5003982005685987,0.5065941737036381,0.5,20,62,25,0.855,0.851,0.718,0.831
23,0.856,0.853,0.802,0.802,0.849,0.847,0.848,0.847,0.4911874925624245,0.5084358940857969,0.5,20,62,26,0.854,0.852,0.718,0.831
24,0.855,0.851,0.802,0.802,0.849,0.846,0.849,0.847,0.4931519318696268,0.5082036890756683,0.5,20,62,27,0.85,0.85,0.718,0.831
25,0.853,0.852,0.802,0.802,0.851,0.848,0.849,0.846,0.4915089375232842,0.5048136708965492,0.5,20,62,28,0.85,0.85,0.718,0.831
