,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.708,0.685,0.513,0.512,0.715,0.513,0.559,0.562,0.5123245865289833,0.5,0.5,20,60,3,0.5,0.762,0.745,0.5
1,0.783,0.66,0.513,0.512,0.779,0.524,0.617,0.581,0.5127500389503008,0.5,0.5,20,60,4,0.842,0.818,0.745,0.5
2,0.833,0.727,0.513,0.512,0.834,0.675,0.761,0.738,0.522950837998668,0.5,0.5,20,60,5,0.845,0.836,0.745,0.5
3,0.846,0.82,0.513,0.512,0.834,0.824,0.825,0.812,0.5,0.5,0.5,20,60,6,0.838,0.836,0.745,0.5
4,0.846,0.82,0.513,0.512,0.832,0.828,0.825,0.814,0.5,0.5,0.5,20,60,7,0.844,0.836,0.745,0.5
5,0.843,0.843,0.513,0.512,0.841,0.823,0.833,0.807,0.49669689098031466,0.4843134832984429,0.5,20,60,8,0.849,0.84,0.745,0.5
6,0.843,0.837,0.513,0.512,0.846,0.842,0.844,0.825,0.48923597329328844,0.48256053901881957,0.5,20,60,9,0.842,0.842,0.745,0.5
7,0.84,0.835,0.513,0.512,0.848,0.843,0.841,0.84,0.48466823899310196,0.48466823899310196,0.5,20,60,10,0.845,0.841,0.745,0.5
8,0.844,0.844,0.513,0.512,0.848,0.844,0.838,0.84,0.4863249240761112,0.4863249240761112,0.5,20,60,11,0.845,0.841,0.745,0.5
9,0.835,0.827,0.513,0.512,0.847,0.842,0.836,0.827,0.48552101895156674,0.48552101895156674,0.5,20,60,12,0.853,0.841,0.745,0.5
10,0.834,0.828,0.513,0.512,0.846,0.843,0.835,0.833,0.48697188370889793,0.48697188370889793,0.5,20,60,13,0.852,0.841,0.745,0.5
11,0.837,0.839,0.513,0.512,0.844,0.849,0.825,0.828,0.48816342271140734,0.48816342271140734,0.5,20,60,14,0.852,0.841,0.745,0.5
12,0.844,0.842,0.513,0.512,0.851,0.849,0.808,0.807,0.5111474222762825,0.5111474222762825,0.5,20,60,15,0.85,0.847,0.745,0.5
13,0.849,0.851,0.513,0.512,0.844,0.844,0.808,0.806,0.5,0.5,0.5,20,60,16,0.851,0.848,0.744,0.5
14,0.845,0.85,0.513,0.512,0.844,0.843,0.815,0.817,0.4881037124308353,0.4837134520452476,0.5,20,60,17,0.84,0.849,0.744,0.5
15,0.844,0.848,0.513,0.512,0.848,0.846,0.822,0.826,0.4962928068644852,0.48654436335741946,0.5,20,60,18,0.84,0.849,0.744,0.5
16,0.844,0.848,0.513,0.512,0.847,0.845,0.825,0.829,0.4914595575321581,0.4826520680176723,0.5,20,60,19,0.842,0.849,0.744,0.5
17,0.848,0.849,0.513,0.512,0.845,0.846,0.828,0.823,0.46729212434902684,0.46729212434902684,0.5,20,60,20,0.841,0.848,0.744,0.5
18,0.847,0.847,0.513,0.512,0.841,0.842,0.828,0.827,0.4412276919524241,0.4641113558237968,0.5,20,60,21,0.833,0.848,0.744,0.5
19,0.848,0.848,0.513,0.512,0.84,0.845,0.828,0.832,0.4449422719046182,0.49542571630516896,0.5,20,60,22,0.833,0.848,0.744,0.5
20,0.848,0.846,0.513,0.512,0.842,0.841,0.836,0.836,0.4928873910007398,0.4821144978361801,0.5,20,60,23,0.833,0.848,0.744,0.5
21,0.846,0.844,0.513,0.512,0.842,0.841,0.836,0.837,0.47954253278858294,0.48041206163931316,0.5,20,60,24,0.833,0.848,0.744,0.5
