,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.808,0.572,0.513,0.512,0.854,0.805,0.787,0.736,0.8005184694463572,0.585786437626905,0.5,20,76,3,0.5,0.829,0.745,0.5
1,0.781,0.732,0.513,0.512,0.823,0.789,0.829,0.81,0.46824583655185426,0.4774341336242047,0.5,20,76,4,0.84,0.801,0.744,0.5
2,0.763,0.717,0.513,0.512,0.8,0.792,0.831,0.801,0.5048588194626635,0.5296612124141251,0.5,20,76,5,0.823,0.818,0.744,0.5
3,0.764,0.72,0.513,0.512,0.802,0.791,0.834,0.802,0.5464259364702311,0.5110251468594694,0.5,20,76,6,0.833,0.818,0.744,0.5
4,0.815,0.715,0.513,0.512,0.815,0.79,0.821,0.776,0.5240047177678573,0.5044584660519562,0.5,20,76,7,0.83,0.82,0.744,0.5
5,0.816,0.756,0.513,0.512,0.821,0.808,0.821,0.784,0.5,0.5037962831725267,0.5,20,76,8,0.842,0.82,0.744,0.5
6,0.839,0.831,0.513,0.512,0.843,0.836,0.805,0.812,0.48256053901881957,0.47062802916288715,0.5,20,76,9,0.836,0.842,0.745,0.5
7,0.847,0.832,0.513,0.512,0.842,0.838,0.81,0.81,0.515331761006898,0.48721152139078805,0.5,20,76,10,0.839,0.842,0.745,0.5
8,0.848,0.828,0.513,0.512,0.843,0.832,0.827,0.816,0.5136750759238888,0.5098027329963304,0.5,20,76,11,0.821,0.842,0.745,0.5
9,0.846,0.824,0.513,0.512,0.843,0.83,0.829,0.818,0.5123392796264652,0.5123392796264652,0.5,20,76,12,0.824,0.842,0.745,0.5
10,0.843,0.824,0.513,0.512,0.842,0.826,0.83,0.811,0.5112397608613053,0.48327221822946065,0.5,20,76,13,0.824,0.842,0.746,0.5
11,0.84,0.817,0.513,0.512,0.845,0.822,0.833,0.818,0.5103191657819819,0.4793616684360364,0.5,20,76,14,0.827,0.842,0.746,0.5
12,0.846,0.829,0.513,0.512,0.836,0.829,0.834,0.812,0.4960957283715263,0.48092547462707236,0.5,20,76,15,0.831,0.835,0.746,0.5
13,0.841,0.823,0.513,0.512,0.837,0.826,0.843,0.821,0.5051260854778664,0.4907895802249649,0.5,20,76,16,0.831,0.835,0.746,0.5
14,0.841,0.826,0.513,0.512,0.839,0.825,0.835,0.824,0.49282566455729404,0.49102171886362056,0.5,20,76,17,0.831,0.835,0.746,0.5
15,0.84,0.822,0.513,0.512,0.837,0.825,0.835,0.826,0.49500257420215654,0.4916097148193828,0.5,20,76,18,0.831,0.835,0.746,0.5
16,0.822,0.817,0.513,0.512,0.824,0.826,0.835,0.823,0.4955808869563203,0.49038531103105687,0.5,20,76,19,0.832,0.83,0.745,0.5
