,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
17,0.853,0.837,0.5,0.5,0.855,0.848,0.839,0.842,0.4857249052243624,0.5031043718512488,0.5,20,0,20
18,0.845,0.834,0.5,0.5,0.854,0.852,0.834,0.842,0.48358749967985576,0.502999948946853,0.5,20,0,21
19,0.847,0.831,0.5,0.5,0.854,0.849,0.836,0.839,0.5006088357677216,0.4874848936816615,0.5,20,0,22
20,0.846,0.835,0.5,0.5,0.854,0.852,0.835,0.841,0.4856827066193394,0.5069781739159046,0.5,20,0,23
21,0.845,0.836,0.5,0.5,0.854,0.849,0.838,0.841,0.4850609631012545,0.5065945411023636,0.5,20,0,24
22,0.845,0.833,0.5,0.5,0.853,0.851,0.838,0.842,0.5048121029752144,0.5133095737291655,0.5,20,0,25
23,0.84,0.832,0.5,0.5,0.852,0.85,0.836,0.843,0.5032288293754216,0.5007451631030468,0.5,20,0,26
24,0.838,0.83,0.5,0.5,0.854,0.85,0.835,0.841,0.4993122407895111,0.49939311902932737,0.5,20,0,27
25,0.84,0.83,0.5,0.5,0.852,0.849,0.835,0.843,0.4993606127651764,0.49830565643837965,0.5,20,0,28
26,0.845,0.832,0.5,0.5,0.852,0.849,0.835,0.843,0.5005388807343859,0.49612577997461155,0.5,20,0,29
27,0.847,0.83,0.5,0.5,0.854,0.849,0.836,0.843,0.5023926787719852,0.49007915863659135,0.5,20,0,30
28,0.844,0.827,0.5,0.5,0.851,0.847,0.835,0.843,0.49895397031724653,0.5139090973302987,0.5,20,0,31
29,0.849,0.829,0.5,0.5,0.855,0.847,0.836,0.843,0.5011545545648206,0.502324979421336,0.5,20,0,32
30,0.846,0.828,0.5,0.5,0.855,0.847,0.836,0.844,0.5052549383503195,0.5013178427674849,0.5,20,0,33
31,0.846,0.823,0.5,0.5,0.852,0.849,0.836,0.843,0.5030828523387437,0.5004634064117267,0.5,20,0,34
32,0.838,0.823,0.5,0.5,0.853,0.85,0.837,0.841,0.5037941868869236,0.49130005899950663,0.5,20,0,35
33,0.84,0.821,0.5,0.5,0.852,0.851,0.837,0.839,0.5046821797143817,0.491620628338169,0.5,20,0,36
34,0.839,0.826,0.5,0.5,0.852,0.852,0.837,0.839,0.504532496385512,0.4911349460979735,0.5,20,0,37
35,0.838,0.827,0.5,0.5,0.852,0.852,0.835,0.843,0.5034969410732263,0.49133247561680404,0.5,20,0,38
36,0.83,0.824,0.5,0.5,0.852,0.851,0.837,0.842,0.5110647998064936,0.4913073821776103,0.5,20,0,39
37,0.838,0.824,0.5,0.5,0.854,0.851,0.837,0.839,0.5043913980585881,0.4919270977677107,0.5,20,0,40
38,0.844,0.822,0.5,0.5,0.855,0.848,0.837,0.845,0.5028516725841279,0.4897595563628622,0.5,20,0,41
39,0.844,0.831,0.5,0.5,0.854,0.85,0.837,0.844,0.49796987249026065,0.49163571672137446,0.5,20,0,42
40,0.848,0.832,0.5,0.5,0.854,0.846,0.837,0.845,0.49573335932407336,0.49923576957726823,0.5,20,0,43
41,0.848,0.834,0.5,0.5,0.854,0.849,0.836,0.844,0.4958807862801801,0.5008787115186961,0.5,20,0,44
42,0.847,0.829,0.5,0.5,0.852,0.849,0.836,0.845,0.494586346039,0.509690472269521,0.5,20,0,45
43,0.846,0.83,0.5,0.5,0.853,0.847,0.837,0.845,0.4939561616924093,0.5002672341564597,0.5,20,0,46
44,0.847,0.83,0.5,0.5,0.852,0.846,0.837,0.842,0.4935095452163879,0.5004363296327813,0.5,20,0,47
45,0.847,0.838,0.5,0.5,0.855,0.85,0.837,0.841,0.4913022188383424,0.5004272965810784,0.5,20,0,48
46,0.846,0.836,0.5,0.5,0.856,0.85,0.838,0.844,0.49951034030525243,0.500481469153617,0.5,20,0,49
47,0.846,0.837,0.5,0.5,0.852,0.851,0.838,0.843,0.4988362777162158,0.5011459198518968,0.5,20,0,50
48,0.847,0.839,0.5,0.5,0.854,0.849,0.839,0.842,0.48188757571199575,0.5026632216457978,0.5,20,0,51
49,0.847,0.837,0.5,0.5,0.853,0.85,0.838,0.842,0.48938208233114233,0.5032589723662723,0.5,20,0,52
50,0.845,0.84,0.5,0.5,0.851,0.85,0.836,0.841,0.4844070579392776,0.5091114513588595,0.5,20,0,53
51,0.844,0.839,0.5,0.5,0.851,0.851,0.836,0.841,0.48350797157215997,0.5088763775886251,0.5,20,0,54
52,0.845,0.838,0.5,0.5,0.851,0.853,0.835,0.842,0.49207827509541646,0.5081322272947013,0.5,20,0,55
53,0.845,0.843,0.5,0.5,0.853,0.851,0.836,0.84,0.48443862310855584,0.5029729189324521,0.5,20,0,56
54,0.845,0.842,0.5,0.5,0.853,0.851,0.838,0.843,0.492562981328753,0.5023582135143594,0.5,20,0,57
55,0.845,0.842,0.5,0.5,0.853,0.853,0.838,0.841,0.49243419783991915,0.508948536093991,0.5,20,0,58
56,0.846,0.843,0.5,0.5,0.853,0.851,0.836,0.842,0.4950705364729703,0.5086620811345404,0.5,20,0,59
57,0.845,0.846,0.5,0.5,0.851,0.855,0.837,0.842,0.4924136915289171,0.5067424884359073,0.5,20,0,60
58,0.846,0.844,0.5,0.5,0.854,0.855,0.838,0.841,0.4932030986794499,0.5025300853500015,0.5,20,0,61
59,0.846,0.843,0.5,0.5,0.854,0.856,0.838,0.841,0.49276835097809524,0.5018642398498414,0.5,20,0,62
60,0.846,0.844,0.5,0.5,0.855,0.856,0.837,0.841,0.49336564317130693,0.5084332892979293,0.5,20,0,63
61,0.848,0.851,0.5,0.5,0.856,0.854,0.838,0.84,0.500295536419417,0.5040197334322764,0.5,20,0,64
62,0.852,0.852,0.5,0.5,0.856,0.852,0.839,0.839,0.5001226558681502,0.5039341725030436,0.5,20,0,65
63,0.851,0.854,0.5,0.5,0.857,0.852,0.839,0.842,0.5003451458178971,0.5050668994223222,0.5,20,0,66
64,0.849,0.855,0.5,0.5,0.856,0.852,0.837,0.84,0.5008130099082366,0.5113101866666273,0.5,20,0,67
65,0.848,0.855,0.5,0.5,0.855,0.853,0.839,0.839,0.5013615177968638,0.5105098230501782,0.5,20,0,68
66,0.85,0.855,0.5,0.5,0.857,0.852,0.84,0.838,0.49583448644439854,0.5114164732836977,0.5,20,0,69
67,0.851,0.854,0.5,0.5,0.856,0.853,0.84,0.84,0.49969780933900504,0.5051867577541902,0.5,20,0,70
68,0.851,0.855,0.5,0.5,0.856,0.853,0.841,0.84,0.4998756552956976,0.5056323657970887,0.5,20,0,71
69,0.851,0.855,0.5,0.5,0.856,0.853,0.842,0.842,0.4993475464860188,0.5050089864416711,0.5,20,0,72
70,0.854,0.854,0.5,0.5,0.856,0.852,0.843,0.843,0.49986366899190454,0.5039438257100814,0.5,20,0,73
71,0.851,0.855,0.5,0.5,0.856,0.854,0.843,0.841,0.4998709893929151,0.504331039087028,0.5,20,0,74
72,0.851,0.854,0.5,0.5,0.856,0.853,0.843,0.843,0.5003577494164213,0.5038022435948449,0.5,20,0,75
73,0.852,0.856,0.5,0.5,0.856,0.853,0.842,0.845,0.4955840561457798,0.5034085377076796,0.5,20,0,76
74,0.853,0.855,0.5,0.5,0.856,0.852,0.841,0.844,0.4956666624968001,0.5038181842936478,0.5,20,0,77
75,0.854,0.857,0.5,0.5,0.855,0.855,0.842,0.846,0.4997452952376825,0.5077357864108425,0.5,20,0,78
76,0.854,0.855,0.5,0.5,0.857,0.853,0.843,0.845,0.49972486627713275,0.503731225399148,0.5,20,0,79
77,0.853,0.855,0.5,0.5,0.856,0.854,0.843,0.845,0.4997215269477435,0.5082826098492446,0.5,20,0,80
78,0.855,0.852,0.5,0.5,0.856,0.854,0.845,0.843,0.5005009538095881,0.5043820605804666,0.5,20,0,81
79,0.854,0.854,0.5,0.5,0.854,0.854,0.844,0.844,0.5004846470469294,0.5080358359220425,0.5,20,0,82
80,0.854,0.854,0.5,0.5,0.855,0.855,0.843,0.843,0.5005256950763637,0.5122910716649369,0.5,20,0,83
81,0.852,0.853,0.5,0.5,0.855,0.854,0.844,0.845,0.5005229500850479,0.5109572405757298,0.5,20,0,84
82,0.851,0.858,0.5,0.5,0.857,0.853,0.843,0.841,0.49727750081669186,0.5088099568769922,0.5,20,0,85
83,0.854,0.857,0.5,0.5,0.857,0.853,0.843,0.841,0.4981572683727519,0.5086739515215531,0.5,20,0,86
84,0.853,0.856,0.5,0.5,0.857,0.854,0.842,0.84,0.49815097452864976,0.5090154204713522,0.5,20,0,87
85,0.852,0.856,0.5,0.5,0.855,0.857,0.841,0.839,0.5048311366335015,0.5111451585426183,0.5,20,0,88
86,0.852,0.858,0.5,0.5,0.856,0.856,0.841,0.84,0.5012843538936835,0.5151598879042858,0.5,20,0,89
87,0.851,0.858,0.5,0.5,0.857,0.855,0.841,0.841,0.5008510304824154,0.5103424239923025,0.5,20,0,90
88,0.851,0.86,0.5,0.5,0.856,0.854,0.842,0.84,0.5008397098773996,0.5101983846059013,0.5,20,0,91
89,0.852,0.859,0.5,0.5,0.856,0.851,0.842,0.841,0.5004275308746191,0.5026669239499633,0.5,20,0,92
90,0.854,0.856,0.5,0.5,0.855,0.851,0.842,0.841,0.5039232084427145,0.5026287818169055,0.5,20,0,93
91,0.852,0.856,0.5,0.5,0.855,0.851,0.843,0.841,0.5004083156293511,0.5025866162266136,0.5,20,0,94
92,0.852,0.859,0.5,0.5,0.856,0.853,0.843,0.84,0.5007612719212373,0.5060787599381205,0.5,20,0,95
93,0.853,0.859,0.5,0.5,0.854,0.851,0.845,0.842,0.499246081698822,0.5029256695939905,0.5,20,0,96
94,0.855,0.857,0.5,0.5,0.854,0.85,0.842,0.842,0.5034058562249069,0.49861538936518834,0.5,20,0,97
95,0.855,0.857,0.5,0.5,0.853,0.849,0.841,0.842,0.5033582339182785,0.49934187004811315,0.5,20,0,98
96,0.855,0.856,0.5,0.5,0.854,0.85,0.842,0.843,0.5036859193791958,0.4990060944863772,0.5,20,0,99
97,0.855,0.856,0.5,0.5,0.854,0.85,0.841,0.845,0.5032263587262946,0.499361011930743,0.5,20,0,100
98,0.855,0.856,0.5,0.5,0.853,0.85,0.84,0.843,0.5045799718567048,0.49941079692536294,0.5,20,0,101
99,0.855,0.855,0.5,0.5,0.853,0.85,0.84,0.843,0.5009851996496534,0.49942017476996603,0.5,20,0,102
100,0.839,0.569,0.5,0.5,0.855,0.846,0.837,0.833,0.5428932188134525,0.5428932188134525,0.5,20,1,3
101,0.853,0.825,0.5,0.5,0.853,0.841,0.839,0.844,0.5,0.5317541634481457,0.5,20,1,4
102,0.854,0.833,0.5,0.5,0.856,0.84,0.834,0.828,0.5,0.5463802043419305,0.5,20,1,5
103,0.852,0.825,0.5,0.5,0.856,0.841,0.837,0.834,0.5039320294346102,0.520168922249826,0.5,20,1,6
104,0.854,0.836,0.5,0.5,0.851,0.846,0.838,0.839,0.5358983848622454,0.5,0.5,20,1,7
105,0.854,0.842,0.5,0.5,0.855,0.847,0.841,0.841,0.5029873478767528,0.5248679862810457,0.5,20,1,8
106,0.854,0.848,0.5,0.5,0.848,0.845,0.839,0.843,0.5139320225002103,0.5278640450004206,0.5,20,1,9
107,0.851,0.834,0.5,0.5,0.85,0.845,0.837,0.845,0.5125314072334501,0.49999999999999994,0.5,20,1,10
108,0.849,0.831,0.5,0.5,0.856,0.844,0.838,0.841,0.5227744249483389,0.5115794102547955,0.5,20,1,11
109,0.852,0.825,0.5,0.5,0.855,0.848,0.839,0.84,0.520869628449301,0.5105823073626679,0.5,20,1,12
110,0.848,0.817,0.5,0.5,0.854,0.846,0.841,0.84,0.5192593015921397,0.5077359484408882,0.5,20,1,13
111,0.838,0.826,0.5,0.5,0.854,0.852,0.84,0.843,0.5,0.5,0.5,20,1,14
112,0.84,0.839,0.5,0.5,0.855,0.856,0.838,0.842,0.4783175111062262,0.5033595701015545,0.5,20,1,15
113,0.841,0.837,0.5,0.5,0.859,0.856,0.842,0.841,0.48000436967292964,0.5031428783455055,0.5,20,1,16
114,0.84,0.84,0.5,0.5,0.853,0.858,0.842,0.843,0.481451385572611,0.5029529836136659,0.5,20,1,17
115,0.843,0.843,0.5,0.5,0.856,0.853,0.84,0.842,0.4823726914315263,0.5080381293546938,0.5,20,1,18
116,0.85,0.838,0.5,0.5,0.852,0.851,0.837,0.841,0.4831049574805741,0.5033118636120326,0.5,20,1,19
117,0.847,0.836,0.5,0.5,0.853,0.853,0.835,0.844,0.48244610824350215,0.5031972730564533,0.5,20,1,20
118,0.839,0.832,0.5,0.5,0.852,0.851,0.834,0.839,0.5024033213068765,0.46895021657394786,0.5,20,1,21
119,0.843,0.836,0.5,0.5,0.852,0.854,0.836,0.842,0.48785128728248484,0.49258931281646656,0.5,20,1,22
120,0.846,0.835,0.5,0.5,0.853,0.853,0.836,0.842,0.4856827066193394,0.5069781739159046,0.5,20,1,23
121,0.838,0.834,0.5,0.5,0.852,0.85,0.835,0.842,0.5035578221459301,0.49934516737356704,0.5,20,1,24
122,0.84,0.829,0.5,0.5,0.852,0.848,0.835,0.842,0.5019735422954072,0.4840675876216979,0.5,20,1,25
123,0.841,0.83,0.5,0.5,0.853,0.849,0.837,0.84,0.5005678275514779,0.48078256585565415,0.5,20,1,26
124,0.839,0.835,0.5,0.5,0.852,0.85,0.835,0.843,0.5005580088018813,0.4806148994339598,0.5,20,1,27
125,0.836,0.832,0.5,0.5,0.852,0.852,0.835,0.844,0.500548357545045,0.4816623594740965,0.5,20,1,28
126,0.842,0.833,0.5,0.5,0.853,0.851,0.835,0.843,0.5012429254269885,0.4912456836872209,0.5,20,1,29
127,0.839,0.83,0.5,0.5,0.852,0.848,0.835,0.842,0.49888267598474656,0.4931459841015118,0.5,20,1,30
128,0.847,0.829,0.5,0.5,0.855,0.846,0.839,0.843,0.49895397031724653,0.502406038485971,0.5,20,1,31
129,0.848,0.825,0.5,0.5,0.857,0.848,0.836,0.845,0.5000820466452264,0.502324979421336,0.5,20,1,32
130,0.839,0.824,0.5,0.5,0.852,0.851,0.836,0.841,0.5021662129924493,0.4899876666231989,0.5,20,1,33
131,0.833,0.82,0.5,0.5,0.852,0.85,0.837,0.842,0.5018352295801114,0.4899406585975697,0.5,20,1,34
132,0.835,0.82,0.5,0.5,0.852,0.85,0.837,0.842,0.5017875454199647,0.49117639757827425,0.5,20,1,35
133,0.833,0.825,0.5,0.5,0.852,0.852,0.837,0.843,0.5027048249514269,0.4819472218929197,0.5,20,1,36
134,0.837,0.827,0.5,0.5,0.852,0.853,0.837,0.843,0.501700202705907,0.48236304250561624,0.5,20,1,37
135,0.834,0.824,0.5,0.5,0.852,0.853,0.835,0.842,0.5123591637272246,0.48242235126683725,0.5,20,1,38
136,0.835,0.824,0.5,0.5,0.853,0.852,0.836,0.842,0.5035444694463274,0.49069105961661164,0.5,20,1,39
137,0.842,0.821,0.5,0.5,0.855,0.849,0.836,0.845,0.503450150662007,0.490204503139251,0.5,20,1,40
138,0.842,0.835,0.5,0.5,0.854,0.852,0.838,0.843,0.4978818910577489,0.4904311525878945,0.5,20,1,41
139,0.847,0.833,0.5,0.5,0.852,0.85,0.836,0.844,0.4955758618686191,0.49211817392638296,0.5,20,1,42
140,0.848,0.836,0.5,0.5,0.854,0.852,0.836,0.845,0.49658242350767395,0.4949538986134047,0.5,20,1,43
141,0.843,0.83,0.5,0.5,0.852,0.849,0.836,0.845,0.49355804780286583,0.5090903078306326,0.5,20,1,44
142,0.846,0.829,0.5,0.5,0.852,0.849,0.837,0.845,0.4953935679920401,0.5089160870423661,0.5,20,1,45
143,0.846,0.829,0.5,0.5,0.853,0.847,0.836,0.843,0.4925171166415191,0.5012472402546144,0.5,20,1,46
144,0.846,0.836,0.5,0.5,0.854,0.851,0.836,0.842,0.4978492085531916,0.5003697741004802,0.5,20,1,47
145,0.846,0.837,0.5,0.5,0.854,0.851,0.837,0.843,0.49952107417894737,0.5004708293394426,0.5,20,1,48
146,0.846,0.838,0.5,0.5,0.853,0.852,0.837,0.843,0.49879710929191456,0.5018949599607769,0.5,20,1,49
147,0.845,0.838,0.5,0.5,0.853,0.85,0.837,0.843,0.48133604766340465,0.5020087152252517,0.5,20,1,50
148,0.845,0.836,0.5,0.5,0.853,0.85,0.836,0.842,0.4897219844967774,0.5026394900933231,0.5,20,1,51
149,0.844,0.84,0.5,0.5,0.852,0.854,0.836,0.842,0.48393298544820884,0.5019127760265166,0.5,20,1,52
150,0.843,0.84,0.5,0.5,0.852,0.852,0.836,0.842,0.4906596173091131,0.5011682976868965,0.5,20,1,53
151,0.845,0.837,0.5,0.5,0.852,0.853,0.836,0.842,0.4918554598030749,0.5076091711096791,0.5,20,1,54
152,0.844,0.842,0.5,0.5,0.853,0.851,0.837,0.841,0.48333898120175567,0.5023654163149744,0.5,20,1,55
153,0.845,0.843,0.5,0.5,0.853,0.853,0.838,0.843,0.4923643602271124,0.5010894125118275,0.5,20,1,56
154,0.844,0.842,0.5,0.5,0.851,0.854,0.836,0.843,0.4922320493511646,0.5023913666876312,0.5,20,1,57
155,0.845,0.846,0.5,0.5,0.852,0.851,0.836,0.843,0.49493966989206417,0.5021999675671789,0.5,20,1,58
156,0.844,0.844,0.5,0.5,0.852,0.853,0.837,0.842,0.49222321682510456,0.5056270354338086,0.5,20,1,59
157,0.846,0.846,0.5,0.5,0.852,0.854,0.839,0.84,0.49303627418344564,0.5080347298596736,0.5,20,1,60
158,0.846,0.845,0.5,0.5,0.854,0.856,0.837,0.84,0.4925951981906329,0.5072304152700571,0.5,20,1,61
159,0.847,0.844,0.5,0.5,0.854,0.854,0.838,0.841,0.4932067784668078,0.5137798380962348,0.5,20,1,62
160,0.85,0.85,0.5,0.5,0.854,0.854,0.837,0.841,0.500854751961119,0.5041368330941103,0.5,20,1,63
161,0.851,0.852,0.5,0.5,0.854,0.853,0.838,0.84,0.499619544158889,0.504641878460073,0.5,20,1,64
162,0.849,0.855,0.5,0.5,0.855,0.853,0.839,0.84,0.4998213006757347,0.5051474196279712,0.5,20,1,65
163,0.848,0.854,0.5,0.5,0.855,0.852,0.838,0.841,0.5002464675390681,0.5109869636830853,0.5,20,1,66
164,0.848,0.852,0.5,0.5,0.855,0.852,0.838,0.84,0.5014056766138354,0.5049455684189244,0.5,20,1,67
165,0.848,0.855,0.5,0.5,0.855,0.852,0.84,0.84,0.5013775150104044,0.5105289260617581,0.5,20,1,68
166,0.851,0.855,0.5,0.5,0.857,0.853,0.84,0.839,0.5012869494062168,0.5047447433722841,0.5,20,1,69
167,0.851,0.855,0.5,0.5,0.857,0.853,0.841,0.839,0.4998720426935233,0.5046754101973612,0.5,20,1,70
168,0.851,0.855,0.5,0.5,0.857,0.853,0.841,0.842,0.5003824512271883,0.5040968282221947,0.5,20,1,71
169,0.852,0.854,0.5,0.5,0.855,0.853,0.842,0.843,0.4998598223052526,0.5040188129475547,0.5,20,1,72
170,0.852,0.854,0.5,0.5,0.854,0.853,0.842,0.841,0.5003696451799015,0.5039438257100814,0.5,20,1,73
171,0.852,0.854,0.5,0.5,0.854,0.854,0.843,0.843,0.5008684194382387,0.5038716901868757,0.5,20,1,74
172,0.851,0.857,0.5,0.5,0.855,0.852,0.842,0.844,0.49996162321495646,0.5034711265426567,0.5,20,1,75
173,0.852,0.857,0.5,0.5,0.856,0.853,0.841,0.844,0.49513793076854606,0.5034085377076796,0.5,20,1,76
174,0.853,0.856,0.5,0.5,0.857,0.855,0.842,0.845,0.499743480174879,0.5069323995133064,0.5,20,1,77
175,0.852,0.855,0.5,0.5,0.856,0.853,0.843,0.845,0.4953072438672832,0.5028875362131459,0.5,20,1,78
176,0.854,0.855,0.5,0.5,0.857,0.853,0.843,0.845,0.4993018027165923,0.5071079677710543,0.5,20,1,79
177,0.856,0.852,0.5,0.5,0.855,0.854,0.845,0.843,0.4996841698619724,0.5023245209634433,0.5,20,1,80
178,0.854,0.856,0.5,0.5,0.857,0.854,0.844,0.844,0.500084451823788,0.5064617002716314,0.5,20,1,81
179,0.854,0.855,0.5,0.5,0.856,0.854,0.845,0.843,0.4996994020603664,0.506788124795534,0.5,20,1,82
180,0.854,0.854,0.5,0.5,0.856,0.854,0.845,0.844,0.5000975529105032,0.5107107973456326,0.5,20,1,83
181,0.852,0.858,0.5,0.5,0.856,0.853,0.843,0.841,0.49726169878039883,0.5081006070547549,0.5,20,1,84
182,0.851,0.856,0.5,0.5,0.856,0.853,0.843,0.841,0.4977162999024711,0.5043357180143081,0.5,20,1,85
183,0.854,0.857,0.5,0.5,0.857,0.852,0.842,0.84,0.49812268112223923,0.507874587573648,0.5,20,1,86
184,0.851,0.856,0.5,0.5,0.855,0.856,0.841,0.838,0.5005283525124659,0.5144020259225995,0.5,20,1,87
185,0.85,0.857,0.5,0.5,0.855,0.856,0.841,0.839,0.5004832253102527,0.5149671386670778,0.5,20,1,88
186,0.851,0.858,0.5,0.5,0.858,0.855,0.841,0.84,0.5004774224677299,0.5142599331385522,0.5,20,1,89
187,0.85,0.858,0.5,0.5,0.857,0.852,0.843,0.839,0.5008510304824154,0.5103546598300515,0.5,20,1,90
188,0.852,0.857,0.5,0.5,0.856,0.85,0.843,0.84,0.5008397098773996,0.5097758875060299,0.5,20,1,91
189,0.853,0.858,0.5,0.5,0.854,0.85,0.842,0.84,0.5048083817168258,0.5063501025880581,0.5,20,1,92
190,0.854,0.856,0.5,0.5,0.855,0.85,0.843,0.841,0.5004123881624689,0.5026235183444034,0.5,20,1,93
191,0.852,0.857,0.5,0.5,0.856,0.854,0.843,0.84,0.5007706803918128,0.5097420020908896,0.5,20,1,94
192,0.854,0.858,0.5,0.5,0.855,0.851,0.846,0.841,0.49999014625345106,0.49930398596428804,0.5,20,1,95
193,0.855,0.855,0.5,0.5,0.853,0.849,0.841,0.842,0.5038458483869099,0.49895649014057236,0.5,20,1,96
194,0.854,0.854,0.5,0.5,0.853,0.849,0.841,0.842,0.5041367222895667,0.4989735184557759,0.5,20,1,97
195,0.855,0.856,0.5,0.5,0.853,0.849,0.841,0.842,0.5037377001422099,0.4989900462909602,0.5,20,1,98
196,0.855,0.856,0.5,0.5,0.853,0.849,0.841,0.843,0.5036859193791958,0.4990060944863772,0.5,20,1,99
197,0.854,0.854,0.5,0.5,0.853,0.85,0.84,0.843,0.5046946416935567,0.4994011502850235,0.5,20,1,100
198,0.855,0.854,0.5,0.5,0.853,0.849,0.84,0.843,0.5046593782347076,0.49941079692536294,0.5,20,1,101
199,0.855,0.853,0.5,0.5,0.853,0.85,0.839,0.844,0.5035513168728227,0.503081271213172,0.5,20,1,102
200,0.727,0.732,0.5,0.5,0.808,0.807,0.743,0.753,0.5,0.5,0.5,20,2,3
201,0.827,0.632,0.5,0.5,0.844,0.824,0.816,0.823,0.5,0.5057650289414961,0.5,20,2,4
202,0.813,0.666,0.5,0.5,0.843,0.824,0.836,0.835,0.5,0.5,0.5,20,2,5
203,0.845,0.832,0.5,0.5,0.854,0.846,0.84,0.846,0.5,0.5079897221600512,0.5,20,2,6
204,0.843,0.836,0.5,0.5,0.85,0.85,0.838,0.843,0.5,0.5068831636242264,0.5,20,2,7
205,0.839,0.832,0.5,0.5,0.853,0.846,0.841,0.843,0.5,0.5060469531642904,0.5,20,2,8
206,0.853,0.829,0.5,0.5,0.849,0.842,0.843,0.843,0.5139320225002103,0.5193245232403487,0.5,20,2,9
207,0.835,0.809,0.5,0.5,0.847,0.846,0.837,0.839,0.49232731642398686,0.5049630633722321,0.5,20,2,10
208,0.831,0.813,0.5,0.5,0.852,0.847,0.838,0.84,0.4886127875258306,0.5045065251338812,0.5,20,2,11
209,0.839,0.803,0.5,0.5,0.855,0.849,0.839,0.839,0.4957188593320445,0.5020471384383928,0.5,20,2,12
210,0.829,0.807,0.5,0.5,0.849,0.848,0.838,0.842,0.504377811026832,0.5,0.5,20,2,13
211,0.839,0.829,0.5,0.5,0.854,0.856,0.837,0.841,0.47860363676435336,0.4763268454228146,0.5,20,2,14
212,0.84,0.838,0.5,0.5,0.853,0.856,0.841,0.841,0.4783175111062262,0.4783175111062262,0.5,20,2,15
213,0.839,0.838,0.5,0.5,0.852,0.856,0.836,0.84,0.4859047416192209,0.48000436967292964,0.5,20,2,16
214,0.841,0.843,0.5,0.5,0.855,0.856,0.836,0.84,0.4847515287464251,0.48441829111245405,0.5,20,2,17
215,0.84,0.839,0.5,0.5,0.847,0.849,0.835,0.838,0.4818673614807109,0.4818673614807109,0.5,20,2,18
216,0.834,0.834,0.5,0.5,0.848,0.85,0.835,0.84,0.4829643289950129,0.4828331003566808,0.5,20,2,19
217,0.833,0.825,0.5,0.5,0.845,0.849,0.832,0.837,0.5066016248137185,0.5117939691403673,0.5,20,2,20
218,0.833,0.833,0.5,0.5,0.848,0.852,0.83,0.836,0.506167996531363,0.5141919053152644,0.5,20,2,21
219,0.836,0.833,0.5,0.5,0.85,0.851,0.836,0.836,0.5023832222223211,0.4938144963910492,0.5,20,2,22
220,0.833,0.828,0.5,0.5,0.846,0.85,0.836,0.837,0.5037506692838819,0.4913870450896509,0.5,20,2,23
221,0.833,0.826,0.5,0.5,0.847,0.849,0.831,0.837,0.5051604419251929,0.4964442297716013,0.5,20,2,24
222,0.834,0.828,0.5,0.5,0.846,0.849,0.835,0.839,0.503384885663484,0.5056875757237511,0.5,20,2,25
223,0.832,0.826,0.5,0.5,0.846,0.852,0.833,0.839,0.5032288293754216,0.502911925935289,0.5,20,2,26
224,0.835,0.831,0.5,0.5,0.849,0.852,0.834,0.837,0.5030872186206548,0.5040520059669067,0.5,20,2,27
