,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
37,0.826,0.812,0.627,0.62,0.818,0.817,0.828,0.814,0.5278351750521392,0.5105509397720036,0.5,20,0,40
38,0.832,0.812,0.627,0.62,0.82,0.817,0.834,0.813,0.5260944655512119,0.5102094800397856,0.5,20,0,41
39,0.834,0.816,0.627,0.62,0.825,0.817,0.833,0.816,0.5236800168395463,0.5133542394158321,0.5,20,0,42
40,0.834,0.817,0.627,0.62,0.825,0.819,0.832,0.816,0.5302513274056582,0.5129235050445706,0.5,20,0,43
41,0.835,0.825,0.627,0.62,0.821,0.819,0.83,0.819,0.5256590839892603,0.5140513432223106,0.5,20,0,44
42,0.834,0.821,0.627,0.62,0.822,0.819,0.832,0.816,0.5234202260448484,0.513293842801384,0.5,20,0,45
43,0.835,0.82,0.627,0.62,0.823,0.817,0.833,0.82,0.5238461403003768,0.5125667105149563,0.5,20,0,46
44,0.834,0.823,0.627,0.62,0.82,0.817,0.831,0.816,0.5263069305063498,0.5143297519124188,0.5,20,0,47
45,0.833,0.821,0.627,0.62,0.82,0.818,0.83,0.82,0.5252884687412638,0.5146393899775783,0.5,20,0,48
46,0.835,0.822,0.627,0.62,0.822,0.82,0.83,0.822,0.5246262425191144,0.5138830077076444,0.5,20,0,49
47,0.835,0.822,0.627,0.62,0.82,0.821,0.828,0.822,0.5314441132770329,0.5138335424995784,0.5,20,0,50
48,0.834,0.822,0.627,0.62,0.821,0.82,0.828,0.819,0.5239343961289201,0.5128275623884196,0.5,20,0,51
49,0.834,0.824,0.627,0.62,0.821,0.822,0.829,0.819,0.5250494005218866,0.5143716702092682,0.5,20,0,52
50,0.836,0.82,0.627,0.62,0.822,0.82,0.832,0.816,0.5233789606340995,0.5137690520283796,0.5,20,0,53
51,0.836,0.823,0.627,0.62,0.821,0.819,0.833,0.817,0.5234713985169632,0.5140126661907982,0.5,20,0,54
52,0.836,0.822,0.627,0.62,0.821,0.818,0.833,0.82,0.5223317280906771,0.5134082974989974,0.5,20,0,55
53,0.835,0.821,0.627,0.62,0.823,0.818,0.833,0.82,0.5214840537885026,0.5136796794719696,0.5,20,0,56
54,0.834,0.822,0.627,0.62,0.82,0.82,0.83,0.819,0.5238966839079373,0.5142434240256892,0.5,20,0,57
55,0.834,0.821,0.627,0.62,0.823,0.82,0.829,0.82,0.5239523566441529,0.5144787939381361,0.5,20,0,58
56,0.834,0.824,0.627,0.62,0.821,0.818,0.832,0.82,0.5286840376467068,0.5141657589911409,0.5,20,0,59
57,0.834,0.825,0.627,0.62,0.822,0.818,0.832,0.827,0.5266281857033819,0.5138846403200164,0.5,20,0,60
58,0.833,0.825,0.627,0.62,0.82,0.82,0.83,0.827,0.5278793059582412,0.5140807972212043,0.5,20,0,61
59,0.834,0.825,0.627,0.62,0.821,0.819,0.83,0.827,0.5270405347891101,0.5140558252581651,0.5,20,0,62
60,0.836,0.827,0.627,0.62,0.822,0.821,0.83,0.826,0.5267830328032296,0.5142777410162398,0.5,20,0,63
61,0.835,0.826,0.627,0.62,0.823,0.819,0.83,0.826,0.5267851866368474,0.5134878208434857,0.5,20,0,64
62,0.837,0.826,0.627,0.62,0.82,0.824,0.831,0.824,0.5267537528446886,0.5132181465053685,0.5,20,0,65
63,0.837,0.824,0.627,0.62,0.819,0.825,0.835,0.825,0.5265291152623242,0.5188012445569858,0.5,20,0,66
64,0.836,0.824,0.627,0.62,0.818,0.825,0.826,0.824,0.5255204473301649,0.5186968121951885,0.5,20,0,67
65,0.836,0.828,0.627,0.62,0.819,0.825,0.824,0.823,0.5257705790552638,0.5185878771015366,0.5,20,0,68
66,0.838,0.83,0.627,0.62,0.821,0.825,0.844,0.826,0.525076334425697,0.5184776646225059,0.5,20,0,69
67,0.838,0.827,0.627,0.62,0.821,0.824,0.829,0.826,0.5241714810966955,0.5176972635122241,0.5,20,0,70
68,0.838,0.828,0.627,0.621,0.82,0.824,0.828,0.824,0.5235165441386697,0.5176093559000671,0.5,20,0,71
69,0.838,0.828,0.627,0.621,0.821,0.824,0.832,0.825,0.522927734505142,0.5169039035281788,0.5,20,0,72
70,0.844,0.831,0.627,0.621,0.823,0.825,0.83,0.828,0.5196567473705713,0.5128771896623595,0.5,20,0,73
71,0.843,0.841,0.627,0.621,0.827,0.827,0.83,0.827,0.5213203747470998,0.5107534097183897,0.5,20,0,74
72,0.843,0.841,0.627,0.621,0.827,0.827,0.827,0.826,0.5205126924856114,0.5150068751788609,0.5,20,0,75
73,0.842,0.839,0.627,0.621,0.829,0.827,0.829,0.826,0.5190743509093054,0.5072058868705807,0.5,20,0,76
74,0.844,0.838,0.627,0.621,0.83,0.827,0.828,0.827,0.5153302864093487,0.5079735183593386,0.5,20,0,77
75,0.842,0.839,0.627,0.621,0.833,0.826,0.83,0.826,0.5183757154319644,0.5082629938504535,0.5,20,0,78
76,0.841,0.841,0.627,0.621,0.836,0.826,0.828,0.827,0.5143064991299491,0.5079265488775775,0.5,20,0,79
77,0.841,0.841,0.627,0.621,0.833,0.826,0.83,0.827,0.5140735178341286,0.5042978696683393,0.5,20,0,80
78,0.841,0.842,0.627,0.621,0.832,0.826,0.829,0.827,0.5144315965995097,0.5042317739784845,0.5,20,0,81
79,0.844,0.841,0.627,0.621,0.831,0.826,0.83,0.826,0.5140046563015688,0.5090800825456772,0.5,20,0,82
80,0.843,0.84,0.627,0.621,0.831,0.826,0.83,0.826,0.5189549091403143,0.5089383616865699,0.5,20,0,83
81,0.843,0.84,0.627,0.621,0.828,0.827,0.83,0.825,0.5173833293148328,0.5087351067697701,0.5,20,0,84
82,0.841,0.841,0.627,0.621,0.828,0.827,0.83,0.826,0.5199559768867179,0.510176709286643,0.5,20,0,85
83,0.841,0.841,0.627,0.621,0.828,0.826,0.829,0.827,0.519851038645172,0.5139659151929805,0.5,20,0,86
84,0.841,0.841,0.627,0.621,0.828,0.826,0.829,0.826,0.5165876224848673,0.5102492340759124,0.5,20,0,87
85,0.841,0.84,0.627,0.621,0.83,0.826,0.829,0.826,0.5167325751184934,0.5100980213103878,0.5,20,0,88
86,0.841,0.84,0.627,0.621,0.835,0.826,0.83,0.826,0.5133654342728716,0.5067772084094084,0.5,20,0,89
87,0.845,0.839,0.627,0.622,0.834,0.826,0.83,0.826,0.512609312514471,0.5097900464844811,0.5,20,0,90
88,0.844,0.839,0.627,0.622,0.834,0.826,0.832,0.827,0.5120561480214673,0.5103694105535657,0.5,20,0,91
89,0.845,0.839,0.627,0.622,0.833,0.827,0.831,0.826,0.5118802480458193,0.510227886680013,0.5,20,0,92
90,0.844,0.838,0.627,0.622,0.836,0.826,0.83,0.826,0.5124455520199334,0.5099187260394811,0.5,20,0,93
91,0.843,0.837,0.627,0.622,0.834,0.826,0.83,0.826,0.512277859245128,0.5097739212723225,0.5,20,0,94
92,0.844,0.841,0.627,0.622,0.829,0.828,0.828,0.826,0.5162377660427575,0.50982887090935,0.5,20,0,95
93,0.842,0.842,0.627,0.622,0.828,0.828,0.828,0.826,0.5204936974069819,0.5095515467298556,0.5,20,0,96
94,0.843,0.841,0.627,0.622,0.828,0.828,0.828,0.826,0.5205710698241687,0.5100718978633426,0.5,20,0,97
95,0.842,0.84,0.627,0.622,0.828,0.826,0.826,0.826,0.5201513158654476,0.5101122157279846,0.5,20,0,98
96,0.842,0.841,0.627,0.623,0.827,0.828,0.824,0.827,0.5198432544277953,0.5162130317623543,0.5,20,0,99
97,0.843,0.84,0.627,0.622,0.828,0.827,0.826,0.826,0.5197464982502025,0.5113201776847083,0.5,20,0,100
98,0.842,0.838,0.627,0.622,0.834,0.826,0.83,0.826,0.5151002962495841,0.5091057399875998,0.5,20,0,101
99,0.84,0.838,0.627,0.622,0.836,0.826,0.83,0.826,0.5150757343434212,0.5091420196329937,0.5,20,0,102
100,0.826,0.805,0.627,0.619,0.825,0.802,0.834,0.804,0.4453398831410932,0.5543814377315606,0.5,20,1,3
101,0.778,0.779,0.627,0.619,0.798,0.79,0.801,0.798,0.5276236466756022,0.5091882970723505,0.5,20,1,4
102,0.811,0.75,0.627,0.619,0.817,0.776,0.826,0.785,0.5352807214978195,0.5635324067245976,0.5,20,1,5
103,0.813,0.767,0.627,0.619,0.828,0.794,0.828,0.785,0.4826652666242274,0.5431644468721124,0.5,20,1,6
104,0.819,0.766,0.627,0.619,0.821,0.793,0.83,0.802,0.5318007314654634,0.5428466556610821,0.5,20,1,7
105,0.823,0.812,0.627,0.619,0.823,0.818,0.828,0.814,0.5188126171047267,0.5337539369704364,0.5,20,1,8
106,0.835,0.812,0.627,0.619,0.838,0.813,0.832,0.807,0.5203399172230101,0.5311083068370717,0.5,20,1,9
107,0.834,0.822,0.627,0.619,0.83,0.812,0.828,0.815,0.5175449017695506,0.5285787314291901,0.5,20,1,10
108,0.833,0.804,0.627,0.619,0.845,0.814,0.833,0.806,0.5141756936444056,0.5223765481968687,0.5,20,1,11
109,0.823,0.793,0.627,0.619,0.83,0.809,0.832,0.804,0.5162110768077162,0.5240243676620138,0.5,20,1,12
110,0.815,0.796,0.627,0.619,0.823,0.803,0.826,0.799,0.510816099353673,0.5256020322799148,0.5,20,1,13
111,0.826,0.797,0.627,0.619,0.829,0.808,0.832,0.802,0.5035353918089225,0.5281647565422305,0.5,20,1,14
112,0.833,0.801,0.627,0.62,0.827,0.81,0.833,0.803,0.5032244269049815,0.5266557605821411,0.5,20,1,15
113,0.828,0.821,0.627,0.62,0.825,0.815,0.821,0.809,0.5126719351047563,0.5298099295411942,0.5,20,1,16
114,0.822,0.808,0.627,0.62,0.822,0.81,0.825,0.81,0.5097932196202285,0.5274820084011194,0.5,20,1,17
115,0.821,0.808,0.627,0.62,0.822,0.812,0.825,0.812,0.5108418660013188,0.5264543900430594,0.5,20,1,18
116,0.82,0.815,0.627,0.62,0.822,0.818,0.824,0.812,0.5167473219687451,0.5229304549549317,0.5,20,1,19
117,0.821,0.816,0.627,0.62,0.821,0.817,0.822,0.811,0.514082943526369,0.5223475542702436,0.5,20,1,20
118,0.829,0.82,0.627,0.62,0.82,0.817,0.823,0.813,0.5196720386432597,0.52388433518529,0.5,20,1,21
119,0.825,0.819,0.627,0.62,0.821,0.817,0.825,0.813,0.518430702539241,0.5217478192810692,0.5,20,1,22
120,0.826,0.812,0.627,0.62,0.823,0.812,0.824,0.809,0.5156804345663222,0.5196334384308605,0.5,20,1,23
121,0.826,0.814,0.627,0.62,0.823,0.815,0.825,0.809,0.5156229737308005,0.519223731560692,0.5,20,1,24
122,0.832,0.82,0.627,0.62,0.825,0.813,0.831,0.81,0.5136020006438626,0.5129299115057875,0.5,20,1,25
123,0.828,0.823,0.627,0.62,0.822,0.813,0.83,0.815,0.5140836703274412,0.5116733989219425,0.5,20,1,26
124,0.835,0.821,0.627,0.62,0.827,0.815,0.83,0.812,0.5134566687893468,0.5129165368799001,0.5,20,1,27
125,0.828,0.824,0.627,0.62,0.826,0.818,0.828,0.815,0.5133460036103357,0.5134732889346729,0.5,20,1,28
126,0.83,0.823,0.627,0.62,0.825,0.818,0.83,0.814,0.514391409911098,0.5134521805301527,0.5,20,1,29
127,0.834,0.827,0.627,0.62,0.824,0.817,0.831,0.815,0.5137986377192545,0.5134335534945896,0.5,20,1,30
128,0.832,0.822,0.627,0.62,0.824,0.816,0.832,0.814,0.5157885389880786,0.5118921791135489,0.5,20,1,31
129,0.833,0.821,0.627,0.62,0.822,0.817,0.833,0.818,0.5175734517628341,0.5123463406642563,0.5,20,1,32
130,0.836,0.824,0.627,0.62,0.821,0.819,0.829,0.817,0.5204043421238917,0.5120774372281105,0.5,20,1,33
131,0.835,0.822,0.627,0.62,0.82,0.819,0.829,0.819,0.5230785476687226,0.5144689792626024,0.5,20,1,34
132,0.835,0.822,0.627,0.62,0.821,0.821,0.829,0.822,0.5250847795626209,0.5148698561154132,0.5,20,1,35
133,0.834,0.822,0.627,0.62,0.822,0.817,0.83,0.819,0.5283581801851993,0.5206793089828786,0.5,20,1,36
134,0.833,0.817,0.627,0.62,0.818,0.817,0.841,0.819,0.5317990948931102,0.5226233597580726,0.5,20,1,37
135,0.829,0.811,0.627,0.62,0.816,0.813,0.823,0.818,0.5300977383546408,0.5134668198130994,0.5,20,1,38
136,0.827,0.812,0.627,0.62,0.819,0.815,0.829,0.813,0.5287098180991738,0.5109250724901798,0.5,20,1,39
137,0.833,0.81,0.627,0.62,0.819,0.818,0.83,0.81,0.5277159439540435,0.5105393576392003,0.5,20,1,40
138,0.834,0.815,0.627,0.62,0.824,0.818,0.833,0.816,0.5322036243966111,0.512926230315749,0.5,20,1,41
139,0.833,0.818,0.627,0.62,0.824,0.818,0.832,0.817,0.5320538255040506,0.5128963052801238,0.5,20,1,42
140,0.834,0.822,0.627,0.62,0.82,0.819,0.829,0.818,0.528467426966636,0.5148622486993756,0.5,20,1,43
141,0.835,0.823,0.627,0.62,0.819,0.819,0.831,0.818,0.5260767541374025,0.5136786193373224,0.5,20,1,44
142,0.834,0.821,0.627,0.62,0.822,0.818,0.833,0.819,0.5245547631862133,0.5136428825661927,0.5,20,1,45
143,0.834,0.82,0.627,0.62,0.821,0.82,0.829,0.817,0.5266509493353733,0.5166242754041759,0.5,20,1,46
144,0.834,0.824,0.627,0.62,0.819,0.82,0.831,0.821,0.5266475240938597,0.5150524378165036,0.5,20,1,47
145,0.837,0.824,0.627,0.62,0.823,0.821,0.831,0.822,0.5252591680323881,0.5149808976598418,0.5,20,1,48
146,0.835,0.823,0.627,0.62,0.821,0.82,0.827,0.822,0.5321987592502446,0.5149014711521192,0.5,20,1,49
147,0.832,0.822,0.627,0.62,0.822,0.82,0.828,0.819,0.5245620079402875,0.5134852220050496,0.5,20,1,50
148,0.834,0.824,0.627,0.62,0.823,0.822,0.831,0.819,0.5263315359079866,0.5147522049632318,0.5,20,1,51
149,0.836,0.825,0.627,0.62,0.821,0.818,0.832,0.817,0.523271331986194,0.5134500736439984,0.5,20,1,52
150,0.834,0.824,0.627,0.62,0.82,0.819,0.832,0.817,0.5233734701198411,0.5143554572067541,0.5,20,1,53
151,0.836,0.822,0.627,0.62,0.822,0.818,0.834,0.818,0.5228600821871203,0.5140339378790052,0.5,20,1,54
152,0.834,0.825,0.627,0.62,0.82,0.818,0.833,0.819,0.5219776496858961,0.5139990213760705,0.5,20,1,55
153,0.833,0.824,0.627,0.62,0.819,0.82,0.829,0.82,0.5232232031706702,0.5151636741983011,0.5,20,1,56
154,0.835,0.824,0.627,0.62,0.823,0.821,0.83,0.82,0.523256404921262,0.5145300853871402,0.5,20,1,57
155,0.832,0.822,0.627,0.62,0.822,0.819,0.832,0.82,0.5301500381743518,0.5144576451560665,0.5,20,1,58
156,0.834,0.823,0.627,0.62,0.823,0.819,0.831,0.828,0.5294480317174841,0.513892693759041,0.5,20,1,59
157,0.834,0.824,0.627,0.62,0.82,0.819,0.83,0.826,0.5299337075462114,0.5141225477303044,0.5,20,1,60
158,0.834,0.824,0.627,0.62,0.822,0.82,0.831,0.825,0.528741224088702,0.5143668239477364,0.5,20,1,61
159,0.835,0.825,0.627,0.62,0.823,0.822,0.83,0.827,0.5278485411872409,0.514322310813107,0.5,20,1,62
160,0.837,0.823,0.627,0.62,0.82,0.822,0.83,0.827,0.5273099966430099,0.5140286734519866,0.5,20,1,63
161,0.835,0.824,0.627,0.62,0.819,0.825,0.83,0.825,0.5272998170450305,0.518287692137243,0.5,20,1,64
162,0.838,0.824,0.627,0.62,0.82,0.826,0.834,0.824,0.5272805656618584,0.5196702494043375,0.5,20,1,65
163,0.835,0.827,0.627,0.62,0.818,0.827,0.823,0.822,0.5267662030588149,0.5195415704075408,0.5,20,1,66
164,0.835,0.828,0.627,0.62,0.819,0.826,0.823,0.824,0.5259579755988941,0.5191771499813703,0.5,20,1,67
165,0.836,0.828,0.627,0.62,0.821,0.824,0.842,0.82,0.5257410495749875,0.5193014130497464,0.5,20,1,68
166,0.838,0.824,0.627,0.62,0.821,0.825,0.829,0.826,0.5243391985716891,0.5182515785647442,0.5,20,1,69
167,0.838,0.827,0.627,0.621,0.82,0.825,0.825,0.824,0.5236752794574351,0.5181522779970513,0.5,20,1,70
168,0.838,0.824,0.627,0.621,0.82,0.826,0.83,0.826,0.5233338766672593,0.517582395523938,0.5,20,1,71
169,0.845,0.832,0.627,0.621,0.822,0.825,0.828,0.826,0.5204788308249171,0.5131013350469633,0.5,20,1,72
170,0.844,0.837,0.627,0.621,0.827,0.825,0.83,0.826,0.5219284724054598,0.514868520860878,0.5,20,1,73
171,0.843,0.839,0.627,0.621,0.828,0.827,0.827,0.825,0.5213096332171513,0.5152793726647074,0.5,20,1,74
172,0.841,0.839,0.627,0.621,0.828,0.827,0.829,0.827,0.5196499979836658,0.5073790137321041,0.5,20,1,75
173,0.843,0.837,0.627,0.621,0.829,0.826,0.828,0.826,0.5162393323923236,0.5083508760516319,0.5,20,1,76
174,0.844,0.838,0.627,0.621,0.833,0.826,0.829,0.825,0.5191043339945725,0.5083998474539182,0.5,20,1,77
175,0.841,0.841,0.627,0.621,0.835,0.826,0.831,0.826,0.5145260034581204,0.5035832356090111,0.5,20,1,78
176,0.842,0.84,0.627,0.621,0.832,0.826,0.83,0.827,0.513605849096525,0.5047922335114923,0.5,20,1,79
177,0.842,0.841,0.627,0.621,0.83,0.826,0.831,0.826,0.5161297021887159,0.5083413505116798,0.5,20,1,80
178,0.843,0.839,0.627,0.621,0.831,0.826,0.829,0.826,0.5193471597664934,0.5092263824869425,0.5,20,1,81
179,0.843,0.842,0.627,0.621,0.83,0.826,0.83,0.826,0.5194339739581337,0.5090800825456772,0.5,20,1,82
180,0.843,0.837,0.627,0.621,0.829,0.828,0.827,0.826,0.5176412193525557,0.5088810044199201,0.5,20,1,83
181,0.842,0.842,0.627,0.621,0.828,0.827,0.83,0.825,0.5204509689400211,0.5107386513387049,0.5,20,1,84
182,0.842,0.841,0.627,0.621,0.828,0.826,0.829,0.825,0.5205360823525302,0.5103855916778071,0.5,20,1,85
183,0.842,0.842,0.627,0.621,0.828,0.827,0.829,0.826,0.520241366641016,0.51042144670325,0.5,20,1,86
184,0.841,0.842,0.627,0.621,0.828,0.827,0.828,0.827,0.5161820861785541,0.5102492340759124,0.5,20,1,87
185,0.842,0.838,0.627,0.621,0.835,0.826,0.83,0.826,0.5131634585401289,0.5104711564443926,0.5,20,1,88
186,0.846,0.84,0.627,0.621,0.834,0.826,0.829,0.826,0.5125819004553087,0.5101171071651507,0.5,20,1,89
187,0.846,0.839,0.627,0.622,0.833,0.827,0.83,0.825,0.5120137383367739,0.5105179577785386,0.5,20,1,90
188,0.846,0.838,0.627,0.622,0.833,0.827,0.83,0.825,0.5120236877495334,0.5105510033493689,0.5,20,1,91
189,0.845,0.84,0.627,0.622,0.834,0.826,0.83,0.826,0.5120443567110382,0.5097016016884347,0.5,20,1,92
190,0.844,0.837,0.627,0.622,0.833,0.826,0.831,0.826,0.5116995766277485,0.5100875088186911,0.5,20,1,93
191,0.843,0.837,0.627,0.622,0.828,0.828,0.828,0.826,0.5169753580493273,0.5094518894561427,0.5,20,1,94
192,0.843,0.839,0.627,0.622,0.828,0.827,0.828,0.826,0.5216622436839414,0.5100129187078868,0.5,20,1,95
193,0.843,0.839,0.627,0.622,0.829,0.827,0.826,0.827,0.5175865180327011,0.5101925863866342,0.5,20,1,96
194,0.843,0.841,0.627,0.622,0.828,0.827,0.827,0.827,0.5209143476834681,0.5102388473372104,0.5,20,1,97
195,0.843,0.84,0.627,0.622,0.827,0.828,0.824,0.828,0.5202742097646248,0.5160860390766197,0.5,20,1,98
196,0.843,0.838,0.627,0.622,0.828,0.827,0.826,0.826,0.5200044030440234,0.5116335624915209,0.5,20,1,99
197,0.842,0.836,0.627,0.622,0.834,0.825,0.828,0.826,0.515463815805698,0.5126349020879735,0.5,20,1,100
198,0.842,0.836,0.627,0.622,0.835,0.826,0.83,0.826,0.5154251100154682,0.5090993793924596,0.5,20,1,101
199,0.842,0.836,0.627,0.622,0.833,0.825,0.83,0.826,0.5144317648983442,0.5119908149488107,0.5,20,1,102
200,0.757,0.742,0.627,0.619,0.774,0.797,0.769,0.78,0.5190425409953805,0.4751322445428815,0.5,20,2,3
201,0.802,0.701,0.627,0.619,0.809,0.77,0.817,0.767,0.5312838582147952,0.5949025765832522,0.5,20,2,4
202,0.813,0.77,0.627,0.619,0.819,0.786,0.829,0.79,0.47988539899297644,0.5635324067245976,0.5,20,2,5
203,0.812,0.752,0.627,0.619,0.814,0.785,0.819,0.797,0.5306379295275725,0.4934812430290174,0.5,20,2,6
204,0.818,0.811,0.627,0.619,0.82,0.817,0.824,0.814,0.5297590402049461,0.5400239790233188,0.5,20,2,7
205,0.831,0.817,0.627,0.619,0.835,0.814,0.826,0.807,0.527059648411863,0.5357066710331118,0.5,20,2,8
206,0.833,0.816,0.627,0.619,0.832,0.813,0.824,0.808,0.48923791955405904,0.5378156109984036,0.5,20,2,9
207,0.834,0.804,0.627,0.619,0.841,0.814,0.829,0.803,0.5193671713094341,0.5265476483276554,0.5,20,2,10
208,0.82,0.791,0.627,0.619,0.828,0.806,0.827,0.797,0.5194333088144398,0.5267219767410689,0.5,20,2,11
209,0.815,0.787,0.627,0.619,0.823,0.8,0.821,0.795,0.5160991184325117,0.5239334153318471,0.5,20,2,12
210,0.826,0.798,0.627,0.619,0.826,0.805,0.825,0.798,0.5063269833875361,0.5310529327644029,0.5,20,2,13
211,0.831,0.797,0.627,0.619,0.824,0.807,0.829,0.8,0.5257532019330797,0.531773684435182,0.5,20,2,14
212,0.826,0.818,0.627,0.62,0.825,0.814,0.819,0.804,0.5172384878222136,0.535821603709804,0.5,20,2,15
213,0.82,0.809,0.627,0.62,0.82,0.807,0.818,0.802,0.5134480876823684,0.5252631389281832,0.5,20,2,16
214,0.82,0.812,0.627,0.62,0.82,0.808,0.825,0.808,0.5134028521712972,0.5253738217648407,0.5,20,2,17
215,0.821,0.815,0.627,0.62,0.818,0.817,0.823,0.812,0.5196472401642929,0.5226490696139949,0.5,20,2,18
216,0.82,0.815,0.627,0.62,0.82,0.815,0.821,0.811,0.5159050205261084,0.5212272984251921,0.5,20,2,19
217,0.826,0.818,0.627,0.62,0.821,0.816,0.819,0.81,0.5226233812327419,0.5254825513646948,0.5,20,2,20
218,0.821,0.817,0.627,0.62,0.823,0.815,0.821,0.811,0.5228567991327351,0.523941606335607,0.5,20,2,21
219,0.825,0.808,0.627,0.62,0.822,0.812,0.823,0.804,0.5174241178723327,0.5208463795106635,0.5,20,2,22
220,0.826,0.816,0.627,0.62,0.822,0.814,0.824,0.808,0.5178981030109333,0.5202809339396652,0.5,20,2,23
221,0.829,0.815,0.627,0.62,0.822,0.809,0.831,0.81,0.5164107772176856,0.5142940942381196,0.5,20,2,24
222,0.827,0.82,0.627,0.62,0.821,0.808,0.829,0.811,0.5167145029030666,0.5136099237987175,0.5,20,2,25
223,0.835,0.822,0.627,0.62,0.825,0.813,0.83,0.811,0.5178336913219432,0.513551456307018,0.5,20,2,26
