,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.839,0.824,0.5,0.5,0.841,0.847,0.5,0.5,1.0,1.0,0.5,20,59,3,0.5,0.852,0.5,0.839
1,0.836,0.81,0.5,0.5,0.834,0.627,0.5,0.5,0.8628540574112841,1.0,0.5,20,59,4,0.8,0.838,0.732,0.84
2,0.84,0.816,0.5,0.5,0.841,0.678,0.5,0.5,0.875,1.0,0.5,20,59,5,0.812,0.838,0.787,0.84
3,0.836,0.833,0.5,0.5,0.837,0.835,0.5,0.5,1.0,1.0,0.5,20,59,6,0.81,0.84,0.796,0.832
4,0.806,0.825,0.5,0.5,0.836,0.832,0.5,0.5,1.0,1.0,0.5,20,59,7,0.826,0.815,0.813,0.817
5,0.801,0.825,0.5,0.5,0.813,0.815,0.5,0.5,1.0,1.0,0.5,20,59,8,0.828,0.802,0.816,0.805
6,0.804,0.816,0.5,0.5,0.809,0.811,0.5,0.5,1.0,1.0,0.5,20,59,9,0.828,0.799,0.823,0.805
7,0.805,0.815,0.5,0.5,0.789,0.791,0.5,0.5,1.0,1.0,0.5,20,59,10,0.828,0.801,0.823,0.8
8,0.8,0.804,0.5,0.5,0.784,0.789,0.5,0.5,1.0,1.0,0.5,20,59,11,0.827,0.804,0.822,0.802
9,0.816,0.819,0.5,0.5,0.795,0.794,0.5,0.5,1.0,1.0,0.5,20,59,12,0.826,0.804,0.823,0.806
10,0.8,0.806,0.5,0.5,0.791,0.79,0.5,0.5,1.0,1.0,0.5,20,59,13,0.814,0.808,0.812,0.806
11,0.814,0.822,0.5,0.5,0.803,0.801,0.5,0.5,1.0,1.0,0.5,20,59,14,0.831,0.828,0.829,0.827
12,0.824,0.829,0.5,0.5,0.804,0.811,0.5,0.5,1.0,1.0,0.5,20,59,15,0.838,0.83,0.836,0.834
13,0.835,0.828,0.5,0.5,0.809,0.809,0.5,0.5,1.0,1.0,0.5,20,59,16,0.838,0.83,0.836,0.834
14,0.839,0.827,0.5,0.5,0.816,0.811,0.5,0.5,1.0,1.0,0.5,20,59,17,0.842,0.839,0.84,0.842
15,0.849,0.843,0.5,0.5,0.839,0.831,0.5,0.5,1.0,1.0,0.5,20,59,18,0.834,0.848,0.831,0.841
16,0.839,0.838,0.5,0.5,0.832,0.83,0.5,0.5,1.0,1.0,0.5,20,59,19,0.828,0.841,0.825,0.834
17,0.846,0.839,0.5,0.5,0.836,0.834,0.5,0.5,1.0,1.0,0.5,20,59,20,0.828,0.841,0.825,0.834
18,0.848,0.841,0.5,0.5,0.838,0.836,0.5,0.5,1.0,1.0,0.5,20,59,21,0.828,0.841,0.825,0.834
19,0.847,0.839,0.5,0.5,0.837,0.835,0.5,0.5,1.0,1.0,0.5,20,59,22,0.828,0.841,0.825,0.834
20,0.841,0.839,0.5,0.5,0.828,0.82,0.5,0.5,1.0,1.0,0.5,20,59,23,0.835,0.841,0.832,0.835
21,0.847,0.84,0.5,0.5,0.839,0.831,0.5,0.5,1.0,1.0,0.5,20,59,24,0.84,0.841,0.837,0.835
22,0.851,0.846,0.5,0.5,0.845,0.841,0.5,0.5,1.0,1.0,0.5,20,59,25,0.837,0.84,0.835,0.835
23,0.849,0.844,0.5,0.5,0.843,0.84,0.5,0.5,1.0,1.0,0.5,20,59,26,0.84,0.84,0.838,0.834
24,0.847,0.842,0.5,0.5,0.835,0.834,0.5,0.5,1.0,1.0,0.5,20,59,27,0.838,0.84,0.836,0.836
25,0.846,0.839,0.5,0.5,0.838,0.837,0.5,0.5,1.0,1.0,0.5,20,59,28,0.838,0.84,0.836,0.836
26,0.845,0.844,0.5,0.5,0.847,0.847,0.5,0.5,1.0,1.0,0.5,20,59,29,0.841,0.843,0.839,0.841
27,0.843,0.844,0.5,0.5,0.844,0.844,0.5,0.5,1.0,1.0,0.5,20,59,30,0.84,0.846,0.838,0.842
28,0.844,0.845,0.5,0.5,0.845,0.848,0.5,0.5,1.0,1.0,0.5,20,59,31,0.84,0.846,0.838,0.842
29,0.843,0.843,0.5,0.5,0.842,0.845,0.5,0.5,1.0,1.0,0.5,20,59,32,0.84,0.846,0.838,0.842
30,0.844,0.849,0.5,0.5,0.844,0.85,0.5,0.5,1.0,1.0,0.5,20,59,33,0.841,0.845,0.839,0.846
31,0.844,0.843,0.5,0.5,0.844,0.846,0.5,0.5,1.0,1.0,0.5,20,59,34,0.841,0.847,0.839,0.842
32,0.843,0.84,0.5,0.5,0.845,0.846,0.5,0.5,1.0,1.0,0.5,20,59,35,0.838,0.846,0.836,0.841
33,0.842,0.84,0.5,0.5,0.845,0.845,0.5,0.5,1.0,1.0,0.5,20,59,36,0.837,0.846,0.835,0.841
34,0.844,0.841,0.5,0.5,0.844,0.843,0.5,0.5,1.0,1.0,0.5,20,59,37,0.837,0.846,0.835,0.841
35,0.842,0.842,0.5,0.5,0.844,0.845,0.5,0.5,1.0,1.0,0.5,20,59,38,0.842,0.842,0.84,0.838
36,0.843,0.841,0.5,0.5,0.844,0.846,0.5,0.5,1.0,1.0,0.5,20,59,39,0.842,0.844,0.84,0.838
37,0.843,0.842,0.5,0.5,0.845,0.846,0.5,0.5,1.0,1.0,0.5,20,59,40,0.841,0.845,0.839,0.842
38,0.844,0.845,0.5,0.5,0.851,0.845,0.5,0.5,1.0,1.0,0.5,20,59,41,0.841,0.845,0.839,0.842
39,0.845,0.843,0.5,0.5,0.849,0.846,0.5,0.5,1.0,1.0,0.5,20,59,42,0.84,0.846,0.838,0.843
40,0.845,0.844,0.5,0.5,0.85,0.847,0.5,0.5,1.0,1.0,0.5,20,59,43,0.836,0.843,0.834,0.837
41,0.843,0.845,0.5,0.5,0.848,0.847,0.5,0.5,1.0,1.0,0.5,20,59,44,0.836,0.843,0.834,0.837
42,0.843,0.846,0.5,0.5,0.847,0.846,0.5,0.5,1.0,1.0,0.5,20,59,45,0.836,0.843,0.834,0.837
43,0.844,0.841,0.5,0.5,0.845,0.845,0.5,0.5,1.0,1.0,0.5,20,59,46,0.84,0.843,0.838,0.837
44,0.845,0.842,0.5,0.5,0.847,0.846,0.5,0.5,1.0,1.0,0.5,20,59,47,0.841,0.843,0.839,0.837
45,0.845,0.843,0.5,0.5,0.847,0.846,0.5,0.5,1.0,1.0,0.5,20,59,48,0.839,0.843,0.837,0.838
46,0.84,0.843,0.5,0.5,0.843,0.843,0.5,0.5,1.0,1.0,0.5,20,59,49,0.835,0.842,0.833,0.838
47,0.841,0.839,0.5,0.5,0.84,0.838,0.5,0.5,1.0,1.0,0.5,20,59,50,0.83,0.841,0.828,0.838
48,0.843,0.84,0.5,0.5,0.843,0.838,0.5,0.5,1.0,1.0,0.5,20,59,51,0.83,0.841,0.828,0.838
49,0.84,0.839,0.5,0.5,0.84,0.838,0.5,0.5,1.0,1.0,0.5,20,59,52,0.832,0.84,0.83,0.838
50,0.84,0.84,0.5,0.5,0.84,0.837,0.5,0.5,1.0,1.0,0.5,20,59,53,0.832,0.84,0.83,0.838
51,0.843,0.837,0.5,0.5,0.841,0.839,0.5,0.5,1.0,1.0,0.5,20,59,54,0.83,0.841,0.828,0.837
52,0.844,0.839,0.5,0.5,0.842,0.838,0.5,0.5,1.0,1.0,0.5,20,59,55,0.827,0.841,0.825,0.837
53,0.843,0.838,0.5,0.5,0.842,0.839,0.5,0.5,1.0,1.0,0.5,20,59,56,0.827,0.841,0.825,0.837
54,0.844,0.837,0.5,0.5,0.844,0.836,0.5,0.5,1.0,1.0,0.5,20,59,57,0.827,0.841,0.825,0.837
55,0.843,0.838,0.5,0.5,0.843,0.835,0.5,0.5,1.0,1.0,0.5,20,59,58,0.827,0.841,0.825,0.837
56,0.842,0.84,0.5,0.5,0.84,0.836,0.5,0.5,1.0,1.0,0.5,20,59,59,0.827,0.841,0.825,0.838
