,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
74,0.848,0.842,0.5,0.5,0.848,0.842,0.5,0.5,1.0,1.0,0.5,20,0,77
75,0.847,0.841,0.5,0.5,0.847,0.841,0.5,0.5,1.0,1.0,0.5,20,0,78
76,0.847,0.841,0.5,0.5,0.847,0.841,0.5,0.5,1.0,1.0,0.5,20,0,79
77,0.847,0.838,0.5,0.5,0.847,0.838,0.5,0.5,1.0,1.0,0.5,20,0,80
78,0.848,0.839,0.5,0.5,0.848,0.839,0.5,0.5,1.0,1.0,0.5,20,0,81
79,0.847,0.841,0.5,0.5,0.847,0.841,0.5,0.5,1.0,1.0,0.5,20,0,82
80,0.849,0.839,0.5,0.5,0.849,0.839,0.5,0.5,1.0,1.0,0.5,20,0,83
81,0.85,0.84,0.5,0.5,0.85,0.84,0.5,0.5,1.0,1.0,0.5,20,0,84
82,0.85,0.839,0.5,0.5,0.85,0.839,0.5,0.5,1.0,1.0,0.5,20,0,85
83,0.848,0.839,0.5,0.5,0.848,0.839,0.5,0.5,1.0,1.0,0.5,20,0,86
84,0.848,0.839,0.5,0.5,0.848,0.839,0.5,0.5,1.0,1.0,0.5,20,0,87
85,0.849,0.84,0.5,0.5,0.849,0.84,0.5,0.5,1.0,1.0,0.5,20,0,88
86,0.848,0.841,0.5,0.5,0.848,0.841,0.5,0.5,1.0,1.0,0.5,20,0,89
87,0.848,0.841,0.5,0.5,0.848,0.841,0.5,0.5,1.0,1.0,0.5,20,0,90
88,0.847,0.84,0.5,0.5,0.847,0.84,0.5,0.5,1.0,1.0,0.5,20,0,91
89,0.844,0.841,0.5,0.5,0.844,0.841,0.5,0.5,1.0,1.0,0.5,20,0,92
90,0.847,0.84,0.5,0.5,0.847,0.84,0.5,0.5,1.0,1.0,0.5,20,0,93
91,0.847,0.84,0.5,0.5,0.847,0.84,0.5,0.5,1.0,1.0,0.5,20,0,94
92,0.846,0.838,0.5,0.5,0.846,0.838,0.5,0.5,1.0,1.0,0.5,20,0,95
93,0.846,0.839,0.5,0.5,0.846,0.839,0.5,0.5,1.0,1.0,0.5,20,0,96
94,0.848,0.84,0.5,0.5,0.848,0.84,0.5,0.5,1.0,1.0,0.5,20,0,97
95,0.849,0.841,0.5,0.5,0.849,0.841,0.5,0.5,1.0,1.0,0.5,20,0,98
96,0.847,0.841,0.5,0.5,0.847,0.841,0.5,0.5,1.0,1.0,0.5,20,0,99
97,0.842,0.84,0.5,0.5,0.842,0.84,0.5,0.5,1.0,1.0,0.5,20,0,100
98,0.843,0.841,0.5,0.5,0.843,0.841,0.5,0.5,1.0,1.0,0.5,20,0,101
99,0.842,0.84,0.5,0.5,0.842,0.84,0.5,0.5,1.0,1.0,0.5,20,0,102
100,0.843,0.837,0.5,0.5,0.843,0.827,0.5,0.494,0.8454915028125263,1.0,0.5,20,1,3
101,0.833,0.823,0.5,0.5,0.833,0.823,0.5,0.5,1.0,1.0,0.5,20,1,4
102,0.799,0.8,0.5,0.5,0.799,0.8,0.5,0.5,1.0,1.0,0.5,20,1,5
103,0.803,0.801,0.5,0.5,0.803,0.801,0.5,0.5,1.0,1.0,0.5,20,1,6
104,0.826,0.785,0.5,0.5,0.826,0.785,0.5,0.5,1.0,1.0,0.5,20,1,7
105,0.843,0.814,0.5,0.5,0.843,0.814,0.5,0.5,1.0,1.0,0.5,20,1,8
106,0.829,0.824,0.5,0.5,0.829,0.824,0.5,0.5,1.0,1.0,0.5,20,1,9
107,0.821,0.807,0.5,0.5,0.821,0.807,0.5,0.5,1.0,1.0,0.5,20,1,10
108,0.821,0.809,0.5,0.5,0.821,0.809,0.5,0.5,1.0,1.0,0.5,20,1,11
109,0.821,0.818,0.5,0.5,0.821,0.818,0.5,0.5,1.0,1.0,0.5,20,1,12
110,0.821,0.818,0.5,0.5,0.821,0.818,0.5,0.5,1.0,1.0,0.5,20,1,13
111,0.834,0.818,0.5,0.5,0.834,0.818,0.5,0.5,1.0,1.0,0.5,20,1,14
112,0.825,0.82,0.5,0.5,0.825,0.82,0.5,0.5,1.0,1.0,0.5,20,1,15
113,0.825,0.817,0.5,0.5,0.825,0.817,0.5,0.5,1.0,1.0,0.5,20,1,16
114,0.826,0.814,0.5,0.5,0.826,0.814,0.5,0.5,1.0,1.0,0.5,20,1,17
115,0.831,0.811,0.5,0.5,0.831,0.811,0.5,0.5,1.0,1.0,0.5,20,1,18
116,0.828,0.818,0.5,0.5,0.828,0.818,0.5,0.5,1.0,1.0,0.5,20,1,19
117,0.836,0.817,0.5,0.5,0.836,0.817,0.5,0.5,1.0,1.0,0.5,20,1,20
118,0.827,0.819,0.5,0.5,0.827,0.819,0.5,0.5,1.0,1.0,0.5,20,1,21
119,0.829,0.819,0.5,0.5,0.829,0.819,0.5,0.5,1.0,1.0,0.5,20,1,22
120,0.835,0.823,0.5,0.5,0.835,0.823,0.5,0.5,1.0,1.0,0.5,20,1,23
121,0.834,0.824,0.5,0.5,0.834,0.824,0.5,0.5,1.0,1.0,0.5,20,1,24
122,0.836,0.821,0.5,0.5,0.836,0.821,0.5,0.5,1.0,1.0,0.5,20,1,25
123,0.834,0.824,0.5,0.5,0.834,0.824,0.5,0.5,1.0,1.0,0.5,20,1,26
124,0.835,0.825,0.5,0.5,0.835,0.825,0.5,0.5,1.0,1.0,0.5,20,1,27
125,0.836,0.824,0.5,0.5,0.836,0.824,0.5,0.5,1.0,1.0,0.5,20,1,28
126,0.842,0.823,0.5,0.5,0.842,0.823,0.5,0.5,1.0,1.0,0.5,20,1,29
127,0.833,0.822,0.5,0.5,0.833,0.822,0.5,0.5,1.0,1.0,0.5,20,1,30
128,0.829,0.812,0.5,0.5,0.829,0.812,0.5,0.5,1.0,1.0,0.5,20,1,31
129,0.826,0.812,0.5,0.5,0.826,0.812,0.5,0.5,1.0,1.0,0.5,20,1,32
130,0.833,0.811,0.5,0.5,0.833,0.811,0.5,0.5,1.0,1.0,0.5,20,1,33
131,0.835,0.818,0.5,0.5,0.835,0.818,0.5,0.5,1.0,1.0,0.5,20,1,34
132,0.835,0.82,0.5,0.5,0.835,0.82,0.5,0.5,1.0,1.0,0.5,20,1,35
133,0.836,0.824,0.5,0.5,0.836,0.824,0.5,0.5,1.0,1.0,0.5,20,1,36
134,0.834,0.824,0.5,0.5,0.834,0.824,0.5,0.5,1.0,1.0,0.5,20,1,37
135,0.834,0.821,0.5,0.5,0.834,0.821,0.5,0.5,1.0,1.0,0.5,20,1,38
136,0.835,0.822,0.5,0.5,0.835,0.822,0.5,0.5,1.0,1.0,0.5,20,1,39
137,0.836,0.823,0.5,0.5,0.836,0.823,0.5,0.5,1.0,1.0,0.5,20,1,40
138,0.836,0.825,0.5,0.5,0.836,0.825,0.5,0.5,1.0,1.0,0.5,20,1,41
139,0.834,0.822,0.5,0.5,0.834,0.822,0.5,0.5,1.0,1.0,0.5,20,1,42
140,0.833,0.821,0.5,0.5,0.833,0.821,0.5,0.5,1.0,1.0,0.5,20,1,43
141,0.835,0.822,0.5,0.5,0.835,0.822,0.5,0.5,1.0,1.0,0.5,20,1,44
142,0.835,0.823,0.5,0.5,0.835,0.823,0.5,0.5,1.0,1.0,0.5,20,1,45
143,0.834,0.824,0.5,0.5,0.834,0.824,0.5,0.5,1.0,1.0,0.5,20,1,46
144,0.835,0.822,0.5,0.5,0.835,0.822,0.5,0.5,1.0,1.0,0.5,20,1,47
145,0.835,0.822,0.5,0.5,0.835,0.822,0.5,0.5,1.0,1.0,0.5,20,1,48
146,0.834,0.824,0.5,0.5,0.834,0.824,0.5,0.5,1.0,1.0,0.5,20,1,49
147,0.836,0.823,0.5,0.5,0.836,0.823,0.5,0.5,1.0,1.0,0.5,20,1,50
148,0.834,0.822,0.5,0.5,0.834,0.822,0.5,0.5,1.0,1.0,0.5,20,1,51
149,0.833,0.827,0.5,0.5,0.833,0.827,0.5,0.5,1.0,1.0,0.5,20,1,52
150,0.834,0.826,0.5,0.5,0.834,0.826,0.5,0.5,1.0,1.0,0.5,20,1,53
151,0.835,0.826,0.5,0.5,0.835,0.826,0.5,0.5,1.0,1.0,0.5,20,1,54
152,0.836,0.83,0.5,0.5,0.836,0.83,0.5,0.5,1.0,1.0,0.5,20,1,55
153,0.838,0.83,0.5,0.5,0.838,0.83,0.5,0.5,1.0,1.0,0.5,20,1,56
154,0.838,0.822,0.5,0.5,0.838,0.822,0.5,0.5,1.0,1.0,0.5,20,1,57
155,0.837,0.827,0.5,0.5,0.837,0.827,0.5,0.5,1.0,1.0,0.5,20,1,58
156,0.833,0.828,0.5,0.5,0.833,0.828,0.5,0.5,1.0,1.0,0.5,20,1,59
157,0.838,0.832,0.5,0.5,0.838,0.832,0.5,0.5,1.0,1.0,0.5,20,1,60
158,0.84,0.831,0.5,0.5,0.84,0.831,0.5,0.5,1.0,1.0,0.5,20,1,61
159,0.841,0.83,0.5,0.5,0.841,0.83,0.5,0.5,1.0,1.0,0.5,20,1,62
160,0.841,0.83,0.5,0.5,0.841,0.83,0.5,0.5,1.0,1.0,0.5,20,1,63
161,0.84,0.828,0.5,0.5,0.84,0.828,0.5,0.5,1.0,1.0,0.5,20,1,64
162,0.844,0.837,0.5,0.5,0.844,0.837,0.5,0.5,1.0,1.0,0.5,20,1,65
163,0.841,0.84,0.5,0.5,0.841,0.84,0.5,0.5,1.0,1.0,0.5,20,1,66
164,0.841,0.84,0.5,0.5,0.841,0.84,0.5,0.5,1.0,1.0,0.5,20,1,67
165,0.843,0.839,0.5,0.5,0.843,0.839,0.5,0.5,1.0,1.0,0.5,20,1,68
166,0.848,0.839,0.5,0.5,0.848,0.839,0.5,0.5,1.0,1.0,0.5,20,1,69
167,0.848,0.841,0.5,0.5,0.848,0.841,0.5,0.5,1.0,1.0,0.5,20,1,70
168,0.845,0.843,0.5,0.5,0.845,0.843,0.5,0.5,1.0,1.0,0.5,20,1,71
169,0.845,0.842,0.5,0.5,0.845,0.842,0.5,0.5,1.0,1.0,0.5,20,1,72
170,0.845,0.843,0.5,0.5,0.845,0.843,0.5,0.5,1.0,1.0,0.5,20,1,73
171,0.846,0.84,0.5,0.5,0.846,0.84,0.5,0.5,1.0,1.0,0.5,20,1,74
172,0.848,0.839,0.5,0.5,0.848,0.839,0.5,0.5,1.0,1.0,0.5,20,1,75
173,0.848,0.842,0.5,0.5,0.848,0.842,0.5,0.5,1.0,1.0,0.5,20,1,76
174,0.843,0.841,0.5,0.5,0.843,0.841,0.5,0.5,1.0,1.0,0.5,20,1,77
175,0.843,0.84,0.5,0.5,0.843,0.84,0.5,0.5,1.0,1.0,0.5,20,1,78
176,0.844,0.839,0.5,0.5,0.844,0.839,0.5,0.5,1.0,1.0,0.5,20,1,79
177,0.844,0.838,0.5,0.5,0.844,0.838,0.5,0.5,1.0,1.0,0.5,20,1,80
178,0.845,0.841,0.5,0.5,0.845,0.841,0.5,0.5,1.0,1.0,0.5,20,1,81
179,0.848,0.84,0.5,0.5,0.848,0.84,0.5,0.5,1.0,1.0,0.5,20,1,82
180,0.849,0.84,0.5,0.5,0.849,0.84,0.5,0.5,1.0,1.0,0.5,20,1,83
181,0.849,0.84,0.5,0.5,0.849,0.84,0.5,0.5,1.0,1.0,0.5,20,1,84
182,0.847,0.839,0.5,0.5,0.847,0.839,0.5,0.5,1.0,1.0,0.5,20,1,85
183,0.847,0.841,0.5,0.5,0.847,0.841,0.5,0.5,1.0,1.0,0.5,20,1,86
184,0.848,0.842,0.5,0.5,0.848,0.842,0.5,0.5,1.0,1.0,0.5,20,1,87
185,0.847,0.841,0.5,0.5,0.847,0.841,0.5,0.5,1.0,1.0,0.5,20,1,88
186,0.847,0.84,0.5,0.5,0.847,0.84,0.5,0.5,1.0,1.0,0.5,20,1,89
187,0.846,0.841,0.5,0.5,0.846,0.841,0.5,0.5,1.0,1.0,0.5,20,1,90
188,0.843,0.84,0.5,0.5,0.843,0.84,0.5,0.5,1.0,1.0,0.5,20,1,91
189,0.847,0.837,0.5,0.5,0.847,0.837,0.5,0.5,1.0,1.0,0.5,20,1,92
190,0.845,0.838,0.5,0.5,0.845,0.838,0.5,0.5,1.0,1.0,0.5,20,1,93
191,0.844,0.839,0.5,0.5,0.844,0.839,0.5,0.5,1.0,1.0,0.5,20,1,94
192,0.844,0.839,0.5,0.5,0.844,0.839,0.5,0.5,1.0,1.0,0.5,20,1,95
193,0.847,0.84,0.5,0.5,0.847,0.84,0.5,0.5,1.0,1.0,0.5,20,1,96
194,0.847,0.839,0.5,0.5,0.847,0.839,0.5,0.5,1.0,1.0,0.5,20,1,97
195,0.846,0.84,0.5,0.5,0.846,0.84,0.5,0.5,1.0,1.0,0.5,20,1,98
196,0.841,0.841,0.5,0.5,0.841,0.841,0.5,0.5,1.0,1.0,0.5,20,1,99
197,0.843,0.838,0.5,0.5,0.843,0.838,0.5,0.5,1.0,1.0,0.5,20,1,100
198,0.84,0.841,0.5,0.5,0.84,0.841,0.5,0.5,1.0,1.0,0.5,20,1,101
199,0.841,0.842,0.5,0.5,0.841,0.842,0.5,0.5,1.0,1.0,0.5,20,1,102
200,0.835,0.689,0.5,0.5,0.835,0.689,0.5,0.5,1.0,1.0,0.5,20,2,3
201,0.805,0.721,0.5,0.5,0.805,0.721,0.5,0.5,1.0,1.0,0.5,20,2,4
202,0.805,0.729,0.5,0.5,0.805,0.729,0.5,0.5,1.0,1.0,0.5,20,2,5
203,0.825,0.735,0.5,0.5,0.825,0.735,0.5,0.5,1.0,1.0,0.5,20,2,6
204,0.844,0.72,0.5,0.5,0.844,0.72,0.5,0.5,1.0,1.0,0.5,20,2,7
205,0.83,0.815,0.5,0.5,0.83,0.815,0.5,0.5,1.0,1.0,0.5,20,2,8
206,0.822,0.803,0.5,0.5,0.822,0.803,0.5,0.5,1.0,1.0,0.5,20,2,9
207,0.821,0.804,0.5,0.5,0.821,0.804,0.5,0.5,1.0,1.0,0.5,20,2,10
208,0.82,0.817,0.5,0.5,0.82,0.817,0.5,0.5,1.0,1.0,0.5,20,2,11
209,0.82,0.815,0.5,0.5,0.82,0.815,0.5,0.5,1.0,1.0,0.5,20,2,12
210,0.834,0.815,0.5,0.5,0.834,0.815,0.5,0.5,1.0,1.0,0.5,20,2,13
211,0.824,0.816,0.5,0.5,0.824,0.816,0.5,0.5,1.0,1.0,0.5,20,2,14
212,0.825,0.806,0.5,0.5,0.825,0.806,0.5,0.5,1.0,1.0,0.5,20,2,15
213,0.826,0.811,0.5,0.5,0.826,0.811,0.5,0.5,1.0,1.0,0.5,20,2,16
214,0.831,0.809,0.5,0.5,0.831,0.809,0.5,0.5,1.0,1.0,0.5,20,2,17
215,0.828,0.816,0.5,0.5,0.828,0.816,0.5,0.5,1.0,1.0,0.5,20,2,18
216,0.835,0.814,0.5,0.5,0.835,0.814,0.5,0.5,1.0,1.0,0.5,20,2,19
217,0.827,0.818,0.5,0.5,0.827,0.818,0.5,0.5,1.0,1.0,0.5,20,2,20
218,0.831,0.82,0.5,0.5,0.831,0.82,0.5,0.5,1.0,1.0,0.5,20,2,21
219,0.835,0.822,0.5,0.5,0.835,0.822,0.5,0.5,1.0,1.0,0.5,20,2,22
220,0.835,0.823,0.5,0.5,0.835,0.823,0.5,0.5,1.0,1.0,0.5,20,2,23
221,0.838,0.821,0.5,0.5,0.838,0.821,0.5,0.5,1.0,1.0,0.5,20,2,24
222,0.834,0.824,0.5,0.5,0.834,0.824,0.5,0.5,1.0,1.0,0.5,20,2,25
223,0.835,0.825,0.5,0.5,0.835,0.825,0.5,0.5,1.0,1.0,0.5,20,2,26
224,0.837,0.824,0.5,0.5,0.837,0.824,0.5,0.5,1.0,1.0,0.5,20,2,27
225,0.843,0.824,0.5,0.5,0.843,0.824,0.5,0.5,1.0,1.0,0.5,20,2,28
226,0.831,0.818,0.5,0.5,0.831,0.818,0.5,0.5,1.0,1.0,0.5,20,2,29
227,0.829,0.813,0.5,0.5,0.829,0.813,0.5,0.5,1.0,1.0,0.5,20,2,30
228,0.827,0.812,0.5,0.5,0.827,0.812,0.5,0.5,1.0,1.0,0.5,20,2,31
229,0.833,0.808,0.5,0.5,0.833,0.808,0.5,0.5,1.0,1.0,0.5,20,2,32
230,0.834,0.82,0.5,0.5,0.834,0.82,0.5,0.5,1.0,1.0,0.5,20,2,33
231,0.837,0.815,0.5,0.5,0.837,0.815,0.5,0.5,1.0,1.0,0.5,20,2,34
232,0.836,0.824,0.5,0.5,0.836,0.824,0.5,0.5,1.0,1.0,0.5,20,2,35
233,0.834,0.822,0.5,0.5,0.834,0.822,0.5,0.5,1.0,1.0,0.5,20,2,36
234,0.834,0.822,0.5,0.5,0.834,0.822,0.5,0.5,1.0,1.0,0.5,20,2,37
235,0.835,0.822,0.5,0.5,0.835,0.822,0.5,0.5,1.0,1.0,0.5,20,2,38
236,0.836,0.824,0.5,0.5,0.836,0.824,0.5,0.5,1.0,1.0,0.5,20,2,39
237,0.836,0.826,0.5,0.5,0.836,0.826,0.5,0.5,1.0,1.0,0.5,20,2,40
238,0.834,0.823,0.5,0.5,0.834,0.823,0.5,0.5,1.0,1.0,0.5,20,2,41
239,0.833,0.825,0.5,0.5,0.833,0.825,0.5,0.5,1.0,1.0,0.5,20,2,42
240,0.835,0.825,0.5,0.5,0.835,0.825,0.5,0.5,1.0,1.0,0.5,20,2,43
241,0.836,0.825,0.5,0.5,0.836,0.825,0.5,0.5,1.0,1.0,0.5,20,2,44
242,0.834,0.825,0.5,0.5,0.834,0.825,0.5,0.5,1.0,1.0,0.5,20,2,45
243,0.835,0.824,0.5,0.5,0.835,0.824,0.5,0.5,1.0,1.0,0.5,20,2,46
244,0.835,0.825,0.5,0.5,0.835,0.825,0.5,0.5,1.0,1.0,0.5,20,2,47
245,0.834,0.825,0.5,0.5,0.834,0.825,0.5,0.5,1.0,1.0,0.5,20,2,48
246,0.836,0.825,0.5,0.5,0.836,0.825,0.5,0.5,1.0,1.0,0.5,20,2,49
247,0.833,0.823,0.5,0.5,0.833,0.823,0.5,0.5,1.0,1.0,0.5,20,2,50
248,0.833,0.828,0.5,0.5,0.833,0.828,0.5,0.5,1.0,1.0,0.5,20,2,51
249,0.834,0.825,0.5,0.5,0.834,0.825,0.5,0.5,1.0,1.0,0.5,20,2,52
250,0.835,0.825,0.5,0.5,0.835,0.825,0.5,0.5,1.0,1.0,0.5,20,2,53
251,0.836,0.831,0.5,0.5,0.836,0.831,0.5,0.5,1.0,1.0,0.5,20,2,54
252,0.838,0.83,0.5,0.5,0.838,0.83,0.5,0.5,1.0,1.0,0.5,20,2,55
253,0.838,0.823,0.5,0.5,0.838,0.823,0.5,0.5,1.0,1.0,0.5,20,2,56
254,0.836,0.825,0.5,0.5,0.836,0.825,0.5,0.5,1.0,1.0,0.5,20,2,57
255,0.832,0.827,0.5,0.5,0.832,0.827,0.5,0.5,1.0,1.0,0.5,20,2,58
256,0.836,0.831,0.5,0.5,0.836,0.831,0.5,0.5,1.0,1.0,0.5,20,2,59
257,0.839,0.83,0.5,0.5,0.839,0.83,0.5,0.5,1.0,1.0,0.5,20,2,60
258,0.841,0.829,0.5,0.5,0.841,0.829,0.5,0.5,1.0,1.0,0.5,20,2,61
259,0.841,0.83,0.5,0.5,0.841,0.83,0.5,0.5,1.0,1.0,0.5,20,2,62
260,0.84,0.828,0.5,0.5,0.84,0.828,0.5,0.5,1.0,1.0,0.5,20,2,63
261,0.844,0.837,0.5,0.5,0.844,0.837,0.5,0.5,1.0,1.0,0.5,20,2,64
262,0.841,0.84,0.5,0.5,0.841,0.84,0.5,0.5,1.0,1.0,0.5,20,2,65
263,0.841,0.84,0.5,0.5,0.841,0.84,0.5,0.5,1.0,1.0,0.5,20,2,66
264,0.844,0.839,0.5,0.5,0.844,0.839,0.5,0.5,1.0,1.0,0.5,20,2,67
