,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.759,0.539,0.848,0.845,0.804,0.789,0.804,0.793,0.5954915028125263,0.5,0.5,20,25,3,0.756,0.759,0.74,0.839
1,0.775,0.738,0.848,0.845,0.812,0.812,0.809,0.812,0.5,0.43788657468340864,0.5,20,25,4,0.792,0.772,0.74,0.839
2,0.815,0.67,0.848,0.845,0.836,0.815,0.835,0.816,0.5140000870929049,0.5,0.5,20,25,5,0.787,0.773,0.739,0.839
3,0.814,0.731,0.848,0.845,0.829,0.825,0.822,0.817,0.49999999999999994,0.49999999999999994,0.5,20,25,6,0.781,0.769,0.739,0.839
4,0.813,0.752,0.848,0.845,0.838,0.84,0.834,0.832,0.48969817325660214,0.5000000000000001,0.5,20,25,7,0.784,0.78,0.739,0.839
5,0.815,0.798,0.848,0.845,0.838,0.829,0.837,0.833,0.5,0.5,0.5,20,25,8,0.786,0.796,0.739,0.839
6,0.81,0.792,0.848,0.845,0.837,0.826,0.839,0.827,0.49999999999999994,0.463082452170998,0.5,20,25,9,0.784,0.801,0.739,0.839
7,0.807,0.801,0.848,0.845,0.837,0.829,0.836,0.833,0.5,0.46791758203138695,0.5,20,25,10,0.789,0.806,0.739,0.839
8,0.82,0.805,0.848,0.845,0.842,0.839,0.841,0.842,0.5000000000000001,0.5000000000000001,0.5,20,25,11,0.819,0.824,0.739,0.839
9,0.813,0.803,0.848,0.845,0.838,0.833,0.839,0.842,0.47455295999602043,0.48594305070646737,0.5,20,25,12,0.814,0.808,0.739,0.839
10,0.816,0.804,0.848,0.845,0.836,0.835,0.841,0.842,0.5,0.5103335131252896,0.5,20,25,13,0.816,0.807,0.739,0.839
11,0.822,0.814,0.848,0.845,0.846,0.842,0.844,0.846,0.50101643976065,0.5105504581937439,0.5,20,25,14,0.816,0.809,0.739,0.839
12,0.82,0.825,0.848,0.846,0.835,0.825,0.836,0.828,0.5091847211879763,0.5087159379783904,0.5,20,25,15,0.813,0.824,0.739,0.839
13,0.827,0.83,0.848,0.846,0.838,0.832,0.838,0.829,0.5216404891694801,0.5152579085680161,0.5,20,25,16,0.813,0.831,0.739,0.839
14,0.829,0.828,0.848,0.846,0.836,0.832,0.837,0.829,0.5169935078919221,0.5155540922583154,0.5,20,25,17,0.813,0.828,0.739,0.839
15,0.837,0.826,0.848,0.846,0.832,0.834,0.839,0.832,0.520437559033371,0.5194282376526134,0.5,20,25,18,0.813,0.826,0.739,0.839
16,0.835,0.828,0.848,0.846,0.832,0.836,0.839,0.834,0.5186764248606042,0.5206608727354116,0.5,20,25,19,0.815,0.826,0.739,0.839
17,0.837,0.829,0.848,0.846,0.846,0.834,0.845,0.838,0.5229591121875923,0.5189531222573341,0.5,20,25,20,0.824,0.827,0.739,0.839
18,0.825,0.821,0.848,0.846,0.827,0.828,0.833,0.829,0.5190899901390792,0.5238144530568845,0.5,20,25,21,0.824,0.822,0.738,0.839
19,0.816,0.81,0.848,0.846,0.824,0.824,0.827,0.825,0.5133655190502364,0.5126077896299679,0.5,20,25,22,0.819,0.827,0.738,0.84
20,0.819,0.811,0.848,0.846,0.829,0.822,0.83,0.824,0.510646102306904,0.4989391593934332,0.5,20,25,23,0.819,0.827,0.738,0.84
