,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.827,0.586,0.5,0.5,0.832,0.508,0.666,0.476,0.7809820156332032,0.5,0.5,20,39,3,0.5,0.81,0.744,0.5
1,0.828,0.8,0.5,0.5,0.831,0.699,0.793,0.657,0.5475634286991793,0.5,0.5,20,39,4,0.681,0.83,0.744,0.5
2,0.804,0.805,0.5,0.5,0.807,0.803,0.509,0.497,0.5,0.5,0.5,20,39,5,0.786,0.807,0.743,0.5
3,0.81,0.814,0.5,0.5,0.814,0.815,0.772,0.768,0.5,0.5,0.5,20,39,6,0.8,0.805,0.743,0.5
4,0.82,0.826,0.5,0.5,0.829,0.826,0.728,0.73,0.5240047177678573,0.5,0.5,20,39,7,0.831,0.818,0.742,0.5
5,0.83,0.82,0.5,0.5,0.83,0.824,0.606,0.616,0.5,0.5,0.5,20,39,8,0.809,0.818,0.742,0.5
6,0.829,0.825,0.5,0.5,0.832,0.824,0.584,0.596,0.5,0.5,0.5,20,39,9,0.814,0.818,0.742,0.5
7,0.825,0.825,0.5,0.5,0.829,0.823,0.602,0.615,0.5,0.5,0.5,20,39,10,0.81,0.814,0.742,0.5
8,0.835,0.826,0.5,0.5,0.839,0.829,0.597,0.612,0.5,0.5,0.5,20,39,11,0.822,0.823,0.743,0.5
9,0.823,0.82,0.5,0.5,0.831,0.832,0.759,0.76,0.5,0.5,0.5,20,39,12,0.826,0.808,0.743,0.5
10,0.829,0.829,0.5,0.5,0.84,0.842,0.696,0.723,0.5,0.5,0.5,20,39,13,0.836,0.82,0.743,0.5
11,0.825,0.821,0.5,0.5,0.824,0.825,0.692,0.715,0.5,0.5,0.5,20,39,14,0.827,0.818,0.743,0.5
12,0.81,0.813,0.5,0.5,0.818,0.822,0.723,0.748,0.5,0.5,0.5,20,39,15,0.812,0.818,0.743,0.5
13,0.827,0.822,0.5,0.5,0.83,0.829,0.775,0.768,0.5,0.5,0.5,20,39,16,0.815,0.819,0.744,0.5
14,0.828,0.823,0.5,0.5,0.836,0.834,0.779,0.773,0.5,0.5,0.5,20,39,17,0.828,0.817,0.745,0.5
15,0.833,0.83,0.5,0.5,0.839,0.833,0.779,0.77,0.508813654284237,0.5,0.5,20,39,18,0.829,0.818,0.745,0.5
16,0.833,0.83,0.5,0.5,0.838,0.833,0.786,0.782,0.5,0.5,0.5,20,39,19,0.841,0.814,0.745,0.5
17,0.836,0.832,0.5,0.5,0.835,0.835,0.803,0.811,0.5,0.5,0.5,20,39,20,0.842,0.814,0.745,0.5
18,0.835,0.833,0.5,0.5,0.833,0.835,0.807,0.808,0.5,0.5,0.5,20,39,21,0.847,0.804,0.745,0.5
19,0.832,0.831,0.5,0.5,0.83,0.827,0.81,0.805,0.5,0.5,0.5,20,39,22,0.85,0.804,0.746,0.5
20,0.833,0.832,0.5,0.5,0.83,0.831,0.809,0.799,0.5,0.5,0.5,20,39,23,0.85,0.804,0.745,0.5
21,0.837,0.836,0.5,0.5,0.836,0.837,0.807,0.805,0.5,0.5,0.5,20,39,24,0.85,0.804,0.745,0.5
22,0.841,0.834,0.5,0.5,0.84,0.839,0.778,0.79,0.5059139785106531,0.5059139785106531,0.5,20,39,25,0.85,0.804,0.745,0.5
23,0.841,0.834,0.5,0.5,0.837,0.838,0.774,0.782,0.5056480331730158,0.5056480331730158,0.5,20,39,26,0.85,0.804,0.745,0.5
24,0.84,0.838,0.5,0.5,0.838,0.839,0.765,0.773,0.5054698045335186,0.5054698045335186,0.5,20,39,27,0.844,0.814,0.745,0.5
25,0.843,0.843,0.5,0.5,0.839,0.839,0.798,0.799,0.48863636363636365,0.48863636363636365,0.5,20,39,28,0.843,0.806,0.743,0.5
26,0.841,0.841,0.5,0.5,0.845,0.845,0.786,0.794,0.4945187687207584,0.4891304347826087,0.5,20,39,29,0.843,0.845,0.743,0.5
27,0.844,0.84,0.5,0.5,0.845,0.841,0.751,0.777,0.49475030307150725,0.48958333333333337,0.5,20,39,30,0.843,0.845,0.743,0.5
28,0.842,0.849,0.5,0.5,0.844,0.842,0.787,0.788,0.5,0.4892316212012111,0.5,20,39,31,0.84,0.847,0.744,0.5
29,0.846,0.848,0.5,0.5,0.845,0.84,0.754,0.773,0.5,0.5,0.5,20,39,32,0.84,0.847,0.747,0.5
30,0.846,0.848,0.5,0.5,0.845,0.842,0.687,0.727,0.4951105099876535,0.4951105099876535,0.5,20,39,33,0.84,0.848,0.748,0.5
31,0.841,0.847,0.5,0.5,0.842,0.844,0.635,0.673,0.49038461538461536,0.49038461538461536,0.5,20,39,34,0.841,0.841,0.747,0.5
32,0.84,0.842,0.5,0.5,0.841,0.843,0.634,0.661,0.49074074074074076,0.49074074074074076,0.5,20,39,35,0.826,0.841,0.746,0.5
33,0.841,0.841,0.5,0.5,0.842,0.841,0.674,0.704,0.4910714285714286,0.49550277359841927,0.5,20,39,36,0.829,0.839,0.745,0.5
34,0.841,0.843,0.5,0.5,0.845,0.841,0.677,0.707,0.49137931034482757,0.4956596916208905,0.5,20,39,37,0.829,0.839,0.745,0.5
35,0.843,0.843,0.5,0.5,0.845,0.841,0.69,0.723,0.4916666666666667,0.49580599709521755,0.5,20,39,38,0.835,0.841,0.745,0.5
