,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.812,0.776,0.5,0.5,0.817,0.756,0.578,0.58,0.5197521433898179,0.5,0.5,20,62,3,0.5,0.831,0.733,0.5
1,0.825,0.847,0.5,0.5,0.831,0.835,0.661,0.657,0.5,0.5,0.5,20,62,4,0.798,0.833,0.733,0.5
2,0.829,0.825,0.5,0.5,0.832,0.832,0.678,0.676,0.5162882692912616,0.5252551286084111,0.5,20,62,5,0.803,0.796,0.733,0.5
3,0.778,0.783,0.5,0.5,0.804,0.804,0.763,0.765,0.541960108450192,0.5276028796683347,0.5,20,62,6,0.823,0.777,0.732,0.5
4,0.78,0.79,0.5,0.5,0.801,0.803,0.713,0.728,0.5236589612691986,0.5179491924311227,0.5,20,62,7,0.818,0.778,0.732,0.5
5,0.783,0.792,0.5,0.5,0.804,0.804,0.669,0.685,0.5313730334031141,0.5,0.5,20,62,8,0.819,0.778,0.732,0.5
6,0.772,0.782,0.5,0.5,0.801,0.792,0.687,0.692,0.5317264753868933,0.5317264753868933,0.5,20,62,9,0.82,0.777,0.732,0.5
7,0.771,0.771,0.5,0.5,0.798,0.795,0.631,0.634,0.52812023961611,0.52812023961611,0.5,20,62,10,0.821,0.777,0.732,0.5
8,0.789,0.787,0.5,0.5,0.805,0.797,0.609,0.61,0.5252544861786843,0.5162821621163065,0.5,20,62,11,0.82,0.777,0.733,0.5
9,0.776,0.781,0.5,0.5,0.798,0.803,0.596,0.597,0.5127235200019897,0.5151398722054921,0.5,20,62,12,0.808,0.795,0.734,0.5
10,0.806,0.799,0.5,0.5,0.811,0.808,0.619,0.614,0.5143362128546716,0.5143362128546716,0.5,20,62,13,0.816,0.817,0.734,0.5
11,0.811,0.815,0.5,0.5,0.826,0.826,0.655,0.655,0.4912915452831186,0.5,0.5,20,62,14,0.822,0.821,0.734,0.5
12,0.805,0.816,0.5,0.5,0.834,0.829,0.674,0.679,0.5,0.5,0.5,20,62,15,0.825,0.821,0.734,0.5
13,0.81,0.814,0.5,0.5,0.837,0.832,0.692,0.695,0.5,0.5,0.5,20,62,16,0.833,0.816,0.734,0.5
14,0.835,0.829,0.5,0.5,0.841,0.846,0.725,0.725,0.4834207964211347,0.467604280652804,0.5,20,62,17,0.835,0.847,0.734,0.5
15,0.826,0.828,0.5,0.5,0.843,0.841,0.745,0.746,0.5113228128160584,0.44370436710785277,0.5,20,62,18,0.819,0.821,0.734,0.5
16,0.833,0.828,0.5,0.5,0.842,0.839,0.766,0.769,0.500520589385905,0.44108354372198666,0.5,20,62,19,0.821,0.821,0.734,0.5
17,0.837,0.834,0.5,0.5,0.842,0.842,0.779,0.783,0.47949947390784275,0.45939867490583375,0.5,20,62,20,0.821,0.821,0.734,0.5
18,0.837,0.833,0.5,0.5,0.843,0.842,0.776,0.782,0.47423611780496644,0.4623177676110533,0.5,20,62,21,0.821,0.821,0.734,0.5
19,0.832,0.826,0.5,0.5,0.845,0.843,0.752,0.755,0.48229162978260626,0.46485261490704877,0.5,20,62,22,0.826,0.821,0.734,0.5
20,0.837,0.827,0.5,0.5,0.846,0.847,0.767,0.768,0.48848325914813473,0.4670738140154486,0.5,20,62,23,0.834,0.845,0.736,0.5
21,0.843,0.834,0.5,0.5,0.844,0.845,0.775,0.776,0.46903571863210525,0.46903571863210525,0.5,20,62,24,0.831,0.843,0.736,0.5
22,0.844,0.836,0.5,0.5,0.843,0.843,0.781,0.78,0.47078085304424755,0.47078085304424755,0.5,20,62,25,0.835,0.84,0.736,0.5
23,0.837,0.832,0.5,0.5,0.842,0.845,0.771,0.772,0.48601164746113323,0.4723429605160523,0.5,20,62,26,0.835,0.84,0.736,0.5
24,0.837,0.833,0.5,0.5,0.842,0.845,0.786,0.784,0.4867156687302535,0.47374915517723426,0.5,20,62,27,0.835,0.84,0.736,0.5
25,0.842,0.841,0.5,0.5,0.843,0.843,0.808,0.809,0.46957201453085484,0.4766322754012796,0.5,20,62,28,0.836,0.844,0.736,0.5
26,0.844,0.841,0.5,0.5,0.842,0.843,0.814,0.815,0.4962036713401783,0.4827544834645921,0.5,20,62,29,0.835,0.845,0.736,0.5
27,0.841,0.842,0.5,0.5,0.838,0.843,0.825,0.825,0.4888356331644963,0.47226964577309005,0.5,20,62,30,0.835,0.845,0.737,0.5
28,0.841,0.84,0.5,0.5,0.838,0.843,0.827,0.832,0.5144181957715274,0.49477077638857353,0.5,20,62,31,0.835,0.845,0.737,0.5
29,0.844,0.846,0.5,0.5,0.841,0.845,0.826,0.831,0.4949762207391248,0.4879563653407579,0.5,20,62,32,0.835,0.843,0.736,0.5
30,0.843,0.845,0.5,0.5,0.839,0.841,0.825,0.831,0.48552861885455645,0.4734523998613044,0.5,20,62,33,0.835,0.844,0.736,0.5
31,0.842,0.842,0.5,0.5,0.843,0.837,0.815,0.814,0.4849809808856478,0.4982723252455437,0.5,20,62,34,0.832,0.843,0.736,0.5
32,0.843,0.84,0.5,0.5,0.844,0.836,0.812,0.812,0.483989358063758,0.5079215689956624,0.5,20,62,35,0.832,0.843,0.736,0.5
33,0.842,0.839,0.5,0.5,0.844,0.839,0.812,0.813,0.4875915002464696,0.50762923329183,0.5,20,62,36,0.832,0.843,0.736,0.5
34,0.844,0.843,0.5,0.5,0.842,0.837,0.819,0.815,0.4910092100353154,0.49843359422217903,0.5,20,62,37,0.837,0.843,0.736,0.5
35,0.844,0.841,0.5,0.5,0.841,0.839,0.814,0.81,0.4913094252273361,0.49848175425240493,0.5,20,62,38,0.837,0.843,0.736,0.5
36,0.843,0.844,0.5,0.5,0.843,0.838,0.815,0.808,0.5000249868436253,0.5000249868436253,0.5,20,62,39,0.836,0.836,0.736,0.5
37,0.842,0.843,0.5,0.5,0.843,0.837,0.81,0.807,0.491854807393464,0.483592961643586,0.5,20,62,40,0.836,0.836,0.736,0.5
38,0.842,0.844,0.5,0.5,0.843,0.834,0.808,0.807,0.4921031836185058,0.5000111362863731,0.5,20,62,41,0.835,0.836,0.736,0.5
39,0.844,0.843,0.5,0.5,0.843,0.839,0.808,0.807,0.48458480089077693,0.48458480089077693,0.5,20,62,42,0.831,0.836,0.736,0.5
40,0.844,0.842,0.5,0.5,0.842,0.839,0.807,0.806,0.4850375863074313,0.4850375863074313,0.5,20,62,43,0.831,0.836,0.736,0.5
41,0.842,0.843,0.5,0.5,0.843,0.838,0.808,0.803,0.49999699217020743,0.48546483131295337,0.5,20,62,44,0.831,0.837,0.736,0.5
42,0.841,0.843,0.5,0.5,0.844,0.835,0.81,0.81,0.4999935601493548,0.5069644196000072,0.5,20,62,45,0.834,0.837,0.736,0.5
