,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.736,0.753,0.5,0.5,0.778,0.642,0.561,0.698,0.6355808669602584,0.6909830056250527,0.5,20,40,3,0.5,0.811,0.5,0.807
1,0.82,0.755,0.5,0.5,0.824,0.532,0.5,0.5,0.8169872981077807,1.0,0.5,20,40,4,0.82,0.771,0.793,0.799
2,0.821,0.814,0.5,0.5,0.84,0.823,0.5,0.5,1.0,1.0,0.5,20,40,5,0.84,0.783,0.826,0.814
3,0.821,0.798,0.5,0.5,0.827,0.804,0.5,0.5,1.0,1.0,0.5,20,40,6,0.809,0.789,0.798,0.801
4,0.837,0.796,0.5,0.5,0.835,0.806,0.5,0.5,1.0,1.0,0.5,20,40,7,0.813,0.785,0.804,0.8
5,0.827,0.807,0.5,0.5,0.833,0.815,0.5,0.5,1.0,1.0,0.5,20,40,8,0.798,0.803,0.789,0.809
6,0.835,0.811,0.5,0.5,0.837,0.822,0.5,0.5,1.0,1.0,0.5,20,40,9,0.815,0.804,0.811,0.809
7,0.832,0.823,0.5,0.5,0.844,0.829,0.5,0.5,1.0,1.0,0.5,20,40,10,0.821,0.823,0.817,0.818
8,0.836,0.832,0.5,0.5,0.843,0.835,0.5,0.5,1.0,1.0,0.5,20,40,11,0.831,0.825,0.823,0.821
9,0.825,0.827,0.5,0.5,0.834,0.831,0.5,0.5,1.0,1.0,0.5,20,40,12,0.828,0.807,0.822,0.814
10,0.818,0.816,0.5,0.5,0.823,0.825,0.5,0.5,1.0,1.0,0.5,20,40,13,0.812,0.805,0.806,0.807
11,0.83,0.83,0.5,0.5,0.835,0.842,0.5,0.5,1.0,1.0,0.5,20,40,14,0.815,0.819,0.809,0.816
12,0.832,0.829,0.5,0.5,0.844,0.844,0.5,0.5,1.0,1.0,0.5,20,40,15,0.828,0.814,0.822,0.814
13,0.835,0.843,0.5,0.5,0.843,0.848,0.5,0.5,1.0,1.0,0.5,20,40,16,0.829,0.816,0.824,0.815
14,0.832,0.837,0.5,0.5,0.842,0.846,0.5,0.5,1.0,1.0,0.5,20,40,17,0.841,0.821,0.834,0.819
15,0.839,0.835,0.5,0.5,0.839,0.844,0.5,0.5,1.0,1.0,0.5,20,40,18,0.843,0.819,0.837,0.816
16,0.839,0.84,0.5,0.5,0.835,0.839,0.5,0.5,1.0,1.0,0.5,20,40,19,0.848,0.821,0.842,0.82
17,0.834,0.838,0.5,0.5,0.832,0.83,0.5,0.5,1.0,1.0,0.5,20,40,20,0.85,0.821,0.844,0.82
18,0.838,0.838,0.5,0.5,0.83,0.836,0.5,0.5,1.0,1.0,0.5,20,40,21,0.85,0.821,0.846,0.82
19,0.839,0.843,0.5,0.5,0.838,0.839,0.5,0.5,1.0,1.0,0.5,20,40,22,0.85,0.821,0.846,0.82
20,0.843,0.841,0.5,0.5,0.843,0.842,0.5,0.5,1.0,1.0,0.5,20,40,23,0.85,0.82,0.846,0.819
21,0.843,0.842,0.5,0.5,0.841,0.842,0.5,0.5,1.0,1.0,0.5,20,40,24,0.85,0.82,0.846,0.819
22,0.843,0.843,0.5,0.5,0.84,0.842,0.5,0.5,1.0,1.0,0.5,20,40,25,0.845,0.821,0.841,0.819
23,0.844,0.845,0.5,0.5,0.848,0.846,0.5,0.5,1.0,1.0,0.5,20,40,26,0.844,0.82,0.84,0.817
24,0.841,0.84,0.5,0.5,0.845,0.844,0.5,0.5,1.0,1.0,0.5,20,40,27,0.844,0.839,0.84,0.834
25,0.843,0.841,0.5,0.5,0.843,0.843,0.5,0.5,1.0,1.0,0.5,20,40,28,0.844,0.839,0.84,0.834
26,0.842,0.844,0.5,0.5,0.845,0.843,0.5,0.5,1.0,1.0,0.5,20,40,29,0.841,0.84,0.837,0.835
27,0.848,0.849,0.5,0.5,0.848,0.846,0.5,0.5,1.0,1.0,0.5,20,40,30,0.841,0.841,0.838,0.835
28,0.846,0.847,0.5,0.5,0.848,0.846,0.5,0.5,1.0,1.0,0.5,20,40,31,0.841,0.84,0.838,0.837
29,0.843,0.841,0.5,0.5,0.842,0.843,0.5,0.5,1.0,1.0,0.5,20,40,32,0.842,0.843,0.84,0.84
30,0.839,0.843,0.5,0.5,0.844,0.844,0.5,0.5,1.0,1.0,0.5,20,40,33,0.827,0.84,0.825,0.839
31,0.84,0.844,0.5,0.5,0.843,0.845,0.5,0.5,1.0,1.0,0.5,20,40,34,0.83,0.84,0.828,0.839
32,0.842,0.843,0.5,0.5,0.845,0.844,0.5,0.5,1.0,1.0,0.5,20,40,35,0.83,0.84,0.828,0.84
33,0.841,0.844,0.5,0.5,0.844,0.846,0.5,0.5,1.0,1.0,0.5,20,40,36,0.836,0.84,0.834,0.839
34,0.844,0.843,0.5,0.5,0.843,0.847,0.5,0.5,1.0,1.0,0.5,20,40,37,0.835,0.84,0.833,0.838
35,0.845,0.845,0.5,0.5,0.84,0.844,0.5,0.5,1.0,1.0,0.5,20,40,38,0.827,0.84,0.825,0.838
36,0.843,0.845,0.5,0.5,0.84,0.844,0.5,0.5,1.0,1.0,0.5,20,40,39,0.827,0.84,0.825,0.838
37,0.844,0.841,0.5,0.5,0.84,0.841,0.5,0.5,1.0,1.0,0.5,20,40,40,0.827,0.84,0.825,0.838
38,0.841,0.841,0.5,0.5,0.839,0.842,0.5,0.5,1.0,1.0,0.5,20,40,41,0.827,0.84,0.825,0.838
39,0.84,0.84,0.5,0.5,0.844,0.844,0.5,0.5,1.0,1.0,0.5,20,40,42,0.829,0.84,0.828,0.839
40,0.842,0.841,0.5,0.5,0.844,0.842,0.5,0.5,1.0,1.0,0.5,20,40,43,0.829,0.84,0.828,0.839
41,0.842,0.84,0.5,0.5,0.845,0.845,0.5,0.5,1.0,1.0,0.5,20,40,44,0.828,0.84,0.827,0.839
42,0.842,0.84,0.5,0.5,0.845,0.845,0.5,0.5,1.0,1.0,0.5,20,40,45,0.828,0.84,0.827,0.839
43,0.84,0.838,0.5,0.5,0.844,0.843,0.5,0.5,1.0,1.0,0.5,20,40,46,0.828,0.84,0.827,0.839
44,0.84,0.838,0.5,0.5,0.844,0.842,0.5,0.5,1.0,1.0,0.5,20,40,47,0.828,0.84,0.827,0.839
45,0.844,0.843,0.5,0.5,0.84,0.841,0.5,0.5,1.0,1.0,0.5,20,40,48,0.831,0.833,0.83,0.833
46,0.843,0.846,0.5,0.5,0.839,0.84,0.5,0.5,1.0,1.0,0.5,20,40,49,0.836,0.838,0.835,0.836
47,0.844,0.846,0.5,0.5,0.844,0.842,0.5,0.5,1.0,1.0,0.5,20,40,50,0.836,0.838,0.835,0.836
48,0.844,0.844,0.5,0.5,0.844,0.842,0.5,0.5,1.0,1.0,0.5,20,40,51,0.836,0.838,0.835,0.836
49,0.845,0.845,0.5,0.5,0.844,0.842,0.5,0.5,1.0,1.0,0.5,20,40,52,0.833,0.834,0.832,0.832
50,0.842,0.845,0.5,0.5,0.844,0.841,0.5,0.5,1.0,1.0,0.5,20,40,53,0.835,0.836,0.834,0.835
51,0.842,0.842,0.5,0.5,0.839,0.841,0.5,0.5,1.0,1.0,0.5,20,40,54,0.833,0.835,0.832,0.835
52,0.842,0.841,0.5,0.5,0.84,0.842,0.5,0.5,1.0,1.0,0.5,20,40,55,0.833,0.835,0.832,0.835
53,0.842,0.841,0.5,0.5,0.839,0.841,0.5,0.5,1.0,1.0,0.5,20,40,56,0.833,0.835,0.832,0.835
54,0.84,0.841,0.5,0.5,0.84,0.842,0.5,0.5,1.0,1.0,0.5,20,40,57,0.833,0.836,0.832,0.835
55,0.839,0.84,0.5,0.5,0.84,0.841,0.5,0.5,1.0,1.0,0.5,20,40,58,0.833,0.837,0.832,0.835
56,0.839,0.84,0.5,0.5,0.842,0.841,0.5,0.5,1.0,1.0,0.5,20,40,59,0.833,0.839,0.832,0.836
57,0.84,0.842,0.5,0.5,0.844,0.837,0.5,0.5,1.0,1.0,0.5,20,40,60,0.833,0.839,0.832,0.836
58,0.839,0.84,0.5,0.5,0.844,0.836,0.5,0.5,1.0,1.0,0.5,20,40,61,0.833,0.84,0.832,0.838
59,0.842,0.841,0.5,0.5,0.843,0.837,0.5,0.5,1.0,1.0,0.5,20,40,62,0.833,0.839,0.832,0.837
60,0.842,0.84,0.5,0.5,0.844,0.837,0.5,0.5,1.0,1.0,0.5,20,40,63,0.833,0.839,0.832,0.837
61,0.842,0.838,0.5,0.5,0.843,0.837,0.5,0.5,1.0,1.0,0.5,20,40,64,0.833,0.839,0.832,0.837
62,0.84,0.84,0.5,0.5,0.843,0.838,0.5,0.5,1.0,1.0,0.5,20,40,65,0.833,0.839,0.832,0.837
63,0.841,0.839,0.5,0.5,0.845,0.84,0.5,0.5,1.0,1.0,0.5,20,40,66,0.83,0.841,0.829,0.837
64,0.841,0.839,0.5,0.5,0.844,0.839,0.5,0.5,1.0,1.0,0.5,20,40,67,0.829,0.839,0.828,0.834
65,0.839,0.84,0.5,0.5,0.839,0.84,0.5,0.5,1.0,1.0,0.5,20,40,68,0.829,0.839,0.828,0.834
66,0.839,0.84,0.5,0.5,0.839,0.84,0.5,0.5,1.0,1.0,0.5,20,40,69,0.829,0.839,0.828,0.834
67,0.838,0.84,0.5,0.5,0.839,0.84,0.5,0.5,1.0,1.0,0.5,20,40,70,0.829,0.839,0.828,0.834
68,0.841,0.84,0.5,0.5,0.841,0.839,0.5,0.5,1.0,1.0,0.5,20,40,71,0.831,0.838,0.83,0.835
69,0.841,0.84,0.5,0.5,0.841,0.839,0.5,0.5,1.0,1.0,0.5,20,40,72,0.831,0.838,0.83,0.835
70,0.838,0.841,0.5,0.5,0.838,0.84,0.5,0.5,1.0,1.0,0.5,20,40,73,0.829,0.836,0.828,0.835
71,0.839,0.841,0.5,0.5,0.839,0.842,0.5,0.5,1.0,1.0,0.5,20,40,74,0.829,0.837,0.828,0.836
72,0.839,0.841,0.5,0.5,0.839,0.842,0.5,0.5,1.0,1.0,0.5,20,40,75,0.829,0.836,0.828,0.836
73,0.839,0.84,0.5,0.5,0.839,0.842,0.5,0.5,1.0,1.0,0.5,20,40,76,0.829,0.836,0.828,0.836
74,0.838,0.841,0.5,0.5,0.838,0.839,0.5,0.5,1.0,1.0,0.5,20,40,77,0.829,0.836,0.828,0.836
75,0.838,0.841,0.5,0.5,0.841,0.839,0.5,0.5,1.0,1.0,0.5,20,40,78,0.829,0.837,0.828,0.834
76,0.839,0.842,0.5,0.5,0.842,0.84,0.5,0.5,1.0,1.0,0.5,20,40,79,0.829,0.837,0.828,0.835
77,0.842,0.84,0.5,0.5,0.842,0.84,0.5,0.5,1.0,1.0,0.5,20,40,80,0.829,0.837,0.828,0.835
78,0.843,0.841,0.5,0.5,0.841,0.842,0.5,0.5,1.0,1.0,0.5,20,40,81,0.83,0.836,0.829,0.835
79,0.843,0.838,0.5,0.5,0.84,0.84,0.5,0.5,1.0,1.0,0.5,20,40,82,0.831,0.838,0.83,0.836
