,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
75,0.849,0.841,0.848,0.846,0.849,0.84,0.848,0.835,0.518789552186571,0.4990299872250059,0.5,20,0,78
76,0.849,0.841,0.848,0.846,0.848,0.841,0.848,0.835,0.5181396963351952,0.5040096799454816,0.5,20,0,79
77,0.849,0.84,0.848,0.846,0.849,0.84,0.846,0.835,0.5164590854074245,0.5060466911671819,0.5,20,0,80
78,0.845,0.84,0.848,0.846,0.847,0.84,0.845,0.837,0.5177795100209343,0.502480922433292,0.5,20,0,81
79,0.845,0.84,0.847,0.846,0.846,0.842,0.845,0.841,0.5189229248494966,0.49903572935774976,0.5,20,0,82
80,0.845,0.842,0.847,0.846,0.846,0.841,0.846,0.842,0.5140436388641538,0.4987257820114539,0.5,20,0,83
81,0.844,0.84,0.847,0.846,0.845,0.842,0.845,0.841,0.5122833250714451,0.49988131452346446,0.5,20,0,84
82,0.845,0.842,0.847,0.846,0.843,0.844,0.845,0.842,0.5166860867739025,0.4961592080468489,0.5,20,0,85
83,0.844,0.843,0.847,0.846,0.843,0.844,0.844,0.842,0.5084238323148785,0.5010200786822827,0.5,20,0,86
84,0.841,0.843,0.847,0.846,0.843,0.844,0.845,0.843,0.5011595219540402,0.4995950087917226,0.5,20,0,87
85,0.842,0.842,0.847,0.846,0.845,0.843,0.845,0.843,0.50293700841975,0.5012194655336437,0.5,20,0,88
86,0.843,0.842,0.847,0.846,0.845,0.843,0.845,0.843,0.5130098231010742,0.5025996043095844,0.5,20,0,89
87,0.845,0.843,0.847,0.846,0.844,0.843,0.845,0.844,0.5117746080123797,0.5030504426297886,0.5,20,0,90
88,0.845,0.842,0.847,0.846,0.843,0.844,0.845,0.843,0.5120870101575441,0.4990221754335074,0.5,20,0,91
89,0.845,0.842,0.847,0.846,0.844,0.842,0.845,0.843,0.5157744499086172,0.5002532014874767,0.5,20,0,92
90,0.845,0.843,0.847,0.846,0.844,0.842,0.845,0.843,0.5190079889246197,0.5024874636812032,0.5,20,0,93
91,0.845,0.843,0.847,0.846,0.845,0.842,0.845,0.842,0.5141278520115059,0.5020629366492747,0.5,20,0,94
92,0.845,0.842,0.847,0.846,0.844,0.842,0.845,0.843,0.5175586933208813,0.5022081458894391,0.5,20,0,95
93,0.844,0.842,0.847,0.846,0.845,0.842,0.845,0.843,0.5166513431495574,0.5022591918187944,0.5,20,0,96
94,0.843,0.84,0.847,0.846,0.844,0.844,0.845,0.843,0.5104687715613095,0.5029737218513073,0.5,20,0,97
95,0.845,0.841,0.847,0.846,0.842,0.846,0.844,0.844,0.5064584393217824,0.499143628154765,0.5,20,0,98
96,0.845,0.842,0.847,0.846,0.843,0.844,0.845,0.844,0.5140137692789224,0.5000644340125315,0.5,20,0,99
97,0.845,0.841,0.847,0.846,0.843,0.844,0.845,0.844,0.5135223783957257,0.49997891629486535,0.5,20,0,100
98,0.845,0.84,0.847,0.846,0.843,0.845,0.845,0.843,0.5102038509978117,0.5030618323495895,0.5,20,0,101
99,0.845,0.84,0.847,0.846,0.844,0.844,0.845,0.843,0.5129542569190441,0.5032720373658963,0.5,20,0,102
100,0.783,0.567,0.848,0.845,0.808,0.729,0.809,0.738,0.552293186443346,0.7135254915624211,0.5,20,1,3
101,0.739,0.526,0.848,0.845,0.795,0.725,0.777,0.746,0.577335327711439,0.4167138532104355,0.5,20,1,4
102,0.745,0.56,0.848,0.845,0.784,0.728,0.776,0.754,0.6487739041096733,0.43022333412772895,0.5,20,1,5
103,0.772,0.732,0.848,0.845,0.79,0.783,0.795,0.782,0.4956853559431448,0.5129298185462913,0.5,20,1,6
104,0.772,0.764,0.848,0.845,0.791,0.777,0.792,0.782,0.5373187037679473,0.5054489873763499,0.5,20,1,7
105,0.777,0.771,0.847,0.845,0.791,0.793,0.799,0.796,0.5314023470377827,0.5061806858713238,0.5,20,1,8
106,0.779,0.774,0.847,0.845,0.798,0.797,0.797,0.802,0.525522345829972,0.5077990007962454,0.5,20,1,9
107,0.802,0.798,0.847,0.845,0.807,0.809,0.807,0.81,0.5439322589730167,0.52468048049524,0.5,20,1,10
108,0.801,0.794,0.847,0.845,0.817,0.814,0.82,0.817,0.5400489054044467,0.5218518204132059,0.5,20,1,11
109,0.818,0.812,0.848,0.845,0.826,0.821,0.827,0.82,0.533935265067425,0.5185750643685942,0.5,20,1,12
110,0.814,0.814,0.847,0.845,0.819,0.814,0.823,0.817,0.5276518645422794,0.5161037148313861,0.5,20,1,13
111,0.814,0.81,0.847,0.845,0.823,0.816,0.823,0.814,0.5051264650646355,0.5148153500421635,0.5,20,1,14
112,0.819,0.813,0.847,0.845,0.825,0.821,0.826,0.821,0.5224595249247543,0.5167261887141533,0.5,20,1,15
113,0.823,0.818,0.847,0.845,0.834,0.834,0.836,0.832,0.49053044605123586,0.5187193019455769,0.5,20,1,16
114,0.822,0.817,0.847,0.845,0.831,0.831,0.834,0.831,0.49122555804414464,0.5174201212573701,0.5,20,1,17
115,0.827,0.828,0.847,0.845,0.838,0.833,0.84,0.837,0.5084441980865134,0.5184488091095867,0.5,20,1,18
116,0.822,0.816,0.847,0.845,0.831,0.831,0.835,0.831,0.5047689209370666,0.529179910232787,0.5,20,1,19
117,0.829,0.812,0.847,0.845,0.83,0.83,0.834,0.83,0.49728459608873055,0.5262102984181979,0.5,20,1,20
118,0.831,0.812,0.847,0.845,0.834,0.828,0.836,0.832,0.5216601334656811,0.5154642365017805,0.5,20,1,21
119,0.835,0.816,0.847,0.845,0.837,0.83,0.837,0.834,0.5027274991579405,0.5333575118526028,0.5,20,1,22
120,0.831,0.822,0.847,0.845,0.837,0.831,0.839,0.835,0.4841034696304257,0.5312815537210376,0.5,20,1,23
121,0.84,0.839,0.847,0.845,0.847,0.838,0.847,0.842,0.5112495256668694,0.5041991971259345,0.5,20,1,24
122,0.837,0.831,0.847,0.845,0.842,0.837,0.843,0.841,0.519451779257593,0.5116474140351532,0.5,20,1,25
123,0.835,0.829,0.847,0.845,0.843,0.839,0.843,0.84,0.5185220613096788,0.5264862580498881,0.5,20,1,26
124,0.84,0.837,0.847,0.845,0.844,0.839,0.844,0.841,0.5315141390156849,0.5089076311714378,0.5,20,1,27
125,0.842,0.836,0.847,0.845,0.844,0.84,0.844,0.841,0.5303275041092134,0.49516416937592145,0.5,20,1,28
126,0.839,0.833,0.847,0.845,0.844,0.84,0.843,0.842,0.5259417412914149,0.5144574070281966,0.5,20,1,29
127,0.84,0.831,0.847,0.845,0.841,0.837,0.844,0.84,0.5405675804328012,0.5004128672516363,0.5,20,1,30
128,0.838,0.824,0.847,0.845,0.842,0.837,0.841,0.841,0.5404962922691616,0.5271544578938319,0.5,20,1,31
129,0.84,0.83,0.847,0.846,0.841,0.84,0.842,0.842,0.5361110035661878,0.49909725517713066,0.5,20,1,32
130,0.835,0.83,0.847,0.846,0.841,0.836,0.841,0.839,0.5327993539983271,0.5183506466778031,0.5,20,1,33
131,0.836,0.836,0.847,0.846,0.839,0.837,0.842,0.837,0.5332300585471282,0.5200083789926774,0.5,20,1,34
132,0.837,0.835,0.847,0.845,0.841,0.838,0.841,0.84,0.5348555220076328,0.5110444052424512,0.5,20,1,35
133,0.837,0.837,0.847,0.845,0.839,0.838,0.84,0.837,0.5172629600013463,0.5152625892956768,0.5,20,1,36
134,0.841,0.836,0.847,0.845,0.839,0.837,0.84,0.837,0.517388208680428,0.5149368083114172,0.5,20,1,37
135,0.843,0.84,0.847,0.845,0.839,0.838,0.84,0.839,0.5185461552652015,0.5153254193076569,0.5,20,1,38
136,0.842,0.836,0.847,0.846,0.844,0.838,0.841,0.84,0.5284477393541802,0.5168146205218906,0.5,20,1,39
137,0.841,0.836,0.847,0.846,0.845,0.836,0.84,0.841,0.5288742124546556,0.5155576625211005,0.5,20,1,40
138,0.843,0.834,0.847,0.846,0.844,0.837,0.843,0.837,0.5296958841183742,0.5055339775955333,0.5,20,1,41
139,0.843,0.839,0.848,0.846,0.844,0.835,0.84,0.839,0.523345735255873,0.5047034372624565,0.5,20,1,42
140,0.843,0.838,0.848,0.846,0.845,0.832,0.842,0.836,0.5227632960932544,0.5055813762302468,0.5,20,1,43
141,0.842,0.837,0.847,0.846,0.842,0.834,0.841,0.836,0.523645407416671,0.5085170959569157,0.5,20,1,44
142,0.847,0.831,0.848,0.846,0.847,0.83,0.846,0.831,0.5292372311746059,0.5002075068119807,0.5,20,1,45
143,0.845,0.827,0.848,0.846,0.85,0.826,0.849,0.829,0.5317000345369706,0.4979278517349772,0.5,20,1,46
144,0.845,0.83,0.848,0.846,0.85,0.826,0.848,0.829,0.5315577244856247,0.4980003917202503,0.5,20,1,47
145,0.842,0.828,0.848,0.846,0.847,0.828,0.845,0.831,0.5290037467947852,0.49897322698668656,0.5,20,1,48
146,0.842,0.832,0.847,0.846,0.844,0.835,0.843,0.834,0.5301114948113048,0.4985169879368468,0.5,20,1,49
147,0.842,0.834,0.847,0.846,0.844,0.835,0.842,0.836,0.5290652986919924,0.4983742411788039,0.5,20,1,50
148,0.845,0.835,0.847,0.846,0.845,0.831,0.843,0.834,0.5257688398578847,0.4938869762093525,0.5,20,1,51
149,0.845,0.834,0.847,0.846,0.845,0.831,0.843,0.833,0.5245657662689407,0.49386659246845765,0.5,20,1,52
150,0.844,0.834,0.847,0.846,0.845,0.835,0.843,0.833,0.5228542850971026,0.4937003636087939,0.5,20,1,53
151,0.846,0.836,0.847,0.846,0.846,0.837,0.843,0.833,0.5242175005038481,0.4945400685585094,0.5,20,1,54
152,0.848,0.835,0.847,0.846,0.846,0.841,0.844,0.832,0.5232516396604101,0.4946974640935219,0.5,20,1,55
153,0.848,0.835,0.847,0.846,0.846,0.841,0.844,0.833,0.5240356424750927,0.49381876590266355,0.5,20,1,56
154,0.845,0.836,0.848,0.846,0.851,0.837,0.845,0.833,0.5321117635314685,0.4987739911536029,0.5,20,1,57
155,0.845,0.835,0.848,0.846,0.848,0.838,0.845,0.831,0.5307333264404527,0.4975261265639141,0.5,20,1,58
156,0.844,0.835,0.847,0.846,0.845,0.835,0.846,0.831,0.5250952025596571,0.4978921817822406,0.5,20,1,59
157,0.845,0.834,0.847,0.846,0.845,0.831,0.846,0.835,0.530098585510599,0.4972799980604403,0.5,20,1,60
158,0.845,0.834,0.847,0.846,0.845,0.832,0.846,0.834,0.5233318541636587,0.4968979820106345,0.5,20,1,61
159,0.845,0.833,0.847,0.846,0.845,0.835,0.846,0.833,0.5281281025661877,0.4968161663565078,0.5,20,1,62
160,0.846,0.834,0.847,0.846,0.845,0.836,0.845,0.833,0.5222158491637834,0.49731274803487924,0.5,20,1,63
161,0.845,0.837,0.847,0.846,0.845,0.838,0.846,0.832,0.5252599834033942,0.5005446712004595,0.5,20,1,64
162,0.844,0.836,0.847,0.846,0.845,0.841,0.846,0.83,0.5139382944584165,0.4995682782445815,0.5,20,1,65
163,0.844,0.84,0.847,0.846,0.85,0.838,0.845,0.835,0.5212933099443203,0.5022565087843776,0.5,20,1,66
164,0.843,0.839,0.848,0.846,0.849,0.841,0.845,0.841,0.5257289496620743,0.5094283464213294,0.5,20,1,67
165,0.845,0.842,0.847,0.846,0.851,0.842,0.845,0.842,0.5259389895236684,0.502605497817286,0.5,20,1,68
166,0.846,0.842,0.847,0.846,0.849,0.841,0.845,0.841,0.525844691645026,0.5020463975339648,0.5,20,1,69
167,0.845,0.841,0.847,0.846,0.846,0.843,0.846,0.84,0.5200322471391399,0.5031273427496694,0.5,20,1,70
168,0.845,0.841,0.847,0.846,0.849,0.844,0.846,0.84,0.5198648265374466,0.5025818806937855,0.5,20,1,71
169,0.847,0.841,0.848,0.846,0.85,0.842,0.846,0.839,0.5243245720097098,0.5026467167991884,0.5,20,1,72
170,0.844,0.84,0.848,0.846,0.851,0.844,0.846,0.839,0.5240200237436385,0.5027196494659762,0.5,20,1,73
171,0.845,0.84,0.848,0.846,0.851,0.844,0.848,0.839,0.5237748024195954,0.5030098052795927,0.5,20,1,74
172,0.844,0.841,0.848,0.846,0.853,0.844,0.849,0.84,0.5234605620473123,0.5028544644794284,0.5,20,1,75
173,0.844,0.84,0.848,0.846,0.849,0.844,0.848,0.838,0.522880418019377,0.5029026508022336,0.5,20,1,76
174,0.845,0.84,0.848,0.846,0.849,0.844,0.849,0.838,0.5222746229641082,0.5036149190642096,0.5,20,1,77
175,0.845,0.84,0.848,0.846,0.849,0.845,0.849,0.84,0.5212449026872223,0.5037665734739774,0.5,20,1,78
176,0.846,0.841,0.848,0.846,0.85,0.845,0.847,0.84,0.5191149895293012,0.5057968862396388,0.5,20,1,79
177,0.848,0.842,0.847,0.846,0.848,0.844,0.845,0.839,0.5208689053706662,0.5015907025212902,0.5,20,1,80
178,0.845,0.844,0.847,0.846,0.845,0.843,0.845,0.842,0.5219890436326496,0.5019761826247423,0.5,20,1,81
179,0.845,0.845,0.847,0.846,0.845,0.844,0.845,0.843,0.5217460304762077,0.5022525468466567,0.5,20,1,82
180,0.845,0.842,0.847,0.846,0.845,0.842,0.845,0.842,0.5154041961045867,0.4994924731880486,0.5,20,1,83
181,0.843,0.842,0.847,0.846,0.844,0.843,0.846,0.843,0.5119726717482379,0.49980229036989526,0.5,20,1,84
182,0.842,0.842,0.847,0.846,0.843,0.845,0.845,0.843,0.5038569441647112,0.4996975597654559,0.5,20,1,85
183,0.842,0.843,0.847,0.845,0.844,0.844,0.845,0.845,0.5093747847693357,0.4990074996869007,0.5,20,1,86
184,0.844,0.844,0.847,0.846,0.845,0.845,0.845,0.845,0.5064942089703763,0.5009410178320415,0.5,20,1,87
185,0.844,0.844,0.847,0.846,0.845,0.844,0.845,0.845,0.5118973211910889,0.5018296048328604,0.5,20,1,88
186,0.843,0.844,0.847,0.846,0.845,0.845,0.845,0.844,0.5115412347087621,0.5020867723417702,0.5,20,1,89
187,0.844,0.844,0.847,0.846,0.845,0.845,0.845,0.843,0.5112514651627609,0.5024517979308574,0.5,20,1,90
188,0.845,0.842,0.847,0.846,0.844,0.843,0.845,0.844,0.514797842181788,0.4992061888607461,0.5,20,1,91
189,0.845,0.843,0.847,0.846,0.845,0.844,0.845,0.844,0.5171164684439425,0.5060505610047576,0.5,20,1,92
190,0.845,0.843,0.847,0.846,0.845,0.845,0.846,0.844,0.5167501959641789,0.5054832285857525,0.5,20,1,93
191,0.845,0.843,0.847,0.846,0.845,0.844,0.846,0.842,0.5197550117071353,0.5053865614992088,0.5,20,1,94
192,0.845,0.843,0.847,0.846,0.845,0.844,0.846,0.842,0.516119250447147,0.5053931292255129,0.5,20,1,95
193,0.842,0.844,0.847,0.846,0.845,0.844,0.845,0.843,0.5093664550416834,0.5056787448446636,0.5,20,1,96
194,0.845,0.842,0.847,0.846,0.844,0.844,0.845,0.843,0.5061173545480774,0.5019603737794357,0.5,20,1,97
195,0.845,0.842,0.847,0.846,0.844,0.843,0.845,0.843,0.5091339296226769,0.5019367373423058,0.5,20,1,98
196,0.845,0.841,0.847,0.846,0.844,0.843,0.845,0.842,0.5089061254309606,0.5022637655370608,0.5,20,1,99
197,0.843,0.842,0.847,0.846,0.843,0.843,0.845,0.843,0.5017927135865312,0.5020424083444122,0.5,20,1,100
198,0.843,0.842,0.847,0.846,0.845,0.843,0.845,0.843,0.5051819770580237,0.5052853217381639,0.5,20,1,101
199,0.846,0.842,0.847,0.846,0.845,0.843,0.845,0.843,0.5096361709331361,0.5030056529693332,0.5,20,1,102
200,0.788,0.556,0.848,0.845,0.849,0.781,0.838,0.801,0.6028160719637153,0.0,0.5,20,2,3
201,0.769,0.701,0.848,0.845,0.832,0.806,0.833,0.813,0.4289981101557497,0.5014124400248464,0.5,20,2,4
202,0.814,0.721,0.848,0.845,0.832,0.81,0.841,0.817,0.5759541188867187,0.5420200170733672,0.5,20,2,5
203,0.796,0.81,0.848,0.845,0.824,0.814,0.827,0.819,0.5315720736771052,0.507069581155329,0.5,20,2,6
204,0.798,0.807,0.848,0.845,0.813,0.812,0.82,0.817,0.5693127182023516,0.5082545850830004,0.5,20,2,7
205,0.799,0.807,0.848,0.845,0.81,0.814,0.816,0.815,0.5536454500799485,0.5099477858262546,0.5,20,2,8
206,0.821,0.825,0.848,0.845,0.837,0.832,0.842,0.834,0.5751468767476792,0.5515471748215759,0.5,20,2,9
207,0.844,0.82,0.848,0.845,0.851,0.834,0.854,0.837,0.5711858560387784,0.5442402210337651,0.5,20,2,10
208,0.835,0.825,0.848,0.845,0.846,0.841,0.845,0.844,0.583692979941175,0.500660538787318,0.5,20,2,11
209,0.83,0.819,0.848,0.845,0.835,0.833,0.84,0.842,0.5497092778760131,0.5296429403264336,0.5,20,2,12
210,0.828,0.819,0.848,0.845,0.83,0.831,0.839,0.841,0.544844171341536,0.5290886696815879,0.5,20,2,13
211,0.832,0.826,0.848,0.845,0.841,0.841,0.844,0.847,0.5387118669365223,0.5025537217883136,0.5,20,2,14
212,0.839,0.834,0.848,0.845,0.842,0.841,0.841,0.839,0.5310206799694139,0.502391284317386,0.5,20,2,15
213,0.835,0.834,0.848,0.845,0.845,0.838,0.845,0.842,0.5070977319216108,0.4982113418826893,0.5,20,2,16
214,0.84,0.838,0.848,0.845,0.846,0.844,0.847,0.845,0.5094564170684384,0.4998102959743622,0.5,20,2,17
215,0.834,0.837,0.848,0.845,0.84,0.84,0.844,0.839,0.5027327107498284,0.4931924297795573,0.5,20,2,18
216,0.837,0.833,0.848,0.845,0.84,0.834,0.839,0.834,0.5190224902918115,0.5065684777299971,0.5,20,2,19
217,0.842,0.836,0.848,0.845,0.841,0.838,0.841,0.839,0.5259378640831278,0.5123987121831991,0.5,20,2,20
218,0.842,0.832,0.848,0.845,0.842,0.838,0.844,0.842,0.5286104085356416,0.49494767106778503,0.5,20,2,21
219,0.841,0.834,0.848,0.845,0.845,0.84,0.845,0.844,0.5217135764134366,0.49625540343755137,0.5,20,2,22
220,0.845,0.838,0.848,0.845,0.847,0.838,0.848,0.84,0.5242219334680734,0.5145930329193236,0.5,20,2,23
221,0.844,0.836,0.848,0.845,0.843,0.836,0.842,0.838,0.530198780179331,0.5182521838401013,0.5,20,2,24
222,0.846,0.838,0.848,0.845,0.841,0.835,0.842,0.838,0.5281540163100085,0.5171819509820215,0.5,20,2,25
