,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.692,0.607,0.5,0.5,0.588,0.488,0.5,0.5,0.75,1.0,0.5,20,29,3,0.5,0.67,0.5,0.636
1,0.746,0.669,0.5,0.5,0.716,0.457,0.5,0.5,0.8360327885637625,1.0,0.5,20,29,4,0.739,0.761,0.681,0.758
2,0.771,0.729,0.5,0.5,0.777,0.472,0.5,0.5,0.8214285714285714,1.0,0.5,20,29,5,0.797,0.786,0.747,0.779
3,0.814,0.729,0.5,0.5,0.809,0.76,0.5,0.5,1.0,1.0,0.5,20,29,6,0.76,0.737,0.738,0.755
4,0.829,0.77,0.5,0.5,0.833,0.799,0.5,0.5,1.0,1.0,0.5,20,29,7,0.818,0.773,0.797,0.776
5,0.835,0.805,0.5,0.5,0.834,0.816,0.5,0.5,1.0,1.0,0.5,20,29,8,0.828,0.767,0.807,0.769
6,0.825,0.801,0.5,0.5,0.827,0.819,0.5,0.5,1.0,1.0,0.5,20,29,9,0.819,0.777,0.801,0.785
7,0.822,0.793,0.5,0.5,0.821,0.81,0.5,0.5,1.0,1.0,0.5,20,29,10,0.821,0.772,0.803,0.784
8,0.828,0.782,0.5,0.5,0.834,0.815,0.5,0.5,1.0,1.0,0.5,20,29,11,0.824,0.778,0.806,0.798
9,0.835,0.823,0.5,0.5,0.84,0.841,0.5,0.5,1.0,1.0,0.5,20,29,12,0.831,0.794,0.821,0.824
10,0.836,0.836,0.5,0.5,0.843,0.838,0.5,0.5,1.0,1.0,0.5,20,29,13,0.829,0.839,0.824,0.842
11,0.823,0.825,0.5,0.5,0.821,0.824,0.5,0.5,1.0,1.0,0.5,20,29,14,0.81,0.819,0.808,0.821
12,0.826,0.821,0.5,0.5,0.829,0.819,0.5,0.5,1.0,1.0,0.5,20,29,15,0.803,0.822,0.8,0.818
13,0.833,0.827,0.5,0.5,0.844,0.823,0.5,0.5,1.0,1.0,0.5,20,29,16,0.827,0.83,0.82,0.83
14,0.835,0.822,0.5,0.5,0.83,0.817,0.5,0.5,1.0,1.0,0.5,20,29,17,0.825,0.818,0.818,0.815
15,0.834,0.821,0.5,0.5,0.836,0.822,0.5,0.5,1.0,1.0,0.5,20,29,18,0.825,0.818,0.818,0.814
16,0.831,0.823,0.5,0.5,0.835,0.817,0.5,0.5,1.0,1.0,0.5,20,29,19,0.826,0.818,0.819,0.814
17,0.833,0.824,0.5,0.5,0.838,0.824,0.5,0.5,1.0,1.0,0.5,20,29,20,0.831,0.818,0.824,0.814
18,0.832,0.825,0.5,0.5,0.836,0.828,0.5,0.5,1.0,1.0,0.5,20,29,21,0.833,0.828,0.826,0.825
19,0.834,0.833,0.5,0.5,0.839,0.839,0.5,0.5,1.0,1.0,0.5,20,29,22,0.832,0.832,0.825,0.83
20,0.826,0.824,0.5,0.5,0.834,0.831,0.5,0.5,1.0,1.0,0.5,20,29,23,0.816,0.826,0.811,0.823
21,0.822,0.82,0.5,0.5,0.825,0.827,0.5,0.5,1.0,1.0,0.5,20,29,24,0.814,0.825,0.809,0.825
22,0.833,0.826,0.5,0.5,0.834,0.835,0.5,0.5,1.0,1.0,0.5,20,29,25,0.823,0.828,0.818,0.825
23,0.835,0.83,0.5,0.5,0.836,0.839,0.5,0.5,1.0,1.0,0.5,20,29,26,0.825,0.828,0.82,0.825
24,0.836,0.835,0.5,0.5,0.844,0.842,0.5,0.5,1.0,1.0,0.5,20,29,27,0.828,0.831,0.822,0.826
25,0.835,0.833,0.5,0.5,0.844,0.844,0.5,0.5,1.0,1.0,0.5,20,29,28,0.826,0.83,0.82,0.825
26,0.835,0.831,0.5,0.5,0.837,0.835,0.5,0.5,1.0,1.0,0.5,20,29,29,0.826,0.826,0.82,0.824
27,0.832,0.833,0.5,0.5,0.83,0.832,0.5,0.5,1.0,1.0,0.5,20,29,30,0.832,0.823,0.826,0.823
28,0.831,0.832,0.5,0.5,0.83,0.833,0.5,0.5,1.0,1.0,0.5,20,29,31,0.831,0.823,0.825,0.823
29,0.835,0.833,0.5,0.5,0.831,0.832,0.5,0.5,1.0,1.0,0.5,20,29,32,0.831,0.823,0.826,0.823
30,0.839,0.839,0.5,0.5,0.84,0.839,0.5,0.5,1.0,1.0,0.5,20,29,33,0.831,0.823,0.826,0.823
31,0.839,0.837,0.5,0.5,0.842,0.836,0.5,0.5,1.0,1.0,0.5,20,29,34,0.831,0.823,0.826,0.823
32,0.839,0.837,0.5,0.5,0.836,0.832,0.5,0.5,1.0,1.0,0.5,20,29,35,0.831,0.823,0.826,0.823
33,0.842,0.833,0.5,0.5,0.84,0.831,0.5,0.5,1.0,1.0,0.5,20,29,36,0.826,0.826,0.821,0.824
34,0.846,0.843,0.5,0.5,0.846,0.846,0.5,0.5,1.0,1.0,0.5,20,29,37,0.825,0.831,0.82,0.826
35,0.848,0.849,0.5,0.5,0.849,0.846,0.5,0.5,1.0,1.0,0.5,20,29,38,0.828,0.837,0.823,0.831
36,0.849,0.85,0.5,0.5,0.845,0.846,0.5,0.5,1.0,1.0,0.5,20,29,39,0.828,0.837,0.823,0.831
37,0.842,0.843,0.5,0.5,0.841,0.841,0.5,0.5,1.0,1.0,0.5,20,29,40,0.828,0.834,0.823,0.831
38,0.842,0.843,0.5,0.5,0.839,0.842,0.5,0.5,1.0,1.0,0.5,20,29,41,0.83,0.837,0.825,0.835
39,0.842,0.845,0.5,0.5,0.842,0.843,0.5,0.5,1.0,1.0,0.5,20,29,42,0.829,0.837,0.825,0.836
