,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.837,0.512,0.627,0.619,0.851,0.498,0.841,0.829,0.5954915028125263,0.5,0.5,20,88,3,0.802,0.805,0.746,0.8
1,0.849,0.52,0.627,0.619,0.852,0.496,0.838,0.827,0.5672024125394343,0.5,0.5,20,88,4,0.818,0.81,0.746,0.8
2,0.836,0.811,0.627,0.619,0.844,0.829,0.835,0.813,0.5,0.5,0.5,20,88,5,0.826,0.828,0.746,0.8
3,0.843,0.803,0.627,0.619,0.842,0.829,0.838,0.821,0.5,0.5,0.5,20,88,6,0.844,0.828,0.746,0.8
4,0.845,0.841,0.627,0.619,0.838,0.843,0.839,0.834,0.5,0.5,0.5,20,88,7,0.848,0.836,0.746,0.8
5,0.843,0.843,0.627,0.619,0.838,0.839,0.824,0.825,0.5,0.5,0.5,20,88,8,0.834,0.845,0.746,0.801
6,0.843,0.847,0.627,0.62,0.833,0.836,0.823,0.829,0.5,0.5124693310498893,0.5,20,88,9,0.834,0.845,0.746,0.801
7,0.847,0.845,0.627,0.62,0.83,0.83,0.827,0.829,0.5,0.5112220154518621,0.5,20,88,10,0.834,0.845,0.746,0.801
8,0.836,0.83,0.627,0.62,0.82,0.821,0.815,0.815,0.5013033436292816,0.5052962078624491,0.5,20,88,11,0.838,0.84,0.745,0.8
9,0.843,0.839,0.627,0.62,0.838,0.835,0.83,0.825,0.5123392796264652,0.5110508080595207,0.5,20,88,12,0.838,0.837,0.745,0.801
10,0.839,0.837,0.627,0.62,0.847,0.825,0.836,0.817,0.5002948952871077,0.5227272727272727,0.5,20,88,13,0.838,0.841,0.745,0.801
11,0.841,0.835,0.627,0.62,0.849,0.825,0.835,0.818,0.5028041837022569,0.5006243569488285,0.5,20,88,14,0.836,0.841,0.745,0.801
12,0.841,0.836,0.627,0.62,0.848,0.825,0.836,0.819,0.5192307692307692,0.515267754915749,0.5,20,88,15,0.836,0.841,0.745,0.801
13,0.845,0.845,0.627,0.62,0.843,0.837,0.843,0.819,0.49000218483646485,0.5049301573151147,0.5,20,88,16,0.84,0.841,0.746,0.8
