,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.757,0.778,0.627,0.619,0.798,0.798,0.795,0.799,0.5,0.5,0.5,20,16,3,0.815,0.781,0.746,0.8
1,0.766,0.789,0.627,0.619,0.792,0.793,0.798,0.799,0.5,0.5,0.5,20,16,4,0.793,0.781,0.746,0.8
2,0.774,0.79,0.627,0.619,0.803,0.797,0.805,0.803,0.5,0.5,0.5,20,16,5,0.828,0.813,0.746,0.8
3,0.806,0.74,0.627,0.619,0.813,0.807,0.814,0.815,0.5199539941519462,0.49999999999999994,0.5,20,16,6,0.797,0.78,0.745,0.8
4,0.804,0.753,0.627,0.619,0.81,0.812,0.812,0.819,0.5240047177678573,0.5,0.5,20,16,7,0.785,0.78,0.745,0.8
5,0.811,0.808,0.627,0.619,0.814,0.816,0.808,0.812,0.5,0.5,0.5,20,16,8,0.776,0.78,0.745,0.8
6,0.81,0.798,0.627,0.619,0.815,0.813,0.816,0.815,0.5,0.5,0.5,20,16,9,0.779,0.782,0.745,0.8
7,0.811,0.791,0.627,0.619,0.819,0.805,0.824,0.815,0.5,0.46791758203138706,0.5,20,16,10,0.779,0.794,0.745,0.8
8,0.806,0.792,0.627,0.619,0.815,0.805,0.818,0.81,0.5000000000000001,0.471622120891615,0.5,20,16,11,0.782,0.801,0.745,0.8
9,0.819,0.802,0.627,0.619,0.828,0.82,0.824,0.816,0.5,0.5,0.5,20,16,12,0.82,0.799,0.745,0.8
10,0.815,0.795,0.627,0.619,0.825,0.818,0.824,0.816,0.5,0.5091433525763212,0.5,20,16,13,0.805,0.792,0.745,0.8
11,0.815,0.8,0.627,0.619,0.826,0.819,0.825,0.82,0.5,0.5094555083959567,0.5,20,16,14,0.807,0.792,0.745,0.8
12,0.823,0.808,0.627,0.62,0.828,0.821,0.828,0.821,0.5,0.5097220362716193,0.5,20,16,15,0.817,0.781,0.746,0.8
13,0.822,0.82,0.627,0.62,0.824,0.82,0.828,0.82,0.5008731593230565,0.5080843186499,0.5,20,16,16,0.817,0.788,0.746,0.8
14,0.827,0.824,0.627,0.62,0.827,0.82,0.828,0.819,0.5161060922752434,0.5092379704474121,0.5,20,16,17,0.817,0.803,0.746,0.8
15,0.828,0.824,0.627,0.62,0.819,0.819,0.825,0.815,0.515078425040564,0.508813654284237,0.5,20,16,18,0.822,0.803,0.746,0.8
16,0.831,0.821,0.627,0.62,0.82,0.823,0.827,0.822,0.5166666666666666,0.5157990896054968,0.5,20,16,19,0.822,0.804,0.746,0.8
17,0.834,0.82,0.627,0.62,0.821,0.823,0.829,0.824,0.5156250000000001,0.5148140174288722,0.5,20,16,20,0.822,0.805,0.746,0.8
18,0.836,0.823,0.627,0.62,0.823,0.825,0.83,0.826,0.5147058823529411,0.5146543930469092,0.5,20,16,21,0.829,0.805,0.745,0.8
19,0.826,0.816,0.627,0.62,0.814,0.821,0.818,0.818,0.5188556574862164,0.5142666321935234,0.5,20,16,22,0.824,0.806,0.745,0.8
20,0.816,0.807,0.627,0.62,0.815,0.82,0.815,0.815,0.5154434268375421,0.5039035241786116,0.5,20,16,23,0.822,0.805,0.745,0.8
21,0.815,0.804,0.627,0.62,0.815,0.816,0.815,0.814,0.513330906930481,0.5005890914994192,0.5,20,16,24,0.822,0.805,0.745,0.8
22,0.823,0.809,0.627,0.62,0.819,0.818,0.825,0.813,0.5120671749223464,0.499387010920215,0.5,20,16,25,0.821,0.806,0.745,0.8
23,0.837,0.82,0.627,0.62,0.828,0.822,0.835,0.821,0.5070222413187053,0.5114031307415482,0.5,20,16,26,0.814,0.793,0.745,0.8
24,0.834,0.822,0.627,0.62,0.825,0.824,0.835,0.824,0.503727228202058,0.5089050857744521,0.5,20,16,27,0.817,0.793,0.745,0.8
25,0.832,0.823,0.627,0.62,0.82,0.823,0.836,0.824,0.5155809082392995,0.5011267256974886,0.5,20,16,28,0.823,0.789,0.745,0.8
26,0.836,0.823,0.627,0.62,0.823,0.821,0.833,0.825,0.5047138492502348,0.5046502518794559,0.5,20,16,29,0.823,0.789,0.745,0.8
27,0.833,0.821,0.627,0.62,0.822,0.822,0.835,0.824,0.49348086961538484,0.5060662043000206,0.5,20,16,30,0.823,0.789,0.745,0.8
28,0.832,0.823,0.627,0.62,0.821,0.821,0.832,0.824,0.5133595318664366,0.5000240502364266,0.5,20,16,31,0.823,0.796,0.745,0.8
29,0.835,0.828,0.627,0.62,0.822,0.823,0.831,0.823,0.5097189693228772,0.5019273868976162,0.5,20,16,32,0.825,0.796,0.745,0.8
30,0.835,0.831,0.627,0.62,0.822,0.825,0.828,0.824,0.5103281751400892,0.5035361789935305,0.5,20,16,33,0.828,0.816,0.745,0.8
