,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.819,0.786,0.627,0.619,0.822,0.819,0.802,0.801,0.5,0.5,0.5,20,48,3,0.835,0.792,0.746,0.799
1,0.821,0.819,0.627,0.619,0.825,0.814,0.828,0.812,0.5,0.5,0.5,20,48,4,0.845,0.762,0.746,0.799
2,0.815,0.787,0.627,0.619,0.835,0.807,0.825,0.792,0.5299284715255979,0.5505102572168219,0.5,20,48,5,0.814,0.794,0.746,0.799
3,0.826,0.782,0.627,0.619,0.835,0.808,0.833,0.803,0.520980054225096,0.49999999999999994,0.5,20,48,6,0.823,0.792,0.746,0.799
4,0.821,0.798,0.627,0.619,0.835,0.815,0.834,0.814,0.5179491924311227,0.5339883099365212,0.5,20,48,7,0.817,0.792,0.746,0.799
5,0.83,0.799,0.627,0.619,0.837,0.813,0.836,0.816,0.5156865167015571,0.5,0.5,20,48,8,0.829,0.792,0.746,0.799
6,0.824,0.818,0.627,0.619,0.824,0.822,0.825,0.815,0.49999999999999994,0.49999999999999994,0.5,20,48,9,0.836,0.804,0.746,0.799
7,0.835,0.823,0.627,0.619,0.831,0.827,0.828,0.822,0.49999999999999994,0.49999999999999994,0.5,20,48,10,0.838,0.804,0.746,0.8
8,0.825,0.821,0.627,0.619,0.823,0.828,0.825,0.817,0.5,0.5,0.5,20,48,11,0.837,0.802,0.746,0.8
9,0.812,0.812,0.627,0.62,0.817,0.816,0.827,0.824,0.5,0.5,0.5,20,48,12,0.826,0.802,0.746,0.803
10,0.831,0.828,0.627,0.62,0.823,0.821,0.824,0.82,0.5,0.5,0.5,20,48,13,0.838,0.81,0.746,0.802
11,0.833,0.829,0.627,0.62,0.825,0.827,0.823,0.822,0.5,0.5,0.5,20,48,14,0.841,0.81,0.746,0.802
12,0.837,0.84,0.627,0.62,0.832,0.829,0.824,0.824,0.5,0.5,0.5,20,48,15,0.841,0.809,0.746,0.802
13,0.832,0.831,0.627,0.62,0.828,0.829,0.82,0.827,0.5,0.5,0.5,20,48,16,0.841,0.813,0.746,0.802
14,0.837,0.837,0.627,0.62,0.824,0.827,0.823,0.83,0.5,0.5,0.5,20,48,17,0.845,0.812,0.746,0.802
15,0.84,0.84,0.627,0.62,0.824,0.824,0.822,0.831,0.5,0.5,0.5,20,48,18,0.849,0.816,0.746,0.802
16,0.837,0.84,0.627,0.62,0.821,0.824,0.819,0.826,0.5,0.5007210391891996,0.5,20,48,19,0.848,0.816,0.746,0.802
17,0.84,0.841,0.627,0.62,0.822,0.827,0.818,0.826,0.5,0.5,0.5,20,48,20,0.848,0.816,0.746,0.802
18,0.837,0.845,0.627,0.62,0.825,0.83,0.821,0.829,0.5,0.5006461109694167,0.5,20,48,21,0.849,0.816,0.746,0.802
19,0.842,0.841,0.627,0.62,0.827,0.831,0.823,0.829,0.5043638600431632,0.5049766366717192,0.5,20,48,22,0.849,0.815,0.746,0.802
20,0.842,0.842,0.627,0.62,0.826,0.828,0.824,0.827,0.5053685933168037,0.5095517733925412,0.5,20,48,23,0.849,0.815,0.746,0.802
21,0.844,0.842,0.627,0.62,0.828,0.829,0.825,0.826,0.49886516748018017,0.5035284104814935,0.5,20,48,24,0.851,0.812,0.746,0.802
22,0.845,0.844,0.627,0.62,0.839,0.839,0.828,0.827,0.4851820294095166,0.4798914282934901,0.5,20,48,25,0.851,0.811,0.746,0.802
23,0.84,0.844,0.627,0.62,0.837,0.84,0.837,0.828,0.4873745719874216,0.4852224695288907,0.5,20,48,26,0.851,0.823,0.746,0.802
24,0.844,0.843,0.627,0.62,0.84,0.842,0.838,0.832,0.48534538228275426,0.4842577640877718,0.5,20,48,27,0.851,0.823,0.746,0.802
25,0.844,0.845,0.627,0.62,0.845,0.839,0.84,0.827,0.5008141630335945,0.4859410837368749,0.5,20,48,28,0.85,0.839,0.746,0.802
26,0.848,0.848,0.627,0.62,0.843,0.842,0.843,0.84,0.4981122721898802,0.4981122721898802,0.5,20,48,29,0.849,0.838,0.746,0.802
