,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.833,0.686,0.802,0.802,0.837,0.798,0.835,0.786,0.5,0.5,0.5,20,99,3,0.842,0.806,0.718,0.831
1,0.806,0.661,0.802,0.802,0.825,0.824,0.839,0.841,0.5106228044384036,0.5,0.5,20,99,4,0.816,0.83,0.718,0.831
2,0.805,0.805,0.802,0.802,0.82,0.82,0.828,0.829,0.5,0.5,0.5,20,99,5,0.829,0.815,0.718,0.831
3,0.803,0.804,0.802,0.802,0.819,0.822,0.847,0.846,0.5,0.5,0.5,20,99,6,0.826,0.834,0.718,0.831
4,0.799,0.803,0.802,0.802,0.82,0.822,0.847,0.847,0.5,0.5,0.5,20,99,7,0.829,0.834,0.718,0.831
5,0.773,0.777,0.802,0.802,0.809,0.812,0.821,0.823,0.5217334698658473,0.5227078989255758,0.5,20,99,8,0.83,0.817,0.718,0.831
6,0.814,0.809,0.802,0.802,0.831,0.819,0.846,0.824,0.5334350823990773,0.5174394609811803,0.5,20,99,9,0.832,0.832,0.718,0.831
7,0.838,0.808,0.802,0.802,0.845,0.818,0.845,0.82,0.53125,0.5295315599878083,0.5,20,99,10,0.826,0.83,0.719,0.831
8,0.835,0.817,0.802,0.802,0.845,0.82,0.846,0.821,0.5277777777777777,0.5152875874901097,0.5,20,99,11,0.828,0.83,0.719,0.831
9,0.838,0.817,0.802,0.802,0.845,0.82,0.845,0.819,0.525,0.5147133920722904,0.5,20,99,12,0.828,0.83,0.719,0.831
10,0.847,0.836,0.802,0.802,0.845,0.831,0.839,0.834,0.5227272727272728,0.4985457671105511,0.5,20,99,13,0.827,0.848,0.719,0.831
11,0.846,0.845,0.802,0.802,0.845,0.834,0.839,0.835,0.5208333333333334,0.502073519528992,0.5,20,99,14,0.827,0.847,0.719,0.831
12,0.844,0.843,0.802,0.802,0.841,0.833,0.841,0.838,0.5192307692307692,0.5024236404931215,0.5,20,99,15,0.84,0.846,0.719,0.831
13,0.84,0.846,0.802,0.802,0.844,0.838,0.84,0.84,0.48265076323760037,0.5026259345953801,0.5,20,99,16,0.84,0.846,0.719,0.831
14,0.844,0.842,0.802,0.802,0.844,0.837,0.839,0.84,0.501863620030161,0.501863620030161,0.5,20,99,17,0.841,0.848,0.719,0.831
15,0.841,0.848,0.802,0.802,0.849,0.842,0.841,0.841,0.48482761798450463,0.5081479064804612,0.5,20,99,18,0.836,0.845,0.719,0.831
16,0.841,0.85,0.801,0.802,0.846,0.842,0.84,0.842,0.48658660538792714,0.5085337045534009,0.5,20,99,19,0.834,0.845,0.719,0.831
17,0.842,0.846,0.801,0.802,0.846,0.841,0.84,0.837,0.4865193026178706,0.510115734793803,0.5,20,99,20,0.842,0.845,0.719,0.831
