,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
89,0.855,0.856,0.5,0.5,0.851,0.851,0.741,0.742,0.49964400124352426,0.49580705441721623,0.5,20,0,92
90,0.854,0.852,0.5,0.5,0.85,0.85,0.744,0.745,0.5036871689762233,0.495874193584179,0.5,20,0,93
91,0.855,0.855,0.5,0.5,0.85,0.849,0.746,0.748,0.5036320085272485,0.5,0.5,20,0,94
92,0.854,0.854,0.5,0.5,0.85,0.85,0.744,0.745,0.5017892504438817,0.49600230980479637,0.5,20,0,95
93,0.854,0.854,0.5,0.5,0.85,0.85,0.748,0.749,0.5017632861296635,0.49606347129058237,0.5,20,0,96
94,0.855,0.854,0.5,0.5,0.85,0.847,0.759,0.758,0.5015510907004123,0.5,0.5,20,0,97
95,0.854,0.855,0.5,0.5,0.85,0.848,0.753,0.754,0.5017135891249394,0.49618042200713625,0.5,20,0,98
96,0.854,0.853,0.5,0.5,0.849,0.847,0.758,0.758,0.503456399542124,0.5017415609956564,0.5,20,0,99
97,0.852,0.854,0.5,0.5,0.848,0.847,0.774,0.774,0.4981324822207034,0.5017558607193187,0.5,20,0,100
98,0.854,0.855,0.5,0.5,0.847,0.847,0.775,0.775,0.4981593564161424,0.4944519363145703,0.5,20,0,101
99,0.854,0.853,0.5,0.5,0.848,0.846,0.766,0.766,0.49627033551744937,0.4979904778289047,0.5,20,0,102
100,0.739,0.504,0.5,0.5,0.809,0.5,0.508,0.502,0.5,0.5,0.5,20,1,3
101,0.851,0.836,0.5,0.5,0.85,0.849,0.533,0.526,0.5,0.5,0.5,20,1,4
102,0.852,0.829,0.5,0.5,0.848,0.846,0.533,0.529,0.5,0.5,0.5,20,1,5
103,0.835,0.839,0.5,0.5,0.844,0.844,0.58,0.593,0.5,0.5,0.5,20,1,6
104,0.851,0.831,0.5,0.5,0.851,0.841,0.7,0.723,0.5,0.5,0.5,20,1,7
105,0.852,0.826,0.5,0.5,0.854,0.842,0.645,0.683,0.5313730334031141,0.5,0.5,20,1,8
106,0.848,0.816,0.5,0.5,0.854,0.845,0.599,0.639,0.5278640450004206,0.5,0.5,20,1,9
107,0.839,0.822,0.5,0.5,0.858,0.856,0.567,0.602,0.46933647798620387,0.5,0.5,20,1,10
108,0.836,0.83,0.5,0.5,0.859,0.851,0.538,0.552,0.43336801909774675,0.4674356757673869,0.5,20,1,11
109,0.838,0.834,0.5,0.5,0.858,0.856,0.556,0.567,0.4710420379031334,0.4710420379031334,0.5,20,1,12
110,0.838,0.831,0.5,0.5,0.857,0.855,0.555,0.576,0.4739437674177958,0.5,0.5,20,1,13
111,0.841,0.844,0.5,0.5,0.857,0.854,0.565,0.577,0.5,0.5,0.5,20,1,14
112,0.851,0.838,0.5,0.5,0.85,0.847,0.7,0.705,0.5,0.5,0.5,20,1,15
113,0.847,0.834,0.5,0.5,0.854,0.849,0.613,0.632,0.4757023710557905,0.5,0.5,20,1,16
114,0.837,0.832,0.5,0.5,0.852,0.851,0.571,0.592,0.4982578185700618,0.4748846975216084,0.5,20,1,17
115,0.839,0.837,0.5,0.5,0.853,0.851,0.56,0.584,0.4770967787641392,0.4770967787641392,0.5,20,1,18
116,0.846,0.838,0.5,0.5,0.854,0.851,0.576,0.592,0.47895573135161906,0.5,0.5,20,1,19
117,0.841,0.833,0.5,0.5,0.853,0.849,0.598,0.612,0.4805394418286025,0.5097302790856988,0.5,20,1,20
118,0.842,0.826,0.5,0.5,0.854,0.85,0.582,0.602,0.4988610419260798,0.481904497295086,0.5,20,1,21
119,0.842,0.828,0.5,0.5,0.854,0.849,0.614,0.636,0.498962651136545,0.4830929991676857,0.5,20,1,22
120,0.841,0.835,0.5,0.5,0.853,0.849,0.629,0.645,0.49905122998040025,0.4841369174493971,0.5,20,1,23
121,0.836,0.835,0.5,0.5,0.852,0.854,0.605,0.619,0.4991289172167762,0.4850609631012545,0.5,20,1,24
122,0.836,0.835,0.5,0.5,0.855,0.856,0.596,0.612,0.49838707999025184,0.49838707999025184,0.5,20,1,25
123,0.84,0.829,0.5,0.5,0.852,0.85,0.611,0.632,0.4985096737939064,0.4855536797267247,0.5,20,1,26
124,0.847,0.829,0.5,0.5,0.855,0.848,0.619,0.639,0.49861877399013654,0.5054617192682036,0.5,20,1,27
125,0.848,0.826,0.5,0.5,0.855,0.849,0.62,0.635,0.49871629449088667,0.5052159218894128,0.5,20,1,28
126,0.836,0.821,0.5,0.5,0.852,0.85,0.601,0.615,0.49880382090505065,0.4876235710081483,0.5,20,1,29
127,0.834,0.817,0.5,0.5,0.852,0.85,0.594,0.61,0.4983145875913596,0.4882289936444909,0.5,20,1,30
128,0.835,0.818,0.5,0.5,0.852,0.85,0.597,0.612,0.49842269723732496,0.4939834349442078,0.5,20,1,31
129,0.834,0.824,0.5,0.5,0.852,0.852,0.583,0.6,0.4985206971104318,0.4884970710675607,0.5,20,1,32
130,0.835,0.826,0.5,0.5,0.852,0.852,0.587,0.606,0.4986098131643034,0.4791666666666667,0.5,20,1,33
131,0.83,0.822,0.5,0.5,0.852,0.853,0.566,0.589,0.5130989959318684,0.4982440520923403,0.5,20,1,34
132,0.832,0.822,0.5,0.5,0.854,0.851,0.585,0.603,0.498344352707497,0.4892556049294348,0.5,20,1,35
133,0.838,0.822,0.5,0.5,0.856,0.847,0.598,0.621,0.49843626304754807,0.48852998644609513,0.5,20,1,36
134,0.84,0.834,0.5,0.5,0.854,0.851,0.62,0.639,0.4932906514197897,0.4935775995035918,0.5,20,1,37
135,0.847,0.834,0.5,0.5,0.852,0.849,0.636,0.657,0.4888154056457851,0.4989539703172465,0.5,20,1,38
136,0.845,0.837,0.5,0.5,0.854,0.85,0.632,0.654,0.4892445365674977,0.48932685998619574,0.5,20,1,39
137,0.839,0.832,0.5,0.5,0.853,0.849,0.644,0.664,0.48499326375442764,0.48535670318406865,0.5,20,1,40
138,0.847,0.83,0.5,0.5,0.854,0.846,0.647,0.665,0.4901073774445083,0.5037505624517474,0.5,20,1,41
139,0.846,0.831,0.5,0.5,0.854,0.847,0.659,0.675,0.48610500016588554,0.508644318644946,0.5,20,1,42
140,0.847,0.84,0.5,0.5,0.856,0.85,0.643,0.658,0.4816718644622321,0.5038089784228887,0.5,20,1,43
141,0.847,0.839,0.5,0.5,0.855,0.849,0.635,0.65,0.49935205976328867,0.49981550428042987,0.5,20,1,44
142,0.846,0.839,0.5,0.5,0.854,0.849,0.665,0.678,0.49525763654200483,0.5036280447268796,0.5,20,1,45
143,0.846,0.839,0.5,0.5,0.854,0.848,0.687,0.695,0.478691274062979,0.49976314521610543,0.5,20,1,46
144,0.844,0.836,0.5,0.5,0.852,0.849,0.68,0.692,0.47568065383347746,0.4997731395591083,0.5,20,1,47
145,0.843,0.842,0.5,0.5,0.853,0.851,0.637,0.653,0.4794588120657425,0.4996730595977854,0.5,20,1,48
146,0.839,0.843,0.5,0.5,0.853,0.851,0.657,0.671,0.4801002944788084,0.49968632322010975,0.5,20,1,49
147,0.843,0.838,0.5,0.5,0.854,0.851,0.644,0.66,0.4876471526283137,0.4995972603321837,0.5,20,1,50
148,0.844,0.844,0.5,0.5,0.852,0.85,0.665,0.68,0.4805771464933213,0.49961300216862337,0.5,20,1,51
149,0.845,0.843,0.5,0.5,0.854,0.851,0.66,0.673,0.49214990578804463,0.4996278369125099,0.5,20,1,52
150,0.844,0.843,0.5,0.5,0.854,0.851,0.642,0.658,0.4919917583303731,0.4995508429626875,0.5,20,1,53
151,0.845,0.845,0.5,0.5,0.854,0.851,0.644,0.657,0.48903911187972793,0.4995674727537729,0.5,20,1,54
152,0.844,0.846,0.5,0.5,0.854,0.851,0.651,0.665,0.4893411932344087,0.5,0.5,20,1,55
153,0.847,0.845,0.5,0.5,0.852,0.854,0.659,0.673,0.48962729470571376,0.5096856559440373,0.5,20,1,56
154,0.846,0.844,0.5,0.5,0.855,0.853,0.661,0.678,0.4898986439836422,0.5094396571785814,0.5,20,1,57
155,0.847,0.845,0.5,0.5,0.853,0.854,0.654,0.665,0.48980056723743703,0.5094066019424209,0.5,20,1,58
156,0.85,0.854,0.5,0.5,0.856,0.853,0.655,0.666,0.496961558881744,0.5026521085996267,0.5,20,1,59
157,0.853,0.854,0.5,0.5,0.854,0.852,0.66,0.667,0.4970355136424661,0.4995821724101729,0.5,20,1,60
158,0.85,0.854,0.5,0.5,0.855,0.852,0.664,0.672,0.49710590760536516,0.49959579601716914,0.5,20,1,61
159,0.848,0.856,0.5,0.5,0.855,0.852,0.654,0.664,0.49713504806207476,0.49947739686832715,0.5,20,1,62
160,0.848,0.855,0.5,0.5,0.855,0.852,0.657,0.665,0.4972012639747552,0.49949392660706426,0.5,20,1,63
161,0.849,0.856,0.5,0.5,0.856,0.852,0.666,0.67,0.4911068701235301,0.5051040549338109,0.5,20,1,64
162,0.851,0.856,0.5,0.5,0.854,0.853,0.695,0.702,0.49732478041876194,0.49952471439943646,0.5,20,1,65
163,0.851,0.855,0.5,0.5,0.855,0.853,0.701,0.708,0.4973824751808896,0.49953906390880465,0.5,20,1,66
164,0.851,0.855,0.5,0.5,0.854,0.854,0.727,0.733,0.49743769528413617,0.49955277245078267,0.5,20,1,67
165,0.855,0.857,0.5,0.5,0.853,0.852,0.738,0.743,0.49470936832633117,0.4995658776844589,0.5,20,1,68
166,0.852,0.853,0.5,0.5,0.853,0.852,0.731,0.736,0.49754132677786544,0.4995784145400771,0.5,20,1,69
167,0.853,0.856,0.5,0.5,0.853,0.852,0.738,0.743,0.49759001447898804,0.49959041545318944,0.5,20,1,70
168,0.853,0.857,0.5,0.5,0.852,0.853,0.737,0.744,0.4922336450677639,0.4997018484330419,0.5,20,1,71
169,0.853,0.857,0.5,0.5,0.853,0.852,0.737,0.74,0.4923901581067645,0.4997100888086024,0.5,20,1,72
170,0.854,0.856,0.5,0.5,0.852,0.853,0.738,0.746,0.49737310419509745,0.5045019890760105,0.5,20,1,73
171,0.853,0.857,0.5,0.5,0.852,0.852,0.749,0.76,0.49020150187874334,0.49972557620712577,0.5,20,1,74
172,0.854,0.855,0.5,0.5,0.853,0.852,0.746,0.757,0.49503757385174396,0.5043390863238308,0.5,20,1,75
173,0.856,0.855,0.5,0.5,0.853,0.852,0.769,0.76,0.49513090019165534,0.4997398542479961,0.5,20,1,76
174,0.855,0.857,0.5,0.5,0.853,0.852,0.77,0.765,0.4952208423572313,0.5018403660680814,0.5,20,1,77
175,0.854,0.857,0.5,0.5,0.854,0.852,0.767,0.763,0.4953075794564664,0.5041161845523161,0.5,20,1,78
176,0.852,0.857,0.5,0.5,0.854,0.851,0.758,0.764,0.49523364112347,0.5082903739297923,0.5,20,1,79
177,0.851,0.855,0.5,0.5,0.853,0.853,0.735,0.735,0.49307280211423943,0.49968666758805924,0.5,20,1,80
178,0.852,0.858,0.5,0.5,0.854,0.852,0.732,0.736,0.49319746667077546,0.4996943764139294,0.5,20,1,81
179,0.853,0.856,0.5,0.5,0.853,0.853,0.716,0.72,0.49318075914669823,0.5039211946092832,0.5,20,1,82
180,0.852,0.858,0.5,0.5,0.853,0.855,0.704,0.705,0.5038231996982312,0.5080432710021568,0.5,20,1,83
181,0.851,0.855,0.5,0.5,0.855,0.854,0.697,0.701,0.4975145310580914,0.5120208048955552,0.5,20,1,84
182,0.851,0.856,0.5,0.5,0.856,0.853,0.714,0.72,0.4975590147538964,0.5077799277134513,0.5,20,1,85
183,0.851,0.857,0.5,0.5,0.855,0.852,0.713,0.719,0.49760199378287645,0.5076548029396956,0.5,20,1,86
184,0.851,0.856,0.5,0.5,0.854,0.852,0.718,0.723,0.4976435418565387,0.5075337539704872,0.5,20,1,87
185,0.855,0.855,0.5,0.5,0.853,0.851,0.721,0.726,0.5019270279889992,0.5035301553567223,0.5,20,1,88
186,0.854,0.855,0.5,0.5,0.852,0.851,0.728,0.73,0.49772261685341435,0.4996194822758086,0.5,20,1,89
187,0.853,0.856,0.5,0.5,0.854,0.852,0.717,0.72,0.4976817775650212,0.5033948553978566,0.5,20,1,90
188,0.854,0.858,0.5,0.5,0.851,0.852,0.735,0.739,0.49963609878832005,0.4957377283449363,0.5,20,1,91
189,0.855,0.854,0.5,0.5,0.851,0.85,0.741,0.745,0.5037440607233391,0.49580705441721623,0.5,20,1,92
190,0.854,0.855,0.5,0.5,0.85,0.85,0.742,0.745,0.5036871689762233,0.495874193584179,0.5,20,1,93
191,0.855,0.855,0.5,0.5,0.851,0.85,0.74,0.743,0.5036320085272485,0.4959392470291126,0.5,20,1,94
192,0.855,0.855,0.5,0.5,0.851,0.85,0.744,0.745,0.5017892504438817,0.49600230980479637,0.5,20,1,95
193,0.854,0.854,0.5,0.5,0.85,0.848,0.751,0.751,0.5015723630420957,0.49606347129058237,0.5,20,1,96
194,0.855,0.856,0.5,0.5,0.85,0.85,0.748,0.749,0.5034761531881917,0.4961228156091658,0.5,20,1,97
195,0.855,0.853,0.5,0.5,0.85,0.847,0.755,0.753,0.5035060167425389,0.5017668800840471,0.5,20,1,98
196,0.854,0.854,0.5,0.5,0.848,0.846,0.768,0.765,0.4981048214958702,0.5,0.5,20,1,99
197,0.855,0.855,0.5,0.5,0.848,0.846,0.768,0.769,0.4981324822207034,0.4943703329746556,0.5,20,1,100
198,0.854,0.853,0.5,0.5,0.849,0.847,0.762,0.76,0.49621517749702637,0.4943368528582097,0.5,20,1,101
199,0.855,0.852,0.5,0.5,0.849,0.847,0.751,0.753,0.49627033551744937,0.4944190799820749,0.5,20,1,102
200,0.848,0.721,0.5,0.5,0.846,0.503,0.536,0.554,0.5665523982386342,0.5,0.5,20,2,3
201,0.847,0.811,0.5,0.5,0.85,0.85,0.555,0.551,0.5,0.5,0.5,20,2,4
202,0.841,0.838,0.5,0.5,0.846,0.843,0.649,0.667,0.5,0.5,0.5,20,2,5
203,0.845,0.835,0.5,0.5,0.854,0.839,0.72,0.737,0.5,0.5,0.5,20,2,6
204,0.844,0.813,0.5,0.5,0.854,0.844,0.676,0.718,0.5358983848622454,0.5,0.5,20,2,7
205,0.841,0.793,0.5,0.5,0.857,0.845,0.637,0.685,0.5313730334031141,0.5,0.5,20,2,8
206,0.834,0.815,0.5,0.5,0.856,0.853,0.635,0.689,0.46512107803763925,0.5,0.5,20,2,9
207,0.831,0.83,0.5,0.5,0.856,0.853,0.544,0.568,0.4628393430853955,0.5,0.5,20,2,10
208,0.833,0.827,0.5,0.5,0.857,0.856,0.618,0.625,0.4674356757673869,0.5,0.5,20,2,11
209,0.835,0.828,0.5,0.5,0.858,0.853,0.566,0.596,0.4710420379031334,0.5,0.5,20,2,12
210,0.84,0.839,0.5,0.5,0.857,0.854,0.547,0.569,0.5,0.5,0.5,20,2,13
211,0.839,0.84,0.5,0.5,0.851,0.848,0.637,0.647,0.5,0.5,0.5,20,2,14
212,0.839,0.839,0.5,0.5,0.852,0.85,0.562,0.583,0.47312899186852236,0.47312899186852236,0.5,20,2,15
213,0.833,0.834,0.5,0.5,0.852,0.85,0.537,0.543,0.4980314655501742,0.486104617553048,0.5,20,2,16
214,0.839,0.839,0.5,0.5,0.851,0.848,0.536,0.543,0.4748846975216084,0.48744234876080417,0.5,20,2,17
215,0.839,0.838,0.5,0.5,0.854,0.852,0.542,0.554,0.4770967787641392,0.4770967787641392,0.5,20,2,18
216,0.842,0.833,0.5,0.5,0.853,0.85,0.554,0.573,0.47895573135161906,0.47895573135161906,0.5,20,2,19
217,0.84,0.828,0.5,0.5,0.854,0.849,0.543,0.559,0.5084748799540187,0.4902697209143012,0.5,20,2,20
218,0.839,0.832,0.5,0.5,0.851,0.85,0.571,0.591,0.4988610419260798,0.481904497295086,0.5,20,2,21
219,0.841,0.836,0.5,0.5,0.853,0.853,0.586,0.604,0.498962651136545,0.4830929991676857,0.5,20,2,22
220,0.836,0.838,0.5,0.5,0.852,0.852,0.562,0.581,0.49905122998040025,0.4920684587246985,0.5,20,2,23
221,0.834,0.838,0.5,0.5,0.854,0.856,0.559,0.576,0.49824866502855214,0.49187605317265376,0.5,20,2,24
222,0.838,0.83,0.5,0.5,0.852,0.854,0.578,0.592,0.49838707999025184,0.48470465549875036,0.5,20,2,25
223,0.847,0.83,0.5,0.5,0.855,0.848,0.588,0.603,0.4985096737939064,0.5057333918566922,0.5,20,2,26
224,0.848,0.826,0.5,0.5,0.855,0.85,0.589,0.606,0.49861877399013654,0.5054617192682036,0.5,20,2,27
225,0.836,0.823,0.5,0.5,0.852,0.851,0.569,0.589,0.49871629449088667,0.47500000000000003,0.5,20,2,28
226,0.83,0.819,0.5,0.5,0.852,0.853,0.566,0.587,0.49819492232270457,0.49819492232270457,0.5,20,2,29
227,0.833,0.824,0.5,0.5,0.852,0.852,0.571,0.592,0.4983145875913596,0.4761904761904762,0.5,20,2,30
228,0.831,0.826,0.5,0.5,0.852,0.851,0.556,0.573,0.49842269723732496,0.48796686988841564,0.5,20,2,31
