,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.834,0.579,0.627,0.619,0.818,0.835,0.822,0.825,0.5120725100455308,0.5,0.5,20,18,3,0.794,0.795,0.746,0.799
1,0.838,0.598,0.627,0.619,0.832,0.807,0.819,0.825,0.5,0.553859521970369,0.5,20,18,4,0.836,0.725,0.745,0.8
2,0.834,0.776,0.627,0.619,0.818,0.823,0.806,0.806,0.5,0.5,0.5,20,18,5,0.83,0.816,0.745,0.8
3,0.836,0.775,0.627,0.619,0.829,0.831,0.811,0.805,0.5,0.5264705232484159,0.5,20,18,6,0.818,0.796,0.745,0.8
4,0.835,0.812,0.627,0.619,0.83,0.821,0.831,0.821,0.5,0.5,0.5,20,18,7,0.818,0.788,0.745,0.799
5,0.823,0.785,0.627,0.619,0.833,0.815,0.83,0.818,0.5,0.5,0.5,20,18,8,0.806,0.797,0.745,0.799
6,0.819,0.801,0.627,0.619,0.826,0.818,0.826,0.816,0.5,0.5,0.5,20,18,9,0.808,0.803,0.745,0.8
7,0.834,0.81,0.627,0.619,0.835,0.825,0.83,0.818,0.5,0.5015165430367976,0.5,20,18,10,0.831,0.803,0.745,0.799
8,0.821,0.809,0.627,0.619,0.834,0.828,0.831,0.824,0.5000000000000001,0.5141889395541925,0.5,20,18,11,0.82,0.781,0.745,0.8
9,0.822,0.816,0.627,0.619,0.833,0.828,0.835,0.825,0.5,0.5127235200019897,0.5,20,18,12,0.823,0.781,0.745,0.8
10,0.83,0.822,0.627,0.619,0.834,0.833,0.834,0.83,0.515928049124065,0.5218681692737026,0.5,20,18,13,0.837,0.777,0.746,0.799
11,0.826,0.826,0.627,0.62,0.831,0.825,0.827,0.821,0.5211009163874879,0.5200059665897006,0.5,20,18,14,0.837,0.777,0.746,0.799
12,0.832,0.829,0.627,0.62,0.827,0.822,0.83,0.819,0.5284073805236901,0.5204103534545984,0.5,20,18,15,0.837,0.779,0.746,0.799
13,0.835,0.83,0.627,0.62,0.822,0.824,0.826,0.817,0.5235771947648791,0.5204884353625314,0.5,20,18,16,0.838,0.803,0.746,0.799
14,0.834,0.828,0.627,0.62,0.819,0.827,0.825,0.821,0.5277266017899958,0.526718200032934,0.5,20,18,17,0.838,0.805,0.746,0.8
15,0.838,0.829,0.627,0.62,0.819,0.826,0.824,0.824,0.5257615649754093,0.5081302029275254,0.5,20,18,18,0.84,0.805,0.746,0.8
16,0.841,0.836,0.627,0.62,0.829,0.826,0.83,0.827,0.5084475212597129,0.5075771658259803,0.5,20,18,19,0.836,0.801,0.745,0.8
17,0.828,0.822,0.627,0.62,0.815,0.825,0.818,0.82,0.5157487118298645,0.5254717567687034,0.5,20,18,20,0.821,0.808,0.745,0.799
18,0.819,0.816,0.627,0.62,0.814,0.821,0.809,0.817,0.5293219657964986,0.5163903591967114,0.5,20,18,21,0.819,0.801,0.745,0.799
19,0.82,0.81,0.627,0.62,0.818,0.82,0.813,0.814,0.5162802556878743,0.5014039347088157,0.5,20,18,22,0.819,0.801,0.745,0.799
20,0.829,0.81,0.627,0.62,0.82,0.818,0.824,0.813,0.5134159181703053,0.5000000000000001,0.5,20,18,23,0.818,0.8,0.745,0.799
21,0.836,0.817,0.627,0.62,0.831,0.827,0.831,0.821,0.5000000000000001,0.5271574063734896,0.5,20,18,24,0.812,0.8,0.745,0.8
22,0.838,0.817,0.627,0.62,0.83,0.826,0.831,0.822,0.4979650460953343,0.5213105204599497,0.5,20,18,25,0.816,0.8,0.745,0.8
23,0.835,0.825,0.627,0.62,0.824,0.826,0.83,0.827,0.5181344518436917,0.5120611538675013,0.5,20,18,26,0.82,0.805,0.745,0.8
24,0.834,0.823,0.627,0.62,0.827,0.825,0.836,0.826,0.5172247933673721,0.5126796222746476,0.5,20,18,27,0.82,0.805,0.745,0.8
25,0.833,0.824,0.627,0.62,0.825,0.826,0.841,0.825,0.5066525985796564,0.5144458124571977,0.5,20,18,28,0.82,0.805,0.745,0.799
26,0.835,0.823,0.627,0.62,0.823,0.825,0.835,0.824,0.5158039049465621,0.5064436665437156,0.5,20,18,29,0.82,0.803,0.745,0.8
27,0.835,0.835,0.627,0.62,0.824,0.825,0.831,0.824,0.5127566124737857,0.5077197315607754,0.5,20,18,30,0.822,0.803,0.745,0.8
28,0.836,0.835,0.627,0.62,0.825,0.825,0.831,0.826,0.5158766059101841,0.5120425477838659,0.5,20,18,31,0.825,0.82,0.745,0.8
29,0.833,0.824,0.627,0.62,0.82,0.827,0.822,0.819,0.5137822191831516,0.5120258659701076,0.5,20,18,32,0.81,0.817,0.745,0.799
30,0.833,0.825,0.627,0.62,0.822,0.825,0.825,0.822,0.5127153894196752,0.5040371549587097,0.5,20,18,33,0.814,0.816,0.745,0.8
31,0.834,0.826,0.627,0.62,0.825,0.826,0.831,0.824,0.5141530090674986,0.5035688821005089,0.5,20,18,34,0.818,0.822,0.745,0.799
32,0.834,0.822,0.627,0.62,0.829,0.825,0.834,0.824,0.5063260461132838,0.5044321377966741,0.5,20,18,35,0.816,0.817,0.745,0.799
33,0.834,0.822,0.627,0.62,0.826,0.824,0.829,0.827,0.5056385785595752,0.5042065970916043,0.5,20,18,36,0.816,0.817,0.745,0.799
34,0.836,0.823,0.627,0.62,0.827,0.825,0.832,0.824,0.49713404635884134,0.5044976167986721,0.5,20,18,37,0.816,0.817,0.745,0.799
35,0.835,0.823,0.627,0.62,0.828,0.826,0.83,0.824,0.4979854091541724,0.5043430711618392,0.5,20,18,38,0.818,0.817,0.745,0.799
36,0.835,0.823,0.627,0.62,0.824,0.827,0.844,0.823,0.5092831542469887,0.5030327320972886,0.5,20,18,39,0.823,0.814,0.745,0.799
37,0.835,0.83,0.627,0.62,0.826,0.826,0.845,0.825,0.5089923124656486,0.5044788302518417,0.5,20,18,40,0.825,0.819,0.745,0.8
38,0.834,0.828,0.627,0.62,0.824,0.825,0.83,0.826,0.5079487615112119,0.5027992091689016,0.5,20,18,41,0.824,0.819,0.745,0.8
39,0.834,0.831,0.627,0.62,0.819,0.822,0.827,0.825,0.5062267841805347,0.49876712802642276,0.5,20,18,42,0.824,0.819,0.745,0.803
40,0.835,0.834,0.627,0.62,0.824,0.824,0.835,0.824,0.5063474657076312,0.5009033943690927,0.5,20,18,43,0.827,0.822,0.745,0.802
41,0.834,0.836,0.627,0.62,0.824,0.824,0.844,0.827,0.5065328300038681,0.501238996266548,0.5,20,18,44,0.827,0.822,0.745,0.802
42,0.838,0.836,0.627,0.62,0.826,0.826,0.84,0.838,0.5010489526984321,0.49733929922021564,0.5,20,18,45,0.827,0.822,0.745,0.802
43,0.837,0.835,0.627,0.62,0.826,0.826,0.83,0.826,0.5082266859539526,0.5027291659040928,0.5,20,18,46,0.827,0.82,0.745,0.802
44,0.838,0.831,0.627,0.62,0.825,0.825,0.824,0.827,0.5026843340321481,0.5039903165122004,0.5,20,18,47,0.827,0.82,0.745,0.802
45,0.835,0.831,0.627,0.62,0.824,0.827,0.825,0.826,0.5039228207881965,0.5068567660422245,0.5,20,18,48,0.833,0.82,0.745,0.802
46,0.832,0.833,0.627,0.62,0.823,0.825,0.825,0.826,0.5047920994352826,0.5070230769974758,0.5,20,18,49,0.833,0.82,0.745,0.802
47,0.834,0.835,0.627,0.62,0.824,0.825,0.825,0.826,0.5049739596327258,0.5068200042708805,0.5,20,18,50,0.833,0.82,0.745,0.802
48,0.84,0.835,0.627,0.62,0.827,0.827,0.826,0.826,0.5045504293859394,0.5069796801908959,0.5,20,18,51,0.833,0.82,0.745,0.802
49,0.845,0.833,0.627,0.62,0.827,0.827,0.826,0.825,0.5044475892324556,0.5076446983318699,0.5,20,18,52,0.833,0.82,0.745,0.802
50,0.843,0.833,0.627,0.62,0.828,0.826,0.829,0.824,0.5046170488937844,0.5097319595702359,0.5,20,18,53,0.833,0.82,0.745,0.802
51,0.845,0.836,0.627,0.62,0.828,0.827,0.829,0.826,0.5028314526909574,0.5070456888209263,0.5,20,18,54,0.828,0.824,0.745,0.802
52,0.843,0.843,0.627,0.62,0.83,0.832,0.83,0.826,0.5066266850065765,0.5109599363446721,0.5,20,18,55,0.827,0.821,0.745,0.802
53,0.842,0.844,0.627,0.62,0.837,0.833,0.83,0.827,0.5115848889346193,0.5079309996047943,0.5,20,18,56,0.831,0.822,0.745,0.802
54,0.843,0.846,0.627,0.62,0.839,0.834,0.831,0.827,0.512411653651557,0.5080338832504303,0.5,20,18,57,0.831,0.822,0.745,0.802
55,0.848,0.84,0.627,0.62,0.843,0.836,0.831,0.825,0.5131283894808817,0.5101194672508083,0.5,20,18,58,0.833,0.82,0.745,0.802
56,0.845,0.846,0.627,0.62,0.843,0.841,0.832,0.827,0.5097990292326227,0.5048453052361169,0.5,20,18,59,0.836,0.824,0.745,0.802
57,0.845,0.846,0.627,0.62,0.843,0.844,0.833,0.828,0.5057841940808342,0.5057598133731498,0.5,20,18,60,0.836,0.824,0.745,0.802
58,0.842,0.844,0.627,0.62,0.841,0.844,0.832,0.828,0.49474694690566634,0.49975613621351067,0.5,20,18,61,0.836,0.831,0.746,0.802
59,0.848,0.847,0.627,0.62,0.842,0.844,0.835,0.83,0.5049090741651305,0.4986778680999497,0.5,20,18,62,0.831,0.829,0.747,0.802
60,0.849,0.848,0.627,0.62,0.842,0.844,0.832,0.827,0.5032999854483676,0.5094387166128295,0.5,20,18,63,0.83,0.829,0.747,0.802
61,0.846,0.847,0.627,0.62,0.843,0.844,0.832,0.828,0.504231543540387,0.5049663609561679,0.5,20,18,64,0.83,0.828,0.747,0.802
62,0.845,0.846,0.627,0.62,0.843,0.843,0.83,0.828,0.5041703629800319,0.504669977523218,0.5,20,18,65,0.83,0.828,0.747,0.802
63,0.849,0.849,0.627,0.62,0.841,0.841,0.828,0.827,0.5061374139341919,0.5061544216971834,0.5,20,18,66,0.83,0.825,0.747,0.802
64,0.849,0.849,0.627,0.62,0.843,0.843,0.828,0.828,0.5047612873082871,0.50429619638267,0.5,20,18,67,0.829,0.828,0.747,0.802
65,0.849,0.849,0.627,0.62,0.843,0.842,0.828,0.828,0.5046949711273958,0.5046949711273958,0.5,20,18,68,0.829,0.828,0.747,0.802
66,0.849,0.847,0.627,0.62,0.843,0.84,0.83,0.828,0.5024289307762645,0.5046450256137724,0.5,20,18,69,0.829,0.828,0.747,0.802
67,0.848,0.847,0.627,0.621,0.843,0.84,0.831,0.827,0.502573613880474,0.5047821006620563,0.5,20,18,70,0.829,0.828,0.747,0.802
68,0.844,0.843,0.627,0.62,0.842,0.843,0.832,0.825,0.49691280046131414,0.49603223769848837,0.5,20,18,71,0.828,0.836,0.747,0.802
69,0.845,0.843,0.627,0.621,0.843,0.841,0.831,0.826,0.49574585525730586,0.5010939336434844,0.5,20,18,72,0.828,0.836,0.747,0.802
70,0.845,0.841,0.627,0.621,0.843,0.841,0.83,0.826,0.4962919886148854,0.5013141060259417,0.5,20,18,73,0.83,0.836,0.747,0.802
71,0.845,0.841,0.627,0.621,0.843,0.841,0.83,0.826,0.49659234860044565,0.5017412329239538,0.5,20,18,74,0.83,0.836,0.747,0.802
72,0.845,0.841,0.627,0.621,0.842,0.841,0.832,0.826,0.49488794750648835,0.49690477466165095,0.5,20,18,75,0.83,0.836,0.747,0.802
73,0.844,0.843,0.627,0.621,0.843,0.841,0.832,0.826,0.49885010335340196,0.49696937941322583,0.5,20,18,76,0.83,0.836,0.747,0.802
74,0.848,0.843,0.627,0.621,0.843,0.84,0.828,0.827,0.5022973314684048,0.50443273832364,0.5,20,18,77,0.826,0.836,0.747,0.802
75,0.85,0.845,0.627,0.621,0.843,0.84,0.829,0.827,0.5023219209058523,0.5038072923968158,0.5,20,18,78,0.829,0.837,0.747,0.802
76,0.85,0.848,0.627,0.621,0.841,0.84,0.828,0.828,0.5021000962301074,0.5035331575365125,0.5,20,18,79,0.829,0.837,0.747,0.801
77,0.85,0.848,0.627,0.621,0.841,0.841,0.829,0.828,0.5024421141766349,0.5038453766146828,0.5,20,18,80,0.829,0.837,0.747,0.802
78,0.846,0.844,0.627,0.621,0.838,0.838,0.827,0.828,0.5017670220375035,0.5019574790565957,0.5,20,18,81,0.828,0.834,0.746,0.802
