,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.68,0.734,0.5,0.5,0.762,0.8,0.524,0.5,1.0,1.0,0.5,20,35,3,0.5,0.789,0.5,0.804
1,0.729,0.678,0.5,0.5,0.778,0.812,0.5,0.5,1.0,1.0,0.5,20,35,4,0.81,0.789,0.715,0.808
2,0.68,0.591,0.5,0.5,0.761,0.802,0.5,0.5,1.0,1.0,0.5,20,35,5,0.797,0.781,0.706,0.798
3,0.794,0.677,0.5,0.5,0.809,0.652,0.5,0.5,0.8535520870058878,1.0,0.5,20,35,6,0.831,0.784,0.787,0.815
4,0.818,0.806,0.5,0.5,0.823,0.701,0.5,0.5,0.8420816148942314,1.0,0.5,20,35,7,0.832,0.805,0.804,0.815
5,0.795,0.801,0.5,0.5,0.793,0.791,0.5,0.603,1.0,1.0,0.5,20,35,8,0.839,0.788,0.815,0.794
6,0.804,0.806,0.5,0.5,0.804,0.809,0.5,0.513,1.0,1.0,0.5,20,35,9,0.839,0.795,0.823,0.799
7,0.811,0.823,0.5,0.5,0.82,0.826,0.5,0.5,1.0,1.0,0.5,20,35,10,0.84,0.82,0.828,0.818
8,0.812,0.808,0.5,0.5,0.825,0.827,0.5,0.5,1.0,1.0,0.5,20,35,11,0.815,0.824,0.806,0.819
9,0.81,0.807,0.5,0.5,0.829,0.828,0.5,0.5,1.0,1.0,0.5,20,35,12,0.817,0.823,0.808,0.819
10,0.809,0.811,0.5,0.5,0.827,0.826,0.5,0.5,1.0,1.0,0.5,20,35,13,0.82,0.812,0.811,0.81
11,0.814,0.815,0.5,0.5,0.83,0.83,0.5,0.5,1.0,1.0,0.5,20,35,14,0.823,0.815,0.819,0.812
12,0.812,0.809,0.5,0.5,0.825,0.828,0.5,0.5,1.0,1.0,0.5,20,35,15,0.825,0.817,0.821,0.817
13,0.818,0.821,0.5,0.5,0.838,0.834,0.5,0.5,1.0,1.0,0.5,20,35,16,0.835,0.821,0.829,0.817
14,0.813,0.816,0.5,0.5,0.824,0.827,0.5,0.5,1.0,1.0,0.5,20,35,17,0.83,0.807,0.826,0.803
15,0.808,0.816,0.5,0.5,0.811,0.815,0.5,0.538,1.0,1.0,0.5,20,35,18,0.82,0.807,0.816,0.803
16,0.819,0.82,0.5,0.5,0.825,0.825,0.5,0.522,1.0,1.0,0.5,20,35,19,0.824,0.823,0.82,0.816
17,0.819,0.819,0.5,0.5,0.829,0.834,0.5,0.513,1.0,1.0,0.5,20,35,20,0.83,0.822,0.826,0.819
18,0.825,0.827,0.5,0.5,0.838,0.833,0.5,0.513,1.0,1.0,0.5,20,35,21,0.831,0.82,0.828,0.817
19,0.823,0.827,0.5,0.5,0.834,0.831,0.5,0.507,1.0,1.0,0.5,20,35,22,0.84,0.821,0.835,0.817
20,0.821,0.826,0.5,0.5,0.822,0.824,0.5,0.5,1.0,1.0,0.5,20,35,23,0.841,0.815,0.837,0.814
21,0.827,0.832,0.5,0.5,0.823,0.822,0.5,0.5,1.0,1.0,0.5,20,35,24,0.848,0.813,0.844,0.809
22,0.827,0.833,0.5,0.5,0.822,0.823,0.5,0.5,1.0,1.0,0.5,20,35,25,0.847,0.813,0.843,0.809
23,0.829,0.834,0.5,0.5,0.824,0.825,0.5,0.5,1.0,1.0,0.5,20,35,26,0.847,0.813,0.843,0.809
24,0.831,0.832,0.5,0.5,0.831,0.831,0.5,0.5,1.0,1.0,0.5,20,35,27,0.853,0.814,0.849,0.812
25,0.836,0.833,0.5,0.5,0.836,0.838,0.5,0.5,1.0,1.0,0.5,20,35,28,0.853,0.814,0.849,0.81
26,0.836,0.832,0.5,0.5,0.828,0.83,0.5,0.5,1.0,1.0,0.5,20,35,29,0.853,0.814,0.849,0.81
27,0.838,0.834,0.5,0.5,0.829,0.831,0.5,0.5,1.0,1.0,0.5,20,35,30,0.849,0.816,0.845,0.813
28,0.843,0.837,0.5,0.5,0.838,0.837,0.5,0.5,1.0,1.0,0.5,20,35,31,0.848,0.82,0.844,0.816
29,0.843,0.837,0.5,0.5,0.842,0.841,0.5,0.5,1.0,1.0,0.5,20,35,32,0.848,0.836,0.844,0.83
30,0.842,0.837,0.5,0.5,0.842,0.844,0.5,0.5,1.0,1.0,0.5,20,35,33,0.848,0.836,0.844,0.83
31,0.846,0.846,0.5,0.5,0.846,0.844,0.5,0.5,1.0,1.0,0.5,20,35,34,0.845,0.839,0.841,0.837
32,0.847,0.846,0.5,0.5,0.847,0.848,0.5,0.5,1.0,1.0,0.5,20,35,35,0.845,0.842,0.842,0.835
33,0.847,0.842,0.5,0.5,0.847,0.847,0.5,0.5,1.0,1.0,0.5,20,35,36,0.845,0.841,0.842,0.836
34,0.843,0.842,0.5,0.5,0.845,0.848,0.5,0.503,1.0,1.0,0.5,20,35,37,0.846,0.842,0.844,0.839
35,0.846,0.84,0.5,0.5,0.841,0.85,0.5,0.5,1.0,1.0,0.5,20,35,38,0.831,0.838,0.829,0.836
36,0.846,0.838,0.5,0.5,0.843,0.847,0.5,0.5,1.0,1.0,0.5,20,35,39,0.832,0.839,0.83,0.836
37,0.845,0.838,0.5,0.5,0.845,0.846,0.5,0.5,1.0,1.0,0.5,20,35,40,0.832,0.839,0.83,0.836
38,0.847,0.838,0.5,0.5,0.845,0.846,0.5,0.5,1.0,1.0,0.5,20,35,41,0.838,0.836,0.836,0.831
39,0.845,0.838,0.5,0.5,0.846,0.845,0.5,0.5,1.0,1.0,0.5,20,35,42,0.837,0.836,0.835,0.833
40,0.844,0.841,0.5,0.5,0.847,0.843,0.5,0.5,1.0,1.0,0.5,20,35,43,0.829,0.834,0.827,0.83
