,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.819,0.542,0.848,0.846,0.813,0.765,0.811,0.764,0.5562870566386034,0.4744349050733882,0.5,20,43,3,0.524,0.705,0.739,0.84
1,0.753,0.609,0.848,0.846,0.802,0.758,0.791,0.737,0.4732991642636685,0.5162783885466555,0.5,20,43,4,0.523,0.687,0.739,0.84
2,0.761,0.692,0.848,0.846,0.803,0.748,0.802,0.768,0.5717097743097888,0.4999999999999999,0.5,20,43,5,0.822,0.761,0.739,0.84
3,0.786,0.734,0.848,0.846,0.823,0.764,0.83,0.775,0.49999999999999994,0.4248298407745744,0.5,20,43,6,0.817,0.781,0.739,0.84
4,0.834,0.737,0.848,0.845,0.845,0.82,0.842,0.814,0.41190305418387385,0.35670455796801886,0.5,20,43,7,0.825,0.756,0.739,0.839
5,0.841,0.773,0.848,0.845,0.844,0.82,0.846,0.828,0.4782492095557674,0.4374863514840246,0.5,20,43,8,0.829,0.77,0.739,0.84
6,0.837,0.811,0.848,0.845,0.846,0.835,0.845,0.844,0.5,0.5376797969222071,0.5,20,43,9,0.835,0.761,0.739,0.839
7,0.84,0.814,0.848,0.845,0.846,0.83,0.845,0.839,0.5,0.4875452440691177,0.5,20,43,10,0.841,0.772,0.739,0.84
8,0.834,0.806,0.848,0.845,0.847,0.835,0.845,0.84,0.5013096066437217,0.4956693078444566,0.5,20,43,11,0.841,0.769,0.739,0.84
9,0.833,0.789,0.848,0.845,0.84,0.838,0.845,0.846,0.532286122073985,0.5502865475605173,0.5,20,43,12,0.847,0.774,0.739,0.839
10,0.837,0.833,0.848,0.845,0.845,0.846,0.849,0.848,0.49773937830906595,0.5111207056170196,0.5,20,43,13,0.847,0.796,0.739,0.839
11,0.84,0.834,0.848,0.845,0.848,0.845,0.85,0.844,0.49208992889098124,0.4864222532231597,0.5,20,43,14,0.851,0.843,0.739,0.839
12,0.828,0.824,0.848,0.846,0.83,0.836,0.842,0.834,0.5220279329240902,0.5171849317916359,0.5,20,43,15,0.836,0.827,0.739,0.839
13,0.829,0.83,0.848,0.846,0.831,0.835,0.848,0.835,0.5164703054354045,0.4864932250720153,0.5,20,43,16,0.827,0.826,0.739,0.839
14,0.835,0.825,0.848,0.846,0.845,0.833,0.848,0.841,0.518199233716475,0.5113476943724953,0.5,20,43,17,0.837,0.836,0.739,0.839
15,0.835,0.825,0.848,0.846,0.847,0.835,0.843,0.837,0.47289984816708364,0.4845045670614839,0.5,20,43,18,0.83,0.833,0.739,0.839
16,0.838,0.823,0.848,0.846,0.847,0.834,0.844,0.836,0.5066088559769559,0.48474848019462435,0.5,20,43,19,0.83,0.833,0.739,0.839
17,0.836,0.827,0.848,0.846,0.847,0.836,0.845,0.842,0.4884167820130304,0.48495055982663504,0.5,20,43,20,0.83,0.83,0.739,0.839
18,0.836,0.827,0.848,0.846,0.844,0.843,0.845,0.842,0.48693675269612197,0.48549318187555446,0.5,20,43,21,0.83,0.83,0.739,0.839
19,0.836,0.829,0.848,0.846,0.844,0.842,0.848,0.841,0.5112594081532528,0.49189268556633714,0.5,20,43,22,0.835,0.836,0.739,0.839
20,0.836,0.835,0.848,0.845,0.845,0.847,0.849,0.845,0.5072686365912014,0.4893294029801569,0.5,20,43,23,0.836,0.839,0.739,0.839
21,0.832,0.829,0.848,0.846,0.844,0.843,0.844,0.844,0.5081671559596279,0.4886313500478892,0.5,20,43,24,0.826,0.829,0.739,0.839
22,0.824,0.821,0.848,0.846,0.832,0.836,0.845,0.844,0.5092618280749971,0.4918700700864451,0.5,20,43,25,0.826,0.826,0.739,0.839
23,0.837,0.829,0.848,0.845,0.844,0.846,0.849,0.848,0.5129710622995601,0.49141773570948616,0.5,20,43,26,0.825,0.832,0.739,0.839
