,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.827,0.668,0.513,0.512,0.839,0.773,0.828,0.778,0.533176149576233,0.5898113794914797,0.5,20,9,3,0.5,0.828,0.745,0.5
1,0.828,0.801,0.513,0.512,0.842,0.812,0.828,0.814,0.5,0.5,0.5,20,9,4,0.829,0.832,0.745,0.5
2,0.816,0.799,0.513,0.512,0.821,0.811,0.815,0.809,0.5,0.5,0.5,20,9,5,0.84,0.822,0.745,0.5
3,0.814,0.808,0.513,0.512,0.82,0.819,0.817,0.812,0.49999999999999994,0.49999999999999994,0.5,20,9,6,0.848,0.822,0.745,0.5
4,0.814,0.81,0.513,0.512,0.82,0.821,0.834,0.816,0.5,0.5,0.5,20,9,7,0.843,0.822,0.745,0.5
5,0.817,0.811,0.513,0.512,0.821,0.824,0.837,0.817,0.5,0.5,0.5,20,9,8,0.84,0.803,0.745,0.5
6,0.824,0.801,0.513,0.512,0.821,0.819,0.841,0.833,0.5,0.5125291071928821,0.5,20,9,9,0.808,0.826,0.745,0.5
7,0.817,0.803,0.513,0.512,0.822,0.82,0.813,0.818,0.5,0.5,0.5,20,9,10,0.774,0.822,0.746,0.5
8,0.825,0.818,0.513,0.512,0.827,0.819,0.814,0.82,0.517182964467906,0.5,0.5,20,9,11,0.776,0.822,0.746,0.5
9,0.827,0.811,0.513,0.512,0.826,0.814,0.832,0.816,0.5271068274316355,0.5,0.5,20,9,12,0.776,0.822,0.746,0.5
10,0.832,0.795,0.513,0.512,0.829,0.812,0.832,0.82,0.5186510381406564,0.5025932912717805,0.5,20,9,13,0.776,0.822,0.746,0.5
11,0.833,0.81,0.513,0.512,0.828,0.816,0.834,0.821,0.5023527137745699,0.5023527137745699,0.5,20,9,14,0.777,0.841,0.746,0.5
12,0.838,0.811,0.513,0.512,0.836,0.817,0.826,0.814,0.5133001163634701,0.5021526940871877,0.5,20,9,15,0.805,0.84,0.747,0.5
13,0.835,0.807,0.513,0.512,0.835,0.825,0.834,0.828,0.5,0.5102442176812657,0.5,20,9,16,0.802,0.826,0.747,0.5
14,0.832,0.813,0.513,0.512,0.834,0.827,0.835,0.83,0.49999999999999994,0.5094755930890446,0.5,20,9,17,0.808,0.826,0.747,0.5
15,0.833,0.814,0.513,0.512,0.831,0.825,0.836,0.83,0.5051668122231883,0.508813654284237,0.5,20,9,18,0.815,0.84,0.747,0.5
16,0.833,0.821,0.513,0.512,0.83,0.818,0.834,0.814,0.5316038060791403,0.5082377022509259,0.5,20,9,19,0.814,0.84,0.747,0.5
17,0.832,0.825,0.513,0.512,0.831,0.827,0.832,0.819,0.523357056570166,0.5170049517621784,0.5,20,9,20,0.814,0.84,0.747,0.5
