,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.696,0.608,0.802,0.802,0.794,0.717,0.761,0.719,0.5,0.5,0.5,20,44,3,0.506,0.671,0.717,0.83
1,0.751,0.675,0.802,0.802,0.833,0.743,0.796,0.753,0.5190777627512377,0.2834352634333903,0.5,20,44,4,0.647,0.762,0.717,0.83
2,0.774,0.732,0.802,0.802,0.83,0.771,0.817,0.768,0.4235802670325074,0.3992735390747008,0.5,20,44,5,0.845,0.785,0.718,0.83
3,0.815,0.729,0.802,0.802,0.835,0.796,0.838,0.794,0.5679756593933375,0.45108377603081806,0.5,20,44,6,0.812,0.736,0.718,0.83
4,0.831,0.774,0.802,0.802,0.843,0.823,0.839,0.818,0.4816831925728675,0.4504906813736721,0.5,20,44,7,0.818,0.773,0.718,0.83
5,0.838,0.808,0.802,0.802,0.845,0.835,0.843,0.83,0.49628625971209495,0.4899588669443208,0.5,20,44,8,0.828,0.771,0.718,0.83
6,0.829,0.806,0.802,0.802,0.844,0.834,0.841,0.825,0.4829918528823961,0.4643474245751005,0.5,20,44,9,0.838,0.778,0.718,0.83
7,0.827,0.799,0.802,0.802,0.848,0.84,0.842,0.836,0.4748575011354872,0.49062127711519005,0.5,20,44,10,0.843,0.773,0.718,0.83
8,0.831,0.786,0.802,0.802,0.846,0.835,0.842,0.835,0.5458855489568968,0.5557338828634055,0.5,20,44,11,0.845,0.779,0.718,0.83
9,0.837,0.826,0.802,0.802,0.845,0.846,0.846,0.847,0.5217358500741738,0.5022118235264944,0.5,20,44,12,0.847,0.795,0.718,0.83
10,0.838,0.838,0.802,0.802,0.846,0.849,0.844,0.841,0.48559200925317136,0.478335807852352,0.5,20,44,13,0.85,0.843,0.718,0.83
11,0.826,0.828,0.802,0.802,0.832,0.835,0.842,0.829,0.51368586712765,0.4828435293615554,0.5,20,44,14,0.832,0.822,0.718,0.83
12,0.829,0.825,0.802,0.802,0.843,0.834,0.848,0.831,0.4842469940509869,0.4799433425182581,0.5,20,44,15,0.821,0.826,0.718,0.83
13,0.835,0.83,0.802,0.802,0.844,0.836,0.845,0.831,0.5135469347308307,0.48479812106811004,0.5,20,44,16,0.83,0.834,0.718,0.83
14,0.838,0.826,0.802,0.802,0.844,0.84,0.843,0.832,0.4612953526006841,0.46257567045311265,0.5,20,44,17,0.832,0.822,0.718,0.83
15,0.836,0.824,0.802,0.802,0.844,0.839,0.844,0.832,0.46308245217099797,0.48245127497835966,0.5,20,44,18,0.832,0.822,0.718,0.83
16,0.834,0.826,0.802,0.802,0.844,0.842,0.846,0.835,0.4656716525468958,0.48419569172048627,0.5,20,44,19,0.832,0.822,0.718,0.83
17,0.835,0.827,0.802,0.802,0.846,0.842,0.845,0.836,0.4679175820313869,0.4857205574312147,0.5,20,44,20,0.832,0.822,0.718,0.83
18,0.834,0.828,0.802,0.802,0.844,0.842,0.845,0.84,0.5058790165755163,0.4865793698022004,0.5,20,44,21,0.837,0.832,0.718,0.83
19,0.836,0.835,0.802,0.802,0.845,0.843,0.845,0.843,0.4882663694943874,0.4864279234944915,0.5,20,44,22,0.838,0.836,0.718,0.83
20,0.829,0.827,0.802,0.802,0.846,0.843,0.845,0.839,0.48933550604065146,0.48672283524216814,0.5,20,44,23,0.827,0.829,0.718,0.83
21,0.825,0.823,0.802,0.802,0.837,0.845,0.845,0.845,0.4945070297387479,0.488218361767438,0.5,20,44,24,0.828,0.829,0.718,0.83
22,0.835,0.828,0.802,0.802,0.845,0.845,0.848,0.848,0.4994594571809632,0.4882050042111601,0.5,20,44,25,0.827,0.83,0.718,0.83
23,0.837,0.832,0.802,0.802,0.845,0.849,0.848,0.849,0.5007185083285297,0.48916764363826154,0.5,20,44,26,0.827,0.83,0.718,0.83
24,0.838,0.837,0.802,0.802,0.849,0.848,0.848,0.848,0.5066591237502822,0.48965853298410744,0.5,20,44,27,0.827,0.833,0.718,0.83
25,0.837,0.835,0.802,0.802,0.849,0.85,0.849,0.848,0.5067120307545105,0.5007358895106659,0.5,20,44,28,0.826,0.832,0.718,0.83
26,0.837,0.833,0.802,0.802,0.846,0.844,0.845,0.843,0.5017587214892499,0.500705930980716,0.5,20,44,29,0.828,0.828,0.718,0.83
27,0.834,0.835,0.802,0.802,0.843,0.847,0.85,0.844,0.5040650406504065,0.5043970668858491,0.5,20,44,30,0.833,0.826,0.718,0.83
28,0.833,0.834,0.802,0.802,0.842,0.848,0.85,0.846,0.50690405249967,0.5048986285731102,0.5,20,44,31,0.833,0.826,0.718,0.83
29,0.837,0.835,0.802,0.802,0.847,0.847,0.851,0.847,0.5063291139240507,0.5060018620847497,0.5,20,44,32,0.834,0.826,0.718,0.83
30,0.841,0.841,0.802,0.802,0.846,0.847,0.851,0.846,0.5051678784503958,0.5045279685768624,0.5,20,44,33,0.835,0.826,0.718,0.83
31,0.841,0.84,0.802,0.802,0.85,0.845,0.852,0.843,0.5061881575814597,0.5075926505215839,0.5,20,44,34,0.835,0.826,0.718,0.83
32,0.841,0.84,0.802,0.802,0.849,0.846,0.852,0.843,0.5065536718479873,0.5090832600103806,0.5,20,44,35,0.835,0.826,0.718,0.83
33,0.844,0.836,0.802,0.802,0.85,0.845,0.848,0.843,0.5027480890579293,0.5061038222989218,0.5,20,44,36,0.832,0.829,0.718,0.83
34,0.849,0.847,0.802,0.802,0.848,0.847,0.846,0.842,0.509170425793117,0.5032430089317761,0.5,20,44,37,0.826,0.834,0.718,0.83
35,0.852,0.853,0.802,0.802,0.845,0.847,0.846,0.844,0.5053237405541733,0.5089413649013458,0.5,20,44,38,0.83,0.84,0.718,0.83
36,0.853,0.853,0.802,0.802,0.845,0.847,0.847,0.844,0.5000390570698448,0.5066872283771605,0.5,20,44,39,0.83,0.84,0.718,0.83
37,0.846,0.847,0.802,0.802,0.843,0.844,0.846,0.843,0.48862718927841914,0.482483081272157,0.5,20,44,40,0.831,0.839,0.718,0.83
38,0.846,0.847,0.802,0.802,0.844,0.847,0.847,0.846,0.49318763459130643,0.49314977349109246,0.5,20,44,41,0.83,0.842,0.718,0.83
39,0.846,0.85,0.802,0.802,0.846,0.848,0.844,0.846,0.49674861435773765,0.4881076815457047,0.5,20,44,42,0.83,0.842,0.718,0.831
40,0.845,0.847,0.802,0.802,0.847,0.848,0.844,0.846,0.49583165022221254,0.48866595089991716,0.5,20,44,43,0.83,0.841,0.718,0.831
41,0.845,0.849,0.802,0.802,0.844,0.847,0.843,0.846,0.48735340815295497,0.48700865572317786,0.5,20,44,44,0.829,0.842,0.718,0.831
42,0.846,0.849,0.802,0.802,0.843,0.85,0.844,0.845,0.49488542106020006,0.48459770385073975,0.5,20,44,45,0.829,0.846,0.718,0.831
43,0.846,0.85,0.802,0.802,0.845,0.849,0.845,0.847,0.4962148952432346,0.4871254097780057,0.5,20,44,46,0.829,0.846,0.718,0.831
44,0.846,0.849,0.802,0.802,0.844,0.849,0.843,0.845,0.49655391784678427,0.4947233451950969,0.5,20,44,47,0.827,0.846,0.718,0.831
45,0.849,0.849,0.802,0.802,0.845,0.848,0.844,0.847,0.4926923250126576,0.4905623476702048,0.5,20,44,48,0.83,0.836,0.718,0.831
46,0.847,0.851,0.802,0.802,0.844,0.848,0.846,0.846,0.49766986257310697,0.49577336958372953,0.5,20,44,49,0.832,0.837,0.718,0.831
47,0.848,0.851,0.802,0.802,0.845,0.85,0.846,0.849,0.49638067601071684,0.4958934150582487,0.5,20,44,50,0.832,0.837,0.718,0.831
48,0.847,0.851,0.802,0.802,0.844,0.845,0.847,0.847,0.4960473653765208,0.49688576003380913,0.5,20,44,51,0.834,0.837,0.718,0.831
49,0.847,0.851,0.802,0.802,0.843,0.844,0.847,0.847,0.49653174684450296,0.4969241719345069,0.5,20,44,52,0.834,0.837,0.718,0.831
50,0.845,0.846,0.802,0.802,0.845,0.848,0.845,0.843,0.4839919409969624,0.483763276034191,0.5,20,44,53,0.839,0.845,0.719,0.831
51,0.845,0.847,0.802,0.802,0.844,0.848,0.845,0.846,0.48491484963078796,0.48442609191134284,0.5,20,44,54,0.839,0.845,0.719,0.831
52,0.846,0.846,0.802,0.802,0.844,0.846,0.845,0.844,0.49189303542279894,0.4858004046292205,0.5,20,44,55,0.839,0.845,0.719,0.831
53,0.846,0.847,0.802,0.802,0.844,0.846,0.845,0.845,0.492317185244717,0.4924894962876355,0.5,20,44,56,0.84,0.845,0.719,0.831
54,0.844,0.845,0.802,0.802,0.844,0.846,0.845,0.844,0.4864029867077303,0.48589432557583895,0.5,20,44,57,0.84,0.845,0.719,0.831
55,0.845,0.845,0.802,0.802,0.844,0.844,0.846,0.844,0.4865149326117131,0.48639171132957537,0.5,20,44,58,0.84,0.845,0.719,0.831
56,0.849,0.85,0.802,0.802,0.845,0.845,0.849,0.846,0.4918633569094055,0.49182110428403986,0.5,20,44,59,0.836,0.84,0.719,0.831
57,0.851,0.851,0.802,0.802,0.845,0.846,0.851,0.845,0.49781501062402145,0.4981556601773319,0.5,20,44,60,0.837,0.84,0.719,0.831
58,0.849,0.851,0.802,0.802,0.847,0.845,0.85,0.845,0.4977110919166434,0.4979867746229535,0.5,20,44,61,0.837,0.84,0.719,0.831
59,0.851,0.851,0.802,0.802,0.845,0.845,0.849,0.846,0.49758048107907626,0.49720212669728725,0.5,20,44,62,0.837,0.84,0.719,0.831
60,0.847,0.847,0.802,0.802,0.848,0.847,0.849,0.848,0.4979230206721923,0.5011115938124595,0.5,20,44,63,0.834,0.84,0.719,0.831
61,0.848,0.849,0.802,0.802,0.846,0.846,0.846,0.843,0.49615809568889513,0.4959752707511116,0.5,20,44,64,0.836,0.841,0.719,0.832
62,0.847,0.846,0.802,0.802,0.843,0.845,0.845,0.845,0.49709202679582304,0.4874661306223894,0.5,20,44,65,0.834,0.84,0.72,0.832
63,0.846,0.845,0.802,0.802,0.842,0.845,0.845,0.843,0.4971465313911614,0.48737618273427696,0.5,20,44,66,0.834,0.84,0.72,0.832
64,0.848,0.845,0.802,0.802,0.842,0.845,0.845,0.843,0.4968824139534188,0.4918434142967433,0.5,20,44,67,0.834,0.84,0.72,0.832
65,0.845,0.846,0.802,0.802,0.843,0.845,0.845,0.844,0.488907762696998,0.4882208207287764,0.5,20,44,68,0.835,0.84,0.72,0.832
66,0.845,0.846,0.802,0.802,0.843,0.845,0.844,0.844,0.48816939347005023,0.48822076942530057,0.5,20,44,69,0.835,0.84,0.72,0.832
67,0.845,0.843,0.802,0.802,0.845,0.844,0.844,0.844,0.4889354661826668,0.4891374150372769,0.5,20,44,70,0.835,0.84,0.72,0.832
68,0.845,0.844,0.802,0.802,0.846,0.847,0.844,0.839,0.48562032038275105,0.4892649880149215,0.5,20,44,71,0.835,0.84,0.72,0.832
