,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
54,0.85,0.85,0.575,0.581,0.855,0.853,0.847,0.846,0.49220099828217895,0.502947558421788,0.5,20,0,57
55,0.851,0.85,0.575,0.581,0.855,0.853,0.847,0.846,0.49105751889931004,0.5029906801984165,0.5,20,0,58
56,0.851,0.849,0.575,0.581,0.855,0.853,0.847,0.848,0.499119799206941,0.49717098737332566,0.5,20,0,59
57,0.852,0.85,0.575,0.582,0.855,0.853,0.847,0.847,0.49856017867656993,0.5034924601522186,0.5,20,0,60
58,0.851,0.85,0.576,0.582,0.855,0.853,0.847,0.846,0.4975937317982242,0.5020436722458597,0.5,20,0,61
59,0.852,0.851,0.576,0.582,0.856,0.853,0.847,0.847,0.4976049178482104,0.5028845028473443,0.5,20,0,62
60,0.851,0.85,0.576,0.582,0.855,0.854,0.848,0.846,0.5039154960009509,0.5026482387110318,0.5,20,0,63
61,0.85,0.849,0.576,0.582,0.855,0.856,0.849,0.847,0.5045927716801507,0.502796237776626,0.5,20,0,64
62,0.85,0.85,0.576,0.582,0.855,0.854,0.849,0.846,0.5032655996548945,0.5026840051954572,0.5,20,0,65
63,0.848,0.85,0.576,0.582,0.856,0.858,0.849,0.848,0.5033557253971055,0.5071287089390345,0.5,20,0,66
64,0.853,0.856,0.576,0.582,0.856,0.854,0.846,0.845,0.4954135064133554,0.5103793323330246,0.5,20,0,67
65,0.854,0.856,0.576,0.582,0.856,0.857,0.849,0.846,0.5010504986503034,0.5055901287265514,0.5,20,0,68
66,0.852,0.855,0.576,0.582,0.856,0.855,0.849,0.846,0.500590798168236,0.5052153350847146,0.5,20,0,69
67,0.854,0.856,0.576,0.582,0.857,0.856,0.849,0.847,0.500939021158338,0.5105615726216015,0.5,20,0,70
68,0.855,0.855,0.576,0.582,0.857,0.856,0.848,0.848,0.501700319976891,0.5103518879271178,0.5,20,0,71
69,0.854,0.855,0.576,0.582,0.855,0.856,0.848,0.846,0.5012272748789742,0.5101542962481691,0.5,20,0,72
70,0.855,0.856,0.576,0.582,0.856,0.855,0.849,0.845,0.5006381187426703,0.504751332485263,0.5,20,0,73
71,0.855,0.856,0.576,0.582,0.857,0.855,0.849,0.845,0.5017025328319658,0.5090148204905682,0.5,20,0,74
72,0.855,0.856,0.576,0.582,0.856,0.855,0.849,0.846,0.5022440322865963,0.503442550038766,0.5,20,0,75
73,0.854,0.854,0.576,0.582,0.856,0.857,0.848,0.846,0.5016960521840067,0.5026365556385675,0.5,20,0,76
74,0.854,0.856,0.576,0.582,0.856,0.855,0.849,0.845,0.497571652551424,0.5030588724121607,0.5,20,0,77
75,0.854,0.856,0.576,0.582,0.856,0.855,0.848,0.846,0.5019267244229602,0.5030282779644859,0.5,20,0,78
76,0.857,0.857,0.576,0.582,0.855,0.856,0.846,0.846,0.5004119839751913,0.503135545403407,0.5,20,0,79
77,0.856,0.859,0.576,0.582,0.857,0.856,0.846,0.846,0.5011238190734567,0.5028729755445255,0.5,20,0,80
78,0.852,0.857,0.576,0.583,0.855,0.855,0.846,0.848,0.5017813833831393,0.5098063806531081,0.5,20,0,81
79,0.855,0.859,0.576,0.583,0.855,0.856,0.846,0.849,0.5017253174881859,0.5096071071616214,0.5,20,0,82
80,0.856,0.859,0.576,0.583,0.853,0.856,0.847,0.848,0.5023539564187456,0.5096536264007374,0.5,20,0,83
81,0.856,0.859,0.576,0.583,0.854,0.856,0.847,0.847,0.5020476346373455,0.5049578442927274,0.5,20,0,84
82,0.856,0.856,0.576,0.583,0.853,0.856,0.847,0.848,0.5024296878235135,0.5093573291163969,0.5,20,0,85
83,0.856,0.857,0.576,0.583,0.853,0.856,0.847,0.848,0.5024121335638319,0.5094160629152927,0.5,20,0,86
84,0.855,0.857,0.577,0.583,0.853,0.854,0.847,0.846,0.5019408392901302,0.5086665278166024,0.5,20,0,87
85,0.854,0.858,0.577,0.583,0.857,0.856,0.848,0.847,0.5025705892735737,0.5068390658866648,0.5,20,0,88
86,0.855,0.858,0.577,0.583,0.856,0.856,0.848,0.847,0.5023373535818421,0.5071076822931722,0.5,20,0,89
87,0.854,0.858,0.577,0.583,0.856,0.856,0.848,0.847,0.502258600502158,0.5111031412423416,0.5,20,0,90
88,0.853,0.857,0.577,0.583,0.855,0.858,0.848,0.847,0.5080381151806717,0.5100436919732747,0.5,20,0,91
89,0.853,0.857,0.577,0.583,0.855,0.857,0.848,0.848,0.5080869950208301,0.5064049443678805,0.5,20,0,92
90,0.855,0.856,0.577,0.583,0.857,0.856,0.848,0.848,0.503792374420218,0.5058771139994489,0.5,20,0,93
91,0.853,0.858,0.577,0.583,0.857,0.856,0.848,0.849,0.5005241595895381,0.5061840984366339,0.5,20,0,94
92,0.854,0.858,0.577,0.583,0.856,0.855,0.848,0.848,0.5004973171975384,0.5025644637223801,0.5,20,0,95
93,0.854,0.857,0.577,0.583,0.856,0.855,0.848,0.848,0.5004924840196114,0.5021220856074551,0.5,20,0,96
94,0.854,0.859,0.577,0.583,0.856,0.853,0.848,0.847,0.5003125283083674,0.5019175824255881,0.5,20,0,97
95,0.854,0.859,0.577,0.583,0.856,0.854,0.848,0.848,0.4999122921299257,0.5056008421386994,0.5,20,0,98
96,0.854,0.86,0.577,0.583,0.855,0.854,0.848,0.847,0.5012040905168007,0.5013451289507429,0.5,20,0,99
97,0.854,0.861,0.577,0.583,0.854,0.852,0.848,0.847,0.49759121969383124,0.4986554296818171,0.5,20,0,100
98,0.855,0.862,0.577,0.583,0.854,0.853,0.848,0.847,0.49760866290805156,0.4984831335416606,0.5,20,0,101
99,0.854,0.86,0.577,0.583,0.854,0.853,0.848,0.847,0.5009708460319471,0.4983599356330819,0.5,20,0,102
100,0.827,0.831,0.574,0.581,0.828,0.83,0.815,0.817,0.5428932188134524,0.5857864376269049,0.5,20,1,3
101,0.826,0.825,0.574,0.581,0.818,0.823,0.816,0.815,0.5,0.5635083268962916,0.5,20,1,4
102,0.838,0.828,0.574,0.581,0.845,0.84,0.832,0.831,0.42358026703250745,0.4285330938796982,0.5,20,1,5
103,0.85,0.844,0.574,0.581,0.852,0.846,0.842,0.846,0.4852813742385702,0.4852813742385702,0.5,20,1,6
104,0.851,0.833,0.574,0.581,0.853,0.848,0.846,0.847,0.4893568818738959,0.47964449318797164,0.5,20,1,7
105,0.852,0.848,0.574,0.581,0.852,0.851,0.842,0.847,0.49193338482966753,0.48146886874194217,0.5,20,1,8
106,0.854,0.845,0.574,0.581,0.853,0.85,0.846,0.848,0.5084189332833917,0.4968349358161373,0.5,20,1,9
107,0.85,0.843,0.574,0.581,0.854,0.848,0.843,0.848,0.508727698582399,0.4974487139158905,0.5,20,1,10
108,0.851,0.848,0.574,0.581,0.853,0.848,0.847,0.847,0.5120879508431483,0.49789901128895586,0.5,20,1,11
109,0.853,0.85,0.574,0.581,0.853,0.851,0.845,0.848,0.5019250973694105,0.49823934929884817,0.5,20,1,12
110,0.847,0.839,0.574,0.581,0.85,0.847,0.847,0.848,0.5014970596691655,0.4755857312557755,0.5,20,1,13
111,0.854,0.837,0.574,0.581,0.85,0.849,0.846,0.85,0.4747633647308982,0.491983569783878,0.5,20,1,14
112,0.854,0.834,0.574,0.581,0.852,0.844,0.848,0.849,0.477705155447435,0.4933905739422949,0.5,20,1,15
113,0.855,0.835,0.574,0.581,0.851,0.846,0.845,0.849,0.47951156463746863,0.4912561665382811,0.5,20,1,16
114,0.857,0.851,0.574,0.581,0.854,0.852,0.847,0.848,0.5018393461516243,0.5092200522271203,0.5,20,1,17
115,0.851,0.846,0.574,0.581,0.855,0.849,0.846,0.848,0.48109206490042633,0.5114905625422577,0.5,20,1,18
116,0.851,0.845,0.574,0.581,0.855,0.853,0.847,0.85,0.5157797125170722,0.5083420545941761,0.5,20,1,19
117,0.854,0.85,0.574,0.581,0.857,0.853,0.846,0.847,0.4993718553309977,0.4993718553309977,0.5,20,1,20
118,0.857,0.852,0.574,0.581,0.855,0.853,0.844,0.848,0.49999999999999994,0.514868002316453,0.5,20,1,21
119,0.855,0.848,0.574,0.581,0.852,0.851,0.843,0.847,0.5005186744317275,0.511967896418242,0.5,20,1,22
120,0.854,0.848,0.574,0.581,0.855,0.852,0.842,0.843,0.5,0.5,0.5,20,1,23
121,0.853,0.846,0.574,0.581,0.854,0.853,0.842,0.847,0.500337908335286,0.49956445860838805,0.5,20,1,24
122,0.854,0.847,0.574,0.581,0.855,0.853,0.84,0.847,0.5003266995928557,0.49959871485695184,0.5,20,1,25
123,0.854,0.846,0.574,0.581,0.856,0.852,0.84,0.846,0.49962907930218303,0.49962907930218303,0.5,20,1,26
124,0.856,0.845,0.574,0.581,0.853,0.852,0.839,0.847,0.504964610649919,0.506327146289665,0.5,20,1,27
125,0.853,0.843,0.574,0.581,0.852,0.85,0.839,0.846,0.5040899969963526,0.5053633997082183,0.5,20,1,28
126,0.853,0.844,0.574,0.581,0.852,0.851,0.842,0.848,0.5021549128237424,0.5032814764496164,0.5,20,1,29
127,0.854,0.847,0.574,0.581,0.852,0.853,0.844,0.845,0.5020612873871979,0.5025612324582897,0.5,20,1,30
128,0.854,0.85,0.574,0.581,0.854,0.853,0.845,0.845,0.5059051763123588,0.49313922622077155,0.5,20,1,31
129,0.851,0.848,0.574,0.581,0.857,0.854,0.848,0.847,0.5069244716564719,0.5006602399896793,0.5,20,1,32
130,0.854,0.848,0.574,0.581,0.854,0.852,0.844,0.845,0.5066977632189589,0.4903744157999518,0.5,20,1,33
131,0.854,0.843,0.574,0.581,0.855,0.849,0.848,0.848,0.5069885748840002,0.5011283994459477,0.5,20,1,34
132,0.854,0.847,0.574,0.581,0.857,0.85,0.85,0.848,0.5057761255086317,0.5000767842352714,0.5,20,1,35
133,0.85,0.844,0.574,0.581,0.855,0.85,0.847,0.846,0.49370763440562637,0.5009096857723915,0.5,20,1,36
134,0.847,0.84,0.574,0.581,0.853,0.85,0.847,0.847,0.4935795527527468,0.5001135650677117,0.5,20,1,37
135,0.846,0.842,0.574,0.581,0.853,0.851,0.847,0.845,0.493390746084215,0.5094766915210858,0.5,20,1,38
136,0.847,0.841,0.574,0.581,0.854,0.852,0.847,0.846,0.4936270267675418,0.508671389450193,0.5,20,1,39
137,0.846,0.841,0.574,0.581,0.854,0.854,0.845,0.845,0.49214949748711934,0.5084588163342143,0.5,20,1,40
138,0.847,0.838,0.574,0.581,0.853,0.851,0.847,0.847,0.5007142652397445,0.507898237622179,0.5,20,1,41
139,0.848,0.836,0.574,0.581,0.855,0.852,0.846,0.845,0.4968239952352399,0.49993117375081575,0.5,20,1,42
140,0.848,0.839,0.574,0.581,0.857,0.852,0.847,0.846,0.49655308425148004,0.4983253687595765,0.5,20,1,43
141,0.848,0.846,0.574,0.581,0.855,0.852,0.847,0.846,0.49179810579430305,0.5003483980732689,0.5,20,1,44
142,0.85,0.846,0.574,0.581,0.855,0.851,0.847,0.845,0.485125270772914,0.49748277517080586,0.5,20,1,45
143,0.85,0.846,0.574,0.581,0.855,0.852,0.846,0.847,0.4864595202380123,0.4984194173294939,0.5,20,1,46
144,0.85,0.842,0.574,0.581,0.855,0.851,0.846,0.845,0.4930298804009663,0.4987344836551659,0.5,20,1,47
145,0.851,0.844,0.574,0.581,0.855,0.85,0.846,0.846,0.49330797535989973,0.4991255844576457,0.5,20,1,48
146,0.854,0.844,0.575,0.581,0.854,0.849,0.846,0.848,0.5031585043907068,0.4981929946162032,0.5,20,1,49
147,0.852,0.847,0.575,0.581,0.856,0.85,0.848,0.848,0.49210274330360865,0.4981707331594759,0.5,20,1,50
148,0.852,0.849,0.575,0.581,0.857,0.853,0.848,0.849,0.4996024179006609,0.4994257217687031,0.5,20,1,51
149,0.852,0.848,0.575,0.581,0.854,0.851,0.848,0.847,0.4919727658165725,0.49952248466613347,0.5,20,1,52
150,0.854,0.847,0.575,0.581,0.854,0.851,0.847,0.845,0.5057017095595908,0.4941695810464187,0.5,20,1,53
151,0.855,0.846,0.575,0.581,0.854,0.85,0.848,0.845,0.506251008497867,0.5010692018336639,0.5,20,1,54
152,0.852,0.848,0.575,0.581,0.855,0.852,0.847,0.845,0.49249225081664616,0.49828524649436096,0.5,20,1,55
153,0.851,0.848,0.575,0.581,0.855,0.852,0.848,0.845,0.4930401473867859,0.4990166143230952,0.5,20,1,56
154,0.851,0.848,0.575,0.581,0.855,0.852,0.848,0.845,0.49296129862396465,0.49919625083137653,0.5,20,1,57
155,0.854,0.848,0.575,0.581,0.854,0.851,0.847,0.848,0.4921646013937493,0.499527066001934,0.5,20,1,58
156,0.853,0.848,0.575,0.582,0.854,0.853,0.847,0.847,0.4989374858150886,0.5002728691177116,0.5,20,1,59
157,0.852,0.849,0.575,0.582,0.855,0.853,0.847,0.846,0.49916231207104655,0.49282710060331103,0.5,20,1,60
158,0.854,0.849,0.576,0.582,0.854,0.853,0.848,0.847,0.49790216390744124,0.4944752873105709,0.5,20,1,61
159,0.85,0.851,0.576,0.582,0.855,0.854,0.848,0.846,0.49872115355917157,0.49967404660890075,0.5,20,1,62
160,0.852,0.849,0.576,0.582,0.855,0.853,0.849,0.845,0.4989146973304462,0.4999210206338055,0.5,20,1,63
161,0.85,0.85,0.576,0.582,0.855,0.852,0.847,0.847,0.4985799310166028,0.5010527828634282,0.5,20,1,64
162,0.851,0.85,0.576,0.582,0.855,0.856,0.848,0.846,0.49890232094762366,0.5003567231795147,0.5,20,1,65
163,0.852,0.854,0.576,0.582,0.856,0.854,0.849,0.845,0.49706432071614937,0.501853682832899,0.5,20,1,66
164,0.854,0.854,0.576,0.582,0.855,0.854,0.848,0.844,0.497346448778062,0.5023878424872547,0.5,20,1,67
165,0.853,0.856,0.576,0.582,0.856,0.855,0.848,0.846,0.4919819741872863,0.5029326644387011,0.5,20,1,68
166,0.854,0.856,0.576,0.582,0.856,0.857,0.849,0.846,0.49826870780716187,0.5027601575876397,0.5,20,1,69
167,0.852,0.858,0.576,0.582,0.856,0.854,0.848,0.847,0.49256999008147373,0.5019021359452356,0.5,20,1,70
168,0.855,0.856,0.576,0.582,0.857,0.855,0.849,0.846,0.49872356296236475,0.5078114231558278,0.5,20,1,71
169,0.855,0.856,0.576,0.582,0.856,0.854,0.849,0.846,0.4926172214897817,0.5023564308411901,0.5,20,1,72
170,0.854,0.855,0.576,0.582,0.856,0.857,0.849,0.845,0.4923582729012158,0.5025813196536351,0.5,20,1,73
171,0.854,0.855,0.576,0.582,0.856,0.856,0.848,0.846,0.49278796450343826,0.5017925337165681,0.5,20,1,74
172,0.854,0.856,0.576,0.582,0.855,0.853,0.847,0.846,0.4922116915013528,0.5012673397412601,0.5,20,1,75
173,0.854,0.856,0.576,0.582,0.855,0.854,0.849,0.845,0.49282497519526003,0.5014731111573252,0.5,20,1,76
174,0.854,0.856,0.576,0.582,0.855,0.855,0.847,0.846,0.4932267090160485,0.501226164645326,0.5,20,1,77
175,0.854,0.857,0.576,0.582,0.854,0.857,0.846,0.846,0.4968315018146545,0.5009217105013939,0.5,20,1,78
176,0.856,0.86,0.576,0.582,0.855,0.855,0.846,0.846,0.4973527941579422,0.5011374190251048,0.5,20,1,79
177,0.854,0.86,0.576,0.582,0.855,0.856,0.846,0.847,0.49831061537064736,0.5090916913425403,0.5,20,1,80
178,0.856,0.86,0.576,0.582,0.854,0.855,0.846,0.847,0.4974617594088181,0.5000077375054854,0.5,20,1,81
179,0.855,0.86,0.576,0.583,0.854,0.854,0.846,0.848,0.49750519151963074,0.5042991795179114,0.5,20,1,82
180,0.855,0.859,0.576,0.583,0.855,0.854,0.847,0.848,0.4970906863988409,0.5046249081920566,0.5,20,1,83
181,0.856,0.858,0.576,0.583,0.854,0.854,0.847,0.848,0.49775360594362794,0.5085990387347343,0.5,20,1,84
182,0.856,0.858,0.576,0.583,0.853,0.854,0.847,0.848,0.49823405796827797,0.5086739192348533,0.5,20,1,85
183,0.856,0.858,0.577,0.583,0.853,0.856,0.847,0.848,0.4987666785744832,0.5075713906977046,0.5,20,1,86
184,0.857,0.858,0.576,0.583,0.856,0.855,0.848,0.847,0.49600143045753786,0.5011698939531871,0.5,20,1,87
185,0.855,0.857,0.577,0.583,0.855,0.855,0.847,0.846,0.5001526587986599,0.5013292730434138,0.5,20,1,88
186,0.855,0.858,0.577,0.583,0.857,0.855,0.848,0.847,0.5002962152895323,0.505673137038213,0.5,20,1,89
187,0.854,0.858,0.577,0.583,0.855,0.856,0.849,0.847,0.5026404978380794,0.5056316431877115,0.5,20,1,90
188,0.855,0.856,0.577,0.583,0.856,0.856,0.848,0.848,0.5029803513706269,0.5053102014804813,0.5,20,1,91
189,0.855,0.857,0.577,0.583,0.856,0.855,0.849,0.847,0.5019485085802164,0.5009536413074658,0.5,20,1,92
190,0.854,0.857,0.577,0.583,0.856,0.854,0.847,0.849,0.49828105090670227,0.5013131187745095,0.5,20,1,93
191,0.854,0.858,0.577,0.583,0.856,0.854,0.848,0.848,0.49830951103730997,0.5010805301510515,0.5,20,1,94
192,0.854,0.859,0.577,0.583,0.855,0.853,0.848,0.849,0.4981228692093793,0.5010667708404163,0.5,20,1,95
193,0.854,0.861,0.577,0.583,0.854,0.853,0.849,0.848,0.49836385997715693,0.5010534122688082,0.5,20,1,96
194,0.855,0.859,0.577,0.583,0.856,0.854,0.848,0.848,0.4984741903931766,0.5046018304789668,0.5,20,1,97
195,0.854,0.861,0.577,0.583,0.853,0.853,0.847,0.847,0.4946673039489148,0.4962755859585849,0.5,20,1,98
196,0.854,0.862,0.577,0.583,0.853,0.852,0.848,0.847,0.49509463791026853,0.49665079790030753,0.5,20,1,99
197,0.856,0.86,0.577,0.583,0.853,0.853,0.848,0.847,0.494253810853887,0.4967017888275571,0.5,20,1,100
198,0.854,0.861,0.577,0.583,0.853,0.852,0.847,0.847,0.49488423373601675,0.49658215343014966,0.5,20,1,101
199,0.854,0.861,0.577,0.583,0.853,0.852,0.848,0.847,0.49526981833084727,0.49645442416827135,0.5,20,1,102
200,0.836,0.585,0.574,0.581,0.83,0.833,0.825,0.821,0.5155559047430204,0.5857864376269049,0.5,20,2,3
201,0.845,0.6,0.574,0.581,0.849,0.842,0.844,0.844,0.5,0.5065324449844635,0.5,20,2,4
202,0.857,0.615,0.574,0.581,0.853,0.846,0.844,0.848,0.45089994286365376,0.5275027839678176,0.5,20,2,5
203,0.854,0.821,0.574,0.581,0.85,0.847,0.845,0.848,0.46312535472509964,0.46312535472509964,0.5,20,2,6
204,0.851,0.833,0.574,0.581,0.851,0.848,0.844,0.847,0.4519905644642853,0.4657482563795949,0.5,20,2,7
205,0.854,0.836,0.574,0.581,0.85,0.847,0.845,0.848,0.5180421793842602,0.4910951109223979,0.5,20,2,8
206,0.852,0.842,0.574,0.581,0.849,0.848,0.847,0.848,0.4780012874750505,0.49688238687621145,0.5,20,2,9
207,0.854,0.841,0.574,0.581,0.852,0.849,0.846,0.848,0.4814436848947975,0.49286212178371336,0.5,20,2,10
208,0.851,0.838,0.574,0.581,0.849,0.851,0.845,0.85,0.49856168370319,0.4995769580776209,0.5,20,2,11
209,0.852,0.838,0.574,0.581,0.852,0.846,0.849,0.848,0.5,0.5,0.5,20,2,12
210,0.855,0.831,0.574,0.581,0.854,0.843,0.844,0.849,0.5115346561484131,0.5115346561484131,0.5,20,2,13
211,0.856,0.83,0.574,0.581,0.853,0.846,0.846,0.847,0.5311524991153151,0.5105504581937439,0.5,20,2,14
212,0.857,0.824,0.574,0.581,0.854,0.845,0.846,0.846,0.5228096554150582,0.5097220362716193,0.5,20,2,15
213,0.851,0.839,0.574,0.581,0.857,0.85,0.85,0.846,0.5,0.5053320708864535,0.5,20,2,16
214,0.846,0.841,0.574,0.581,0.858,0.851,0.85,0.85,0.5068374386839187,0.5086056388830975,0.5,20,2,17
215,0.847,0.848,0.574,0.581,0.857,0.855,0.848,0.847,0.5039554754309996,0.5080381293546938,0.5,20,2,18
216,0.849,0.845,0.574,0.581,0.857,0.856,0.849,0.849,0.5022158104180654,0.5075420102661462,0.5,20,2,19
217,0.851,0.849,0.574,0.581,0.855,0.852,0.848,0.848,0.5079082301505575,0.5079082301505575,0.5,20,2,20
218,0.856,0.841,0.574,0.581,0.854,0.849,0.845,0.846,0.5040368699506781,0.508206250160072,0.5,20,2,21
219,0.849,0.842,0.574,0.581,0.856,0.849,0.845,0.845,0.48645644585667797,0.5079353826819363,0.5,20,2,22
220,0.847,0.836,0.574,0.581,0.855,0.851,0.847,0.846,0.4897948259498095,0.507708744280559,0.5,20,2,23
221,0.849,0.839,0.574,0.581,0.853,0.85,0.846,0.844,0.49337902812822904,0.5072491044493157,0.5,20,2,24
222,0.85,0.839,0.574,0.581,0.856,0.85,0.846,0.846,0.49306120582351043,0.5068418874077761,0.5,20,2,25
223,0.85,0.836,0.574,0.581,0.853,0.851,0.846,0.844,0.49824511441178204,0.5133277672754785,0.5,20,2,26
