,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.834,0.575,0.802,0.802,0.844,0.788,0.832,0.829,0.5416768391070388,0.5428932188134524,0.5,20,33,3,0.697,0.816,0.719,0.831
1,0.807,0.728,0.802,0.802,0.834,0.821,0.834,0.827,0.5367101535628475,0.46824583655185426,0.5,20,33,4,0.742,0.797,0.719,0.831
2,0.821,0.768,0.802,0.802,0.839,0.831,0.836,0.836,0.5305742775445812,0.5252551286084108,0.5,20,33,5,0.824,0.795,0.719,0.831
3,0.833,0.804,0.802,0.802,0.842,0.845,0.842,0.843,0.5,0.541960108450192,0.5,20,33,6,0.853,0.81,0.72,0.831
4,0.826,0.823,0.802,0.802,0.837,0.833,0.837,0.829,0.49999999999999994,0.5358983848622454,0.5,20,33,7,0.844,0.818,0.72,0.831
5,0.832,0.839,0.802,0.802,0.844,0.836,0.84,0.834,0.49999999999999994,0.531373033403114,0.5,20,33,8,0.844,0.836,0.72,0.831
6,0.838,0.842,0.802,0.802,0.833,0.834,0.837,0.837,0.49999999999999994,0.5348789219623606,0.5,20,33,9,0.832,0.835,0.72,0.831
7,0.83,0.829,0.802,0.802,0.83,0.831,0.833,0.838,0.5295831382905277,0.5295831382905277,0.5,20,33,10,0.833,0.836,0.72,0.831
8,0.829,0.833,0.802,0.802,0.836,0.836,0.843,0.843,0.4990392800432326,0.4990392800432326,0.5,20,33,11,0.831,0.839,0.72,0.831
9,0.846,0.843,0.802,0.802,0.844,0.842,0.853,0.841,0.505780733279836,0.5016248022276375,0.5,20,33,12,0.842,0.839,0.72,0.831
10,0.818,0.827,0.802,0.802,0.823,0.831,0.825,0.831,0.5107525188909154,0.518271621510853,0.5,20,33,13,0.835,0.83,0.719,0.83
11,0.811,0.818,0.802,0.802,0.819,0.829,0.819,0.824,0.507995079159896,0.5063738761062706,0.5,20,33,14,0.82,0.826,0.719,0.83
12,0.814,0.805,0.802,0.802,0.822,0.829,0.824,0.825,0.49961277387455905,0.5019433038603192,0.5,20,33,15,0.82,0.826,0.719,0.83
13,0.825,0.812,0.802,0.802,0.832,0.825,0.837,0.819,0.5176157772092884,0.5066956517469207,0.5,20,33,16,0.824,0.825,0.72,0.83
14,0.839,0.824,0.802,0.802,0.845,0.829,0.843,0.822,0.4940364259705544,0.5317043020864554,0.5,20,33,17,0.825,0.829,0.72,0.83
15,0.847,0.825,0.802,0.802,0.844,0.834,0.844,0.826,0.5095126785533491,0.5101928844155209,0.5,20,33,18,0.826,0.83,0.72,0.83
16,0.838,0.827,0.802,0.802,0.845,0.838,0.846,0.835,0.5321778170427247,0.535207133632041,0.5,20,33,19,0.832,0.83,0.72,0.83
17,0.838,0.828,0.802,0.802,0.844,0.84,0.844,0.839,0.5159254198921006,0.5226126500264856,0.5,20,33,20,0.833,0.83,0.72,0.83
18,0.836,0.827,0.802,0.802,0.846,0.839,0.845,0.839,0.5189231038304288,0.5225050783244394,0.5,20,33,21,0.833,0.83,0.72,0.83
19,0.835,0.826,0.802,0.802,0.845,0.836,0.846,0.841,0.5146808032605408,0.5220477259894809,0.5,20,33,22,0.833,0.83,0.72,0.83
