,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.835,0.504,0.848,0.845,0.821,0.761,0.82,0.803,0.75,0.5139524047898236,0.5,20,66,3,0.801,0.662,0.74,0.839
1,0.844,0.554,0.848,0.845,0.838,0.835,0.837,0.838,0.5956130841415452,0.5045112471777042,0.5,20,66,4,0.826,0.819,0.74,0.839
2,0.845,0.842,0.848,0.845,0.842,0.841,0.844,0.839,0.505072494256419,0.4737599039947301,0.5,20,66,5,0.842,0.833,0.74,0.839
3,0.845,0.843,0.848,0.845,0.841,0.84,0.833,0.84,0.5246514746540056,0.5374691329292387,0.5,20,66,6,0.831,0.824,0.74,0.839
4,0.848,0.846,0.848,0.845,0.838,0.833,0.836,0.833,0.4826983109679541,0.4947449290657744,0.5,20,66,7,0.832,0.824,0.74,0.839
5,0.84,0.844,0.848,0.845,0.832,0.835,0.833,0.838,0.49349931784393153,0.4924237803884314,0.5,20,66,8,0.822,0.819,0.74,0.84
6,0.838,0.839,0.848,0.845,0.832,0.831,0.827,0.829,0.49449957316392046,0.48910437444416,0.5,20,66,9,0.807,0.819,0.74,0.84
7,0.837,0.836,0.848,0.845,0.833,0.835,0.833,0.828,0.48603299501490466,0.4991859869884464,0.5,20,66,10,0.835,0.826,0.74,0.84
8,0.846,0.842,0.848,0.845,0.838,0.837,0.835,0.839,0.48056892093825276,0.4978404508328024,0.5,20,66,11,0.846,0.826,0.74,0.84
9,0.847,0.846,0.848,0.845,0.84,0.839,0.845,0.843,0.47709410201586655,0.4831988254237023,0.5,20,66,12,0.846,0.824,0.74,0.84
10,0.847,0.845,0.848,0.845,0.839,0.842,0.846,0.843,0.4775204782773893,0.4785987693674285,0.5,20,66,13,0.846,0.824,0.74,0.84
11,0.848,0.847,0.848,0.845,0.843,0.843,0.852,0.85,0.4740067145278948,0.4952736262763403,0.5,20,66,14,0.845,0.827,0.74,0.839
12,0.852,0.858,0.848,0.845,0.85,0.846,0.851,0.844,0.5000278118043953,0.4970017722577029,0.5,20,66,15,0.848,0.833,0.74,0.839
