,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.759,0.539,0.802,0.802,0.808,0.626,0.814,0.796,0.75,0.5,0.5,20,25,3,0.756,0.759,0.718,0.831
1,0.775,0.738,0.802,0.802,0.816,0.819,0.823,0.826,0.5,0.4383555127394899,0.5,20,25,4,0.792,0.772,0.718,0.831
2,0.815,0.67,0.802,0.802,0.838,0.82,0.836,0.822,0.5140000870929049,0.5,0.5,20,25,5,0.787,0.773,0.718,0.831
3,0.814,0.731,0.802,0.802,0.836,0.834,0.826,0.819,0.5,0.5,0.5,20,25,6,0.781,0.769,0.718,0.831
4,0.813,0.752,0.802,0.802,0.837,0.84,0.837,0.829,0.49013063866449613,0.5000000000000001,0.5,20,25,7,0.784,0.78,0.718,0.831
5,0.815,0.798,0.802,0.802,0.837,0.828,0.84,0.831,0.5,0.5,0.5,20,25,8,0.786,0.796,0.718,0.831
6,0.81,0.792,0.802,0.802,0.837,0.828,0.836,0.829,0.49999999999999994,0.46308245217099797,0.5,20,25,9,0.784,0.801,0.718,0.831
7,0.807,0.801,0.802,0.802,0.835,0.829,0.838,0.833,0.49999999999999994,0.4679175820313869,0.5,20,25,10,0.789,0.806,0.718,0.831
8,0.82,0.805,0.802,0.802,0.841,0.835,0.843,0.84,0.5,0.5,0.5,20,25,11,0.819,0.824,0.719,0.831
9,0.813,0.803,0.802,0.802,0.837,0.842,0.836,0.842,0.4745529599960203,0.4863859438476642,0.5,20,25,12,0.814,0.808,0.719,0.831
10,0.816,0.804,0.802,0.802,0.839,0.841,0.839,0.846,0.49999999999999994,0.5107326663742036,0.5,20,25,13,0.816,0.807,0.719,0.831
11,0.822,0.814,0.802,0.802,0.844,0.846,0.839,0.849,0.49999999999999994,0.5105504581937439,0.5,20,25,14,0.816,0.809,0.72,0.831
12,0.82,0.825,0.802,0.802,0.836,0.827,0.836,0.824,0.5096758720775071,0.5090504368733627,0.5,20,25,15,0.813,0.824,0.72,0.831
13,0.827,0.83,0.802,0.802,0.843,0.834,0.843,0.83,0.5210261798843889,0.5155629779308392,0.5,20,25,16,0.813,0.831,0.72,0.831
14,0.829,0.828,0.802,0.802,0.836,0.834,0.837,0.826,0.5176431925094136,0.5157138403581267,0.5,20,25,17,0.813,0.828,0.72,0.831
15,0.837,0.826,0.802,0.802,0.838,0.832,0.848,0.836,0.5201482186009412,0.5194506694758556,0.5,20,25,18,0.813,0.826,0.72,0.831
16,0.835,0.828,0.802,0.802,0.836,0.835,0.846,0.838,0.5188115582637898,0.5203692764761353,0.5,20,25,19,0.815,0.826,0.72,0.831
17,0.837,0.829,0.802,0.802,0.848,0.838,0.844,0.84,0.5228267370020473,0.5185579729981613,0.5,20,25,20,0.824,0.827,0.72,0.831
18,0.825,0.821,0.802,0.802,0.832,0.83,0.837,0.829,0.5186706041228036,0.5250109812221442,0.5,20,25,21,0.824,0.822,0.719,0.83
19,0.816,0.81,0.802,0.802,0.83,0.828,0.832,0.824,0.5141002993036656,0.5130943337143079,0.5,20,25,22,0.819,0.827,0.719,0.83
20,0.819,0.811,0.802,0.802,0.832,0.826,0.835,0.823,0.5106410271902815,0.4994898512753222,0.5,20,25,23,0.819,0.827,0.719,0.83
