,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.722,0.705,0.5,0.5,0.749,0.752,0.5,0.5,1.0,1.0,0.5,20,31,3,0.5,0.802,0.5,0.785
1,0.743,0.669,0.5,0.5,0.732,0.705,0.5,0.5,1.0,1.0,0.5,20,31,4,0.658,0.745,0.574,0.759
2,0.79,0.742,0.5,0.5,0.786,0.754,0.5,0.5,1.0,1.0,0.5,20,31,5,0.799,0.769,0.751,0.783
3,0.827,0.739,0.5,0.5,0.828,0.779,0.5,0.683,1.0,1.0,0.5,20,31,6,0.8,0.767,0.755,0.799
4,0.827,0.747,0.5,0.5,0.821,0.786,0.5,0.678,1.0,1.0,0.5,20,31,7,0.786,0.767,0.767,0.799
5,0.833,0.745,0.5,0.5,0.829,0.792,0.5,0.684,1.0,1.0,0.5,20,31,8,0.812,0.767,0.793,0.799
6,0.838,0.708,0.5,0.5,0.835,0.786,0.5,0.613,1.0,1.0,0.5,20,31,9,0.816,0.771,0.797,0.808
7,0.836,0.762,0.5,0.5,0.832,0.803,0.5,0.534,1.0,1.0,0.5,20,31,10,0.825,0.786,0.813,0.82
8,0.838,0.817,0.5,0.5,0.834,0.826,0.5,0.589,1.0,1.0,0.5,20,31,11,0.817,0.812,0.812,0.843
9,0.836,0.834,0.5,0.5,0.833,0.837,0.5,0.504,1.0,1.0,0.5,20,31,12,0.821,0.836,0.813,0.83
10,0.836,0.833,0.5,0.5,0.837,0.84,0.5,0.5,1.0,1.0,0.5,20,31,13,0.816,0.846,0.808,0.83
11,0.841,0.842,0.5,0.5,0.838,0.842,0.5,0.5,1.0,1.0,0.5,20,31,14,0.832,0.843,0.826,0.836
12,0.833,0.838,0.5,0.5,0.835,0.842,0.5,0.5,1.0,1.0,0.5,20,31,15,0.804,0.838,0.802,0.826
13,0.837,0.845,0.5,0.5,0.837,0.84,0.5,0.5,1.0,1.0,0.5,20,31,16,0.808,0.836,0.806,0.829
14,0.832,0.841,0.5,0.5,0.84,0.842,0.5,0.5,1.0,1.0,0.5,20,31,17,0.81,0.836,0.808,0.829
15,0.838,0.85,0.5,0.5,0.838,0.839,0.5,0.5,1.0,1.0,0.5,20,31,18,0.826,0.838,0.82,0.827
16,0.836,0.845,0.5,0.5,0.841,0.846,0.5,0.5,1.0,1.0,0.5,20,31,19,0.83,0.834,0.824,0.836
17,0.841,0.847,0.5,0.5,0.838,0.841,0.5,0.5,1.0,1.0,0.5,20,31,20,0.832,0.834,0.828,0.835
18,0.833,0.839,0.5,0.5,0.838,0.85,0.5,0.5,1.0,1.0,0.5,20,31,21,0.836,0.833,0.83,0.827
19,0.828,0.828,0.5,0.5,0.833,0.839,0.5,0.513,1.0,1.0,0.5,20,31,22,0.824,0.833,0.82,0.827
