,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.841,0.643,0.848,0.845,0.84,0.796,0.843,0.806,0.5,0.5,0.5,20,98,3,0.842,0.807,0.74,0.839
1,0.843,0.713,0.848,0.845,0.846,0.801,0.844,0.808,0.5028496577519217,0.5,0.5,20,98,4,0.825,0.807,0.74,0.839
2,0.826,0.67,0.848,0.845,0.826,0.834,0.824,0.826,0.5,0.5,0.5,20,98,5,0.836,0.83,0.74,0.839
3,0.819,0.814,0.848,0.845,0.822,0.819,0.816,0.815,0.5198477700554391,0.5,0.5,20,98,6,0.824,0.818,0.74,0.839
4,0.817,0.816,0.848,0.845,0.817,0.816,0.814,0.815,0.5,0.5,0.5,20,98,7,0.821,0.838,0.74,0.839
5,0.817,0.815,0.848,0.845,0.82,0.817,0.815,0.818,0.5,0.5,0.5,20,98,8,0.824,0.838,0.74,0.839
6,0.797,0.803,0.848,0.845,0.809,0.812,0.807,0.812,0.5139320225002103,0.5145935986678204,0.5,20,98,9,0.825,0.813,0.74,0.838
7,0.827,0.82,0.848,0.846,0.831,0.823,0.829,0.827,0.5144583093593382,0.5145206475370125,0.5,20,98,10,0.827,0.835,0.74,0.839
8,0.835,0.817,0.848,0.846,0.845,0.823,0.845,0.824,0.5277777777777777,0.5136750759238888,0.5,20,98,11,0.821,0.839,0.74,0.838
9,0.836,0.818,0.848,0.846,0.845,0.822,0.845,0.82,0.525,0.5123392796264652,0.5,20,98,12,0.824,0.839,0.74,0.838
10,0.835,0.818,0.848,0.846,0.845,0.822,0.846,0.823,0.5227272727272727,0.511778728987538,0.5,20,98,13,0.824,0.839,0.74,0.838
11,0.848,0.839,0.848,0.846,0.847,0.832,0.845,0.832,0.5208333333333334,0.5092490721203677,0.5,20,98,14,0.839,0.845,0.74,0.838
12,0.847,0.843,0.848,0.846,0.846,0.832,0.845,0.835,0.5177308397292224,0.494115074360446,0.5,20,98,15,0.839,0.843,0.74,0.838
13,0.846,0.842,0.848,0.846,0.845,0.835,0.843,0.834,0.5160090837092126,0.4970799570980285,0.5,20,98,16,0.834,0.848,0.74,0.838
14,0.841,0.846,0.848,0.846,0.844,0.836,0.847,0.838,0.49875762436407595,0.4992192850252324,0.5,20,98,17,0.833,0.848,0.74,0.838
15,0.844,0.843,0.848,0.846,0.843,0.836,0.845,0.837,0.5019943750302281,0.5000406167882998,0.5,20,98,18,0.839,0.849,0.74,0.838
16,0.841,0.847,0.848,0.846,0.847,0.838,0.847,0.839,0.48730493057854746,0.5047300987626968,0.5,20,98,19,0.836,0.844,0.74,0.838
17,0.84,0.849,0.847,0.846,0.845,0.836,0.847,0.841,0.4882699786869544,0.5059999936846334,0.5,20,98,20,0.834,0.844,0.74,0.838
18,0.842,0.845,0.847,0.846,0.842,0.837,0.845,0.839,0.4888992348534116,0.5098415987205661,0.5,20,98,21,0.84,0.844,0.74,0.838
19,0.843,0.846,0.848,0.846,0.842,0.832,0.841,0.834,0.4877786758210926,0.5064969164717977,0.5,20,98,22,0.842,0.844,0.74,0.838
20,0.84,0.851,0.848,0.846,0.845,0.834,0.848,0.839,0.4899752148679012,0.5060857236111602,0.5,20,98,23,0.841,0.845,0.74,0.838
21,0.84,0.852,0.848,0.846,0.846,0.834,0.847,0.84,0.4910011582023159,0.5029590835764917,0.5,20,98,24,0.842,0.847,0.74,0.838
22,0.844,0.844,0.848,0.846,0.845,0.836,0.843,0.832,0.49113023978185544,0.5057367810917619,0.5,20,98,25,0.84,0.84,0.74,0.838
23,0.845,0.844,0.848,0.846,0.845,0.833,0.843,0.834,0.5019800470282119,0.5025981151196549,0.5,20,98,26,0.841,0.839,0.74,0.838
24,0.847,0.843,0.848,0.846,0.846,0.834,0.845,0.835,0.5023216819261063,0.5028312152254517,0.5,20,98,27,0.841,0.839,0.74,0.838
25,0.845,0.841,0.848,0.846,0.847,0.833,0.846,0.831,0.5022132914866967,0.500905899398232,0.5,20,98,28,0.841,0.84,0.74,0.838
26,0.845,0.84,0.848,0.846,0.847,0.833,0.846,0.833,0.5021141680536765,0.5013562665999886,0.5,20,98,29,0.841,0.84,0.74,0.838
27,0.845,0.845,0.848,0.846,0.844,0.833,0.845,0.833,0.4952587796903486,0.4981358113745631,0.5,20,98,30,0.847,0.84,0.74,0.839
28,0.842,0.848,0.848,0.846,0.845,0.836,0.843,0.837,0.49856283305497273,0.4974431691829736,0.5,20,98,31,0.847,0.84,0.74,0.839
29,0.842,0.847,0.848,0.846,0.843,0.837,0.844,0.836,0.4999299461255543,0.4988986247205316,0.5,20,98,32,0.847,0.84,0.74,0.839
30,0.842,0.845,0.848,0.846,0.844,0.838,0.843,0.835,0.4994285522461908,0.498674285971586,0.5,20,98,33,0.847,0.84,0.74,0.839
31,0.844,0.845,0.848,0.846,0.845,0.834,0.845,0.835,0.49926969897859386,0.4980300351870982,0.5,20,98,34,0.844,0.84,0.74,0.839
32,0.843,0.848,0.848,0.846,0.845,0.832,0.845,0.832,0.5017452525899446,0.5010840223977512,0.5,20,98,35,0.844,0.842,0.74,0.839
33,0.842,0.844,0.848,0.846,0.845,0.837,0.845,0.839,0.5031121986319087,0.5007522871938279,0.5,20,98,36,0.839,0.84,0.74,0.838
34,0.846,0.837,0.848,0.846,0.844,0.839,0.843,0.837,0.5034104337257731,0.5035992240949029,0.5,20,98,37,0.839,0.84,0.74,0.838
35,0.848,0.84,0.848,0.846,0.845,0.838,0.843,0.838,0.5033190125574032,0.5074339935477963,0.5,20,98,38,0.843,0.842,0.74,0.838
36,0.848,0.839,0.848,0.846,0.843,0.839,0.844,0.834,0.5032324075346327,0.5108285688511757,0.5,20,98,39,0.842,0.841,0.74,0.839
37,0.849,0.84,0.848,0.846,0.844,0.837,0.844,0.838,0.5031502447132223,0.5108874739183148,0.5,20,98,40,0.842,0.841,0.74,0.839
38,0.847,0.843,0.848,0.846,0.847,0.839,0.846,0.84,0.5027310521497329,0.5038943754235669,0.5,20,98,41,0.842,0.841,0.74,0.839
39,0.848,0.842,0.848,0.846,0.846,0.841,0.847,0.838,0.50283178041978,0.5041425923304088,0.5,20,98,42,0.842,0.841,0.74,0.839
40,0.85,0.838,0.848,0.846,0.845,0.838,0.845,0.838,0.5027525867313865,0.5052858773269095,0.5,20,98,43,0.846,0.84,0.74,0.839
41,0.849,0.84,0.848,0.846,0.843,0.839,0.844,0.839,0.5026862502283631,0.5067518734154792,0.5,20,98,44,0.846,0.84,0.74,0.839
