,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.737,0.649,0.848,0.845,0.772,0.803,0.794,0.802,0.5,0.5,0.5,20,78,3,0.793,0.806,0.74,0.839
1,0.769,0.55,0.848,0.845,0.795,0.801,0.802,0.805,0.5,0.5,0.5,20,78,4,0.816,0.778,0.74,0.839
2,0.775,0.774,0.848,0.845,0.801,0.806,0.811,0.807,0.5,0.557231652000296,0.5,20,78,5,0.823,0.786,0.74,0.839
3,0.774,0.785,0.848,0.845,0.784,0.795,0.799,0.801,0.5501083068018159,0.5829002507612429,0.5,20,78,6,0.818,0.779,0.74,0.839
4,0.772,0.773,0.848,0.845,0.783,0.795,0.803,0.804,0.5427261408218216,0.5673050667679345,0.5,20,78,7,0.818,0.781,0.74,0.839
5,0.782,0.786,0.848,0.845,0.795,0.797,0.815,0.808,0.5555654715704067,0.557863398049242,0.5,20,78,8,0.827,0.786,0.74,0.839
6,0.768,0.776,0.847,0.845,0.795,0.802,0.8,0.813,0.5369175478290019,0.5601254405811675,0.5,20,78,9,0.807,0.781,0.74,0.839
7,0.804,0.803,0.848,0.845,0.808,0.812,0.818,0.821,0.5083962495570791,0.5000000000000001,0.5,20,78,10,0.811,0.806,0.74,0.839
8,0.809,0.828,0.848,0.845,0.835,0.826,0.835,0.828,0.48160722948754675,0.4812849184211728,0.5,20,78,11,0.829,0.815,0.74,0.839
9,0.822,0.819,0.848,0.845,0.838,0.829,0.847,0.834,0.49484561475787653,0.4868427257432203,0.5,20,78,12,0.829,0.815,0.74,0.839
10,0.828,0.82,0.848,0.845,0.843,0.83,0.85,0.834,0.5127616340547893,0.48978898628238887,0.5,20,78,13,0.831,0.815,0.74,0.839
11,0.846,0.85,0.848,0.845,0.849,0.853,0.848,0.85,0.4517375227270616,0.48087766080671224,0.5,20,78,14,0.841,0.841,0.74,0.839
12,0.842,0.839,0.848,0.845,0.849,0.846,0.85,0.848,0.5018352605043934,0.4510238563546035,0.5,20,78,15,0.826,0.828,0.74,0.839
13,0.851,0.842,0.848,0.845,0.849,0.845,0.849,0.845,0.515238516026487,0.4790696993895045,0.5,20,78,16,0.828,0.828,0.74,0.839
14,0.855,0.842,0.848,0.845,0.849,0.851,0.849,0.85,0.489888018099491,0.45551966513267084,0.5,20,78,17,0.828,0.828,0.74,0.839
15,0.854,0.843,0.848,0.845,0.851,0.849,0.849,0.848,0.5024722441075742,0.45613424490450355,0.5,20,78,18,0.828,0.828,0.74,0.839
16,0.844,0.839,0.847,0.845,0.852,0.842,0.852,0.845,0.49090723521201174,0.44388251419623603,0.5,20,78,19,0.832,0.83,0.74,0.839
17,0.845,0.841,0.847,0.845,0.855,0.846,0.853,0.852,0.4933514449633443,0.5048939652417631,0.5,20,78,20,0.838,0.838,0.74,0.839
18,0.848,0.852,0.848,0.845,0.849,0.854,0.85,0.852,0.47813158572247144,0.471296012490738,0.5,20,78,21,0.843,0.84,0.74,0.839
