,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.836,0.582,0.848,0.845,0.833,0.816,0.832,0.818,0.5,0.5,0.5,20,26,3,0.794,0.796,0.74,0.839
1,0.842,0.6,0.848,0.845,0.853,0.793,0.843,0.807,0.4912255866731351,0.553859521970369,0.5,20,26,4,0.846,0.797,0.739,0.839
2,0.836,0.78,0.848,0.845,0.836,0.828,0.83,0.834,0.5033589451973179,0.5016682653747224,0.5,20,26,5,0.832,0.8,0.739,0.839
3,0.839,0.776,0.848,0.845,0.845,0.841,0.844,0.843,0.5038429707608651,0.5228591608677693,0.5,20,26,6,0.833,0.803,0.739,0.839
4,0.838,0.816,0.848,0.845,0.844,0.844,0.844,0.849,0.5000000000000001,0.5000000000000001,0.5,20,26,7,0.835,0.813,0.739,0.839
5,0.826,0.789,0.848,0.845,0.843,0.832,0.842,0.834,0.5,0.5,0.5,20,26,8,0.82,0.819,0.739,0.839
6,0.822,0.805,0.848,0.845,0.838,0.836,0.846,0.84,0.49999999999999994,0.49999999999999994,0.5,20,26,9,0.827,0.817,0.739,0.839
7,0.837,0.814,0.848,0.845,0.844,0.843,0.843,0.849,0.5,0.5007559785703252,0.5,20,26,10,0.83,0.836,0.739,0.839
8,0.824,0.812,0.848,0.845,0.843,0.845,0.843,0.851,0.5000000000000001,0.5141889395541925,0.5,20,26,11,0.82,0.819,0.739,0.839
9,0.826,0.82,0.848,0.845,0.845,0.846,0.842,0.853,0.5018234607605891,0.5145529087055024,0.5,20,26,12,0.822,0.818,0.739,0.839
10,0.833,0.826,0.848,0.845,0.844,0.849,0.845,0.854,0.5153424012059711,0.5224673584969328,0.5,20,26,13,0.833,0.825,0.739,0.839
11,0.829,0.829,0.848,0.846,0.838,0.83,0.842,0.829,0.5216249999269236,0.5205522886988796,0.5,20,26,14,0.829,0.828,0.739,0.839
12,0.835,0.832,0.848,0.846,0.845,0.831,0.847,0.832,0.5284073805236901,0.5199263159195334,0.5,20,26,15,0.829,0.833,0.739,0.839
13,0.838,0.833,0.848,0.846,0.838,0.833,0.846,0.835,0.5246231390789358,0.5204884353625314,0.5,20,26,16,0.824,0.836,0.739,0.839
14,0.836,0.831,0.848,0.846,0.835,0.838,0.845,0.842,0.5282155554297587,0.5277104085393487,0.5,20,26,17,0.824,0.836,0.739,0.839
15,0.84,0.832,0.848,0.846,0.84,0.836,0.845,0.846,0.5262153811027035,0.5090663192596445,0.5,20,26,18,0.826,0.834,0.739,0.839
