,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.812,0.509,0.802,0.802,0.831,0.629,0.837,0.833,0.75,0.5,0.5,20,34,3,0.745,0.765,0.719,0.831
1,0.818,0.819,0.802,0.802,0.837,0.845,0.847,0.844,0.5,0.5,0.5,20,34,4,0.847,0.806,0.719,0.831
2,0.825,0.826,0.802,0.802,0.846,0.844,0.849,0.842,0.504673342917187,0.5145645498381873,0.5,20,34,5,0.854,0.821,0.72,0.831
3,0.836,0.838,0.802,0.802,0.834,0.835,0.832,0.828,0.5,0.5276028796683347,0.5,20,34,6,0.854,0.827,0.72,0.831
4,0.845,0.835,0.802,0.802,0.845,0.838,0.835,0.831,0.5308646565857343,0.49999999999999994,0.5,20,34,7,0.854,0.839,0.72,0.831
5,0.83,0.829,0.802,0.802,0.835,0.836,0.823,0.823,0.5292499628842398,0.5389694697802898,0.5,20,34,8,0.836,0.836,0.72,0.831
6,0.833,0.822,0.802,0.802,0.837,0.832,0.832,0.832,0.5101796328917195,0.49999999999999994,0.5,20,34,9,0.837,0.83,0.72,0.831
7,0.833,0.824,0.802,0.802,0.836,0.835,0.839,0.837,0.5110623786103684,0.49999999999999994,0.5,20,34,10,0.838,0.837,0.72,0.831
8,0.842,0.826,0.802,0.802,0.847,0.839,0.846,0.838,0.49035829962545285,0.48581106044580746,0.5,20,34,11,0.848,0.833,0.72,0.831
9,0.827,0.805,0.802,0.802,0.828,0.819,0.823,0.818,0.4956327932717419,0.5126448991494417,0.5,20,34,12,0.833,0.825,0.719,0.83
10,0.811,0.795,0.802,0.802,0.818,0.816,0.81,0.814,0.49201671884081655,0.49995929249636767,0.5,20,34,13,0.818,0.819,0.719,0.83
11,0.813,0.799,0.802,0.802,0.825,0.818,0.821,0.821,0.49636038874273725,0.49430069092936446,0.5,20,34,14,0.818,0.823,0.719,0.83
12,0.825,0.807,0.802,0.802,0.831,0.822,0.832,0.822,0.4982461968892101,0.5193711808394477,0.5,20,34,15,0.822,0.822,0.72,0.83
13,0.846,0.822,0.802,0.802,0.847,0.833,0.844,0.828,0.517188568146614,0.5022035965879142,0.5,20,34,16,0.829,0.827,0.72,0.83
14,0.846,0.826,0.802,0.802,0.846,0.834,0.846,0.827,0.5164856812231047,0.5169318335252414,0.5,20,34,17,0.83,0.827,0.72,0.83
15,0.837,0.831,0.802,0.802,0.846,0.843,0.843,0.839,0.4905373189498105,0.5058443276209359,0.5,20,34,18,0.836,0.83,0.72,0.83
16,0.833,0.829,0.802,0.802,0.844,0.835,0.845,0.831,0.5181042844768758,0.5021719815601482,0.5,20,34,19,0.837,0.83,0.72,0.83
17,0.839,0.827,0.802,0.802,0.844,0.839,0.847,0.84,0.523299778358425,0.5237559748975715,0.5,20,34,20,0.837,0.829,0.72,0.83
18,0.83,0.828,0.802,0.802,0.844,0.838,0.844,0.837,0.5003786961143236,0.5181296195723064,0.5,20,34,21,0.837,0.828,0.72,0.83
19,0.834,0.835,0.802,0.802,0.844,0.844,0.848,0.84,0.5274682095956094,0.5065257278530082,0.5,20,34,22,0.84,0.828,0.72,0.83
20,0.837,0.836,0.802,0.802,0.843,0.843,0.844,0.839,0.5142187738674532,0.51106893843049,0.5,20,34,23,0.85,0.833,0.72,0.83
21,0.826,0.83,0.802,0.802,0.844,0.837,0.842,0.834,0.4964702080156384,0.5119777751543882,0.5,20,34,24,0.834,0.829,0.72,0.83
22,0.832,0.826,0.802,0.802,0.842,0.837,0.846,0.835,0.5211748615625544,0.5213779211220535,0.5,20,34,25,0.829,0.832,0.72,0.83
23,0.831,0.829,0.802,0.802,0.845,0.839,0.844,0.833,0.5128488122080526,0.5086430646940764,0.5,20,34,26,0.833,0.834,0.72,0.83
24,0.838,0.829,0.802,0.802,0.846,0.834,0.845,0.826,0.5179228377330025,0.5157125006950174,0.5,20,34,27,0.826,0.831,0.72,0.83
25,0.837,0.827,0.802,0.802,0.844,0.835,0.844,0.828,0.5175505758549627,0.5143349757296237,0.5,20,34,28,0.826,0.831,0.72,0.83
26,0.837,0.825,0.802,0.802,0.845,0.838,0.845,0.835,0.5156435287070587,0.5124399010361507,0.5,20,34,29,0.826,0.833,0.72,0.83
27,0.84,0.827,0.802,0.802,0.844,0.839,0.847,0.831,0.5153069763492151,0.5129723705442656,0.5,20,34,30,0.827,0.833,0.72,0.83
28,0.833,0.829,0.802,0.802,0.845,0.839,0.853,0.837,0.5147642356913888,0.5116046012296276,0.5,20,34,31,0.829,0.829,0.72,0.83
29,0.836,0.835,0.802,0.802,0.844,0.842,0.853,0.839,0.5138579200326068,0.5019326832353483,0.5,20,34,32,0.83,0.83,0.72,0.83
30,0.833,0.828,0.802,0.802,0.845,0.843,0.849,0.842,0.5130212883853534,0.5104408073098989,0.5,20,34,33,0.817,0.825,0.72,0.83
31,0.83,0.828,0.802,0.802,0.84,0.846,0.844,0.845,0.5116164796179516,0.5100983315179826,0.5,20,34,34,0.817,0.828,0.72,0.83
32,0.833,0.835,0.802,0.802,0.846,0.846,0.85,0.845,0.5093971600657029,0.5084573250972102,0.5,20,34,35,0.815,0.83,0.72,0.83
33,0.832,0.835,0.802,0.802,0.843,0.847,0.85,0.846,0.5087751054176164,0.5090262149302549,0.5,20,34,36,0.815,0.83,0.72,0.83
34,0.836,0.838,0.802,0.802,0.842,0.85,0.852,0.847,0.5031422247995407,0.5030653640126631,0.5,20,34,37,0.815,0.83,0.72,0.83
35,0.834,0.838,0.802,0.802,0.843,0.849,0.853,0.845,0.5033091417916508,0.5032597485568395,0.5,20,34,38,0.818,0.83,0.72,0.83
36,0.837,0.837,0.802,0.802,0.843,0.843,0.852,0.845,0.505616258615054,0.5045099978207763,0.5,20,34,39,0.82,0.83,0.72,0.83
37,0.842,0.837,0.802,0.802,0.844,0.839,0.848,0.843,0.5065088696944968,0.5069962529827422,0.5,20,34,40,0.822,0.83,0.72,0.83
38,0.84,0.837,0.802,0.802,0.842,0.841,0.848,0.842,0.49141829198919085,0.5070514869209711,0.5,20,34,41,0.822,0.83,0.72,0.83
39,0.84,0.838,0.802,0.802,0.846,0.843,0.848,0.842,0.5066189107580379,0.5071033382818904,0.5,20,34,42,0.822,0.83,0.72,0.83
40,0.845,0.841,0.802,0.802,0.846,0.842,0.847,0.843,0.5061872211504111,0.5073608432381208,0.5,20,34,43,0.822,0.83,0.72,0.83
41,0.842,0.841,0.802,0.802,0.846,0.84,0.852,0.843,0.5048708463866136,0.5085435584190103,0.5,20,34,44,0.822,0.83,0.72,0.83
42,0.842,0.842,0.802,0.802,0.847,0.842,0.851,0.843,0.504742107203471,0.5089942164950687,0.5,20,34,45,0.822,0.83,0.72,0.83
43,0.842,0.84,0.802,0.802,0.846,0.843,0.847,0.843,0.5039737018285367,0.5081569774236135,0.5,20,34,46,0.821,0.829,0.72,0.83
44,0.847,0.848,0.802,0.802,0.847,0.844,0.847,0.843,0.506701750434078,0.5054260697112793,0.5,20,34,47,0.815,0.829,0.72,0.83
45,0.849,0.847,0.802,0.802,0.848,0.844,0.847,0.844,0.5091300647814536,0.5079199593221884,0.5,20,34,48,0.824,0.83,0.72,0.83
46,0.85,0.847,0.802,0.802,0.848,0.845,0.848,0.843,0.510890973883618,0.5083368818937662,0.5,20,34,49,0.824,0.83,0.72,0.83
47,0.849,0.844,0.802,0.802,0.848,0.845,0.848,0.845,0.5098880944915967,0.5013190636929598,0.5,20,34,50,0.827,0.833,0.72,0.83
48,0.848,0.844,0.802,0.802,0.847,0.846,0.849,0.843,0.4954317895590402,0.49694780886921064,0.5,20,34,51,0.828,0.842,0.72,0.83
49,0.847,0.846,0.802,0.802,0.844,0.846,0.85,0.844,0.4986310013792824,0.4986515948502862,0.5,20,34,52,0.828,0.841,0.72,0.831
50,0.847,0.85,0.802,0.802,0.845,0.845,0.848,0.847,0.4984784873920909,0.4984882787092082,0.5,20,34,53,0.828,0.844,0.72,0.831
51,0.847,0.849,0.802,0.802,0.846,0.844,0.846,0.846,0.5029218088118517,0.5037418340200858,0.5,20,34,54,0.83,0.837,0.72,0.831
52,0.848,0.848,0.802,0.802,0.847,0.845,0.848,0.846,0.500943368731366,0.5007515781385661,0.5,20,34,55,0.83,0.835,0.72,0.831
53,0.85,0.849,0.802,0.802,0.846,0.848,0.848,0.844,0.5030161908788823,0.5028503469118479,0.5,20,34,56,0.83,0.835,0.72,0.831
54,0.848,0.849,0.802,0.802,0.845,0.849,0.849,0.845,0.497547778734198,0.4975553634157474,0.5,20,34,57,0.829,0.835,0.72,0.831
55,0.849,0.847,0.802,0.802,0.849,0.847,0.849,0.846,0.5036260774624111,0.4985291919318816,0.5,20,34,58,0.834,0.837,0.72,0.831
56,0.849,0.85,0.802,0.802,0.848,0.846,0.849,0.845,0.5011206354423489,0.5014885305047594,0.5,20,34,59,0.835,0.835,0.72,0.831
57,0.849,0.849,0.802,0.802,0.848,0.847,0.849,0.844,0.5018184604920879,0.5027154965594895,0.5,20,34,60,0.835,0.835,0.72,0.831
58,0.85,0.849,0.802,0.802,0.848,0.844,0.849,0.844,0.4989661676178543,0.49751536477409697,0.5,20,34,61,0.836,0.835,0.72,0.831
