,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots,yKNNInd,ySVMInd,yKNNMulti,ySVMMulti
0,0.838,0.51,0.5,0.5,0.839,0.5,0.5,0.5,0.75,1.0,0.5,20,81,3,0.5,0.779,0.5,0.828
1,0.85,0.518,0.5,0.5,0.846,0.5,0.5,0.5,0.75,1.0,0.5,20,81,4,0.842,0.78,0.812,0.823
2,0.836,0.811,0.5,0.5,0.824,0.808,0.5,0.5,1.0,1.0,0.5,20,81,5,0.825,0.83,0.807,0.827
3,0.842,0.803,0.5,0.5,0.843,0.823,0.5,0.5,1.0,1.0,0.5,20,81,6,0.838,0.83,0.829,0.828
4,0.844,0.841,0.5,0.5,0.845,0.845,0.5,0.5,1.0,1.0,0.5,20,81,7,0.842,0.845,0.833,0.839
5,0.843,0.843,0.5,0.5,0.84,0.842,0.5,0.5,1.0,1.0,0.5,20,81,8,0.834,0.845,0.823,0.839
6,0.843,0.847,0.5,0.5,0.835,0.834,0.5,0.5,1.0,1.0,0.5,20,81,9,0.832,0.845,0.821,0.838
7,0.847,0.845,0.5,0.5,0.835,0.835,0.5,0.5,1.0,1.0,0.5,20,81,10,0.831,0.845,0.82,0.838
8,0.835,0.829,0.5,0.5,0.821,0.82,0.5,0.508,1.0,1.0,0.5,20,81,11,0.829,0.833,0.818,0.828
9,0.843,0.839,0.5,0.5,0.838,0.837,0.5,0.5,1.0,1.0,0.5,20,81,12,0.826,0.841,0.815,0.838
10,0.839,0.837,0.5,0.5,0.84,0.831,0.5,0.5,1.0,1.0,0.5,20,81,13,0.826,0.843,0.815,0.837
11,0.841,0.835,0.5,0.5,0.839,0.83,0.5,0.5,1.0,1.0,0.5,20,81,14,0.82,0.844,0.81,0.837
12,0.841,0.836,0.5,0.5,0.84,0.828,0.5,0.5,1.0,1.0,0.5,20,81,15,0.822,0.844,0.812,0.837
13,0.844,0.844,0.5,0.5,0.843,0.836,0.5,0.5,1.0,1.0,0.5,20,81,16,0.827,0.842,0.819,0.836
14,0.844,0.844,0.5,0.5,0.844,0.841,0.5,0.5,1.0,1.0,0.5,20,81,17,0.827,0.844,0.819,0.838
15,0.843,0.842,0.5,0.5,0.843,0.835,0.5,0.5,1.0,1.0,0.5,20,81,18,0.833,0.844,0.825,0.839
